timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776370249821528850,56014,0.0,0.4,0.0,1.1,0.04,0.0,0.56,-0.06,7.75,0.25,-0.28,-0.34,-2.56,3.06,1.12,853.21,1545.0,0.0,0.0,0.0,0.0
1776370252637860803,56014,0.0,0.4,0.0,1.1,0.04,0.0,0.56,-0.06,7.75,0.25,-0.28,-0.34,-2.56,3.06,1.12,853.21,1545.0,0.0,0.0,0.0,
1776370252730040401,1904,0.008,0.3,0.0,0.7,0.0,0.08,2.31,2.0,8.25,0.01,-0.01,-0.16,0.12,3.38,9.69,850.81,776.0,0.0,0.0,0.0,0.0
1776370252828332697,2004,0.008,0.4,0.0,0.3,0.04,-0.04,3.19,1.88,8.31,0.0,-0.08,0.0,2.56,1.19,6.88,823.71,1133.0,0.0,0.0,0.0,0.0
1776370252930766415,2104,0.0,0.1,0.0,0.8,0.04,-0.12,3.69,1.88,8.5,-0.03,-0.0,0.01,0.69,0.12,3.81,831.43,1133.0,0.0,0.0,0.0,0.0
1776370253036958401,2204,0.004,0.4,0.0,1.0,-0.08,-0.06,4.06,1.94,8.5,-0.03,-0.09,-0.02,-0.19,1.06,2.56,11933.31,849.0,0.0,0.0,0.0,0.0
1776370253131444057,2305,0.0,0.0,0.0,1.3,-0.02,0.08,4.13,1.81,8.44,-0.03,-0.15,-0.03,-1.06,-0.06,-2.5,836.06,940.0,0.0,0.0,0.0,0.0
1776370253229750555,2405,0.04,0.2,0.0,0.7,0.18,-0.1,3.69,1.75,8.38,-0.07,-0.11,-0.09,-2.31,-1.5,-5.69,835.38,940.0,0.0,0.0,0.0,0.0
1776370253332147661,2506,0.0,0.5,0.04,0.5,0.16,-0.06,2.94,1.75,8.25,-0.03,-0.07,-0.12,-0.94,-0.94,-9.25,839.66,2256.0,0.0,0.0,0.0,0.0
1776370253430394714,2606,0.0,0.6,0.0,0.4,-0.04,-0.04,2.06,1.69,8.19,0.02,-0.06,-0.1,-0.56,-0.69,-9.63,845.67,716.0,0.0,0.0,0.0,0.0
1776370253532798393,2707,0.0,0.3,0.0,0.9,0.02,-0.08,1.0,1.5,8.25,-0.07,-0.16,-0.09,1.31,-0.81,-12.69,819.6,716.0,0.0,0.0,0.0,0.0
1776370253631113503,2806,0.016,0.2,0.0,1.0,-0.16,0.0,-0.31,1.44,8.44,0.04,-0.0,-0.09,1.56,-2.25,-14.06,879.62,1032.0,0.0,0.0,0.0,0.0
1776370253729418576,2906,0.012,0.1,0.0,1.2,-0.04,-0.02,-1.63,1.44,8.63,0.06,0.02,-0.04,2.06,-1.37,-12.19,840.52,811.0,0.0,0.0,0.0,0.0
1776370253831839181,3006,0.0,0.2,0.0,0.2,-0.14,0.06,-2.69,1.5,8.88,0.07,0.07,-0.05,2.0,-1.81,-10.44,832.63,811.0,0.0,0.0,0.0,0.0
1776370253930146328,3105,0.0,0.4,0.0,1.0,-0.14,-0.1,-3.63,1.5,9.0,0.1,0.15,0.05,1.12,-1.94,-8.06,840.18,1418.0,0.0,0.0,0.0,0.0
1776370254032541397,3206,0.0,0.7,0.0,0.6,-0.12,-0.1,-4.19,1.56,9.06,0.05,0.18,-0.05,0.06,-0.69,-4.31,864.36,1418.0,0.0,0.0,0.0,0.0
1776370254130849450,3306,0.004,0.1,0.0,0.6,-0.2,0.02,-4.44,1.63,9.06,0.05,0.07,-0.08,0.56,-0.0,0.0,876.88,1432.0,0.0,0.0,0.0,0.0
1776370254233245980,3406,0.048,-0.1,0.0,0.9,0.0,0.1,-4.38,1.63,9.13,0.03,0.05,-0.02,1.44,-0.0,1.19,863.16,867.0,0.0,0.0,0.0,0.0
1776370254331524977,3506,0.036,0.2,0.0,1.1,-0.06,-0.12,-4.19,1.63,9.31,0.03,0.03,-0.01,1.25,0.25,2.69,870.36,867.0,0.0,0.0,0.0,0.0
1776370254433897637,3606,0.032,0.3,0.0,1.0,0.02,-0.14,-3.94,1.63,9.38,0.03,-0.03,-0.02,0.63,1.19,2.06,844.12,1188.0,0.0,0.0,0.0,0.0
1776370254532209245,3706,0.024,0.1,0.0,1.0,0.0,-0.14,-3.75,1.63,9.38,0.0,-0.04,-0.02,0.06,-0.44,1.63,839.84,1013.0,0.0,0.0,0.0,0.0
1776370254634649665,3807,0.012,0.6,0.0,1.0,-0.08,-0.06,-3.63,1.63,9.38,0.04,0.01,-0.06,0.19,0.75,1.5,856.64,1013.0,0.0,0.0,0.0,0.0
1776370254732962052,3907,0.004,-0.1,0.0,1.2,-0.04,-0.06,-3.38,1.63,9.38,-0.06,-0.08,0.0,-0.44,0.44,2.25,835.72,1508.0,0.0,0.0,0.0,0.0
1776370254831195085,4007,0.0,1.1,0.0,0.5,0.0,0.0,-3.25,1.63,9.25,0.0,-0.07,-0.11,-1.25,0.69,0.88,822.69,995.0,0.0,0.0,0.0,0.0
1776370254933664320,4107,0.0,0.7,0.0,0.2,0.02,-0.02,-3.13,1.69,9.25,0.0,-0.02,-0.07,-0.12,0.31,1.25,849.78,995.0,0.0,0.0,0.0,0.0
1776370255031952317,4207,0.0,0.3,0.0,0.3,0.06,0.04,-3.06,1.69,9.25,-0.02,-0.07,-0.04,-0.37,-0.75,0.25,813.42,1192.0,0.0,0.0,0.0,0.0
1776370255134353236,4307,0.0,0.1,0.0,0.9,0.18,-0.08,-3.06,1.69,9.19,0.02,-0.06,-0.03,-0.88,-0.06,0.25,812.91,1192.0,0.0,0.0,0.0,0.0
1776370255232649658,4407,0.052,0.0,0.0,1.0,-0.1,-0.06,-3.06,1.69,9.13,-0.01,-0.05,-0.11,-0.25,-0.31,0.06,813.42,1078.0,0.0,0.0,0.0,0.0
1776370255330979099,4506,0.0,0.7,0.0,1.0,0.08,-0.02,-3.06,1.69,9.13,0.03,-0.05,-0.06,0.06,-0.63,-0.12,827.14,1543.0,0.0,0.0,0.0,0.0
1776370255433388203,4606,0.0,0.7,0.0,0.9,0.04,-0.12,-3.06,1.75,9.13,0.03,-0.0,0.03,-0.25,-0.0,-0.37,813.6,1543.0,0.0,0.0,0.0,0.0
1776370255531611328,4706,0.0,0.7,0.0,1.1,-0.02,-0.06,-3.06,1.75,9.06,-0.01,-0.03,-0.01,-1.81,1.94,0.25,836.06,1028.0,0.0,0.0,0.0,0.0
1776370255629920009,4805,0.016,0.6,0.008,0.3,0.1,-0.12,-3.06,1.56,8.88,0.02,-0.12,-0.09,-1.56,-0.25,-0.25,829.03,1472.0,0.0,0.0,0.0,0.0
1776370255732360132,4904,0.004,0.2,0.0,0.2,0.0,-0.14,-3.13,1.5,8.69,0.08,-0.12,-0.07,-1.31,0.37,-0.56,852.01,1472.0,0.0,0.0,0.0,0.0
1776370255830667591,5005,0.012,0.4,0.0,0.9,-0.02,-0.18,-3.06,1.5,8.63,0.02,0.07,-0.01,-0.56,0.12,1.63,851.67,1172.0,0.0,0.0,0.0,0.0
1776370255928945865,5104,0.004,0.3,0.0,1.0,0.04,-0.14,-2.94,1.44,8.5,0.13,0.04,-0.16,-1.06,-0.88,0.44,856.81,873.0,0.0,0.0,0.0,0.0
1776370256031352913,5203,0.0,0.3,0.0,0.9,-0.12,-0.06,-2.81,1.5,8.5,0.02,0.01,0.01,0.44,0.94,2.94,920.27,873.0,0.0,0.0,0.0,0.0
1776370256137603248,5303,0.0,0.2,0.0,0.7,-0.06,-0.08,-2.5,1.37,8.5,-0.02,-0.11,-0.12,0.63,1.19,2.06,11934.68,946.0,0.0,0.0,0.0,0.0
1776370256239995258,5403,0.0,0.3,0.0,0.6,-0.08,-0.12,-2.38,1.44,8.56,0.1,-0.03,-0.04,0.81,-0.88,0.88,11934.17,820.0,0.0,0.0,0.0,0.0
1776370256330358247,5504,0.0,0.9,0.0,0.5,-0.04,-0.12,-2.31,1.5,8.63,0.01,-0.01,-0.02,0.31,-0.0,1.5,11934.34,820.0,0.0,0.0,0.0,0.0
1776370256432759683,5604,0.0,1.0,0.0,0.8,0.02,-0.08,-2.13,1.5,8.63,0.0,-0.03,-0.02,-0.5,0.88,0.69,891.11,1052.0,0.0,0.0,0.0,0.0
1776370256531031567,5703,0.02,0.3,0.0,0.5,0.0,-0.06,-2.19,1.37,8.56,0.03,-0.11,-0.12,-0.69,0.69,-0.56,912.55,1052.0,0.0,0.0,0.0,0.0
1776370256629335803,5803,0.02,0.2,0.0,0.7,-0.02,0.0,-2.13,1.37,8.56,0.01,0.01,-0.08,0.81,-0.44,0.37,916.67,1776.0,0.0,0.0,0.0,0.0
1776370256731770740,5903,0.004,0.2,0.004,0.5,0.04,-0.06,-2.13,1.37,8.56,0.01,-0.04,0.0,0.44,-0.31,0.81,906.72,2218.0,0.0,0.0,0.0,0.0
1776370256830058920,6003,0.004,0.1,0.0,1.2,0.06,-0.14,-2.0,1.44,8.63,0.05,0.02,0.0,0.37,0.63,1.69,868.99,2218.0,0.0,0.0,0.0,0.0
1776370256932442633,6103,0.0,0.9,0.008,0.4,0.14,0.06,-1.81,1.31,8.56,0.05,-0.0,-0.02,0.5,1.44,2.81,819.43,652.0,0.0,0.0,0.0,0.0
1776370257030760092,6204,0.0,0.9,0.0,0.6,-0.08,-0.16,-1.5,1.25,8.56,-0.08,-0.06,-0.05,-0.94,0.31,2.56,827.49,652.0,0.0,0.0,0.0,0.0
1776370257133164045,6304,0.0,0.3,0.0,0.3,0.1,-0.02,-1.37,1.25,8.38,-0.03,-0.07,-0.08,-1.5,-0.44,0.63,858.36,1087.0,0.0,0.0,0.0,0.0
1776370257231464503,6404,0.0,1.0,0.0,0.6,0.1,0.02,-1.37,1.25,8.31,0.02,-0.06,-0.13,-0.44,0.06,0.31,846.35,1460.0,0.0,0.0,0.0,0.0
1776370257341791351,6505,0.0,0.4,0.0,0.9,0.14,-0.08,-1.37,1.25,8.31,-0.03,-0.04,-0.04,0.88,-0.31,-0.12,11932.97,911.0,0.0,0.0,0.0,0.0
1776370257432197007,6605,0.0,0.3,0.0,1.0,0.1,0.02,-1.37,1.25,8.38,0.0,-0.08,-0.08,0.88,-0.12,-0.37,11933.14,839.0,0.0,0.0,0.0,0.0
1776370257534533292,6705,0.0,0.2,0.0,0.9,-0.02,-0.14,-1.37,1.25,8.5,-0.02,-0.05,0.0,0.69,-0.19,-0.81,921.98,839.0,0.0,0.0,0.0,0.0
1776370257632864546,6806,0.008,0.0,0.0,1.2,-0.08,0.0,-1.5,1.25,8.5,-0.01,-0.07,-0.06,-0.25,-0.19,-0.88,879.62,839.0,0.0,0.0,0.0,0.0
1776370257735267481,6905,0.008,0.3,0.0,0.8,-0.1,-0.06,-1.5,1.25,8.5,0.0,-0.05,-0.06,-0.06,-0.0,0.0,871.39,1333.0,0.0,0.0,0.0,0.0
1776370257833571050,7006,0.0,0.4,0.0,1.0,0.0,-0.14,-1.5,1.31,8.5,-0.01,-0.04,-0.07,-0.56,-0.81,0.63,846.52,1061.0,0.0,0.0,0.0,0.0
1776370257943924547,7106,0.0,0.3,0.0,0.6,0.0,-0.1,-1.37,1.44,8.5,0.0,0.03,-0.12,0.25,-0.0,1.19,11932.28,1612.0,0.0,0.0,0.0,0.0
1776370258042213059,7206,0.0,0.2,0.0,0.3,0.08,-0.06,-1.25,1.37,8.63,-0.03,-0.07,-0.1,2.19,0.69,1.69,11933.31,1612.0,0.0,0.0,0.0,0.0
1776370258144717569,7306,0.0,0.1,0.0,0.7,0.0,-0.06,-1.12,1.37,8.81,0.17,-0.1,-0.02,1.81,0.06,0.63,11931.77,946.0,0.0,0.0,0.0,0.0
1776370258242919376,7406,0.048,0.2,0.0,1.2,-0.18,-0.1,-1.12,1.44,8.94,0.12,-0.0,0.0,1.31,-1.75,-0.81,11931.08,1049.0,0.0,0.0,0.0,0.0
1776370258333286345,7506,0.04,0.3,0.0,1.2,-0.14,-0.02,-1.44,1.44,8.94,0.01,-0.16,0.06,-0.88,0.12,-4.13,11932.63,1049.0,0.0,0.0,0.0,0.0
1776370258435649778,7606,0.028,0.6,0.0,0.8,0.08,-0.02,-1.75,1.25,8.69,0.13,0.27,0.14,-2.69,2.56,-2.06,886.14,1049.0,0.0,0.0,0.0,0.0
1776370258539923911,7706,0.0,0.9,0.0,1.1,0.1,-0.04,-2.06,1.06,8.25,0.11,-0.12,-0.29,-6.25,-0.5,-4.06,11932.45,1065.0,0.0,0.0,0.0,0.0
1776370258753428779,7806,0.016,0.1,0.0,0.9,-0.18,0.02,-2.44,1.19,8.0,0.08,0.1,-0.11,2.44,-1.75,-4.06,11934.17,1731.0,0.0,0.0,0.0,0.0
1776370258766145570,7906,0.0,0.5,0.0,0.4,-0.06,0.0,-2.88,1.31,8.19,0.05,-0.06,-0.02,-0.0,-2.75,-4.0,11932.45,1115.0,0.0,0.0,0.0,0.0
1776370258832960526,8006,0.0,0.3,0.0,0.2,-0.12,-0.08,-3.25,1.25,8.19,-0.14,-0.11,-0.09,0.81,3.0,-3.81,836.06,1115.0,0.0,0.0,0.0,0.0
1776370258935382887,8105,0.0,0.2,0.0,0.9,0.06,0.0,-3.56,0.88,8.19,0.02,-0.36,-0.07,-0.44,0.25,-3.25,915.12,1068.0,0.0,0.0,0.0,0.0
1776370259035637876,8205,0.0,0.2,0.0,1.2,0.1,0.0,-4.0,0.75,8.31,0.02,-0.14,-0.17,2.38,-1.44,-5.19,11931.6,1292.0,0.0,0.0,0.0,0.0
1776370259138100199,8305,0.0,0.6,0.0,1.1,0.08,-0.1,-4.38,0.75,8.56,-0.12,0.07,0.0,1.88,1.12,0.06,11932.45,1292.0,0.0,0.0,0.0,0.0
1776370259234373954,8406,0.048,0.2,0.0,0.8,-0.02,-0.06,-4.19,0.75,8.75,0.01,0.03,-0.16,1.37,0.12,3.0,802.79,1134.0,0.0,0.0,0.0,0.0
