timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1775764156652588784,17015,0.0,1.3,0.004,0.3,0.0,-0.16,-0.0,-1.12,3.25,0.02,0.01,-0.39,-0.0,-0.0,0.0,0.0,0.0,0.06,11967.44,197.0,0.0
1775764158843815160,17015,0.0,1.3,0.004,0.3,0.0,-0.16,-0.0,-1.12,3.25,0.02,0.01,-0.39,-0.0,-0.0,0.0,,,,,,
1775764158929859813,1905,0.0,1.2,0.004,0.3,-0.1,-0.1,-0.0,-1.12,3.19,0.03,-0.0,-0.38,0.12,0.12,-0.06,11964.35,196.0,0.0,0.0,0.0,0.0
1775764159028145610,2004,0.0,1.3,0.004,0.3,0.04,-0.02,-0.0,-1.12,3.19,0.0,0.02,-0.37,-0.12,-0.0,0.12,11968.13,195.0,0.0,0.0,0.0,0.0
1775764159130532382,2104,0.0,1.2,0.004,0.3,0.06,-0.08,-0.0,-1.12,3.19,0.02,0.01,-0.36,0.06,-0.19,0.06,11967.1,196.0,0.0,0.0,0.0,0.0
1775764159228894239,2204,0.0,1.5,0.04,0.2,0.04,0.02,-0.0,-1.12,3.19,0.02,-0.0,-0.36,0.12,0.19,0.12,11969.5,196.0,0.0,0.0,0.0,0.0
1775764159331221014,2305,0.0,1.1,0.032,0.4,0.06,-0.16,-0.0,-1.12,3.19,0.02,-0.0,-0.36,-0.0,0.06,0.0,11969.16,195.0,0.0,0.0,0.0,0.0
1775764159427681131,2405,0.0,0.8,0.024,0.0,-0.18,-0.08,-0.0,-1.12,3.19,0.02,-0.0,-0.37,0.06,-0.0,0.06,11967.1,191.0,0.0,0.0,0.0,0.0
1775764159530010498,2505,0.0,0.8,0.012,1.4,0.14,-0.12,-0.0,-1.12,3.19,0.02,-0.0,-0.34,-0.06,-0.0,0.12,11970.36,191.0,0.0,0.0,0.0,0.0
1775764159628267009,2606,0.0,1.5,0.016,0.3,0.02,-0.04,-0.0,-1.12,3.19,0.03,-0.0,-0.39,0.19,-0.0,-0.06,1944.98,199.0,0.0,0.0,0.0,0.0
1775764159732595686,2705,0.0,1.4,0.004,0.1,-0.04,-0.25,-0.0,-1.12,3.19,0.01,-0.0,-0.37,0.12,-0.06,0.06,11969.5,194.0,0.0,0.0,0.0,0.0
1775764159830905287,2805,0.0,1.3,0.0,1.1,-0.02,-0.21,-0.0,-1.12,3.19,0.01,-0.0,-0.38,-0.06,-0.0,0.12,11970.36,194.0,0.0,0.0,0.0,0.0
1775764159933283670,2906,0.0,0.9,0.012,0.6,0.02,-0.23,-0.0,-1.12,3.19,0.01,-0.0,-0.37,-0.0,-0.06,-0.12,11971.04,193.0,0.0,0.0,0.0,0.0
1775764160031670144,3006,0.0,1.1,0.008,0.1,-0.16,0.06,-0.0,-1.12,3.19,-0.25,0.71,-0.83,1.44,0.5,-0.12,11974.64,193.0,0.0,0.0,0.0,0.0
