timestamp_ns,pos_x,pos_y,vel_n,vel_e,distance_traveled,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776358615754065096,8.398877897381684e-6,2.112395942586307e-6,0.0014195115446013805,0.00035702036199444814,0.0007107108764310701,0.08136098599376239,0.01,0.1,0.001,0.0001,0.25,0.0
1776358618661965772,0.0055454855142177675,-0.0015390745234664925,0.0027820916868457665,0.0021027711569971325,0.05240577319048613,359.7699853688904,0.01,0.1,0.001,0.0001,0.25,0.0
1776358618864983023,0.006338908347576847,-0.0011220391656483458,0.005033821386773973,0.002005394083890737,0.4722034330396331,359.77377832965374,0.01,0.1,0.001,0.0001,0.25,0.0
1776358618878741681,0.006409187733549395,-0.0010950563504657615,0.005182256949855353,0.001916930362081927,0.5158300690117694,359.72648068927856,0.01,0.1,0.001,0.0001,0.25,0.0
1776358618961565161,0.00687483581566885,-0.0009125873121329463,0.006061878963885322,0.0024892011046796945,0.8192259804461972,359.72648068927856,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619067919980,0.007579062350242893,-0.0006336418158338489,0.007181163638837576,0.0027563937571512733,1.3112543120317874,359.72648068927856,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619159797082,0.008247053062429177,-0.0002656534259284967,0.007359686676771468,0.005253993210629655,1.828870047381494,0.04233075415927853,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619259245611,0.008982270635133393,0.0004095998498884483,0.0074267775619820415,0.00832648797705997,2.485732250839034,0.04233075415927853,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619360589381,0.009736819666143164,0.0013493818178484302,0.007462463078859189,0.010217886604077495,3.2586824355499786,0.7391552352450901,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619459269013,0.020552117506020998,-0.004381345168834788,0.020192409029388767,0.00921678364607319,5.11577372128273,0.7107558177260884,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619561496600,0.02277712221722429,-0.00323493622426717,0.023340010442742445,0.013212811585898866,5.8330016864045415,0.32956346062227104,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619671690898,0.02543278167153686,-0.0016265544360243083,0.024862364544018887,0.015980623571181053,6.724939359727692,0.3360597154331165,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619761822794,0.027731863281828195,-0.00013094606248674413,0.026155733484727214,0.017207887124654566,7.546237603274105,0.023570498092190893,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619865532800,0.0305325399791182,0.0016724128694833838,0.02785312815926776,0.017568480724401682,8.593531300352424,0.021672986437322257,0.01,0.1,0.001,0.0001,0.25,0.0
1776358619984705084,0.03394961523460396,0.003817596211995621,0.02949310400749997,0.018432535584061778,9.932020996377005,0.02678470726610801,0.01,0.1,0.001,0.0001,0.25,0.0
1776358620064742593,0.03635433248199191,0.0053746993730549725,0.030592287182532422,0.020473973136293136,10.912103830362607,0.026784707266108012,0.01,0.1,0.001,0.0001,0.25,0.0
