timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774382077278120967,178250,,0.0,0.0,241.99,133.0,0.0,0.0,,0.0,241.13,133.0,0.0,0.0,0.0,,,,
1774382082204533865,179351,9.368,2.6,11.008,-0.7,0.0,-0.21,64.37,7.0,11.81,-0.01,0.0,0.0,241.99,133.0,0.0,0.0,,
1774382083111710611,6947,9.488,2.0,11.036,-1.0,-0.02,-0.08,0.0,6.88,11.81,-0.08,0.05,-0.18,241.99,263.0,0.0,0.0,0.0,
1774382083209966444,7864,9.436,1.8,11.024,-0.9,-0.14,-0.2,0.0,6.81,11.81,-0.02,0.0,-0.03,242.67,263.0,0.0,0.0,0.0,
1774382083312340440,7964,9.428,2.0,11.032,-0.7,-0.14,-0.12,0.0,6.81,11.81,-0.02,-0.02,0.0,241.13,262.0,0.0,0.0,0.0,
1774382083410672258,8065,9.492,2.1,11.024,-1.1,-0.04,-0.18,0.0,6.81,11.81,0.0,0.04,-0.06,241.13,262.0,0.0,0.0,0.0,
1774382083508930592,8164,9.484,2.0,11.036,-0.8,-0.04,-0.1,0.0,6.81,11.81,0.01,0.0,-0.06,241.99,262.0,0.0,0.0,0.0,
1774382083611373554,8264,9.42,2.1,11.032,-1.0,-0.02,-0.08,0.0,6.81,11.81,-0.01,0.0,-0.04,242.16,263.0,0.0,0.0,0.0,
1774382083709647518,8365,9.424,2.1,11.036,-0.8,-0.02,-0.16,0.0,6.81,11.81,-0.03,0.03,-0.07,240.96,263.0,0.0,0.0,0.0,
1774382083812122888,8465,9.428,2.0,11.032,-0.9,0.08,-0.35,0.0,6.81,11.81,-0.01,0.03,-0.02,242.16,263.0,0.0,0.0,0.0,
1774382083910323942,8565,9.44,2.1,11.036,-0.9,-0.08,-0.02,0.0,6.81,11.81,0.0,0.03,-0.03,241.13,264.0,0.0,0.0,0.0,
1774382084012759718,8666,9.428,1.9,11.028,-1.0,0.02,-0.02,0.0,6.81,11.81,0.0,0.0,-0.04,242.67,263.0,0.0,0.0,0.0,
1774382084115171826,8766,9.484,1.9,11.032,-0.7,-0.06,-0.14,0.0,6.81,11.81,0.0,0.01,-0.04,242.67,263.0,0.0,0.0,0.0,
1774382084213460735,8866,9.492,2.1,11.024,-0.8,-0.1,-0.08,0.0,6.81,11.81,-0.02,-0.01,-0.05,241.47,263.0,0.0,0.0,0.0,
1774382084311772238,8965,9.484,2.0,11.032,-1.0,-0.08,0.0,0.0,6.81,11.81,-0.02,0.01,-0.06,242.67,263.0,0.0,0.0,0.0,
1774382084410032424,9065,9.496,2.1,11.036,-0.8,0.1,-0.1,0.0,6.81,11.81,0.0,0.01,-0.04,241.13,263.0,0.0,0.0,0.0,
1774382084512485589,9164,9.5,2.0,11.024,-0.8,-0.18,-0.12,0.0,6.81,11.81,-0.02,0.01,-0.04,242.16,263.0,0.0,0.0,0.0,
1774382084610779554,9264,9.424,1.9,11.024,-0.8,0.1,-0.02,0.0,6.81,11.81,-0.01,0.03,-0.04,242.16,263.0,0.0,0.0,0.0,
1774382084713183366,9364,9.428,2.0,11.032,-0.8,0.02,-0.1,0.0,6.81,11.81,0.0,-0.01,-0.03,241.99,262.0,0.0,0.0,0.0,
1774382084811483035,9464,9.484,2.1,11.028,-0.9,0.1,-0.1,0.0,6.81,11.81,-0.02,-0.01,-0.04,242.16,262.0,0.0,0.0,0.0,
1774382084913886198,9565,9.424,2.2,11.032,-0.7,-0.06,0.02,0.0,6.81,11.81,-0.01,-0.01,-0.03,242.67,262.0,0.0,0.0,0.0,
