timestamp_ns,pos_x,pos_y,vel_n,vel_e,distance_traveled,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776357576638653562,0.00023354545655047054,-0.00018373556568609665,0.004713641972127485,-0.003708330219660729,0.05007744621648962,0.3374890226370121,0.01,0.1,0.001,0.0001,0.25,0.0
1776357576736749837,0.0008833234179205352,-0.0005013793812582718,0.008009973886689413,-0.0025116066349957795,0.20646334446014689,359.63404182782796,0.01,0.1,0.001,0.0001,0.25,0.0
1776357576836154677,0.001768780388526051,-0.0007663525061355938,0.009805861535069793,-0.0028197846586719157,0.46077607702348344,359.6235670669045,0.01,0.1,0.001,0.0001,0.25,0.0
1776357576936925030,0.0028912368316799052,-0.0010607238077367709,0.012469023598293518,-0.003021944853166336,0.8214653099918385,359.97002281418224,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577035983884,0.00419906957037902,-0.0013169790850823904,0.013939652872463916,-0.002152541541841711,1.2768298744139273,0.31244866035283025,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577133389633,0.0056982934200622,-0.0015093204693023682,0.016842296074214655,-0.0017965969878341683,1.8222188437216058,0.31244866035283025,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577236086705,0.007472124332360117,-0.001818111999551541,0.017702490038811376,-0.00421701867982431,2.5018359360988267,0.6634049424453782,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577334976230,0.009238739170439103,-0.0021039795781376443,0.018024240907704495,-0.00156415888437152,3.2578164540214583,1.3340531795464543,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577437546828,0.011132060598538713,-0.0022365608619318994,0.018892781873487183,-0.0010209839242137837,4.1472625189173264,1.689768783217484,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577534930613,0.013036921155243554,-0.002384608223544029,0.020230567420428246,-0.002019715627260757,5.090918413876193,1.3546083850439106,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577637625389,0.015153769364092719,-0.0026098180435223297,0.020994213589822213,-0.0023661564778585725,6.190876414368662,1.347562712196143,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577736426517,0.0172856851784919,-0.0027786086751825294,0.022161476413999816,-0.0010506182963975778,7.350539239946446,1.0058235524242862,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577838395231,0.019664796136534834,-0.0028766325418095695,0.02450199453343428,-0.000872004873842762,8.651599721725356,1.3541532234934204,0.01,0.1,0.001,0.0001,0.25,0.0
1776357577936608382,0.02226702329076155,-0.0029574232192821357,0.028496740425232637,-0.0007734332254195872,10.004779908650768,1.0162396138678005,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578035136849,0.025251200813526994,-0.0029983416397855174,0.03207255419535458,-0.00005708032411672233,11.461392240000066,1.0144423151629276,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578136943208,0.02869617574256745,-0.003005885159955662,0.03560259602154792,-0.00009110910285857487,13.070155939755606,1.012479465124187,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578236177194,0.03234715319699774,-0.0030751202078967217,0.03797933387066976,-0.0013042565238180637,14.739798927742045,1.0095509111804182,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578338153844,0.03620858299906428,-0.003192991690507197,0.037754526447066554,-0.0010075458025349327,16.560034881009493,0.6461738125212849,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578446422518,0.040477554411729205,-0.0033075974988703133,0.04110316127053689,-0.00110948618781995,18.608796211598797,0.2639749713455748,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578539611074,0.044298159994164095,-0.0034384330358847846,0.04089772047342027,-0.0016986103736140068,20.467844239373967,359.95051911368,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578642275724,0.048538117695959546,-0.003643985188749063,0.04170729001261016,-0.00230606112006379,22.618251065140925,0.29766558219729505,0.01,0.1,0.001,0.0001,0.25,0.0
1776357578739580536,0.052597676541631395,-0.0039100544839568195,0.041729037491281734,-0.003162475166176449,24.75574284184108,359.2381239178502,0.01,0.1,0.001,0.0001,0.25,0.0
