timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1775763756511746280,1913,0.0,1.1,0.012,0.1,0.0,-0.04,0.06,-1.56,-1.88,0.0,0.01,-0.38,-0.06,0.12,-0.06,11975.84,205.0,0.0,0.0,0.0,0.0
1775763756514036357,2013,0.0,1.1,0.008,0.5,0.0,-0.2,0.06,-1.56,-1.88,0.0,-0.0,-0.37,0.06,-0.12,0.0,11979.1,216.0,0.0,0.0,0.0,0.0
1775763756516374146,2113,0.0,1.1,0.0,0.2,-0.1,0.0,0.06,-1.56,-1.88,0.0,-0.0,-0.37,-0.0,0.06,0.06,11976.87,194.0,0.0,0.0,0.0,0.0
1775763756518982975,2213,0.0,1.2,0.0,0.5,-0.12,-0.06,0.06,-1.56,-1.88,-0.02,-0.0,-0.38,-0.0,-0.06,0.0,11977.39,194.0,0.0,0.0,0.0,0.0
1775763756521393713,2312,0.0,1.1,0.0,0.6,-0.02,-0.02,0.06,-1.56,-1.88,-0.02,-0.0,-0.38,0.06,-0.06,0.0,11976.02,219.0,0.0,0.0,0.0,0.0
1775763756544797060,2412,0.0,1.1,0.0,0.5,-0.1,-0.1,0.06,-1.56,-1.88,0.0,-0.0,-0.37,0.12,-0.12,0.06,11975.5,201.0,0.0,0.0,0.0,0.0
1775763756548893128,2512,0.0,1.0,0.004,0.3,-0.12,-0.1,0.06,-1.56,-1.88,0.0,0.03,-0.36,-0.0,-0.12,0.0,11976.53,201.0,0.0,0.0,0.0,0.0
1775763756556168289,2612,0.012,0.3,0.0,1.6,-0.08,-0.21,0.06,-1.56,-1.88,-0.01,-0.0,-0.36,0.06,0.12,-0.06,11977.04,214.0,0.0,0.0,0.0,0.0
1775763756558889311,2712,0.0,0.3,0.0,1.6,0.0,-0.33,0.06,-1.56,-1.88,0.0,0.01,-0.38,0.19,-0.0,-0.06,11978.59,214.0,0.0,0.0,0.0,0.0
1775763756563335501,2812,0.0,1.5,0.012,0.5,0.04,-0.1,0.06,-1.56,-1.88,0.0,0.01,-0.37,-0.06,0.06,0.0,11977.9,206.0,0.0,0.0,0.0,0.0
1775763756573467149,2912,0.0,1.4,0.004,0.4,0.04,-0.02,0.06,-1.56,-1.88,-0.03,0.01,-0.39,-0.06,-0.0,0.06,11976.87,233.0,0.0,0.0,0.0,0.0
1775763756577608372,3012,0.0,1.4,0.008,0.3,0.06,0.0,0.06,-1.56,-1.88,-0.02,0.01,-0.36,-0.12,-0.12,0.06,11975.84,233.0,0.0,0.0,0.0,0.0
1775763756643127235,3112,0.0,1.6,0.0,0.3,0.1,-0.14,0.06,-1.56,-1.88,-0.02,0.02,-0.38,0.06,0.06,0.0,11975.67,212.0,0.0,0.0,0.0,0.0
1775763756651489263,3212,0.0,1.4,0.016,0.2,-0.04,-0.1,0.06,-1.56,-1.88,-0.02,-0.0,-0.38,-0.0,-0.06,0.0,235.64,212.0,0.0,0.0,0.0,0.0
1775763756664168576,3312,0.0,1.4,0.0,0.5,-0.14,-0.08,0.06,-1.56,-1.88,-0.01,-0.0,-0.4,-0.06,-0.0,-0.06,224.15,223.0,0.0,0.0,0.0,0.0
1775763756675600988,3411,0.0,1.4,0.0,0.1,-0.14,-0.2,0.06,-1.56,-1.88,-0.03,-0.0,-0.35,-0.0,-0.0,-0.06,11974.99,211.0,0.0,0.0,0.0,0.0
1775763756687969961,3511,0.0,1.2,0.0,0.2,-0.02,-0.14,0.06,-1.56,-1.88,0.0,-0.0,-0.37,0.06,-0.25,0.12,11973.79,204.0,0.0,0.0,0.0,0.0
1775763756745579401,3611,0.0,1.3,0.044,0.6,0.04,-0.23,0.06,-1.56,-1.88,-0.02,-0.01,-0.37,-0.0,-0.0,0.0,206.31,204.0,0.0,0.0,0.0,0.0
1775763756758098346,3710,0.0,1.3,0.028,0.1,-0.08,-0.16,0.06,-1.56,-1.88,-0.03,0.01,-0.36,0.06,-0.06,-0.06,11973.27,220.0,0.0,0.0,0.0,0.0
1775763756770798801,3810,0.0,1.3,0.02,0.7,0.12,0.0,0.06,-1.56,-1.88,-0.01,-0.0,-0.38,-0.06,-0.0,0.0,11974.99,200.0,0.0,0.0,0.0,0.0
1775763756783255897,3910,0.0,1.1,0.012,0.3,-0.04,-0.25,0.06,-1.56,-1.88,-0.01,-0.0,-0.41,0.06,0.06,0.0,11975.84,200.0,0.0,0.0,0.0,0.0
1775763756843947079,4011,0.0,1.5,0.016,0.3,0.06,-0.06,0.06,-1.56,-1.88,-0.03,0.01,-0.37,-0.12,0.12,-0.06,11972.93,206.0,0.0,0.0,0.0,0.0
1775763756856319683,4111,0.0,0.9,0.008,0.1,-0.02,-0.14,0.06,-1.56,-1.88,-0.02,-0.0,-0.37,0.06,-0.12,0.06,11973.96,206.0,0.0,0.0,0.0,0.0
1775763756868935850,4211,0.0,0.8,0.0,0.2,-0.16,-0.12,0.06,-1.56,-1.88,-0.03,-0.0,-0.4,-0.06,-0.12,0.0,240.79,212.0,0.0,0.0,0.0,0.0
1775763756881241139,4311,0.0,0.8,0.0,0.1,-0.04,-0.16,0.06,-1.56,-1.88,0.0,-0.14,-0.38,0.06,0.06,0.06,228.27,212.0,0.0,0.0,0.0,0.0
1775763756946396113,4411,0.0,0.9,0.0,1.4,-0.12,-0.08,0.06,-1.56,-1.88,-0.03,-0.02,-0.4,0.12,0.19,0.12,210.43,207.0,0.0,0.0,0.0,0.0
1775763756958293192,4510,0.0,1.4,0.0,0.6,-0.02,-0.18,0.06,-1.56,-1.88,0.0,-0.09,-0.41,0.25,0.06,-0.06,11974.47,208.0,0.0,0.0,0.0,0.0
1775763756971257591,4610,0.0,1.3,0.044,0.5,0.06,-0.14,0.06,-1.56,-1.88,-0.17,-0.2,-0.3,0.19,-1.12,0.25,11976.36,218.0,0.0,0.0,0.0,0.0
1775763756983307552,4710,0.0,1.3,0.036,0.3,-0.04,-0.14,-0.0,-1.44,-1.88,0.21,-0.15,-0.01,1.37,-4.13,-1.19,11976.7,218.0,0.0,0.0,0.0,0.0
1775763757044765117,4809,0.0,1.2,0.02,0.6,-0.02,-0.12,-0.25,-1.19,-1.25,0.34,-0.53,0.9,12.75,-4.13,-5.5,11976.87,203.0,0.0,0.0,0.0,0.0
1775763757056983624,4909,0.0,1.4,0.02,0.5,-0.08,-0.06,-1.0,-0.37,0.19,-0.56,-0.68,1.51,17.19,-8.13,-12.81,11977.73,,14.38,1179.41,1059.0,0.0
1775763757069768034,6810,0.0,1.4,0.036,0.4,0.12,-0.16,-8.69,-2.94,-2.94,-0.26,-0.34,-0.57,-7.13,-5.38,14.38,1179.41,1059.0,0.0,0.0,0.0,0.0
1775763757082236770,6910,0.0,1.5,0.028,0.6,0.0,-0.06,-7.88,-2.25,-4.06,-0.36,-0.04,-0.18,-16.94,-7.69,1.75,1198.27,2312.0,0.0,0.0,0.0,0.0
1775763757143091283,7011,0.0,1.5,0.02,0.6,-0.1,-0.21,-7.69,-1.37,-5.94,0.43,0.15,-0.53,-20.75,-5.44,-0.5,1226.91,1921.0,0.0,0.0,0.0,0.0
1775763757154907105,7111,0.0,1.4,0.016,0.1,-0.16,-0.18,-8.25,-1.31,-7.69,0.38,0.06,-0.42,-13.31,4.19,-9.06,1230.51,1921.0,0.0,0.0,0.0,0.0
1775763757167910617,7211,0.0,1.3,0.016,0.5,0.04,-0.2,-9.69,-1.88,-8.38,0.03,0.12,-0.46,1.75,9.0,-14.94,1317.81,2150.0,0.0,0.0,0.0,0.0
1775763757179876781,7312,0.0,1.3,0.016,0.3,-0.02,-0.08,-10.81,-2.38,-7.94,-0.24,-0.04,-0.81,6.0,5.13,-8.63,1274.42,2150.0,0.0,0.0,0.0,0.0
1775763757192599416,7411,0.0,1.1,0.0,0.5,-0.04,-0.18,-11.63,-2.69,-7.31,-0.32,-0.46,-0.22,8.19,4.63,-7.44,1203.93,2442.0,0.0,0.0,0.0,0.0
1775763757245558148,7511,0.0,1.4,0.0,0.2,0.06,-0.18,-11.69,-2.81,-6.06,0.07,-0.03,-0.58,13.63,-3.25,9.5,1179.06,1615.0,0.0,0.0,0.0,0.0
