timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776450499879324498,100961,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1776450502701661718,102963,0.0,0.3,0.0,1.0,0.02,0.0,99.62,-2.44,4.38,0.0,0.01,-0.33,0.12,0.06,-0.12,164.64,193.0,0.0,0.0,0.0,
1776450502828208216,1904,0.0,0.5,0.088,0.5,-0.12,-0.04,0.06,-2.44,4.63,0.02,0.01,-0.36,-0.12,0.06,-0.06,164.64,196.0,0.0,0.0,0.0,0.0
1776450502884091555,2003,0.0,1.0,0.104,0.5,0.12,-0.08,0.06,-2.44,4.63,0.02,0.02,-0.37,-0.06,-0.06,-0.12,164.64,199.0,0.0,0.0,0.0,0.0
1776450502986483783,2103,0.108,-0.2,0.0,0.5,0.08,-0.2,0.06,-2.44,4.63,0.03,0.01,-0.34,-0.12,-0.06,0.0,164.64,199.0,0.0,0.0,0.0,0.0
1776450503136217551,2204,0.0,0.2,0.06,0.4,0.14,-0.06,0.06,-2.44,4.63,0.03,0.02,-0.4,-0.0,-0.06,-0.06,164.64,193.0,0.0,0.0,0.0,0.0
1776450503187213813,2304,0.0,0.3,0.0,1.5,-0.16,0.0,0.06,-2.44,4.63,0.02,0.02,-0.37,-0.12,-0.06,-0.12,164.64,196.0,0.0,0.0,0.0,0.0
1776450503289620449,2405,0.0,1.4,0.088,1.0,0.02,0.14,0.06,-2.44,4.63,0.02,0.04,-0.36,0.06,-0.25,0.06,164.64,196.0,0.0,0.0,0.0,0.0
1776450503387871176,2505,0.108,0.2,0.088,0.5,0.04,-0.02,0.06,-2.44,4.63,0.02,0.02,-0.36,0.06,-0.0,-0.06,165.33,192.0,0.0,0.0,0.0,0.0
1776450503490296571,2605,0.0,0.1,0.0,1.1,-0.1,-0.1,0.06,-2.44,4.63,0.01,0.03,-0.37,-0.12,0.12,0.06,161.04,189.0,0.0,0.0,0.0,0.0
1776450503588575058,2706,0.0,0.9,0.096,0.2,0.04,-0.12,0.06,-2.44,4.63,0.02,-0.0,-0.37,-0.0,-0.0,0.0,165.15,189.0,0.0,0.0,0.0,0.0
1776450503691064212,2806,0.0,1.0,0.1,0.5,-0.02,0.04,0.06,-2.44,4.63,0.04,0.03,-0.35,-0.06,-0.06,0.06,165.15,194.0,0.0,0.0,0.0,0.0
1776450503789267717,2906,0.0,1.3,0.0,1.3,-0.14,-0.1,0.06,-2.44,4.63,0.03,0.01,-0.37,-0.06,-0.06,0.0,165.33,195.0,0.0,0.0,0.0,0.0
1776450503948216618,3006,0.104,0.2,0.0,1.3,0.18,-0.02,0.06,-2.44,4.63,0.03,0.02,-0.35,-0.06,-0.0,0.0,166.36,195.0,0.0,0.0,0.0,0.0
