timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776450657498405154,75438,4.0,-0.35,0.0,0.0,0.06,166.36,-196.0,-0.0,0.0,0.0,-0.0,190.0,-0.0,-0.0,0.0,0.0,,,,,
1776450660312810050,78442,0.0,0.2,0.076,0.2,-0.06,-0.08,0.06,0.63,5.31,0.04,-0.0,-0.35,-0.0,-0.0,0.06,166.36,196.0,0.0,0.0,0.0,
1776450660406787495,1904,0.0,0.7,0.0,1.4,0.0,-0.16,0.06,0.5,5.25,0.01,-0.01,-0.32,-0.06,0.19,-0.06,170.47,198.0,0.0,0.0,0.0,0.0
1776450660505103145,2003,0.104,0.2,0.0,0.6,0.04,0.06,0.06,0.5,5.25,0.0,-0.0,-0.33,-0.06,-0.12,0.06,166.36,193.0,0.0,0.0,0.0,0.0
1776450660603408795,2103,0.0,1.3,0.096,0.1,-0.06,-0.02,0.06,0.5,5.25,0.02,-0.0,-0.34,-0.0,-0.0,0.0,166.36,193.0,0.0,0.0,0.0,0.0
1776450660705863780,2203,0.0,1.1,0.084,0.1,-0.02,0.12,0.06,0.5,5.25,0.01,-0.01,-0.35,-0.0,0.06,0.06,166.36,191.0,0.0,0.0,0.0,0.0
1776450660804128153,2302,0.0,0.7,0.0,0.3,-0.16,0.14,0.06,0.5,5.25,0.0,0.01,-0.35,0.06,0.06,0.0,166.36,195.0,0.0,0.0,0.0,0.0
1776450660906523434,2403,0.0,0.3,0.056,0.6,0.08,-0.14,0.06,0.5,5.25,0.01,-0.0,-0.34,0.06,-0.12,0.0,166.36,195.0,0.0,0.0,0.0,0.0
1776450661004809251,2503,0.1,0.1,0.0,0.7,-0.04,-0.04,0.06,0.5,5.25,0.01,-0.0,-0.35,0.06,-0.0,0.06,166.36,191.0,0.0,0.0,0.0,0.0
1776450661107220551,2604,0.0,1.1,0.0,1.2,-0.08,-0.18,0.06,0.5,5.25,0.01,0.02,-0.33,-0.06,-0.06,0.12,169.96,194.0,0.0,0.0,0.0,0.0
1776450661205511701,2704,0.0,0.9,0.076,0.3,-0.06,-0.04,0.06,0.5,5.25,0.01,-0.0,-0.34,-0.0,-0.12,-0.12,169.96,194.0,0.0,0.0,0.0,0.0
1776450661307962520,2804,0.0,1.0,0.088,0.6,0.0,0.0,0.06,0.5,5.25,0.01,-0.01,-0.32,-0.0,-0.12,0.06,166.36,200.0,0.0,0.0,0.0,0.0
1776450661406188540,2904,0.0,0.7,0.0,1.4,0.08,-0.02,0.06,0.5,5.25,0.01,-0.0,-0.33,-0.12,-0.0,-0.06,169.96,196.0,0.0,0.0,0.0,0.0
1776450661508592062,3004,0.0,0.2,0.0,0.1,-0.12,-0.14,0.06,0.5,5.25,0.02,-0.0,-0.32,-0.06,0.12,0.06,170.47,196.0,0.0,0.0,0.0,0.0
1776450661606918324,3104,0.0,0.9,0.08,0.6,-0.12,-0.04,0.06,0.5,5.25,0.02,-0.01,-0.33,0.12,-0.06,-0.06,169.96,193.0,0.0,0.0,0.0,0.0
1776450661705214418,3204,0.0,0.6,0.072,0.5,0.14,-0.02,0.06,0.5,5.25,0.0,-0.0,-0.34,-0.06,-0.12,0.0,169.96,193.0,0.0,0.0,0.0,0.0
1776450661807608051,3304,0.0,0.9,0.0,1.6,0.0,0.0,0.06,0.5,5.25,0.01,-0.01,-0.35,-0.06,-0.0,-0.06,169.96,194.0,0.0,0.0,0.0,0.0
1776450661905910868,3404,0.1,0.2,0.0,1.4,-0.08,-0.1,0.06,0.5,5.25,0.01,-0.0,-0.34,-0.0,0.19,0.0,166.36,196.0,0.0,0.0,0.0,0.0
