timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1775676124106965461,01:14:09.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124111288373,01:14:10.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124113655426,01:14:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124118204980,01:14:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124119222159,01:14:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124123841564,01:14:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124126132008,01:14:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124129898044,01:14:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124132254061,01:14:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124136745709,01:14:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124184869914,01:14:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124185974905,01:14:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676124282800151,01:14:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676125286653537,01:14:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676126286137899,01:14:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676127285455374,01:14:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676128284797475,01:14:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676129284235424,01:14:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676130287758382,01:14:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676131291568108,01:14:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676132290479840,01:14:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676133294109658,01:14:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676134297192284,01:14:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1775676135296323263,01:14:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
