timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1772142387655756453,00:13:08.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142388544616804,00:13:09.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142389457819837,00:13:10.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142390739880788,00:13:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142391601907770,00:13:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142392351751058,00:13:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142393815806884,00:13:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142394561246339,00:13:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142395347613204,00:13:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142396813877463,00:13:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142397563419079,00:13:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142398346830078,00:13:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142399812035661,00:13:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142400561520903,00:13:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142401357588294,00:13:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142402822395257,00:13:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142403571934325,00:13:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142404355359823,00:13:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142405820533126,00:13:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142406570026185,00:13:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142407348962669,00:13:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142408818597749,00:13:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142409568148479,00:13:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1772142410347313709,00:13:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
