timestamp_ns,pos_x,pos_y,vel_n,vel_e,last_gps_pos_x,last_gps_pos_y,distance_traveled,relative_distance,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776370067607897778,-0.010074176026262371,0.017963262931263862,0.013523561589350428,-0.0038118647472420346,-0.024085307040341446,0.04081714683753594,0.05049669617354449,0.05049669617354449,23.474780558368234,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068025283930,-0.034232868733810734,-0.0048040717396169025,-0.12927923962658547,-0.10527716146091069,-0.024085307040341446,0.04081714683753594,0.05049669617354449,1.3370811668781757,126.66992939328972,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068040362004,-0.03621832434800225,-0.0064181824960037916,-0.13392352969055216,-0.10869811858512789,-0.024085307040341446,0.04081714683753594,0.13003927436020413,1.4166132599684313,124.53318246959218,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068095823349,-0.04401956908339233,-0.01254487646122092,-0.1474043545200265,-0.11224224528028932,-0.024085307040341446,0.04081714683753594,0.44177523883243836,1.728319965604694,124.9964373193858,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068108366655,-0.04588994606393597,-0.013963029234014535,-0.15079149859401217,-0.11385510318382369,-0.024085307040341446,0.04081714683753594,0.5164954407793563,1.8030352399788305,126.04128906030624,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068121413047,-0.04788102923073615,-0.015459423656163386,-0.1546916827047819,-0.1157301477881048,-0.024085307040341446,0.04081714683753594,0.5957938275581877,1.882328920019735,123.02394977979112,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068206039315,-0.06234907549114214,-0.025775956960921623,-0.1871621254136291,-0.12803090559361524,-0.024085307040341446,0.04081714683753594,0.5957938275581877,2.438830471187941,120.48321222863493,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068308371622,-0.08263987098153085,-0.03925950992341386,-0.20940420003738702,-0.13549365927090773,-0.024085307040341446,0.04081714683753594,0.5957938275581877,3.2057065256390875,221.29192026520533,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068406885636,-0.10427196651376633,-0.053480209242451865,-0.22975939094097725,-0.15320760732001895,-0.024085307040341446,0.04081714683753594,0.5957938275581877,4.040635635002441,280.1932938053252,0.01,0.1,0.001,0.0001,0.25,0.0
1776370068508853301,-0.12877297607770405,-0.07073806571860326,-0.25080402828686804,-0.1852884246528703,-0.024085307040341446,0.04081714683753594,0.5957938275581877,5.008701062358591,280.53809438823964,0.01,0.1,0.001,0.0001,0.25,0.0
