timestamp_ns,pos_x,pos_y,vel_n,vel_e,distance_traveled,yaw_imu_deg,q_pos,r_fixed
1776192164078605236,21.71297786535782,4.5647644225748385,1.5906978676286663,-0.003596334006079536,4144.663940444892,351.9106082697975,0.01,0.0001
1776192164176844992,21.869511394951644,4.5642051159563835,1.5961222641964414,-0.007790425087518979,4173.270319792958,352.54645053344245,0.01,0.0001
1776192164278938806,22.032747020333986,4.563181968228696,1.6015545308404222,-0.01225235502900056,4203.104325556319,352.19615166856534,0.01,0.0001
1776192164377316951,22.190647107301153,4.561816627576007,1.6086210037008897,-0.015505597761032028,4231.951144361268,352.19615166856534,0.01,0.0001
1776192164479984669,22.356194255691104,4.560091392877621,1.6162869034780556,-0.01810248957041699,4262.161942260306,352.50879893201267,0.01,0.0001
1776192164577932630,22.514751661764507,4.558087039936971,1.6213350356042435,-0.02282487683282155,4291.08365528179,352.8055786048108,0.01,0.0001
1776192164680887311,22.68195939625783,4.555564914593694,1.6271022094160383,-0.026173848773598487,4321.587013856446,352.5346339496484,0.01,0.0001
1776192164779503102,22.8426815064889,4.552779123363755,1.6321035237555412,-0.030317860643253182,4350.911626693805,352.11784727913084,0.01,0.0001
1776192164877065046,23.002159364888993,4.549610803175357,1.6369472834880348,-0.03462783008395575,4380.019119444545,352.11784727913084,0.01,0.0001
1776192164980773965,23.172257298371022,4.545793470864477,1.6436472670239346,-0.038995166505183934,4411.061962147527,350.5925915682249,0.01,0.0001
1776192165078524649,23.33312259896621,4.541795208536498,1.6474581639535133,-0.042804344100259836,4440.4263792536485,350.0129495954093,0.01,0.0001
1776192165181216746,23.50258967038141,4.537202370757446,1.6533505250734963,-0.046653027894109036,4471.3749899028535,349.56575402042444,0.01,0.0001
1776192165279528064,23.66536702093784,4.532328946830356,1.6579288948745403,-0.05248403447539721,4501.1086822929665,349.56575402042444,0.01,0.0001
1776192165381318462,23.834414394812903,4.526722352547749,1.663701374307893,-0.05768054749496599,4531.995187297129,349.6130908522478,0.01,0.0001
1776192165480293685,23.99937656120721,4.520866984737767,1.6695515666577982,-0.060633987283903894,4562.131259939349,349.41300283579073,0.01,0.0001
1776192165576822436,24.160777850726063,4.514821669258635,1.674702814917112,-0.06462568591547019,4591.615741993265,349.6989358224024,0.01,0.0001
1776192165680253531,24.33428857130086,4.507863637269288,1.680358380997966,-0.06991714262018442,4623.315411855398,349.40023376141477,0.01,0.0001
1776192165778409072,24.49951967196699,4.500658722810041,1.6866186667890328,-0.07690014248991653,4653.496293137161,349.1189999812513,0.01,0.0001
1776192165877583387,24.66707700301646,4.492857379782768,1.6922130879491275,-0.08041571701356283,4684.094293145301,349.2203688202265,0.01,0.0001
1776192165979638876,24.840105735306157,4.484504963505671,1.6996983484179429,-0.08331810867354532,4715.674127842946,349.6675613919202,0.01,0.0001
1776192166078239452,25.00813908302363,4.476008418305916,1.7074125011935273,-0.08896121401764223,4746.306237032081,349.75704672074033,0.01,0.0001
1776192166175691001,25.174821776288454,4.467114359097186,1.7147247611426675,-0.09364137558211771,4776.6559151022175,349.75704672074033,0.01,0.0001
1776192166277905200,25.350537052178847,4.45732408702131,1.7223286841651335,-0.09785983681036528,4808.615373607381,349.75704672074033,0.01,0.0001
1776192166376133764,25.5201301620414,4.447472357703752,1.7306522423193909,-0.10272516015080374,4839.419203953491,349.71047620656066,0.01,0.0001
1776192166479050016,25.698632160782235,4.436685081722177,1.7381971633380233,-0.10690518651931266,4871.798056489483,349.7559565355412,0.01,0.0001
1776192166576516306,25.86836201654427,4.426025386326812,1.7446708739576533,-0.11183247877320596,4902.561062779926,349.33196658719174,0.01,0.0001
1776192166679414761,26.04828879738555,4.414256550180269,1.7525725429956078,-0.11691881965082904,4935.143158149116,349.28836644404254,0.01,0.0001
1776192166777852622,26.221183702686655,4.402593806539972,1.7602858841629023,-0.12004343906498449,4966.4137401443195,349.5894631218444,0.01,0.0001
1776192166879909987,26.401175750106475,4.390140913547683,1.7669010449827438,-0.12398779465947933,4998.939949593289,349.1997965629017,0.01,0.0001
1776192166978031830,26.574960110519434,4.377852132711337,1.7754195155280306,-0.12649965378962527,5030.310259602874,349.5716527375359,0.01,0.0001
1776192167080549805,26.757383999897662,4.3647838198092686,1.7836757930929745,-0.12846350536607862,5063.18967819136,349.5716527375359,0.01,0.0001
