timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1764844933330096007,10:42:12,2025-12-04,Float,32.34375,35.77209226666667,-78.68886628333334,97.379,0.002,97.0,31,0.48,0.71,0.86,-33.017
1764844934287520632,10:42:13,2025-12-04,Float,32.34375,35.77209311666667,-78.68886568333333,97.625,0.006,97.0,31,0.46,0.66,0.81,-33.017
1764844935356732727,10:42:14,2025-12-04,Float,32.34375,35.772093766666664,-78.6888652,97.956,0.009,97.0,31,0.46,0.66,0.81,-33.018
1764844936334868006,10:42:15,2025-12-04,Float,32.548386,35.77209418333333,-78.68886475,98.181,0.005,97.0,30,0.46,0.66,0.81,-33.017
1764844937332916488,10:42:16,2025-12-04,Float,31.53125,35.772095,-78.68886433333333,98.442,0.005,97.0,31,0.47,0.71,0.85,-33.017
1764844938357365103,10:42:17,2025-12-04,Float,31.59375,35.77209615,-78.68886335,98.667,0.012,97.0,31,0.47,0.73,0.86,-33.017
1764844939391618701,10:42:18,2025-12-04,Float,32.903225,35.77209725,-78.68886288333333,98.945,0.009,97.0,30,0.44,0.63,0.77,-33.017
1764844940390482056,10:42:19,2025-12-04,Float,32.677418,35.772097716666664,-78.68886271666666,99.147,0.009,97.0,30,0.46,0.66,0.8,-33.017
1764844941410538220,10:42:20,2025-12-04,Float,32.677418,35.7720977,-78.6888625,99.18,0.006,97.0,30,0.44,0.63,0.77,-33.018
1764844942379805239,10:42:21,2025-12-04,Float,33.387096,35.772098166666666,-78.6888621,99.377,0.011,97.0,30,0.46,0.68,0.82,-33.017
1764844943379566419,10:42:22,2025-12-04,Float,32.677418,35.7720987,-78.68886185,99.702,0.012,97.0,30,0.43,0.63,0.76,-33.017
1764844944358862638,10:42:23,2025-12-04,Float,32.80645,35.772098766666666,-78.68886213333333,100.007,0.011,97.0,30,0.43,0.63,0.76,-33.017
1764844945362625774,10:42:24,2025-12-04,Float,32.967743,35.772099233333336,-78.688862,100.24,0.008,97.0,30,0.43,0.68,0.81,-33.018
1764844946334380779,10:42:25,2025-12-04,Float,32.967743,35.772099483333335,-78.68886211666667,100.612,0.006,97.0,30,0.43,0.63,0.76,-33.017
1764844947367785641,10:42:26,2025-12-04,Float,32.83871,35.772099733333334,-78.68886203333334,100.758,0.017,97.0,29,0.45,0.65,0.79,-33.017
1764844948328080888,10:42:27,2025-12-04,Float,33.19355,35.772099966666666,-78.68886241666667,101.231,0.02,97.0,29,0.43,0.63,0.76,-33.017
1764844949341953650,10:42:28,2025-12-04,Float,33.064518,35.77210016666667,-78.68886248333334,101.58,0.013,97.0,29,0.43,0.63,0.76,-33.017
1764844950333433495,10:42:29,2025-12-04,Float,32.580647,35.772100316666666,-78.68886243333333,101.726,0.012,97.0,29,0.46,0.69,0.83,-33.017
1764844951397327932,10:42:30,2025-12-04,Float,32.51613,35.77210066666667,-78.68886251666666,101.971,0.006,97.0,29,0.45,0.69,0.83,-33.017
1764844952368751082,10:42:31,2025-12-04,Float,33.451614,35.77210076666667,-78.68886266666667,102.132,0.009,97.0,29,0.43,0.63,0.77,-33.017
1764844953361509048,10:42:32,2025-12-04,Float,33.096775,35.77210045,-78.6888634,102.36,0.01,97.0,29,0.45,0.7,0.83,-33.017
1764844954330813528,10:42:33,2025-12-04,Float,33.032257,35.7721004,-78.68886376666667,102.531,0.014,97.0,29,0.47,0.7,0.85,-33.017
1764844955332148266,10:42:34,2025-12-04,Float,32.935482,35.7721003,-78.68886415,102.936,0.009,97.0,29,0.46,0.72,0.85,-33.017
1764844956341683014,10:42:35,2025-12-04,Float,32.387096,35.77210051666667,-78.68886386666667,103.056,0.004,97.0,29,0.46,0.74,0.87,-33.017
1764844957350553362,10:42:36,2025-12-04,Float,32.21875,35.77210048333333,-78.68886398333333,103.244,0.005,97.0,30,0.42,0.67,0.8,-33.017
1764844958314539879,10:42:37,2025-12-04,Float,32.125,35.77210035,-78.68886425,103.468,0.002,97.0,30,0.42,0.67,0.79,-33.017
1764844959330521375,10:42:38,2025-12-04,Float,31.75,35.77210066666667,-78.68886403333333,103.624,0.01,97.0,30,0.42,0.67,0.79,-33.017
1764844960320739644,10:42:39,2025-12-04,Float,32.0625,35.772100566666666,-78.68886428333333,103.832,0.011,97.0,31,0.45,0.69,0.82,-33.017
1764844961334895346,10:42:40,2025-12-04,Float,31.8125,35.7721002,-78.68886461666666,104.053,0.013,97.0,31,0.45,0.68,0.82,-33.017
1764844962321701223,10:42:41,2025-12-04,Float,31.8125,35.772099983333334,-78.68886485,104.133,0.005,97.0,31,0.45,0.68,0.82,-33.017
1764844963374405401,10:42:42,2025-12-04,Float,31.71875,35.7720997,-78.68886516666667,104.299,0.003,97.0,31,0.43,0.67,0.79,-33.017
1764844964316428836,10:42:43,2025-12-04,Float,31.78125,35.772099366666666,-78.68886533333334,104.415,0.025,97.0,32,0.45,0.68,0.82,-33.017
1764844965303551171,10:42:44,2025-12-04,Float,31.21875,35.7720993,-78.68886486666666,104.39,0.015,97.0,31,0.46,0.72,0.85,-33.017
1764844966317532389,10:42:45,2025-12-04,Float,30.78125,35.772098533333335,-78.68886541666667,104.578,0.015,97.0,32,0.47,0.73,0.87,-33.017
1764844967286143490,10:42:46,2025-12-04,Float,31.424242,35.772098533333335,-78.68886503333333,104.608,0.02,97.0,32,0.44,0.67,0.8,-33.017
1764844968274546732,10:42:47,2025-12-04,Float,31.96875,35.77209808333333,-78.68886508333334,104.573,0.016,97.0,32,0.44,0.67,0.8,-33.018
1764844969295318227,10:42:48,2025-12-04,Float,32.19355,35.77209783333333,-78.68886496666667,104.657,0.015,97.0,32,0.48,0.75,0.89,-33.018
1764844970279402383,10:42:49,2025-12-04,Float,31.666666,35.772097433333336,-78.68886503333333,104.789,0.022,97.0,32,0.47,0.73,0.87,-33.018
1764844971327797372,10:42:50,2025-12-04,Float,31.53125,35.7720971,-78.68886525,105.039,0.012,97.0,32,0.48,0.76,0.9,-33.017
1764844972270381613,10:42:51,2025-12-04,Float,31.515152,35.772096866666665,-78.68886561666666,105.162,0.024,97.0,32,0.47,0.74,0.88,-33.017
1764844973309618182,10:42:52,2025-12-04,Float,31.46875,35.772096833333336,-78.6888654,105.302,0.016,97.0,32,0.48,0.74,0.89,-33.017
1764844974286526644,10:42:53,2025-12-04,Float,32.060608,35.77209643333333,-78.68886515,105.238,0.01,97.0,32,0.42,0.66,0.78,-33.018
1764844975311803311,10:42:54,2025-12-04,Float,31.484848,35.772096633333334,-78.6888648,105.292,0.003,97.0,32,0.48,0.76,0.9,-33.017
1764844976294278894,10:42:55,2025-12-04,Float,31.242424,35.7720962,-78.68886505,105.465,0.019,97.0,32,0.53,0.79,0.95,-33.017
1764844977324231957,10:42:56,2025-12-04,Float,31.545454,35.77209598333334,-78.68886503333333,105.546,0.016,97.0,32,0.52,0.79,0.94,-33.017
1764844978272844352,10:42:57,2025-12-04,Float,31.424242,35.77209573333333,-78.68886498333333,105.74,0.015,97.0,32,0.5,0.76,0.91,-33.017
1764844979282836017,10:42:58,2025-12-04,Float,31.939394,35.772095666666665,-78.6888648,105.855,0.008,97.0,32,0.5,0.78,0.93,-33.017
1764844980288426582,10:42:59,2025-12-04,Float,31.575758,35.772095666666665,-78.68886438333334,105.729,0.012,97.0,32,0.42,0.67,0.79,-33.017
1764844981334343396,10:43:00,2025-12-04,Float,32.090908,35.77209565,-78.68886433333333,105.901,0.007,97.0,32,0.54,0.79,0.96,-33.017
1764844982278413296,10:43:01,2025-12-04,Float,32.5,35.77209551666667,-78.68886435,105.986,0.003,97.0,32,0.5,0.77,0.92,-33.017
1764844983343457118,10:43:02,2025-12-04,Float,32.28125,35.772095416666666,-78.68886435,105.9,0.01,97.0,32,0.42,0.65,0.77,-33.017
1764844984317107964,10:43:03,2025-12-04,Float,32.3125,35.772095566666664,-78.68886396666667,106.003,0.006,97.0,31,0.46,0.74,0.87,-33.017
1764844985313632659,10:43:04,2025-12-04,Float,32.46875,35.77209536666667,-78.68886380000001,106.075,0.003,97.0,32,0.46,0.76,0.89,-33.018
1764844986308214742,10:43:05,2025-12-04,Float,33.03125,35.7720955,-78.68886335,106.147,0.007,97.0,32,0.46,0.72,0.86,-33.017
1764844987331485733,10:43:06,2025-12-04,Float,33.3125,35.77209568333333,-78.68886295,106.18,0.004,97.0,32,0.45,0.73,0.86,-33.017
1764844988308695399,10:43:07,2025-12-04,Float,33.25,35.772095633333336,-78.68886271666666,106.233,0.001,97.0,32,0.45,0.73,0.86,-33.017
1764844989328527631,10:43:08,2025-12-04,Float,32.848484,35.77209561666667,-78.6888624,106.256,0.007,97.0,32,0.45,0.71,0.84,-33.018
1764844990296160684,10:43:09,2025-12-04,Float,32.515152,35.77209561666667,-78.68886196666666,106.26,0.005,97.0,31,0.47,0.75,0.88,-33.017
1764844991329919836,10:43:10,2025-12-04,Float,32.454544,35.77209565,-78.68886146666667,106.259,0.002,97.0,32,0.47,0.74,0.88,-33.017
1764844992286204037,10:43:11,2025-12-04,Float,32.636364,35.772095633333336,-78.68886101666666,106.289,0.006,97.0,32,0.47,0.74,0.87,-33.018
1764844993340087299,10:43:12,2025-12-04,Float,32.121212,35.77209593333333,-78.6888604,106.238,0.002,97.0,32,0.46,0.72,0.86,-33.018
1764844994306224756,10:43:13,2025-12-04,Float,32.909092,35.772096016666666,-78.68885986666666,106.207,0.003,97.0,32,0.47,0.75,0.88,-33.018
1764844995341125255,10:43:14,2025-12-04,Float,33.151516,35.77209625,-78.68885905,106.207,0.003,97.0,32,0.48,0.77,0.91,-33.017
1764844996298236846,10:43:15,2025-12-04,Float,32.696968,35.77209646666667,-78.68885825,106.207,0.005,97.0,32,0.47,0.78,0.91,-33.017
1764844997304512933,10:43:16,2025-12-04,Float,32.484848,35.77209678333333,-78.68885745,106.153,0.007,97.0,32,0.48,0.77,0.9,-33.017
