timestamp_ns,pos_x,pos_y,vel_n,vel_e,last_gps_pos_x,last_gps_pos_y,distance_traveled,relative_distance,yaw_imu_deg,euler_x,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776451782936881291,1.1867449517292823e-8,6.988879514195404e-7,2.0047068397987605e-6,0.00011805952529413451,0.0,0.0,0.0,0.0006903666241943063,0.0068703641009108755,0.11999999731779099,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786442621388,-0.0004869516253874951,-0.006276987354502423,-0.0029345993811230172,0.0002833045896417343,0.0,-0.012987274209481224,0.006789058487774617,0.007075617069427403,0.06256091982530594,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786447282226,-0.0005030424481552759,-0.00627551776828226,-0.003968034389296467,0.00034711783301707674,0.0,-0.012987274209481224,0.006789058487774617,0.007810807248120001,0.04652161612232053,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786451778824,-0.0005234498602465783,-0.006273736241318817,-0.005102585671895715,0.000444729469417317,0.0,-0.012987274209481224,0.006789058487774617,0.008816123745544061,0.031052612713601924,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786456379600,-0.000549913142915902,-0.006271461670180726,-0.006386033895677687,0.0005427399542153235,0.0,-0.012987274209481224,0.006789058487774617,0.010151570557441921,0.03104351858171935,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786459710535,-0.0005728582511331809,-0.0062695234268018004,-0.007362966223433185,0.0006186800833524143,0.0,-0.012987274209481224,0.006789058487774617,0.01130726089865711,0.031038515658097707,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786464067655,-0.0006079122579889293,-0.006266634537986944,-0.008720505416112688,0.000706799241015595,0.0,-0.012987274209481224,0.006789058487774617,0.013043668479968072,359.9835763467345,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786467691585,-0.0006415733679079971,-0.006263928124854184,-0.009854825756645593,0.000786690437494557,0.0,-0.012987274209481224,0.006789058487774617,0.014674183870580748,359.9835936192801,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786545925060,-0.0024127520594681207,-0.006139617957333838,-0.03542801706550409,0.0023914856572395922,0.0,-0.012987274209481224,0.07781871809474747,0.084519846296099,359.9831488808293,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786644035559,-0.00751429769015962,-0.005808557387338672,-0.06859493932410518,0.00435899777032084,0.0,-0.012987274209481224,0.251909021930008,0.258451813016564,359.98251342809283,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786746328548,-0.016399395217472246,-0.005259310969271317,-0.10512419773379642,0.006379726648347791,0.0,-0.012987274209481224,0.5342767352123028,0.5407789029745005,359.97870214408834,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786844246229,-0.028377491175635976,-0.004466285923099044,-0.13951730093732628,0.009817074283698081,0.0,-0.012987274209481224,0.9010489618735293,0.907535092811077,0.3153186876507242,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451786947351769,-0.044577971712740985,-0.0034027991323453085,-0.17473370061550306,0.010812053868835514,0.0,-0.012987274209481224,1.3890976444689773,1.3955751862290566,0.6710776256587618,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787045243345,-0.06327033222780021,-0.002288605816888222,-0.20718275903937197,0.011952795229151707,0.0,-0.012987274209481224,1.3890976444689773,1.955630468356818,1.3373507299612108,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787148370171,-0.0864415224875239,-0.0010012290590956361,-0.24214330606464374,0.01301147835375426,0.0,-0.012987274209481224,1.3890976444689773,2.64773948160517,1.6986199199615888,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787246095948,-0.11176583639339109,0.00025879946797250416,-0.2761616784762419,0.012777139994236625,0.0,-0.012987274209481224,1.3890976444689773,3.4001134555819728,2.37042256567568,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787348943578,-0.14197323494971797,0.0016027436603933466,-0.3112241399111316,0.013355986228469273,0.0,-0.012987274209481224,1.3890976444689773,4.293633802249904,2.361639419314783,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787447388224,-0.05463516388880311,-0.018079241799580693,-0.2422537941121585,-0.008251938618144737,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,1.481455631818806,3.2591214028489093,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787545693782,-0.08000895225749943,-0.018918381401719756,-0.2739359057952264,-0.008819032933858502,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,2.1817385758500922,2.8890605840250463,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787647789114,-0.10972737815279918,-0.019835015156634474,-0.3083424863608044,-0.009140734884533989,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,3.0079823045659984,2.529860840341939,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787748410111,-0.1424443566650422,-0.020767901554583114,-0.34191049747928515,-0.009400468840098937,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,3.921410834650291,2.4555847599236422,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787848292051,-0.17832291407963335,-0.02172482974015075,-0.37646193060254457,-0.009759466054234266,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,4.9252282883572365,2.4348032510858717,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451787946416295,-0.21684087597136006,-0.0226185312579178,-0.40872497301666044,-0.008458598792182635,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,6.005399831820189,2.7568142346710176,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451788055128094,-0.2634009820522041,-0.023527092041384333,-0.44780673565321233,-0.008255519490576261,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,7.311467794434963,1.9021224773724923,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451788147603344,-0.3062076281811035,-0.024252847848946445,-0.4779446640315505,-0.007439927722383099,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,8.512724108542393,1.883576443999025,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776451788245507888,-0.3545445796400583,-0.024913554485762435,-0.5095809901474918,-0.0060583325950095785,-0.003010665560797924,-0.022263898418832796,1.3890976444689773,9.874732206254922,1.1787346471587863,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
