timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771348762841308554,00:57:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762845864940,00:57:47.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762848601354,00:57:48.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762850946501,00:57:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762856343567,00:57:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762862147047,00:57:51.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762864443583,00:57:52.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762868552777,00:57:53.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762870785331,00:57:54.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762875012582,00:57:55.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762953647537,00:57:56.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348762955144801,00:57:57.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348763364653667,00:57:58.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348764362436355,00:57:59.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348765361764352,00:58:00.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348766358194368,00:58:01.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348767357587495,00:58:02.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348768356677717,00:58:03.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348769360611061,00:58:04.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348770360375607,00:58:05.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348771357998923,00:58:06.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348772363555280,00:58:07.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348773366951111,00:58:08.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348774370252616,00:58:09.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348775373828836,00:58:10.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348776372540895,00:58:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348777372006585,00:58:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348778371287058,00:58:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348779371166771,00:58:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348780374784680,00:58:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
