timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776451782935104672,47922,0.092,0.2,0.0,1.2,0.06,-0.12,0.12,-3.38,4.06,0.04,0.01,,-0.01,0.36,-0.06,-0.06,-0.06,165.67,207.0,0.0,0.0
1776451783836783130,47922,0.092,0.2,0.0,1.2,0.06,-0.12,0.12,-3.38,4.06,0.04,0.01,-0.37,,0.36,-0.06,-0.06,-0.06,165.67,207.0,0.0,0.0
1776451786425641993,47922,0.092,0.2,0.0,1.2,0.06,-0.12,0.12,-3.38,4.06,0.04,0.01,-0.37,,,,,,,,,
1776451786441833247,1903,0.0,0.5,0.0,0.8,0.21,-0.04,0.06,-3.44,4.06,0.05,0.02,-0.36,-0.06,0.12,0.0,164.98,198.0,0.0,0.0,0.0,0.0
1776451786445926338,2002,0.092,0.2,0.0,1.5,0.0,-0.08,0.06,-3.44,4.06,0.04,0.01,-0.36,0.06,-0.06,0.0,165.15,193.0,0.0,0.0,0.0,0.0
1776451786450168298,2103,0.092,0.1,0.0,1.2,0.04,0.04,0.06,-3.44,4.06,0.01,0.05,-0.36,0.06,-0.0,0.0,165.15,193.0,0.0,0.0,0.0,0.0
1776451786454290115,2203,0.0,1.4,0.072,0.3,0.02,-0.02,0.06,-3.44,4.06,0.01,0.02,-0.37,-0.0,-0.06,0.06,165.15,193.0,0.0,0.0,0.0,0.0
1776451786458370409,2304,0.0,1.2,0.076,0.2,0.2,0.02,0.06,-3.44,4.06,0.02,0.03,-0.36,-0.0,-0.06,0.0,165.15,192.0,0.0,0.0,0.0,0.0
1776451786462401364,2404,0.0,1.1,0.0,1.2,0.12,0.06,0.06,-3.44,4.06,0.02,0.01,-0.38,0.19,-0.06,-0.06,165.15,192.0,0.0,0.0,0.0,0.0
1776451786466395111,2505,0.0,0.7,0.072,0.1,0.08,-0.02,0.06,-3.44,4.06,0.03,0.03,-0.32,-0.0,0.12,0.0,165.15,204.0,0.0,0.0,0.0,0.0
1776451786544229135,2605,0.0,0.7,0.068,0.2,0.0,-0.06,0.06,-3.44,4.06,0.02,0.02,-0.33,-0.0,0.06,0.06,165.15,192.0,0.0,0.0,0.0,0.0
1776451786642546990,2705,0.0,0.9,0.064,0.3,0.06,0.0,0.06,-3.44,4.06,0.01,0.02,-0.34,-0.0,-0.06,-0.12,169.27,192.0,0.0,0.0,0.0,0.0
1776451786745004034,2805,0.0,0.9,0.0,1.6,0.0,0.02,0.06,-3.44,4.06,0.03,0.02,-0.36,-0.0,-0.06,-0.06,165.15,199.0,0.0,0.0,0.0,0.0
1776451786843300145,2905,0.092,0.1,0.0,1.6,0.06,-0.14,0.06,-3.44,4.06,0.02,0.04,-0.35,-0.06,-0.0,0.06,165.15,195.0,0.0,0.0,0.0,0.0
1776451786945713425,3005,0.096,0.1,0.076,0.3,0.0,-0.04,0.06,-3.44,4.06,0.0,0.01,-0.34,-0.06,0.12,0.12,165.15,195.0,0.0,0.0,0.0,0.0
1776451787044030574,3105,0.0,0.2,0.012,1.7,0.12,-0.02,0.06,-3.44,4.06,0.02,0.02,-0.33,-0.12,0.12,0.12,165.15,185.0,0.0,0.0,0.0,0.0
1776451787146439586,3205,0.088,0.4,0.0,0.2,-0.04,-0.04,0.06,-3.44,4.06,0.02,0.02,-0.34,-0.06,-0.06,0.06,165.15,185.0,0.0,0.0,0.0,0.0
1776451787244756812,3305,0.0,1.4,0.0,0.7,0.04,-0.25,0.06,-3.44,4.06,0.03,0.01,-0.35,-0.12,-0.0,0.0,164.98,195.0,0.0,0.0,0.0,0.0
1776451787347163472,3405,0.092,0.1,0.0,1.6,0.1,-0.06,0.06,-3.44,4.06,0.03,0.02,-0.34,-0.0,0.06,0.06,165.15,214.0,0.0,0.0,0.0,0.0
1776451787445451231,3506,0.0,0.1,0.0,1.1,0.0,-0.08,0.06,-3.44,4.06,0.04,-0.0,-0.37,0.06,-0.06,0.06,165.15,214.0,0.0,0.0,0.0,0.0
