timestamp_ns,pos_x,pos_y,vel_n,vel_e,last_gps_pos_x,last_gps_pos_y,distance_traveled,relative_distance,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776370249823301251,0.000016883500587722533,-0.00002007221890745858,0.002855319129947928,-0.003394591680154646,0.0,0.0,0.0,0.0007102663654145889,0.727707538939437,0.01,0.1,0.001,0.0001,0.25,0.0
1776370252732365163,0.0009648792321877448,-0.0004156012771062612,0.00357602906274884,-0.005660729921191555,0.0015053319146485717,0.0,0.05204654282178972,0.05275664873619085,53.094025272330846,0.01,0.1,0.001,0.0001,0.25,0.0
1776370252830025096,0.001548330204516809,-0.0009803420896646205,0.008365967955718725,-0.0058983100318264845,0.0015053319146485717,0.0,0.2001908729151365,0.20089665066654233,92.47715229559776,0.01,0.1,0.001,0.0001,0.25,0.0
1776370252932390758,0.0025061745226835925,-0.0016853110737553977,0.010347669437947064,-0.00787484046021268,0.0015053319146485717,0.0,0.45619509855271484,0.45689973676256335,110.95404550666568,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253038543299,0.003922536421468031,-0.0024316803056524845,0.01633715143583475,-0.006187052390738029,0.0015053319146485717,0.0,0.830622477138673,0.8313265214281308,127.30245949578092,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253133000935,0.005946998285903242,-0.0029313282605600557,0.02652878468020793,-0.004392488618079412,0.0015053319146485717,0.0,1.257477219783051,1.2581808298786012,115.83396990407459,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253230946390,0.008918219374276514,-0.0037635219009364727,0.03414141469310946,-0.012600307467144484,0.0015053319146485717,0.0,1.257477219783051,1.7941927917262557,83.24931160973496,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253333790596,0.012359095122976763,-0.005518471916274411,0.032774027498295964,-0.021528578571391187,0.0015053319146485717,0.0,1.257477219783051,2.4593974306827326,28.151100473710066,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253431865924,0.016637666578245325,0.0020831113079185044,0.032434902977220716,-0.018527520428210657,0.013547991082408034,0.007421299209286747,1.257477219783051,1.2467307098487417,333.76873136103046,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253533509035,0.01926760457598732,0.0005624410339666137,0.01936666044346597,-0.011424933852348291,0.013547991082408034,0.007421299209286747,1.257477219783051,1.8969860394695401,260.14084655032246,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253631955832,0.02104563320879739,-0.0006259095604463315,0.016746191107300516,-0.01271119523713414,0.013547991082408034,0.007421299209286747,1.257477219783051,2.62518724833111,179.9415081240858,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253731077678,0.02249707527265383,-0.001763661792522437,0.012517590932279153,-0.010228014093796221,0.013547991082408034,0.007421299209286747,1.257477219783051,3.4556589265489843,111.78221654786537,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253833599286,0.023700076919190287,-0.0023957939796625466,0.010950147492695734,-0.002103401129550932,0.013547991082408034,0.007421299209286747,1.257477219783051,4.4160563979957725,44.329995648676444,0.01,0.1,0.001,0.0001,0.25,0.0
1776370253931450869,0.025288324803883336,-0.001964088588774367,0.021513957822515722,0.01092754590569649,0.013547991082408034,0.007421299209286747,1.257477219783051,5.429125347975167,356.29232925157095,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254034054960,0.028143378233830136,-0.0001950183411659832,0.03414209541289286,0.023558487471235554,0.013547991082408034,0.007421299209286747,1.257477219783051,6.592592772405267,331.1250546146824,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254132433699,0.0318579912419683,0.002357509331856569,0.041366994488725904,0.028328220812068008,0.013547991082408034,0.007421299209286747,1.257477219783051,7.806106675229003,331.1250546146824,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254235155920,0.03636440736038059,0.005486015089392813,0.046373313943372706,0.03258405468248568,0.013547991082408034,0.007421299209286747,1.257477219783051,9.174976117393838,338.1721568399263,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254334173522,0.04112045198379373,0.008868100855170685,0.04969645385727104,0.035732418338107794,0.013547991082408034,0.007421299209286747,1.257477219783051,10.592561662723858,353.5534755453729,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254434617575,0.024922224855716796,0.009514565018170515,0.03747593733739591,0.028334896582979382,0.015053324280580236,0.007421299209286747,1.257477219783051,2.9158106385538876,4.918865148134406,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254534117574,0.028688810589315817,0.012164231236154892,0.038226368890446144,0.02491912645601279,0.015053324280580236,0.007421299209286747,1.257477219783051,3.9712631464667303,14.263238794333727,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254635983466,0.03264770205711521,0.014802460655400803,0.03950906319868705,0.02688423959315623,0.015053324280580236,0.007421299209286747,1.257477219783051,5.152630426680654,23.82203422415664,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254734432521,0.03653517689513565,0.01704720435416388,0.03947166973609337,0.018721586802190174,0.015053324280580236,0.007421299209286747,1.257477219783051,6.391445887818651,37.26855798408984,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254833021487,0.04048616816640288,0.01854668274157293,0.040678508848823604,0.011696972056460869,0.015053324280580236,0.007421299209286747,1.257477219783051,7.727899701955843,43.00183531794346,0.01,0.1,0.001,0.0001,0.25,0.0
1776370254935308904,0.04462690346441501,0.019576654420941697,0.04028347916999391,0.00844161415184097,0.015053324280580236,0.007421299209286747,1.257477219783051,9.216123968232635,50.949637305876564,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255033442843,0.048712870809942584,0.020113238905681737,0.043016253594490496,0.0024976177128822634,0.015053324280580236,0.007421299209286747,1.257477219783051,10.740447210505119,51.91698718070432,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255135640369,0.05338029458481046,0.020205446542594072,0.04829373641989477,-0.0006937364259395748,0.015053324280580236,0.007421299209286747,1.257477219783051,12.429804718816674,53.41416250159048,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255234242444,0.0582622629859003,0.019870456099749863,0.05072477429149667,-0.006100706312685716,0.015053324280580236,0.007421299209286747,1.257477219783051,14.157034819715667,53.7586984370312,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255332653332,0.06348788549247159,0.019173851014860716,0.055474735768865475,-0.008056290031339255,0.015053324280580236,0.007421299209286747,1.257477219783051,15.97672934461766,53.0917372399223,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255434940878,0.028755864656581205,0.04380190495717724,0.04482287314481059,0.015011729842061724,0.007526662140290118,0.048238446046822696,1.257477219783051,5.59555184240105,53.15321797348944,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255532215616,0.033207724793541185,0.04516773578744509,0.04670173317594896,0.013068022260479314,0.007526662140290118,0.048238446046822696,1.257477219783051,6.987858047563108,53.58360633848159,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255630662318,0.03832987525737502,0.04612969092548559,0.0573652433507667,0.006476066394676183,0.007526662140290118,0.048238446046822696,1.257477219783051,8.491438171835615,52.568580819233674,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255734276905,0.04507713158732716,0.046594593552257764,0.07287375185682751,0.0024977220638110267,0.007526662140290118,0.048238446046822696,1.257477219783051,10.177040765237997,48.629820875521304,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255833219135,0.05221991848597032,0.04699945018995326,0.07150244359308164,0.005685590959880206,0.007526662140290118,0.048238446046822696,1.257477219783051,11.885335600558406,56.54174916949824,0.01,0.1,0.001,0.0001,0.25,0.0
1776370255929850010,0.05952470831715302,0.04783094662260168,0.07969868014163241,0.01152547163101856,0.007526662140290118,0.048238446046822696,1.257477219783051,13.647131163787579,61.24317968215834,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256033036701,0.06774699371753982,0.04915653380406772,0.07965293132383942,0.014165007745268823,0.007526662140290118,0.048238446046822696,1.257477219783051,15.630840999432465,73.62758024370628,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256139352778,0.0768802337667474,0.050306828085501534,0.09215655946116134,0.007473695900015296,0.007526662140290118,0.048238446046822696,1.257477219783051,17.78423725747143,83.24975480973094,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256241699898,0.08655593729568278,0.05135011364624123,0.09692356517755725,0.012913923797974918,0.007526662140290118,0.048238446046822696,1.257477219783051,19.96258403283575,90.75934203780916,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256331847680,0.09535476239918166,0.05254966084806147,0.0982809722900046,0.013698385680561703,0.007526662140290118,0.048238446046822696,1.257477219783051,21.96696788670397,99.71335310579964,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256433905925,0.07496634734858881,0.030427757301827424,0.1419262783549606,0.003015822671142629,0.009031994054938689,0.04267247104662821,1.257477219783051,8.342970052187043,94.89529661420707,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256531687856,0.089456120380867,0.030879777890808167,0.15444610938711426,0.006229761850186409,0.009031994054938689,0.04267247104662821,1.257477219783051,9.93980947315304,90.24281338595692,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256631102982,0.105203521485584,0.031568214537421854,0.1623537377013952,0.00761992819879652,0.009031994054938689,0.04267247104662821,1.257477219783051,11.659321604614854,93.28553930580355,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256734017871,0.12202972749000132,0.03244727515826511,0.16464373608490337,0.009463578460119682,0.009031994054938689,0.04267247104662821,1.257477219783051,13.541463363987317,96.78482973853407,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256832520684,0.13820395901729138,0.033557480288919916,0.1637804567212999,0.013079577501844126,0.009031994054938689,0.04267247104662821,1.257477219783051,15.440119309617558,97.50587514723865,0.01,0.1,0.001,0.0001,0.25,0.0
1776370256933267703,0.15475664480901544,0.03504737470842344,0.16481602774619297,0.01649713739727919,0.009031994054938689,0.04267247104662821,1.257477219783051,17.480966612933813,97.43817094681361,0.01,0.1,0.001,0.0001,0.25,32.53
