timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771615826268557434,00:12:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615827452964017,00:12:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615828018505357,00:12:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615828882212911,00:12:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615829881035160,00:12:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615830881452965,00:12:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615831884826737,00:12:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615832889005338,00:12:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615833889548202,00:12:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615834893449871,00:12:33.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615835892045311,00:12:34.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615836893792285,00:12:35.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615837898115535,00:12:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615838901936363,00:12:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615839902024824,00:12:38.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615840905631321,00:12:39.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615841909801879,00:12:40.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615842914425025,00:12:41.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615843914094233,00:12:42.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615844914397296,00:12:43.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615845934383163,00:12:44.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615846859111158,00:12:45.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615847863025327,00:12:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615848907825568,00:12:47.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615849866779857,00:12:48.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615850924086354,00:12:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771615851870735125,00:12:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
