timestamp_ns,time_ms,voltage_left,current_left_a,voltage_right,current_right_a,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1764880936377171051,5412,9.492,4.8,11.264,0.0,0.02,-0.12,0.0,2.06,19.19,0.0,0.02,-0.05,11990.94,179.0,0.0,0.0,0.0,
1764880936495940328,5535,9.58,4.9,11.256,0.1,-0.02,-0.16,0.0,2.06,19.19,0.0,0.01,-0.02,11991.11,180.0,0.0,0.0,0.0,
1764880936610614847,5654,9.504,4.9,11.268,0.3,-0.14,-0.2,0.0,2.06,19.19,-0.01,0.0,-0.03,11993.51,180.0,0.0,0.0,0.0,
1764880936725266995,5768,11.276,4.3,11.264,0.1,0.16,0.0,0.0,2.06,19.19,-0.01,0.0,-0.01,11992.65,178.0,0.0,0.0,0.0,
1764880936844066810,5886,11.268,4.2,11.264,-0.1,0.0,0.02,0.0,2.06,19.19,-0.01,0.01,0.0,11990.94,179.0,0.0,0.0,0.0,
1764880936966951791,6005,9.608,5.1,11.252,0.3,0.06,-0.04,0.0,2.06,19.19,-0.01,0.0,-0.03,11990.94,178.0,0.0,0.0,0.0,
1764880937081646884,6128,9.524,5.1,11.268,0.1,-0.02,-0.04,0.0,2.06,19.19,-0.01,0.01,-0.02,11992.48,178.0,0.0,0.0,0.0,
1764880937200425810,6242,9.58,5.1,11.252,0.1,0.04,0.08,0.0,2.06,19.19,-0.02,0.01,-0.04,11992.48,179.0,0.0,0.0,0.0,
1764880937319202995,6361,9.568,4.9,11.272,0.3,-0.04,0.06,0.0,2.06,19.19,0.0,0.0,-0.01,11987.68,178.0,0.0,0.0,0.0,
1764880937442085217,6480,9.492,4.8,11.256,0.0,-0.02,-0.12,0.0,2.06,19.19,-0.01,0.0,-0.03,11988.88,180.0,0.0,0.0,0.0,
1764880937556776680,6600,9.544,4.8,11.264,0.2,-0.12,-0.12,0.0,2.06,19.19,-0.01,0.0,-0.02,11991.62,180.0,0.0,0.0,0.0,
1764880937679640291,6716,9.556,5.1,10.06,0.9,0.06,-0.02,0.0,2.06,19.19,0.0,0.0,-0.04,11989.39,179.0,0.0,0.0,0.0,
1764880937798434642,6841,9.724,4.3,11.268,0.1,0.1,-0.08,0.0,2.06,19.19,0.0,0.01,-0.04,11990.08,179.0,0.0,0.0,0.0,
1764880937917208365,6959,9.716,3.7,10.984,1.3,-0.1,-0.08,0.0,2.06,19.19,0.01,0.01,-0.04,11988.71,179.0,0.0,0.0,0.0,
1764880938036001957,7077,9.568,5.0,11.268,-0.1,0.08,-0.06,0.0,2.06,19.19,0.0,0.03,-0.03,11990.59,179.0,0.0,0.0,0.0,
1764880938150677531,7194,9.624,4.1,11.26,0.0,0.0,-0.14,0.0,2.06,19.19,0.02,0.0,-0.02,11990.59,178.0,0.0,0.0,0.0,
1764880938269463679,7312,9.716,4.0,11.26,-0.1,0.06,0.04,0.0,2.06,19.19,-0.01,0.01,0.0,11988.36,179.0,0.0,0.0,0.0,
1764880938388227401,7431,10.052,4.0,11.26,0.1,0.08,0.04,0.0,2.06,19.19,0.0,0.03,-0.02,11990.94,180.0,0.0,0.0,0.0,
1764880938502923438,7550,9.628,4.1,11.268,0.4,0.0,0.04,0.0,2.06,19.19,0.0,0.01,-0.01,11992.65,180.0,0.0,0.0,0.0,
1764880938625803957,7662,9.636,4.1,11.26,0.0,0.0,-0.1,0.0,2.06,19.19,-0.02,0.02,-0.01,11992.31,178.0,0.0,0.0,0.0,
1764880938744580586,7785,9.716,4.4,11.264,0.1,-0.02,-0.06,0.0,2.06,19.19,0.0,0.01,-0.06,11988.36,179.0,0.0,0.0,0.0,
1764880938859260512,7905,9.708,4.5,9.96,1.6,-0.1,0.0,0.0,2.06,19.19,-0.03,-0.02,0.01,11989.39,179.0,0.0,0.0,0.0,
1764880938969862901,8022,11.288,4.1,11.264,0.4,0.04,0.0,0.0,2.06,19.19,-0.01,0.0,-0.01,11989.91,179.0,0.0,0.0,0.0,
1764880939088636068,8131,9.484,4.2,11.268,0.0,0.08,-0.08,0.0,2.06,19.19,-0.01,0.0,-0.01,11989.56,179.0,0.0,0.0,0.0,
1764880939211577012,8249,9.632,4.1,11.26,0.5,-0.1,-0.14,0.0,2.06,19.19,-0.01,0.0,-0.01,11989.39,178.0,0.0,0.0,0.0,
1764880939330299327,8372,9.736,4.2,11.26,0.1,-0.02,-0.12,0.0,2.06,19.19,-0.02,-0.01,0.01,11988.88,178.0,0.0,0.0,0.0,
1764880939444996567,8491,9.628,4.2,11.26,0.1,0.02,-0.06,0.0,2.06,19.19,-0.01,0.0,-0.03,11991.28,178.0,0.0,0.0,0.0,
1764880939563761030,8605,9.728,4.4,11.292,0.1,-0.04,-0.18,0.0,2.06,19.19,-0.01,0.0,-0.02,11989.91,179.0,0.0,0.0,0.0,
1764880939682513623,8724,11.264,4.4,11.26,0.0,-0.08,-0.06,0.0,2.06,19.19,-0.01,0.01,-0.03,11988.02,179.0,0.0,0.0,0.0,
1764880939805409438,8846,9.64,4.3,11.256,0.4,-0.08,0.0,0.0,2.06,19.19,-0.01,0.01,-0.04,11988.71,180.0,0.0,0.0,0.0,
1764880939916006438,8966,9.724,4.1,11.264,0.1,0.02,0.0,0.0,2.06,19.19,0.0,0.0,0.0,11989.91,180.0,0.0,0.0,0.0,
1764880940034789549,9077,9.716,4.2,10.684,1.2,0.0,-0.12,0.0,2.06,19.19,0.01,0.02,-0.02,11990.08,179.0,0.0,0.0,0.0,
1764880940153568678,9197,11.232,3.9,10.06,0.9,-0.1,-0.14,0.0,2.06,19.19,0.02,0.02,-0.07,11988.54,178.0,0.0,0.0,0.0,
1764880940276458974,9317,11.284,4.1,10.048,0.8,0.08,0.0,0.0,2.06,19.19,0.01,0.0,0.0,11990.42,178.0,0.0,0.0,0.0,
1764880940387038289,9438,10.372,4.3,9.948,0.6,0.12,-0.14,0.0,2.06,19.19,-0.01,0.0,0.0,11990.59,178.0,0.0,0.0,0.0,
1764880940505782585,9550,9.504,4.8,11.26,0.4,0.02,-0.08,0.0,2.06,19.19,0.0,0.0,-0.03,11992.65,179.0,0.0,0.0,0.0,
1764880940624595159,9670,9.6,4.8,11.26,0.2,-0.08,-0.06,0.0,2.06,19.19,0.0,0.02,-0.05,11991.11,179.0,0.0,0.0,0.0,
1764880940751575807,9788,9.64,3.9,11.26,0.0,0.1,-0.02,0.0,2.06,19.19,-0.01,-0.02,-0.01,11989.56,179.0,0.0,0.0,0.0,
1764880940866262641,9914,9.488,5.0,11.264,0.0,0.02,-0.06,0.0,2.06,19.19,-0.01,0.02,-0.02,11992.48,179.0,0.0,0.0,0.0,
1764880940985039233,10031,9.596,5.1,11.26,0.4,0.12,-0.16,0.0,2.06,19.19,-0.01,0.01,-0.02,11989.56,179.0,0.0,0.0,0.0,
1764880941103846085,10147,9.576,4.9,11.264,0.0,-0.04,-0.02,0.0,2.06,19.19,0.0,0.0,-0.02,11989.74,180.0,0.0,0.0,0.0,
1764880941222612270,10266,9.492,4.9,11.264,0.3,-0.04,0.12,0.0,2.06,19.19,-0.01,0.01,-0.01,11988.36,179.0,0.0,0.0,0.0,
1764880941337294048,10386,9.508,4.2,11.252,0.2,-0.06,0.02,0.0,2.06,19.19,-0.01,0.0,-0.01,11989.56,179.0,0.0,0.0,0.0,
1764880941456079677,10501,9.636,4.4,11.264,0.2,0.0,-0.04,0.0,2.06,19.19,0.0,0.0,-0.02,11988.71,178.0,0.0,0.0,0.0,
1764880941578959770,10620,9.628,4.1,11.248,0.2,-0.06,-0.16,0.0,2.06,19.19,0.0,-0.01,-0.01,11989.56,178.0,0.0,0.0,0.0,
1764880941697729733,10740,9.7,4.5,9.964,1.4,0.08,-0.16,0.0,2.06,19.19,-0.01,0.0,-0.02,11987.85,178.0,0.0,0.0,0.0,
1764880941808390010,10860,11.268,4.2,9.948,1.5,0.1,0.06,0.0,2.06,19.19,0.0,0.02,-0.04,11988.54,178.0,0.0,0.0,0.0,
1764880941939452214,10972,11.276,4.5,11.272,0.2,0.06,-0.1,0.0,2.06,19.19,0.01,0.01,-0.04,11989.22,178.0,0.0,0.0,0.0,
1764880942054108751,11102,9.532,4.8,10.068,0.9,-0.06,-0.1,0.0,2.06,19.19,-0.01,0.01,-0.07,11989.39,180.0,0.0,0.0,0.0,
1764880942172897362,11219,9.628,4.0,9.932,0.0,0.02,-0.02,0.0,2.06,19.19,0.01,0.0,-0.02,11990.59,178.0,0.0,0.0,0.0,
1764880942291706214,11338,9.596,5.0,11.256,-0.1,0.02,-0.02,0.0,2.06,19.19,0.0,0.02,-0.06,11991.45,178.0,0.0,0.0,0.0,
1764880942406396640,11457,9.6,5.1,11.264,0.2,-0.08,-0.02,0.0,2.06,19.19,0.01,0.01,-0.01,11992.48,178.0,0.0,0.0,0.0,
1764880942529267343,11571,9.568,4.7,10.06,0.6,0.08,-0.04,0.0,2.06,19.19,0.0,0.01,-0.01,11991.79,179.0,0.0,0.0,0.0,
1764880942648027528,11693,11.268,4.1,10.076,0.9,0.06,-0.02,0.0,2.06,19.19,-0.01,0.02,-0.02,11988.36,180.0,0.0,0.0,0.0,
1764880942762731343,11812,9.624,4.4,11.26,0.2,-0.02,-0.14,0.0,2.06,19.19,-0.01,0.01,0.0,11989.91,180.0,0.0,0.0,0.0,
1764880942881508343,11927,9.656,4.2,11.26,0.5,0.02,0.0,0.0,2.06,19.19,-0.02,0.0,0.01,11988.54,179.0,0.0,0.0,0.0,
1764880943004396954,12046,9.624,4.4,11.248,0.1,-0.14,-0.06,0.0,2.06,19.19,-0.03,0.0,-0.02,11988.71,179.0,0.0,0.0,0.0,
1764880943123196417,12168,9.908,4.3,9.944,1.4,-0.1,0.02,0.0,2.06,19.19,0.01,0.0,-0.02,11986.31,178.0,0.0,0.0,0.0,
1764880943241968473,12288,11.268,4.8,11.252,0.5,-0.02,0.02,0.0,2.06,19.19,-0.02,0.02,0.0,11986.31,179.0,0.0,0.0,0.0,
1764880943356646028,12407,9.596,4.9,11.256,0.2,-0.1,-0.02,0.0,2.06,19.19,-0.01,-0.01,0.0,11988.02,179.0,0.0,0.0,0.0,
1764880943475425695,12522,9.496,4.8,11.256,0.3,0.08,0.08,0.0,2.06,19.19,-0.01,-0.02,-0.03,11987.68,178.0,0.0,0.0,0.0,
1764880943606501898,12641,9.576,5.0,11.264,0.1,-0.04,-0.08,0.0,2.06,19.19,-0.01,0.0,-0.04,11987.85,178.0,0.0,0.0,0.0,
1764880943725284750,12771,9.58,4.9,11.268,0.2,-0.08,-0.08,0.0,2.06,19.19,-0.01,0.0,-0.02,11988.36,179.0,0.0,0.0,0.0,
1764880943839958528,12891,9.512,4.8,11.26,0.0,-0.06,-0.06,0.0,2.06,19.19,-0.02,0.0,0.0,11988.19,179.0,0.0,0.0,0.0,
1764880943958730454,13004,9.58,4.7,11.264,0.2,-0.12,0.02,0.0,2.06,19.19,-0.01,0.0,-0.04,11990.25,179.0,0.0,0.0,0.0,
1764880944081615750,13124,9.564,4.8,10.052,0.9,-0.04,-0.12,0.0,2.06,19.19,0.0,0.0,-0.04,11988.54,179.0,0.0,0.0,0.0,
1764880944200398213,13247,11.28,3.8,10.068,0.7,0.0,0.04,0.0,2.06,19.19,0.0,0.0,-0.04,11988.19,179.0,0.0,0.0,0.0,
1764880944315082953,13367,9.624,4.5,11.26,-0.1,0.06,-0.21,0.0,2.06,19.19,0.02,0.01,-0.01,11989.91,179.0,0.0,0.0,0.0,
1764880944433862935,13480,9.64,4.2,11.268,-0.1,0.04,-0.08,0.0,2.06,19.19,0.0,0.02,-0.08,11989.39,180.0,0.0,0.0,0.0,
1764880944552635046,13600,9.728,3.9,11.268,0.4,-0.1,-0.2,0.0,2.06,19.19,0.0,0.01,-0.06,11987.68,178.0,0.0,0.0,0.0,
1764880944675508046,13720,9.632,4.2,11.26,0.1,0.04,-0.02,0.0,2.06,19.19,0.01,0.0,-0.03,11988.88,179.0,0.0,0.0,0.0,
1764880944790205842,13843,9.724,4.2,11.26,0.1,0.02,-0.04,0.0,2.06,19.19,0.02,0.0,-0.03,11990.77,179.0,0.0,0.0,0.0,
1764880944908992620,13957,9.636,4.0,11.256,0.2,-0.1,0.12,0.0,2.06,19.19,0.02,0.02,-0.02,11991.45,179.0,0.0,0.0,0.0,
1764880945027769712,14075,9.732,4.1,11.268,0.3,0.04,-0.1,0.0,2.06,19.19,0.0,0.0,0.0,11987.68,179.0,0.0,0.0,0.0,
1764880945150642008,14195,10.104,3.8,10.528,0.1,-0.1,-0.02,0.0,2.06,19.19,0.01,0.0,-0.03,11987.68,178.0,0.0,0.0,0.0,
1764880945265326564,14315,9.496,4.7,11.252,-0.1,-0.04,-0.18,0.0,2.06,19.19,0.0,0.0,0.0,11989.56,178.0,0.0,0.0,0.0,
1764880945384106842,14431,9.612,4.9,11.26,0.3,-0.02,0.04,0.0,2.06,19.19,0.01,0.01,-0.06,11989.39,179.0,0.0,0.0,0.0,
1764880945502895712,14550,9.496,4.8,11.26,0.1,0.12,-0.02,0.0,2.06,19.19,0.0,0.0,-0.03,11988.36,179.0,0.0,0.0,0.0,
1764880945621684823,14669,9.596,5.2,11.26,0.2,0.04,-0.12,0.0,2.06,19.19,-0.01,-0.01,-0.04,11990.94,179.0,0.0,0.0,0.0,
1764880945736369508,14787,9.5,4.9,11.26,0.3,-0.02,0.06,0.0,2.06,19.19,-0.03,-0.02,0.0,11987.85,179.0,0.0,0.0,0.0,
1764880945855166934,14902,9.6,5.1,11.264,0.3,0.06,0.04,0.0,2.06,19.19,0.0,0.01,-0.01,11989.74,178.0,0.0,0.0,0.0,
1764880945973971064,15022,9.488,5.0,10.068,0.8,-0.1,-0.08,0.0,2.06,19.19,0.0,0.0,-0.03,11988.71,178.0,0.0,0.0,0.0,
1764880946088620230,15139,9.636,4.3,11.268,0.1,-0.14,-0.04,0.0,2.06,19.19,0.0,0.03,-0.04,11992.48,178.0,0.0,0.0,0.0,
1764880946203292508,15257,9.688,4.0,9.96,0.3,0.0,-0.04,0.0,2.06,19.19,0.0,0.0,-0.02,11990.94,178.0,0.0,0.0,0.0,
1764880946326165767,15371,9.6,4.5,11.276,0.3,0.02,0.08,0.0,2.06,19.19,-0.02,-0.02,-0.01,11989.91,179.0,0.0,0.0,0.0,
1764880946444943545,15493,9.588,4.7,10.056,0.7,0.0,-0.12,0.0,2.06,19.19,-0.01,0.0,-0.04,11986.99,178.0,0.0,0.0,0.0,
1764880946563728230,15610,11.276,4.0,11.24,1.4,-0.06,-0.1,0.0,2.06,19.19,0.01,-0.01,-0.05,11987.33,179.0,0.0,0.0,0.0,
1764880946674329267,15730,9.504,4.0,10.072,0.7,0.0,-0.02,0.0,2.06,19.19,0.01,0.0,-0.01,11990.59,179.0,0.0,0.0,0.0,
1764880946801299193,15842,10.32,4.1,10.812,0.2,-0.04,-0.02,0.0,2.06,19.19,0.01,0.0,-0.02,11989.56,178.0,0.0,0.0,0.0,
1764880946924178378,15970,9.508,5.2,11.268,0.1,-0.12,-0.02,0.0,2.06,19.19,0.0,0.0,-0.01,11987.33,180.0,0.0,0.0,0.0,
1764880947038862711,16091,9.504,5.0,11.264,0.0,0.12,-0.06,0.0,2.06,19.19,-0.01,0.01,-0.05,11988.71,180.0,0.0,0.0,0.0,
1764880947153544896,16208,9.496,4.9,11.252,0.1,-0.1,-0.21,0.0,2.06,19.19,0.01,0.01,-0.04,11987.51,180.0,0.0,0.0,0.0,
1764880947268225100,16320,9.488,3.8,10.032,0.8,-0.04,-0.14,0.0,2.06,19.19,0.01,0.02,-0.02,11988.19,179.0,0.0,0.0,0.0,
1764880947391097544,16438,11.284,4.5,10.94,0.1,-0.02,-0.06,0.0,2.06,19.19,0.0,0.0,-0.01,11986.82,179.0,0.0,0.0,0.0,
1764880947509889155,16558,9.508,4.0,10.056,0.7,-0.12,-0.08,0.0,2.06,19.19,-0.01,0.02,-0.01,11986.31,179.0,0.0,0.0,0.0,
1764880947620478859,16677,10.464,4.4,10.696,0.2,0.08,-0.06,0.0,2.06,19.19,-0.03,0.01,-0.01,11990.59,179.0,0.0,0.0,0.0,
1764880947739251414,16789,9.608,4.7,11.272,0.0,-0.18,-0.14,0.0,2.06,19.19,-0.01,0.0,-0.02,11990.77,179.0,0.0,0.0,0.0,
1764880947853938340,16907,9.504,3.9,10.056,0.9,0.0,-0.12,0.0,2.06,19.19,0.0,0.0,-0.01,11989.74,180.0,0.0,0.0,0.0,
1764880947976797007,17022,11.268,4.2,10.064,0.0,-0.08,-0.04,0.0,2.06,19.19,-0.03,0.0,-0.07,11987.85,179.0,0.0,0.0,0.0,
1764880948091515803,17145,10.304,4.1,9.968,1.4,-0.04,-0.12,0.0,2.06,19.19,-0.02,-0.01,-0.01,11987.68,179.0,0.0,0.0,0.0,
1764880948210280044,17259,11.272,4.0,9.94,0.1,-0.18,-0.12,0.0,2.06,19.19,0.0,0.0,-0.03,11988.71,178.0,0.0,0.0,0.0,
1764880948329064581,17378,9.504,5.2,10.016,0.2,0.04,-0.04,0.0,2.06,19.19,0.0,0.0,-0.06,11990.94,180.0,0.0,0.0,0.0,
1764880948447832914,17498,9.728,4.4,11.284,1.5,-0.21,0.02,0.0,2.06,19.19,0.01,-0.01,-0.05,11991.97,180.0,0.0,0.0,0.0,
1764880948558393581,17615,9.516,5.0,11.272,0.1,-0.06,-0.02,0.0,2.06,19.19,0.0,0.0,-0.01,11993.0,180.0,0.0,0.0,0.0,
1764880948681308321,17730,9.592,4.8,10.736,0.0,-0.04,-0.04,0.0,2.06,19.19,0.03,0.02,-0.02,11992.14,179.0,0.0,0.0,0.0,
1764880948800093599,17850,9.636,4.2,11.252,-0.1,-0.14,-0.04,0.0,2.06,19.19,0.0,0.02,-0.04,11989.05,179.0,0.0,0.0,0.0,
1764880948914784266,17968,9.712,4.2,11.256,0.3,0.02,-0.16,0.0,2.06,19.19,0.0,0.0,-0.01,11988.36,178.0,0.0,0.0,0.0,
1764880949033562154,18086,9.512,5.1,11.26,0.2,0.08,-0.12,0.0,2.06,19.19,0.0,-0.01,-0.01,11988.54,178.0,0.0,0.0,0.0,
1764880949148252395,18202,9.604,5.0,11.256,0.2,-0.12,-0.08,0.0,2.06,19.19,0.0,0.02,-0.01,11989.22,179.0,0.0,0.0,0.0,
1764880949267077043,18319,9.604,5.0,11.256,0.0,0.04,0.02,0.0,2.06,19.19,0.0,0.02,-0.01,11988.02,178.0,0.0,0.0,0.0,
1764880949385807839,18436,9.584,5.0,11.26,0.2,-0.14,-0.06,0.0,2.06,19.19,0.01,0.0,-0.03,11987.85,179.0,0.0,0.0,0.0,
1764880949496396561,18555,9.6,4.6,11.256,0.5,-0.06,0.02,0.0,2.06,19.19,-0.02,0.01,0.0,11989.22,179.0,0.0,0.0,0.0,
1764880949615187506,18665,9.52,4.8,11.272,0.1,0.1,0.0,0.0,2.06,19.19,-0.02,-0.01,-0.01,11989.05,178.0,0.0,0.0,0.0,
1764880949738039339,18786,9.608,4.7,11.26,0.1,0.04,-0.08,0.0,2.06,19.19,-0.01,0.02,-0.04,11987.68,179.0,0.0,0.0,0.0,
1764880949856835691,18911,9.516,5.0,11.264,0.1,0.04,0.0,0.0,2.06,19.19,0.0,-0.02,-0.01,11988.02,178.0,0.0,0.0,0.0,
1764880949971494857,19028,9.604,4.7,11.28,0.2,0.08,0.0,0.0,2.06,19.19,-0.01,0.02,-0.02,11989.05,178.0,0.0,0.0,0.0,
1764880950090340170,19140,11.06,4.6,11.264,0.1,-0.06,0.04,0.0,2.06,19.19,0.0,0.02,-0.02,11989.22,180.0,0.0,0.0,0.0,
1764880950209141628,19262,9.608,5.0,11.264,0.3,-0.08,-0.1,0.0,2.06,19.19,0.01,0.02,-0.04,11989.91,180.0,0.0,0.0,0.0,
1764880950327947032,19379,9.512,4.7,11.256,0.0,0.02,-0.02,0.0,2.06,19.19,0.01,0.0,-0.01,11986.99,180.0,0.0,0.0,0.0,
1764880950438566938,19497,9.6,4.9,11.268,0.2,0.04,-0.1,0.0,2.06,19.19,0.01,0.0,-0.05,11987.85,180.0,0.0,0.0,0.0,
1764880950557406980,19611,9.64,4.1,10.776,0.0,0.0,0.02,0.0,2.06,19.19,0.0,0.01,-0.01,11987.51,180.0,0.0,0.0,0.0,
1764880950680297270,19730,9.524,4.2,10.084,0.8,-0.14,0.02,0.0,2.06,19.19,0.0,0.0,0.0,11987.16,178.0,0.0,0.0,0.0,
1764880950799113602,19852,9.64,4.2,11.272,0.4,-0.02,-0.04,0.0,2.06,19.19,0.01,0.0,-0.05,11989.05,179.0,0.0,0.0,0.0,
1764880950913812466,19971,9.62,5.1,11.256,0.1,-0.04,0.0,0.0,2.06,19.19,0.01,0.0,-0.01,11989.74,179.0,0.0,0.0,0.0,
1764880951028620825,20083,9.508,4.8,11.268,0.3,-0.02,-0.04,0.0,2.06,19.19,0.0,0.0,-0.01,11989.74,180.0,0.0,0.0,0.0,
1764880951147360032,20201,9.584,4.6,11.256,0.1,-0.08,-0.12,0.0,2.06,19.19,0.01,0.03,-0.07,11989.39,179.0,0.0,0.0,0.0,
1764880951270263057,20320,9.604,4.9,11.264,0.4,-0.1,-0.08,0.0,2.06,19.19,-0.01,0.01,0.0,11989.74,180.0,0.0,0.0,0.0,
1764880951380883477,20440,9.612,4.7,11.268,0.1,-0.04,0.04,0.0,2.06,19.19,-0.01,0.02,-0.01,11990.77,180.0,0.0,0.0,0.0,
1764880951499687386,20552,9.584,4.8,11.264,0.4,0.0,-0.12,0.0,2.06,19.19,-0.02,0.0,-0.01,11991.97,180.0,0.0,0.0,0.0,
1764880951614411517,20670,9.612,4.6,11.264,0.1,0.06,-0.14,0.0,2.06,19.19,-0.01,0.01,-0.03,11991.62,179.0,0.0,0.0,0.0,
1764880951737324896,20788,9.66,5.0,11.26,0.1,0.08,0.0,0.0,2.06,19.19,-0.04,-0.01,-0.01,11993.68,180.0,0.0,0.0,0.0,
1764880951852041339,20910,9.516,5.0,10.064,0.8,-0.14,0.02,0.0,2.06,19.19,-0.01,0.0,-0.06,11995.4,180.0,0.0,0.0,0.0,
1764880951970863030,21024,9.728,3.9,11.26,0.1,-0.02,-0.12,0.0,2.06,19.19,0.0,-0.01,-0.05,11993.17,179.0,0.0,0.0,0.0,
