timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771346653842942437,00:22:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653845180991,00:22:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653846506485,00:22:33.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653849377825,00:22:34.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653853249016,00:22:35.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653855548473,00:22:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653859799339,00:22:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653862027394,00:22:38.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653866261428,00:22:39.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653868545387,00:22:40.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653928093197,00:22:41.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653929568753,00:22:42.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653936154148,00:22:43.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653936922053,00:22:44.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653940508766,00:22:45.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653944368532,00:22:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653945849532,00:22:47.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346653948527757,00:22:48.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346654328921194,00:22:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346655328875377,00:22:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346656328062195,00:22:51.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346657331756384,00:22:52.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346658330686376,00:22:53.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346659334049465,00:22:54.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346660333737626,00:22:55.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346661332494690,00:22:56.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346662331977255,00:22:57.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346663335456300,00:22:58.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
