timestamp_ns,pos_x,pos_y,vel_n,vel_e,last_gps_pos_x,last_gps_pos_y,distance_traveled,relative_distance,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776370017917589710,-0.00012938249837770175,-0.00012928080623778542,0.001935493539999905,0.00016848901550376672,-0.006021329887450277,-0.0037106500001296513,0.04741180064635616,0.04741180064635616,359.6673990949852,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018166780689,0.0011080711448715197,0.0002966292738285291,0.007995871880075642,0.0032497147000921586,-0.006021329887450277,-0.0037106500001296513,0.04741180064635616,0.6067811582963984,0.5417164727739368,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018211094498,0.0009891835558685994,0.00021324205944439753,0.007969209387844681,0.003727383983334317,-0.010537326661276207,-0.005565975000194477,0.18805912626792207,0.7474280096826585,0.693947961558741,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018218957414,0.0010519163911633044,0.00024287830643995515,0.007972668358677206,0.003803878141984984,-0.010537326661276207,-0.005565975000194477,0.21946216187582746,0.7788310319081239,0.7199310259576523,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018326781662,0.001949766721267937,0.0007549451488803121,0.008681580139380533,0.005694462679055475,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,1.272348139744686,1.4434654184968632,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018421177616,0.0028397539797729195,0.0013749740027854168,0.01017452775242743,0.007442052314325453,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,1.8011710423806315,1.1194389704401506,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018529976390,0.0039688532513883715,0.0023396589316894275,0.010581066086671061,0.010291205575730596,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,2.5227108640833222,1.4518479853392143,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018622902341,0.005095756998991533,0.0033867042020136163,0.013673560969613597,0.01224460779499842,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,3.234022120261495,1.3968040745795811,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018730401568,0.006687435461921088,0.004799098924734087,0.01593945827324054,0.01403285532116743,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,4.166035675764863,1.7460290161581165,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018822647420,0.008232062651899406,0.0062312831588228704,0.017550175478406697,0.01701886109021465,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,5.0591111907305155,1.7612012065118225,0.01,0.1,0.001,0.0001,0.25,0.0
1776370018930706165,0.010271187738356134,0.008176536308758529,0.02019195845470772,0.018985798656411576,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,6.2150149909103725,1.7779415838062105,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019023378861,0.012183891928993787,0.010005462883978723,0.021080761316679263,0.02047915070219294,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,7.300769741712906,2.0810558918679987,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019121106135,0.014363869520319324,0.012082607775664686,0.023538972991676302,0.022035806128455283,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,8.539651577855675,2.0810558918679996,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019229271635,0.017079286322069495,0.014569326759130636,0.02667100195582344,0.023945384597337666,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,10.023879489008735,2.434829353438544,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019322389000,0.019614144770391986,0.01685383966035206,0.027767257274346986,0.02511648929690771,-0.010537326661276207,-0.005565975000194477,0.7129793824429136,11.396675591960145,2.434829353438545,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019423497943,0.02066276879270739,0.019182525871653932,0.030896155976535857,0.02891723751523815,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,11.623985035800775,3.141159096632301,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019521500067,0.023778374967302174,0.022071571148813834,0.03268859597862169,0.030043753393480786,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,13.200993187353221,3.4882283834874626,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019626706888,0.02711494768861087,0.025133970351753458,0.03391431615918454,0.03108625097947201,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,14.914112877586813,3.8233621723433626,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019786998065,0.03310775320124145,0.030371701457419534,0.038596371378911365,0.0322883208819142,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,17.96274859564574,3.823362172343362,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019821933590,0.03447022870425632,0.03150365375998437,0.039400246913995574,0.03251170779644582,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,18.64252410418061,3.7032078001524775,0.01,0.1,0.001,0.0001,0.25,0.0
1776370019924251216,0.038645568931056445,0.034866718374731126,0.04221379416241752,0.033225041474624434,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,20.70456404107766,4.412176638261252,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020022924003,0.04290920287739276,0.03816727934314519,0.04420334320972575,0.033672125168319376,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,22.793763720442826,4.4121766382612515,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020126332026,0.04758094888140221,0.041673152527420446,0.04615526387703034,0.034136744852021186,-0.016558656548726482,-0.0037106500001296513,0.9402983204293297,25.089073535100827,5.123371775993751,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020221470969,0.0624944550499863,0.05600632790616345,0.06669508692104496,0.05163881754175782,-0.016558656548726482,-0.0018553250000648256,0.9402983204293297,22.385968165996854,5.4467481563620925,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020319472592,0.06916864179350553,0.061136786702615756,0.06947043331704968,0.05303185139890134,-0.016558656548726482,-0.0018553250000648256,0.9402983204293297,24.574134914777893,5.806270207060738,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020430760341,0.07694764838988012,0.06713694917334974,0.07035289453760553,0.054817740182321224,-0.016558656548726482,-0.0018553250000648256,0.9402983204293297,27.17569761126603,5.43957218230717,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020527823930,0.08395839209953124,0.07255910028930451,0.07410834260127061,0.05690944463638399,-0.016558656548726482,-0.0018553250000648256,0.9402983204293297,29.547446428361464,5.123276549478359,0.01,0.1,0.001,0.0001,0.25,0.0
1776370020631164302,0.0917795358078661,0.07853652396708857,0.07724131671460067,0.0587617501346744,-0.016558656548726482,-0.0018553250000648256,0.9402983204293297,32.17782200490339,4.805157695794551,0.01,0.1,0.001,0.0001,0.25,0.0
