timestamp_ns,pos_x,pos_y,vel_n,vel_e,last_gps_pos_x,last_gps_pos_y,distance_traveled,relative_distance,yaw_imu_deg,euler_x,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776452858738310911,-1.3019014765748453,0.01731709873455578,-0.6991537587847008,0.010377047382802746,0.03161198130220665,0.033395847628249195,1.2786595275089252,40.802880103199115,191.25404871089728,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452858840896330,-1.3734412236137494,0.018385346555233332,-0.6954764541435512,0.010447889065483794,0.03161198130220665,0.033395847628249195,1.2786595275089252,43.74596242292143,181.3722892828136,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452858943170624,-1.444406566251721,0.019458836644045956,-0.6922885945835363,0.01054478101868729,0.03161198130220665,0.033395847628249195,1.2786595275089252,46.778955286012575,181.78247018942295,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859041479058,-1.5123342398708677,0.020552174792045214,-0.6896140577747057,0.011697801512782586,0.03161198130220665,0.033395847628249195,1.2786595275089252,49.78789674124496,186.81949784814927,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859139772152,-1.5799983160622006,0.02167229944776387,-0.6871859780315992,0.011094021754561527,0.03161198130220665,0.033395847628249195,1.2786595275089252,52.887968248975426,182.77051123950577,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859242648598,-0.7706554680854429,0.0027239864682845494,0.22301579656458737,-0.051299324387526116,0.04666530536510784,0.03896182183747112,1.2786595275089252,36.919700484811166,175.57557553560343,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859340822324,-0.747556278072033,-0.002412509048013333,0.2475209549410985,-0.05333247928001447,0.04666530536510784,0.03896182183747112,1.2786595275089252,39.64616557463051,175.57557553560343,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859438490186,-0.7221585252433459,-0.007686824536494564,0.27273659551013535,-0.054708672031800035,0.04666530536510784,0.03896182183747112,1.2786595275089252,42.45314645828227,176.92471676708078,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859542548303,-0.6922751387671258,-0.013465293412046038,0.30151595745450743,-0.056332976700103635,0.04666530536510784,0.03896182183747112,1.2786595275089252,45.55039543110015,176.9131212770879,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859639472136,-0.6618882223637996,-0.01898829268180174,0.3254855951008152,-0.057628212087044536,0.04666530536510784,0.03896182183747112,1.2786595275089252,48.53232100619762,176.9397485577458,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859741800293,-0.6272858217505072,-0.02496406565828723,0.3508253578892368,-0.0591694853255036,0.04666530536510784,0.03896182183747112,1.2786595275089252,51.782430497228965,176.52390419225293,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859839962370,-0.5916385919405127,-0.030842075517417425,0.37542328553472504,-0.06058446775808515,0.04666530536510784,0.03896182183747112,1.2786595275089252,54.99915043507391,176.60691747870658,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452859942885927,-0.5517879966586978,-0.03718044083987945,0.39896179280296745,-0.06258396905087507,0.04666530536510784,0.03896182183747112,1.2786595275089252,58.47549719868266,177.13028030709575,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452860040489343,-0.5116775283578382,-0.043352906690831965,0.4229239030594491,-0.06389327257705127,0.04666530536510784,0.03896182183747112,1.2786595275089252,61.870462790995646,177.13028030709575,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452860138444287,-0.46901058289250164,-0.0496830821568121,0.4483174032964793,-0.06536628144758273,0.04666530536510784,0.03896182183747112,1.2786595275089252,65.37336949274659,176.71474646384792,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
1776452860241975737,-0.4212849735141079,-0.05663440775886612,0.47362193007201997,-0.06891593254728762,0.04666530536510784,0.03896182183747112,1.2786595275089252,69.18071636801584,176.13646345392957,0.05999999865889549,0.01,0.1,0.001,0.0001,0.25,0.0
