timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776358757421061226,137762,0.016,0.1,0.0,1.0,0.04,-0.2,1.5,-2.63,-1.25,0.11,-0.0,-0.38,-0.06,-0.06,0.0,204.43,209.0,0.0,0.0,0.0,
1776358757508989094,1904,0.0,0.0,0.0,1.2,0.02,-0.08,-0.0,-2.88,-2.0,-0.01,0.02,-0.39,-0.06,0.06,0.0,201.34,190.0,0.0,0.0,0.0,0.0
1776358757607301379,2003,0.02,0.3,0.0,0.2,-0.04,-0.14,-0.0,-2.88,-2.0,0.0,0.01,-0.38,0.06,-0.06,-0.06,212.66,219.0,0.0,0.0,0.0,0.0
1776358757709699838,2103,0.008,0.0,0.0,0.8,-0.04,-0.06,-0.0,-2.88,-2.0,0.0,0.02,-0.36,0.06,-0.0,-0.06,205.46,219.0,0.0,0.0,0.0,0.0
1776358757807977941,2203,0.008,0.3,0.0,1.2,-0.04,-0.12,-0.0,-2.88,-2.0,-0.03,0.02,-0.38,-0.12,-0.0,0.06,222.09,204.0,0.0,0.0,0.0,0.0
1776358758039224798,2302,0.0,1.1,0.0,0.0,0.06,-0.12,-0.0,-2.88,-2.0,0.0,0.03,-0.4,0.12,-0.06,0.06,238.73,205.0,0.0,0.0,0.0,0.0
1776358758098811253,2402,0.0,0.5,0.0,0.9,0.06,-0.14,-0.0,-2.88,-2.0,-0.02,0.01,-0.37,0.19,-0.06,-0.06,11933.83,200.0,0.0,0.0,0.0,0.0
1776358758111243946,2502,0.0,1.0,0.0,0.3,-0.08,-0.06,-0.0,-2.88,-2.0,0.0,0.02,-0.35,0.19,-0.0,-0.06,11935.37,200.0,0.0,0.0,0.0,0.0
1776358758211290971,2603,0.0,0.2,0.0,1.2,0.04,-0.21,-0.0,-2.88,-2.0,-0.02,0.02,-0.35,-0.06,-0.0,-0.12,11934.0,217.0,0.0,0.0,0.0,0.0
1776358758307684086,2703,0.048,0.1,0.0,0.5,0.0,-0.14,-0.0,-2.88,-2.0,-0.01,0.02,-0.36,0.12,-0.12,0.0,11932.45,207.0,0.0,0.0,0.0,0.0
1776358758410035051,2803,0.0,0.1,0.0,1.2,-0.02,-0.1,-0.0,-2.88,-2.0,0.0,0.01,-0.37,-0.12,-0.0,0.12,11936.23,207.0,0.0,0.0,0.0,0.0
1776358758512359315,2904,0.024,0.1,0.0,0.7,0.02,-0.23,-0.0,-2.88,-2.0,-0.01,0.03,-0.35,-0.0,-0.0,0.0,203.91,209.0,0.0,0.0,0.0,0.0
1776358758612624358,3005,0.02,0.3,0.0,0.3,0.0,-0.2,-0.0,-2.88,-2.0,-0.02,0.01,-0.38,-0.12,0.06,0.0,11935.71,215.0,0.0,0.0,0.0,0.0
1776358758719054030,3105,0.0,0.2,0.008,0.5,0.04,-0.08,-0.0,-2.88,-2.0,0.0,0.02,-0.37,-0.0,-0.19,-0.19,204.94,215.0,0.0,0.0,0.0,0.0
1776358758811378900,3205,0.0,0.9,0.0,0.7,0.04,-0.06,-0.0,-2.88,-2.0,0.01,0.02,-0.38,-0.06,-0.06,0.0,203.74,215.0,0.0,0.0,0.0,0.0
1776358758909658011,3305,0.0,0.3,0.0,1.0,-0.06,-0.16,-0.0,-2.88,-2.0,-0.01,0.03,-0.38,-0.06,-0.19,0.0,209.06,216.0,0.0,0.0,0.0,0.0
1776358759119213926,3404,0.0,0.3,0.004,0.5,0.04,-0.12,-0.0,-2.88,-2.0,-0.01,0.01,-0.35,-0.06,-0.0,0.06,11937.6,205.0,0.0,0.0,0.0,0.0
1776358759131972334,3504,0.004,0.3,0.0,0.8,0.04,-0.25,-0.0,-2.88,-2.0,-0.01,0.01,-0.35,0.06,-0.19,-0.06,209.06,205.0,0.0,0.0,0.0,0.0
1776358759208636695,3604,0.0,0.2,0.04,0.7,-0.02,-0.04,-0.0,-2.88,-2.0,0.0,0.01,-0.32,-0.0,-0.0,-0.06,208.03,213.0,0.0,0.0,0.0,0.0
1776358759310990948,3704,0.06,0.1,0.0,0.9,-0.04,-0.1,-0.0,-2.88,-2.0,-0.01,0.03,-0.36,0.19,-0.12,0.0,221.58,207.0,0.0,0.0,0.0,0.0
1776358759409321089,3804,0.04,0.4,0.0,0.3,-0.02,-0.12,-0.0,-2.88,-2.0,0.0,0.01,-0.36,0.06,-0.0,0.06,213.17,207.0,0.0,0.0,0.0,0.0
1776358759511658641,3904,0.0,0.1,0.016,0.7,-0.04,-0.12,-0.0,-2.88,-2.0,0.0,0.03,-0.36,0.06,0.12,-0.12,209.06,223.0,0.0,0.0,0.0,0.0
1776358759611880524,4004,0.016,0.2,0.0,0.7,-0.04,-0.12,-0.0,-2.88,-2.0,0.0,0.02,-0.35,0.06,0.12,0.0,11935.03,201.0,0.0,0.0,0.0,0.0
1776358759712393697,4104,0.0,0.6,0.0,1.1,-0.06,-0.12,-0.0,-2.88,-2.0,0.0,0.01,-0.34,-0.0,-0.0,-0.06,217.46,201.0,0.0,0.0,0.0,0.0
1776358759919215391,4205,0.0,0.8,0.0,0.6,-0.1,-0.18,-0.0,-2.88,-2.0,0.0,0.03,-0.38,0.06,-0.06,0.06,11933.83,229.0,0.0,0.0,0.0,0.0
1776358759931417810,4304,0.008,0.2,0.0,1.1,-0.02,-0.25,-0.0,-2.88,-2.0,-0.01,0.02,-0.37,-0.0,-0.0,-0.12,209.57,229.0,0.0,0.0,0.0,0.0
1776358760011363589,4405,0.0,1.0,0.0,0.7,0.0,-0.08,-0.0,-2.88,-2.0,0.0,0.03,-0.37,-0.0,0.06,0.12,230.5,213.0,0.0,0.0,0.0,0.0
1776358760113728083,4505,0.0,0.5,0.0,1.0,-0.04,-0.14,-0.0,-2.88,-2.0,0.01,0.01,-0.36,0.06,-0.0,-0.06,199.63,208.0,0.0,0.0,0.0,0.0
1776358760212042084,4605,0.044,0.3,0.048,0.6,-0.04,-0.18,-0.0,-2.88,-2.0,0.0,0.02,-0.37,0.25,-0.06,0.06,204.94,208.0,0.0,0.0,0.0,0.0
1776358760314443741,4705,0.052,0.2,0.0,0.9,0.06,-0.2,-0.0,-2.88,-2.0,0.0,0.01,-0.34,-0.06,0.06,0.06,209.06,225.0,0.0,0.0,0.0,0.0
1776358760412712930,4805,0.0,0.7,0.024,0.5,-0.12,-0.2,-0.0,-2.88,-2.0,0.0,-0.0,-0.36,0.12,-0.06,-0.06,225.69,210.0,0.0,0.0,0.0,0.0
1776358760510967788,4904,0.028,0.2,0.0,0.1,-0.12,-0.2,-0.0,-2.88,-2.0,0.0,0.02,-0.34,-0.06,0.12,0.0,212.15,210.0,0.0,0.0,0.0,0.0
1776358760613398517,5004,0.02,0.5,0.0,0.5,-0.12,-0.18,-0.0,-2.88,-2.0,-0.01,0.01,-0.37,0.06,-0.06,-0.06,209.06,209.0,0.0,0.0,0.0,0.0
1776358760711717739,5105,0.0,0.9,0.0,0.8,0.06,-0.14,-0.0,-2.88,-2.0,0.0,0.02,-0.37,-0.12,0.12,0.06,204.77,206.0,0.0,0.0,0.0,0.0
1776358760822014918,5206,0.0,0.5,0.0,1.2,-0.16,-0.06,-0.0,-2.88,-2.0,0.0,0.01,-0.35,-0.0,0.06,0.06,11930.74,206.0,0.0,0.0,0.0,0.0
1776358760914383178,5306,0.012,0.0,0.0,1.2,0.0,-0.06,-0.0,-2.88,-2.0,-0.01,-0.0,-0.36,-0.12,0.06,0.06,11932.97,206.0,0.0,0.0,0.0,0.0
1776358761014773811,5406,0.0,0.7,0.0,0.3,-0.02,-0.08,-0.0,-2.88,-2.0,0.0,0.03,-0.36,-0.0,-0.06,0.0,208.89,206.0,0.0,0.0,0.0,0.0
1776358761114979970,5506,0.0,0.4,0.0,0.3,-0.08,-0.18,-0.0,-2.88,-2.0,-0.02,0.02,-0.35,0.19,-0.0,0.0,11933.31,204.0,0.0,0.0,0.0,0.0
1776358761223386817,5606,0.0,0.2,0.0,1.0,-0.04,-0.1,-0.0,-2.88,-2.0,-0.01,0.02,-0.34,0.06,-0.06,0.06,11935.03,198.0,0.0,0.0,0.0,0.0
1776358761313746681,5706,0.048,0.3,0.0,0.8,-0.25,-0.16,-0.0,-2.88,-2.0,-0.01,-0.0,-0.36,0.06,-0.06,0.0,11932.8,208.0,0.0,0.0,0.0,0.0
1776358761416081575,5807,0.048,0.1,0.0,0.8,0.04,-0.08,-0.0,-2.88,-2.0,0.0,0.02,-0.35,-0.0,-0.06,0.0,11932.8,208.0,0.0,0.0,0.0,0.0
1776358761522256973,5907,0.024,0.1,0.0,0.1,-0.2,-0.14,-0.0,-2.88,-2.0,0.0,0.02,-0.34,-0.19,0.06,0.0,11932.8,214.0,0.0,0.0,0.0,0.0
1776358761624730708,6007,0.016,0.2,0.0,1.0,-0.08,-0.02,-0.0,-2.88,-2.0,0.0,0.02,-0.34,-0.0,-0.06,0.0,11931.08,214.0,0.0,0.0,0.0,0.0
1776358761723064018,6107,0.0,0.5,0.0,1.1,0.02,-0.16,-0.0,-2.88,-2.0,0.0,0.02,-0.35,0.12,-0.06,0.0,11933.31,214.0,0.0,0.0,0.0,0.0
1776358761817483258,6207,0.008,0.1,0.0,1.2,0.02,-0.06,-0.0,-2.88,-2.0,-0.01,0.03,-0.37,-0.0,-0.0,0.06,217.98,214.0,0.0,0.0,0.0,0.0
1776358761915792552,6307,0.0,0.2,0.0,1.1,-0.08,-0.1,-0.0,-2.88,-2.0,-0.01,0.03,-0.36,-0.06,-0.19,-0.06,213.86,201.0,0.0,0.0,0.0,0.0
1776358762014058813,6407,0.004,0.4,0.0,1.0,0.0,-0.12,-0.0,-2.88,-2.0,0.0,0.02,-0.38,0.12,-0.06,0.12,209.57,205.0,0.0,0.0,0.0,0.0
1776358762116453461,6508,0.004,0.2,0.0,0.7,-0.06,-0.08,-0.0,-2.88,-2.0,0.0,0.05,-0.37,-0.0,-0.12,0.0,209.57,205.0,0.0,0.0,0.0,0.0
1776358762214815776,6607,0.052,0.5,0.0,1.1,0.0,-0.12,-0.0,-2.88,-2.0,-0.03,0.01,-0.39,0.12,0.19,-0.06,200.14,204.0,0.0,0.0,0.0,0.0
1776358762317108820,6708,0.052,0.1,0.0,1.0,-0.18,-0.37,-0.0,-2.88,-2.0,0.0,0.01,-0.36,0.06,0.12,0.12,205.46,214.0,0.0,0.0,0.0,0.0
1776358762415432675,6808,0.036,0.3,0.0,1.0,-0.12,-0.16,-0.0,-2.88,-2.0,0.0,0.01,-0.34,-0.0,-0.0,0.0,200.14,214.0,0.0,0.0,0.0,0.0
1776358762513682573,6907,0.028,0.1,0.0,1.0,0.08,-0.12,-0.0,-2.88,-2.0,0.0,0.04,-0.35,0.06,0.06,-0.06,201.34,207.0,0.0,0.0,0.0,0.0
1776358762616083850,7007,0.024,0.3,0.0,1.3,0.04,-0.04,-0.0,-2.88,-2.0,-0.06,0.07,-0.34,-0.06,-0.37,-0.06,205.46,205.0,0.0,0.0,0.0,0.0
1776358762714398354,7108,0.0,0.9,0.0,0.9,-0.12,-0.21,-0.0,-2.88,-2.0,-0.1,0.1,-0.42,0.31,-0.06,0.0,209.57,205.0,0.0,0.0,0.0,0.0
1776358762816856368,7207,0.0,0.4,0.0,1.1,-0.06,-0.06,-0.0,-2.88,-2.0,-0.08,-0.07,-0.41,0.06,0.12,0.0,196.02,209.0,0.0,0.0,0.0,0.0
1776358762919233443,7308,0.0,0.1,0.0,0.6,-0.04,-0.1,-0.0,-2.88,-2.0,0.0,0.11,-0.37,0.25,0.19,0.12,197.05,205.0,0.0,0.0,0.0,0.0
1776358763017481360,7409,0.0,0.4,0.008,0.4,-0.02,-0.16,-0.0,-2.88,-1.88,0.0,0.15,-0.38,-0.12,0.06,0.12,205.46,205.0,0.0,0.0,0.0,0.0
1776358763115773344,7508,0.0,0.5,0.0,0.9,0.02,-0.14,-0.0,-2.88,-1.88,0.01,0.11,-0.33,-0.75,-0.56,0.0,201.34,204.0,0.0,0.0,0.0,0.0
1776358763218214109,7608,0.052,0.4,0.0,0.8,-0.12,0.0,-0.0,-2.88,-1.94,0.03,0.14,-0.36,-0.94,-0.69,0.0,201.17,204.0,0.0,0.0,0.0,0.0
1776358763316443264,7708,0.052,0.1,0.0,0.2,-0.02,-0.08,-0.0,-2.88,-1.94,0.05,-0.19,-0.27,0.63,-0.88,0.0,226.89,210.0,0.0,0.0,0.0,0.0
1776358763418790777,7808,0.0,0.4,0.0,1.1,0.04,-0.08,-0.0,-2.75,-1.81,0.34,0.13,0.36,1.63,-1.75,-0.94,11931.77,205.0,0.0,0.0,0.0,0.0
1776358763519019486,7908,0.024,0.3,0.0,1.1,-0.06,-0.18,-0.19,-2.75,-1.44,0.06,0.55,1.63,4.06,2.88,-6.44,11930.57,210.0,0.0,0.0,0.0,0.0
1776358763617287694,8008,0.0,0.3,0.0,0.7,-0.08,-0.14,-1.25,-2.69,-1.25,-0.62,0.18,2.15,-2.81,-7.0,-16.87,11932.97,210.0,0.0,0.0,0.0,0.0
1776358763719734421,8108,0.016,0.3,0.0,0.9,0.02,-0.06,-2.81,-1.94,-1.94,-0.7,0.32,2.35,-8.25,-7.81,-14.75,11932.28,276.0,0.0,0.0,0.0,0.0
1776358763818027535,8208,0.012,0.3,0.0,0.5,-0.08,-0.08,-4.0,-1.31,-2.5,-0.84,0.12,1.24,-2.56,-0.94,-10.56,11930.57,412.0,0.0,0.0,0.0,0.0
1776358763918491245,8308,0.0,0.5,0.0,1.1,-0.08,-0.18,-4.69,-1.5,-2.0,-1.3,-0.44,0.75,7.25,4.63,-4.19,493.75,412.0,0.0,0.0,0.0,0.0
1776358764018705153,8409,0.0,0.8,0.0,0.7,-0.08,-0.16,-4.69,-1.63,-0.94,-0.45,-0.52,-0.05,12.19,-3.5,3.13,11933.66,547.0,0.0,0.0,0.0,0.0
1776358764121095680,8509,0.004,0.1,0.004,0.5,0.0,-0.08,-4.38,-1.0,0.56,0.3,0.08,-0.42,18.81,-6.38,3.13,11931.08,703.0,0.0,0.0,0.0,0.0
1776358764217462812,8609,0.0,0.1,0.0,1.0,-0.23,-0.14,-4.19,-0.63,2.44,0.2,0.23,-0.87,21.5,3.13,0.12,837.09,703.0,0.0,0.0,0.0,0.0
1776358764319876375,8709,0.04,0.2,0.0,1.4,-0.02,-0.18,-4.19,-1.63,3.94,-0.18,0.34,-1.39,8.81,18.12,0.81,889.23,703.0,0.0,0.0,0.0,0.0
1776358764418114833,8809,0.0,0.7,0.0,0.7,0.06,-0.21,-3.5,-4.25,4.13,0.02,0.18,-2.23,-2.94,32.13,11.94,1041.18,1208.0,0.0,0.0,0.0,0.0
1776358764516424916,8908,0.0,0.4,0.0,0.9,0.04,-0.1,-1.44,-7.38,3.75,0.05,-0.69,-2.55,-8.06,30.75,25.37,1040.15,2476.0,0.0,0.0,0.0,0.0
1776358764618841053,9008,0.008,0.4,0.0,0.9,-0.06,-0.21,1.25,-8.69,3.25,0.69,-0.82,-2.5,-9.69,3.63,25.0,1062.79,2476.0,0.0,0.0,0.0,0.0
1776358764717126934,9108,0.0,0.6,0.008,0.4,0.0,-0.2,3.31,-8.25,2.19,0.57,-0.29,-2.35,-9.19,-16.12,16.69,1121.61,1111.0,0.0,0.0,0.0,0.0
1776358764815400964,9207,0.0,0.6,0.0,0.8,-0.06,-0.16,4.19,-6.5,1.63,0.34,0.23,-1.21,-4.19,-25.37,2.69,1109.09,556.0,0.0,0.0,0.0,0.0
1776358764917812175,9308,0.004,0.3,0.0,1.2,0.12,-0.14,3.5,-4.0,1.5,0.47,0.77,-0.03,1.81,-24.69,-17.0,1126.93,556.0,0.0,0.0,0.0,0.0
1776358765018030554,9408,0.0,0.3,0.0,0.9,-0.08,-0.1,1.56,-1.94,1.63,0.39,0.44,-0.29,4.31,-13.38,-18.25,11934.34,2174.0,0.0,0.0,0.0,0.0
1776358765126404283,9508,0.0,-0.1,0.0,0.7,-0.12,0.06,-0.25,-0.69,1.63,0.15,-0.0,-0.56,3.88,-4.5,-16.25,11936.06,3052.0,0.0,0.0,0.0,0.0
1776358765216761366,9608,0.0,0.1,0.052,0.5,-0.08,-0.16,-1.5,-0.44,1.81,0.39,-0.03,-0.55,2.69,-2.63,-9.31,1149.22,3052.0,0.0,0.0,0.0,0.0
1776358765319208862,9709,0.052,0.4,0.048,0.3,0.04,-0.1,-1.94,-0.5,1.88,0.24,0.06,-0.4,1.94,2.75,0.94,1152.82,207.0,0.0,0.0,0.0,0.0
1776358765417442894,9808,0.0,0.3,0.0,1.2,-0.18,-0.2,-1.63,-0.75,1.81,-0.34,-0.0,-0.76,-2.63,1.81,5.88,1174.6,70.0,0.0,0.0,0.0,0.0
1776358765519875817,9909,0.0,0.2,0.0,1.0,-0.14,-0.06,-0.81,-1.0,1.44,-0.36,0.24,-0.39,-9.13,7.69,9.94,1149.39,70.0,0.0,0.0,0.0,0.0
1776358766175228848,10010,0.0,0.0,0.0,0.9,0.02,-0.02,0.19,-1.56,0.94,-0.43,0.2,-0.28,-10.31,6.38,9.0,1172.37,70.0,0.0,0.0,0.0,0.0
1776358766220210999,10109,0.008,0.2,0.0,1.0,-0.02,-0.23,1.0,-1.75,0.44,0.02,0.31,-0.21,-7.81,5.44,9.94,1266.53,70.0,0.0,0.0,0.0,0.0
1776358766233723439,10210,0.008,0.2,0.004,0.3,-0.02,-0.12,2.25,-2.19,0.0,0.13,0.02,-0.49,0.12,1.0,13.44,1255.21,70.0,0.0,0.0,0.0,0.0
1776358766246281240,10309,0.008,0.8,0.0,0.8,-0.02,-0.18,3.5,-2.0,0.37,0.31,0.02,-0.35,8.81,-4.81,12.69,1175.63,70.0,0.0,0.0,0.0,0.0
1776358766310307163,10409,0.0,0.1,0.0,1.3,-0.02,-0.12,4.63,-1.56,1.19,0.02,0.07,-0.18,9.38,-0.37,11.88,1169.46,70.0,0.0,0.0,0.0,0.0
1776358766318598104,10510,0.0,0.4,0.0,1.0,0.04,-0.1,5.81,-1.81,2.0,-0.43,-0.38,-0.61,6.69,4.63,11.56,1146.13,70.0,0.0,0.0,0.0,0.0
1776358766326836178,10609,0.052,0.4,0.0,0.8,0.08,-0.1,6.44,-2.69,3.25,-0.55,-0.48,-0.83,4.75,4.06,1.44,1174.09,70.0,0.0,0.0,0.0,0.0
1776358766331081465,10708,0.0,0.3,0.0,0.5,0.0,-0.18,5.94,-3.75,4.38,-0.31,-0.29,-0.61,2.88,3.25,-9.69,11932.28,235.0,0.0,0.0,0.0,0.0
1776358766416722911,10808,0.0,0.3,0.024,0.3,0.0,-0.14,4.63,-4.06,4.69,-0.19,-0.14,-0.53,0.94,-2.19,-14.81,1165.86,235.0,0.0,0.0,0.0,0.0
1776358766519179723,10908,0.024,0.3,0.0,0.2,0.14,-0.2,3.25,-3.88,4.75,-0.27,-0.06,-0.42,-0.25,-4.81,-12.13,1193.64,235.0,0.0,0.0,0.0,0.0
1776358766627534952,11009,0.0,0.9,0.02,0.7,-0.06,-0.16,2.31,-3.56,4.88,-0.04,-0.3,-0.33,-0.31,-5.56,-8.81,1129.67,134.0,0.0,0.0,0.0,0.0
1776358766719873631,11109,0.0,1.0,0.008,0.3,-0.06,-0.2,1.63,-3.19,4.69,0.29,-0.36,-0.14,-2.31,-5.13,-4.5,1149.91,80.0,0.0,0.0,0.0,0.0
1776358766818165946,11208,0.0,0.5,0.008,0.1,0.02,-0.06,0.81,-2.69,4.19,0.19,0.1,-0.25,-4.69,-8.5,-13.75,1177.35,80.0,0.0,0.0,0.0,0.0
1776358766920550355,11309,0.0,0.3,0.0,0.7,-0.14,-0.14,-1.12,-2.13,3.56,0.76,0.51,-0.34,-4.81,-4.31,-22.75,1222.45,74.0,0.0,0.0,0.0,0.0
1776358767127216315,11410,0.004,0.2,0.0,1.0,0.1,-0.16,-3.25,-1.75,2.25,0.67,0.52,-0.41,-2.94,4.25,-19.94,11932.45,70.0,0.0,0.0,0.0,0.0
1776358767140090348,11510,0.0,0.3,0.0,0.1,-0.04,-0.2,-4.81,-1.37,1.12,0.37,0.29,-0.48,-3.25,0.44,-12.0,11931.6,70.0,0.0,0.0,0.0,0.0
1776358767219496540,11610,0.056,0.9,0.0,0.8,0.02,-0.2,-5.25,-1.06,0.63,-0.11,0.24,-0.42,-4.25,-5.31,0.31,214.38,70.0,0.0,0.0,0.0,0.0
1776358767321949309,11710,0.052,0.1,0.0,0.9,-0.04,-0.12,-4.81,-0.25,0.12,-0.04,0.12,-0.43,-6.81,-8.56,7.38,1238.4,70.0,0.0,0.0,0.0,0.0
1776358767426246457,11809,0.028,0.1,0.0,0.3,0.06,-0.25,-3.94,0.37,-0.44,-0.17,0.24,-0.53,-7.13,-4.13,12.13,11930.91,70.0,0.0,0.0,0.0,0.0
1776358767520577086,11909,0.0,0.4,0.0,1.3,-0.02,-0.29,-2.69,0.63,-0.75,-0.35,0.29,-0.57,-4.5,5.13,13.0,11933.14,70.0,0.0,0.0,0.0,0.0
1776358767620911604,12009,0.02,0.2,0.0,1.0,0.12,-0.2,-1.31,0.06,-0.81,-0.37,0.22,-0.22,-4.44,10.94,16.44,259.82,70.0,0.0,0.0,0.0,0.0
1776358767721118203,12108,0.0,0.7,0.0,0.5,-0.04,-0.12,0.19,-0.75,-1.12,-0.07,0.21,-0.07,-5.63,8.44,14.56,11931.6,70.0,0.0,0.0,0.0,0.0
1776358767829693536,12208,0.0,0.1,0.0,0.1,0.1,-0.16,1.37,-1.31,-1.63,0.03,0.15,-0.03,-4.94,3.75,8.31,11934.51,70.0,0.0,0.0,0.0,0.0
