timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774644529466742340,19783,2.99,188.0,0.0,4.0,4.0,,,,,,,,,,,,,
1774644529469076791,76684,10.956,1.7,9.824,0.0,0.02,-0.08,-0.63,1.81,1.25,0.02,0.0,-0.37,184.02,188.0,0.0,4.0,,-0.34
1774644529470726197,76684,10.956,1.7,9.824,0.0,0.02,-0.08,-0.63,1.81,1.25,0.02,0.0,-0.37,184.02,188.0,0.0,4.0,,-0.34
1774644529473575169,76684,10.956,1.7,9.824,0.0,0.02,-0.08,-0.63,1.81,1.25,0.02,0.0,-0.37,184.02,188.0,0.0,4.0,,
1774644529478141075,1872,10.956,1.5,9.788,-0.1,0.0,-0.06,0.0,1.94,1.37,-0.01,0.0,-0.36,184.02,185.0,0.0,0.0,0.0,
1774644529508554531,1973,10.96,1.5,9.836,-0.2,0.08,-0.04,0.0,1.94,1.37,-0.03,0.02,-0.35,184.19,188.0,0.0,0.0,0.0,
1774644529512746769,2074,9.476,2.0,9.676,0.1,0.06,0.04,0.0,1.94,1.37,0.0,0.0,-0.37,184.19,188.0,0.0,0.0,0.0,
1774644529516968737,2173,10.956,1.8,9.676,0.2,-0.16,-0.08,0.0,1.94,1.37,-0.01,0.03,-0.37,184.19,183.0,0.0,0.0,0.0,
1774644529521975989,2273,10.952,2.6,10.084,-0.1,0.08,-0.06,0.0,1.94,1.37,-0.02,0.0,-0.38,184.19,183.0,0.0,0.0,0.0,
1774644529524955113,2373,9.496,2.0,10.96,-0.7,-0.08,-0.08,0.0,1.94,1.37,0.0,0.01,-0.37,184.19,189.0,0.0,0.0,0.0,
1774644529529077564,2473,9.512,2.4,10.948,-0.6,-0.02,0.02,0.0,1.94,1.37,0.0,0.01,-0.36,183.5,189.0,0.0,0.0,0.0,
1774644529606785405,2573,9.476,2.1,10.96,-0.5,0.04,0.02,0.0,1.94,1.37,-0.01,0.02,-0.36,179.39,189.0,0.0,0.0,0.0,
1774644529615113793,2673,9.472,2.0,10.152,0.1,-0.04,-0.1,0.0,1.94,1.37,-0.03,0.02,-0.36,179.56,185.0,0.0,0.0,0.0,
1774644529620143721,2772,9.332,1.6,9.812,0.0,0.02,0.04,0.0,1.94,1.37,-0.02,0.02,-0.39,183.68,188.0,0.0,0.0,0.0,
1774644529623225934,2873,9.472,2.2,10.952,-1.1,0.0,0.02,0.0,1.94,1.37,-0.03,0.02,-0.38,183.16,188.0,0.0,0.0,0.0,
1774644529627333262,2973,9.524,2.0,9.7,0.1,0.06,0.02,0.0,1.94,1.37,-0.01,0.01,-0.37,184.19,186.0,0.0,0.0,0.0,
1774644529631409120,3073,10.948,1.9,9.692,0.1,0.04,-0.02,0.0,1.94,1.37,-0.02,0.0,-0.36,184.02,190.0,0.0,0.0,0.0,
1774644529635423725,3173,9.324,2.7,10.96,-0.6,0.02,-0.04,0.0,1.94,1.37,-0.02,0.02,-0.38,184.02,190.0,0.0,0.0,0.0,
1774644529705008911,3273,9.388,2.6,10.952,-0.9,0.08,0.0,0.0,1.94,1.37,-0.01,0.01,-0.37,184.19,188.0,0.0,0.0,0.0,
1774644529709154020,3373,9.324,1.6,9.82,-0.3,-0.04,-0.06,0.0,1.94,1.37,-0.01,0.0,-0.37,184.19,188.0,0.0,0.0,0.0,
1774644529713267142,3473,10.944,1.5,9.828,-0.9,0.02,-0.08,0.0,1.94,1.37,-0.02,0.0,-0.36,183.5,186.0,0.0,0.0,0.0,
1774644529717420415,3573,9.476,2.3,10.96,-0.8,-0.04,-0.06,0.0,1.94,1.37,0.0,0.01,-0.36,184.19,187.0,0.0,0.0,0.0,
1774644529721569634,3673,9.488,2.0,10.964,-0.9,0.04,-0.1,0.0,1.94,1.37,-0.01,0.01,-0.35,184.19,187.0,0.0,0.0,0.0,
1774644529725494552,3773,9.528,2.2,10.956,-0.9,-0.18,-0.18,0.0,1.94,1.37,0.0,0.03,-0.37,183.5,188.0,0.0,0.0,0.0,
