timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1772417796887765053,938801,9.18,2.6,11.016,-0.9,-0.04,-0.02,4.81,8.44,14.06,-0.13,0.07,-0.09,14.06,-0.12,0.08,-0.09,11981.33,176.0
1772417797954600888,938801,9.18,2.6,11.016,-0.9,-0.04,-0.02,4.81,8.44,14.06,-0.13,0.07,-0.09,,,,,,
1772417798914985761,4321,10.548,48.3,10.572,-55.9,1.05,1.09,-1.5,10.31,14.13,0.1,0.27,-0.58,11810.69,223.0,73.57,67.36,0.0,0.0
1772417799013280503,5291,10.804,163.3,10.9,-162.3,2.42,2.48,0.75,6.75,13.06,0.19,0.12,-0.06,152.81,246.0,69.34,55.42,0.0,0.0
1772417799115695715,5391,9.72,129.6,10.86,-160.3,1.82,3.22,1.19,6.81,12.94,0.09,-0.09,-0.17,1429.97,245.0,63.15,47.56,0.0,0.0
1772417799218061835,5492,10.82,178.4,10.316,-132.2,2.7,3.28,1.75,6.75,12.88,-0.08,-0.02,-0.24,1433.23,171.0,62.53,49.19,0.0,0.0
1772417799316373243,5592,10.48,179.9,9.772,-174.9,2.32,2.48,1.94,6.69,12.94,0.07,0.13,-0.17,134.8,171.0,63.64,48.96,0.0,0.0
1772417799414652892,5692,10.12,163.0,10.868,-133.8,2.09,3.44,2.06,6.63,12.94,0.21,-0.16,0.03,162.75,174.0,62.17,48.79,0.0,0.0
1772417799537546125,5792,10.32,143.3,10.832,-133.3,2.4,2.46,2.25,6.56,12.94,-0.26,0.03,0.06,11843.79,173.0,63.9,49.53,0.0,0.0
1772417799664510772,5912,9.632,164.8,10.416,-152.4,1.93,2.62,2.63,6.81,12.88,-0.03,0.02,-0.13,11843.45,174.0,63.86,49.12,0.0,0.0
1772417799766908503,6041,9.628,183.4,10.88,-132.4,2.93,3.11,3.38,7.19,12.81,0.17,0.0,0.09,158.47,174.0,60.81,45.22,0.0,0.0
1772417799865219133,6141,9.696,152.8,10.476,-140.8,2.48,2.52,3.88,7.5,12.69,0.11,0.16,-0.26,160.01,173.0,64.16,47.31,2.0,0.0
1772417799967607123,6241,9.656,202.6,10.768,-158.1,2.17,3.3,4.44,7.75,12.63,-0.03,-0.05,-0.05,166.87,174.0,62.31,48.84,2.0,0.0
1772417800065900735,6341,9.32,168.4,10.436,-143.2,3.2,3.69,5.0,7.88,12.56,0.09,-0.51,-0.34,200.48,174.0,59.64,46.49,2.0,0.0
1772417800164217032,6440,10.356,149.6,10.48,-185.9,2.54,2.62,5.5,7.94,12.44,-0.23,0.14,0.7,162.24,174.0,59.91,48.58,2.0,0.0
1772417800266562319,6540,10.464,145.0,10.676,-157.8,2.68,2.48,5.81,8.06,12.31,-0.06,0.22,-0.15,163.61,174.0,61.07,52.74,2.0,0.0
1772417800364912171,6640,9.956,175.1,9.944,-151.7,1.91,2.17,5.94,8.0,12.19,-0.14,0.08,0.24,156.07,175.0,60.6,54.3,2.0,2.0
1772417800463178413,6740,10.548,185.2,10.876,-145.8,2.52,2.83,6.06,7.94,12.19,0.03,-0.02,0.0,156.75,173.0,63.15,53.89,2.0,2.0
1772417800565601181,6840,10.424,166.3,10.824,-130.8,2.5,2.19,6.25,7.94,12.13,0.17,0.17,0.32,148.35,173.0,61.57,53.42,2.0,2.0
1772417800663836960,6940,9.216,134.3,10.856,-137.7,2.75,2.23,6.44,7.88,11.94,0.24,-0.04,-0.27,155.21,172.0,55.87,51.94,2.0,2.0
1772417800766300931,7041,9.296,149.9,10.844,-147.7,2.93,2.46,6.75,7.81,11.88,-0.17,0.01,-0.13,155.21,173.0,61.47,53.05,2.0,2.0
1772417800864666598,7140,10.432,134.8,10.604,-181.4,2.25,2.54,7.0,8.0,11.88,0.06,-0.21,-0.3,154.52,173.0,61.81,56.44,2.0,2.0
1772417800967059495,7240,10.632,146.4,10.068,-148.5,3.32,2.77,7.25,8.31,11.75,-0.05,-0.08,-0.74,165.67,173.0,59.81,54.3,2.0,2.0
1772417801085793054,7341,9.708,164.8,10.108,-386.4,5.84,2.71,7.44,8.44,11.63,-0.58,-1.57,-0.36,11854.59,172.0,52.5,57.95,2.0,2.0
1772417801184002481,7459,9.376,193.8,10.4,-234.3,6.39,3.14,7.31,8.38,11.56,-0.15,-0.35,-0.17,134.97,172.0,32.53,47.84,2.0,2.0
1772417801282275593,7559,9.06,149.9,10.492,-144.8,3.42,2.62,7.13,8.25,11.56,-0.15,0.19,0.0,134.8,171.0,57.74,50.52,2.0,2.0
1772417801384693064,7659,9.628,156.7,10.4,-174.7,2.44,2.64,7.13,8.13,11.56,0.11,0.29,-0.15,144.57,171.0,59.19,60.03,2.0,2.0
1772417801507566093,7759,9.136,213.6,10.816,-162.9,2.4,3.44,6.94,8.0,11.56,0.0,0.06,0.14,11832.47,172.0,61.42,60.92,2.0,2.0
1772417801605871520,7881,10.296,203.7,10.684,-184.0,2.66,3.3,6.81,8.0,11.63,0.04,0.35,-0.58,156.75,172.0,59.33,61.24,2.0,2.0
1772417801708259787,7982,8.944,177.3,10.572,-186.8,3.03,3.28,6.75,7.94,11.5,0.13,-0.22,0.17,7188.08,175.0,57.08,59.9,2.0,2.0
1772417801806640843,8082,9.416,195.4,10.644,-184.1,2.83,3.61,6.69,7.88,11.38,-0.29,-0.06,0.77,165.67,175.0,61.96,58.78,2.0,2.0
1772417801929540557,8182,9.572,169.7,10.444,-143.8,3.28,3.69,6.75,8.13,11.38,-0.62,-0.53,0.82,11843.1,178.0,55.17,58.56,4.0,2.0
1772417802052367197,8302,9.816,267.3,10.064,-261.8,3.5,3.89,7.0,8.38,11.31,0.49,-1.33,0.42,11844.65,180.0,51.07,55.91,4.0,2.0
1772417802150615513,8425,10.604,218.4,10.832,-219.0,3.44,2.93,6.94,8.44,11.19,0.35,-0.23,0.02,5042.61,180.0,56.48,56.48,4.0,2.0
1772417802253008725,8525,9.828,219.2,10.404,-193.8,3.52,3.87,6.88,8.38,11.13,-0.12,0.13,-0.99,949.42,180.0,56.54,57.74,4.0,2.0
1772417802371786543,8625,9.232,206.4,10.716,-194.0,3.26,2.48,6.69,8.25,11.13,-0.12,0.75,-0.34,11832.3,182.0,58.11,59.58,4.0,4.0
1772417802494663368,8747,10.62,203.3,10.828,-168.4,2.21,2.58,6.56,8.06,11.19,-0.01,-0.18,-0.67,11835.21,182.0,61.24,58.46,4.0,4.0
1772417802592961387,8867,9.66,200.8,10.532,-202.8,2.73,2.93,6.44,7.94,11.19,-0.13,0.15,-0.12,149.21,182.0,56.75,56.75,4.0,4.0
