timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776357691731534456,115840,75.0,3.75,-0.15,0.04,-0.36,0.06,-0.0,-0.0,273.89,0.0,-277.0,0.0,-0.0,,273.0,0.0,0.0,0.0,0.0,,
1776357694560667563,117041,0.0,0.7,0.0,0.9,0.04,-0.08,-0.0,-3.75,3.75,0.04,0.15,-0.36,-0.06,-0.0,0.0,273.89,277.0,0.0,0.0,0.0,
1776357694644825064,1911,0.0,0.3,0.0,0.5,0.02,0.02,0.06,-3.94,3.75,0.03,0.09,-0.36,-0.0,0.19,-0.12,275.43,232.0,0.0,0.0,0.0,0.0
1776357694747275273,2011,0.004,0.0,0.0,1.0,-0.12,-0.12,0.06,-3.88,3.75,0.0,0.05,-0.36,-0.0,0.19,-0.06,270.11,234.0,0.0,0.0,0.0,0.0
1776357694845529266,2112,0.0,0.1,0.0,0.7,0.1,-0.16,0.06,-3.94,3.75,0.0,-0.0,-0.4,0.06,-0.37,0.25,278.34,234.0,0.0,0.0,0.0,0.0
1776357694947930049,2211,0.0,0.1,0.0,0.9,0.0,-0.1,0.06,-3.88,3.75,0.01,0.14,-0.37,0.12,-0.31,0.06,287.43,234.0,0.0,0.0,0.0,0.0
1776357695046212207,2312,0.004,0.1,0.0,0.6,-0.1,-0.1,0.06,-3.88,3.75,-0.01,0.1,-0.37,0.06,0.37,0.0,280.23,235.0,0.0,0.0,0.0,0.0
1776357695148616783,2413,0.004,0.5,0.0,0.6,-0.06,-0.08,0.06,-3.88,3.75,0.04,-0.0,-0.34,0.12,0.5,-0.06,279.03,235.0,0.0,0.0,0.0,0.0
1776357695246918476,2512,0.0,1.0,0.0,0.7,-0.04,0.04,0.06,-3.88,3.75,0.04,-0.0,-0.37,0.12,-0.75,0.12,274.23,238.0,0.0,0.0,0.0,0.0
1776357695355376869,2612,0.0,0.2,0.0,1.0,-0.1,-0.18,0.06,-3.88,3.75,0.04,0.08,-0.37,-0.19,-0.31,0.12,247.99,241.0,0.0,0.0,0.0,0.0
1776357695447619190,2712,0.0,0.3,0.0,0.7,0.0,-0.02,0.06,-3.88,3.75,0.01,0.02,-0.38,-0.0,-0.06,-0.06,283.15,241.0,0.0,0.0,0.0,0.0
1776357695545914605,2811,0.004,0.2,0.0,0.6,0.1,-0.12,0.06,-3.88,3.75,0.03,-0.01,-0.35,-0.19,-0.0,0.06,215.58,243.0,0.0,0.0,0.0,0.0
1776357695648311366,2912,0.004,0.2,0.0,0.3,-0.08,-0.02,0.06,-3.88,3.75,0.0,0.07,-0.38,-0.06,-0.5,0.12,209.74,234.0,0.0,0.0,0.0,0.0
1776357695746842726,3012,0.0,0.2,0.0,0.3,0.0,0.0,0.06,-3.88,3.75,0.01,0.08,-0.35,-0.06,-0.25,0.06,229.98,234.0,0.0,0.0,0.0,0.0
1776357695844878696,3111,0.004,0.1,0.0,0.3,-0.02,-0.18,0.06,-3.88,3.75,0.01,0.04,-0.35,0.06,-0.06,-0.06,247.3,237.0,0.0,0.0,0.0,0.0
1776357695947289624,3211,0.0,0.0,0.0,0.3,-0.06,-0.12,0.06,-3.88,3.75,0.02,0.03,-0.36,-0.12,-0.25,0.06,207.86,237.0,0.0,0.0,0.0,0.0
1776357696045609371,3311,0.0,0.5,0.0,0.9,-0.1,-0.04,0.06,-3.88,3.75,0.03,0.09,-0.37,0.06,0.12,0.0,229.98,235.0,0.0,0.0,0.0,0.0
1776357696143909098,3410,0.0,0.3,0.0,1.1,0.02,-0.02,0.06,-3.88,3.75,0.01,0.03,-0.35,-0.0,-0.06,0.0,215.75,237.0,0.0,0.0,0.0,0.0
1776357696246315208,3510,0.0,0.7,0.0,0.3,-0.02,-0.1,0.06,-3.88,3.75,0.02,0.01,-0.41,0.06,-0.12,0.06,198.94,237.0,0.0,0.0,0.0,0.0
1776357696344621897,3610,0.0,0.2,0.0,0.5,0.02,-0.02,0.06,-3.88,3.75,0.03,0.07,-0.37,0.06,0.12,0.0,198.94,234.0,0.0,0.0,0.0,0.0
1776357696447022359,3709,0.0,0.2,0.0,0.8,-0.02,-0.02,0.06,-3.88,3.75,0.02,0.05,-0.4,0.06,-0.12,0.0,207.86,233.0,0.0,0.0,0.0,0.0
1776357696545304678,3810,0.0,0.3,0.0,1.1,-0.14,-0.08,0.06,-3.88,3.75,0.03,0.01,-0.39,0.12,-0.12,0.06,207.86,233.0,0.0,0.0,0.0,0.0
1776357696647714158,3910,0.0,0.1,0.0,0.9,-0.02,-0.02,0.06,-3.88,3.75,0.02,0.09,-0.36,-0.06,-0.0,0.06,207.86,234.0,0.0,0.0,0.0,0.0
1776357696746009199,4009,0.0,0.6,0.0,0.1,0.02,-0.16,0.06,-3.88,3.75,0.01,0.04,-0.35,0.06,0.12,0.0,207.86,234.0,0.0,0.0,0.0,0.0
1776357696844262092,4109,0.0,0.2,0.0,1.0,0.0,-0.04,0.06,-3.88,3.75,0.01,0.01,-0.38,0.12,-0.12,-0.12,215.75,233.0,0.0,0.0,0.0,0.0
1776357696946715943,4210,0.0,-0.2,0.0,0.1,-0.02,-0.06,0.06,-3.88,3.75,0.02,0.07,-0.35,-0.06,-0.19,-0.06,221.58,231.0,0.0,0.0,0.0,0.0
1776357697045003002,4310,0.0,0.3,0.004,0.6,-0.06,0.04,0.06,-3.88,3.75,0.04,0.07,-0.37,-0.12,0.06,0.0,221.58,231.0,0.0,0.0,0.0,0.0
1776357697147372164,4410,0.0,-0.1,0.0,0.5,-0.18,0.0,0.06,-3.88,3.75,0.03,-0.02,-0.36,-0.06,-0.0,-0.12,224.84,234.0,0.0,0.0,0.0,0.0
1776357697245679146,4511,0.0,0.1,0.0,0.7,0.14,-0.04,0.06,-3.88,3.75,0.05,0.06,-0.39,-0.06,-0.06,0.0,221.58,234.0,0.0,0.0,0.0,0.0
