timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1764885450287127221,21:57:29,2025-12-04,Float,38.714287,35.768294966666666,-78.6732386,110.416,0.02,83.09,24,0.74,1.09,1.32,-33.026
1764885451310651581,21:57:30,2025-12-04,Float,37.909092,35.76829503333333,-78.67323841666666,110.382,0.038,83.09,24,0.67,1.06,1.25,-33.026
1764885452290486629,21:57:31,2025-12-04,Float,37.909092,35.768295116666664,-78.67323835,110.325,0.033,83.09,24,0.69,1.35,1.51,-33.026
1764885453329256716,21:57:32,2025-12-04,Float,36.68182,35.76829515,-78.67323821666666,110.305,0.013,83.09,24,0.68,1.07,1.27,-33.026
1764885454305555978,21:57:33,2025-12-04,Float,37.454544,35.76829515,-78.67323808333333,110.277,0.015,83.09,24,0.69,1.07,1.28,-33.026
1764885455347865474,21:57:34,2025-12-04,Float,38.772728,35.768295216666665,-78.67323803333333,110.223,0.026,83.09,24,0.66,1.02,1.22,-33.027
1764885456323698379,21:57:35,2025-12-04,Float,38.727272,35.76829525,-78.6732379,110.179,0.028,83.09,24,0.68,1.33,1.49,-33.027
1764885457362611402,21:57:36,2025-12-04,Float,38.863636,35.76829545,-78.67323771666666,110.161,0.027,83.09,24,0.68,1.33,1.49,-33.027
1764885458312506925,21:57:37,2025-12-04,Float,38.454544,35.76829555,-78.6732375,110.17,0.035,83.09,24,0.66,1.3,1.45,-33.027
1764885459364921711,21:57:38,2025-12-04,Float,36.52381,35.768295566666666,-78.67323725,110.163,0.033,83.09,24,0.73,1.37,1.55,-33.027
1764885460323156413,21:57:39,2025-12-04,Float,36.454544,35.76829555,-78.6732371,110.162,0.023,83.09,24,0.65,1.29,1.44,-33.026
1764885461285520752,21:57:40,2025-12-04,Float,38.0,35.76829548333333,-78.67323701666666,110.132,0.021,83.09,24,0.66,1.29,1.45,-33.026
1764885462326937482,21:57:41,2025-12-04,Float,38.272728,35.76829548333333,-78.6732369,110.099,0.014,83.09,24,0.61,1.0,1.17,-33.027
1764885463349542491,21:57:42,2025-12-04,Float,38.18182,35.768295333333334,-78.67323685,110.083,0.014,83.09,24,0.61,1.0,1.17,-33.027
1764885464338755153,21:57:43,2025-12-04,Float,36.227272,35.76829528333333,-78.67323651666666,110.08,0.017,83.09,24,0.71,1.35,1.53,-33.027
1764885465343662139,21:57:44,2025-12-04,Float,35.227272,35.76829551666667,-78.6732363,110.064,0.018,83.09,24,0.64,1.26,1.41,-33.027
1764885466330721242,21:57:45,2025-12-04,Float,37.363636,35.76829585,-78.67323608333334,110.079,0.026,83.09,24,0.61,1.26,1.4,-33.027
1764885467313510038,21:57:46,2025-12-04,Float,36.590908,35.76829635,-78.67323583333334,110.095,0.027,83.09,24,0.69,1.36,1.53,-33.027
1764885468285612034,21:57:47,2025-12-04,Float,37.136364,35.768297233333335,-78.67323556666666,110.038,0.034,83.09,24,0.6,1.23,1.37,-33.026
1764885469303857727,21:57:48,2025-12-04,Float,32.045456,35.76829826666667,-78.67323533333334,110.013,0.029,83.09,24,0.66,1.32,1.47,-33.026
1764885470264077609,21:57:49,2025-12-04,Float,37.18182,35.76829925,-78.67323513333334,110.044,0.043,83.09,24,0.63,1.27,1.42,-33.026
1764885471323758351,21:57:50,2025-12-04,Float,35.409092,35.7683005,-78.67323498333333,110.035,0.035,83.09,24,0.63,1.27,1.42,-33.026
1764885472268665172,21:57:51,2025-12-04,Float,37.095238,35.76830141666667,-78.67323475,109.985,0.043,83.09,24,0.68,1.36,1.52,-33.026
1764885473313061541,21:57:52,2025-12-04,Float,36.954544,35.768301533333336,-78.67323446666667,109.968,0.033,83.09,24,0.67,1.38,1.53,-33.026
1764885474288698388,21:57:53,2025-12-04,Float,36.31818,35.76830151666667,-78.67323435,109.98,0.029,83.09,24,0.66,1.36,1.51,-33.026
1764885475266567062,21:57:54,2025-12-04,Float,36.636364,35.76830155,-78.67323351666667,109.909,0.062,83.09,24,0.63,1.29,1.44,-33.026
1764885476310796620,21:57:55,2025-12-04,Float,36.227272,35.76830175,-78.67323353333333,109.876,0.021,83.09,24,0.6,1.23,1.37,-33.026
1764885477269083957,21:57:56,2025-12-04,Float,36.136364,35.76830186666667,-78.6732339,109.864,0.009,83.09,24,0.6,1.23,1.37,-33.026
1764885478253147109,21:57:57,2025-12-04,Float,36.909092,35.768301816666664,-78.67323405,109.849,0.022,83.09,24,0.64,1.31,1.45,-33.026
1764885479275785616,21:57:58,2025-12-04,Float,35.909092,35.768301783333335,-78.67323411666666,109.849,0.025,83.09,24,0.66,1.36,1.51,-33.026
1764885480242927191,21:57:59,2025-12-04,Float,32.772728,35.76830173333333,-78.67323398333333,109.877,0.022,83.09,24,0.66,1.36,1.51,-33.026
1764885481282587324,21:58:00,2025-12-04,Float,34.68182,35.7683024,-78.67323426666667,109.876,0.017,83.09,24,0.69,1.39,1.55,-33.026
1764885482241067997,21:58:01,2025-12-04,Float,37.5,35.76830265,-78.67323418333334,109.81,0.015,83.09,24,0.69,1.38,1.55,-33.026
1764885483244408621,21:58:02,2025-12-04,Float,37.409092,35.76830278333333,-78.6732341,109.778,0.026,83.09,24,0.61,1.0,1.17,-33.026
1764885484272334131,21:58:03,2025-12-04,Float,38.136364,35.76830316666667,-78.67323361666666,109.806,0.029,83.09,24,0.66,1.29,1.45,-33.026
1764885485291974832,21:58:04,2025-12-04,Float,38.136364,35.76830391666667,-78.67323315,109.773,0.04,83.09,24,0.65,1.29,1.44,-33.027
1764885486279169146,21:58:05,2025-12-04,Float,35.35,35.76830493333333,-78.67323288333333,109.787,0.081,83.09,24,0.69,1.39,1.55,-33.026
1764885487240360819,21:58:06,2025-12-04,Float,35.68182,35.76830625,-78.67323246666666,109.793,0.023,83.09,24,0.66,1.35,1.5,-33.026
1764885488248900790,21:58:07,2025-12-04,Float,35.909092,35.76830698333333,-78.67323188333333,109.754,0.035,83.09,24,0.73,1.55,1.72,-33.026
1764885489289143635,21:58:08,2025-12-04,Float,37.409092,35.76830781666666,-78.67323148333334,109.721,0.029,83.09,24,0.69,1.4,1.56,-33.026
1764885490251596055,21:58:09,2025-12-04,Float,37.727272,35.76830891666667,-78.67323183333333,109.722,0.057,83.09,24,0.69,1.4,1.56,-33.026
1764885491335557425,21:58:10,2025-12-04,Float,37.772728,35.7683104,-78.67323196666666,109.688,0.049,83.09,24,0.61,1.26,1.4,-33.026
1764885492242286627,21:58:11,2025-12-04,Float,37.409092,35.768311583333336,-78.67323193333333,109.656,0.053,83.09,24,0.59,1.21,1.35,-33.026
1764885493298685001,21:58:12,2025-12-04,Float,37.045456,35.768312716666664,-78.67323175,109.684,0.029,83.09,24,0.59,1.21,1.35,-33.026
1764885494241731573,21:58:13,2025-12-04,Float,36.68182,35.768313733333336,-78.67323165,109.669,0.045,83.09,24,0.59,1.21,1.35,-33.026
1764885495240052519,21:58:14,2025-12-04,Float,31.40909,35.7683146,-78.67323145,109.687,0.047,83.09,24,0.78,1.69,1.86,-33.026
1764885496280333459,21:58:15,2025-12-04,Float,36.42857,35.76831565,-78.67323115,109.672,0.064,83.09,24,0.67,1.38,1.53,-33.026
1764885497260112275,21:58:16,2025-12-04,Float,38.363636,35.768316883333334,-78.67323095,109.669,0.065,83.09,24,0.61,1.25,1.39,-33.027
1764885498258336245,21:58:17,2025-12-04,Float,36.81818,35.76831813333333,-78.67323091666667,109.641,0.056,83.09,24,0.67,1.1,1.29,-33.026
1764885499241400317,21:58:18,2025-12-04,Float,36.81818,35.768319266666666,-78.67323136666667,109.616,0.045,83.09,24,0.63,1.28,1.42,-33.026
1764885500200914609,21:58:19,2025-12-04,Float,35.68182,35.7683203,-78.67323108333333,109.614,0.047,83.09,24,0.62,1.27,1.41,-33.026
1764885501240078849,21:58:20,2025-12-04,Float,30.863636,35.76832123333333,-78.67323085,109.583,0.047,83.09,24,0.74,1.45,1.62,-33.026
1764885502231101656,21:58:21,2025-12-04,Float,32.75,35.768322266666665,-78.67323076666666,109.596,0.042,83.09,24,0.69,1.4,1.56,-33.026
1764885503230615352,21:58:22,2025-12-04,Float,32.95238,35.768323366666664,-78.67323056666666,109.613,0.041,83.09,24,0.68,1.4,1.56,-33.027
1764885504223707344,21:58:23,2025-12-04,Float,33.045456,35.7683244,-78.67323028333334,109.612,0.034,83.09,24,0.67,1.38,1.53,-33.026
1764885505276844043,21:58:24,2025-12-04,Float,37.5,35.76832555,-78.67323015,109.6,0.046,83.09,24,0.64,1.31,1.46,-33.026
1764885506221116209,21:58:25,2025-12-04,Float,36.454544,35.76832666666667,-78.67322996666667,109.592,0.048,83.09,24,0.65,1.29,1.44,-33.026
1764885507249415384,21:58:26,2025-12-04,Float,34.363636,35.76832815,-78.6732301,109.555,0.049,83.09,24,0.75,1.52,1.7,-33.026
1764885508257030360,21:58:27,2025-12-04,Float,37.68182,35.76832915,-78.6732299,109.579,0.05,83.09,24,0.63,1.26,1.41,-33.026
1764885509285159493,21:58:28,2025-12-04,Float,37.727272,35.76832986666667,-78.67322956666666,109.614,0.045,83.09,24,0.62,1.01,1.18,-33.026
1764885510231520973,21:58:29,2025-12-04,Float,36.409092,35.76833118333333,-78.6732294,109.623,0.075,83.09,24,0.62,1.25,1.39,-33.027
1764885511255713927,21:58:30,2025-12-04,Float,35.090908,35.76833235,-78.67322948333333,109.609,0.041,83.09,24,0.6,1.0,1.17,-33.026
1764885512296125398,21:58:31,2025-12-04,Float,36.272728,35.76833335,-78.6732293,109.583,0.037,83.09,24,0.63,1.28,1.43,-33.026
1764885513328505044,21:58:32,2025-12-04,Float,35.863636,35.76833443333334,-78.67322921666667,109.593,0.053,83.09,24,0.69,1.37,1.53,-33.026
1764885514251303978,21:58:33,2025-12-04,Float,37.590908,35.768335666666665,-78.67322891666667,109.591,0.058,83.09,24,0.62,1.01,1.18,-33.026
1764885515271351286,21:58:34,2025-12-04,Float,36.130436,35.768337,-78.67322858333333,109.577,0.063,83.09,24,0.65,1.32,1.47,-33.026
1764885516270509873,21:58:35,2025-12-04,Float,37.47826,35.76833778333334,-78.67322858333333,109.582,0.024,83.09,24,0.59,0.99,1.15,-33.026
1764885517266774449,21:58:36,2025-12-04,Float,36.47826,35.768337816666666,-78.67322853333333,109.581,0.031,83.09,24,0.62,1.02,1.19,-33.027
1764885518265806640,21:58:37,2025-12-04,Float,34.454544,35.768337933333335,-78.67322851666667,109.569,0.025,83.09,24,0.63,1.05,1.22,-33.026
1764885519276228645,21:58:38,2025-12-04,Float,36.913044,35.768337933333335,-78.67322853333333,109.571,0.026,83.09,24,0.62,1.01,1.19,-33.026
