timestamp_ns,pos_x,pos_y,vel_n,vel_e,distance_traveled,yaw_imu_deg,q_pos,q_vel,q_ori,r_fixed,r_float,error_percent
1776358757510262308,-0.0023051795235917616,0.0019254709552763082,-0.0010685406893402721,0.0015870008413037477,0.040073655419138286,359.99919190409275,0.01,0.1,0.001,0.0001,0.25,0.0
1776358757608475529,-0.0024154518643574726,0.002137443626724689,-0.001176398855503491,0.0027283680830912376,0.17795415273475554,359.66226656178634,0.01,0.1,0.001,0.0001,0.25,0.0
1776358757711241157,-0.00253487969066131,0.002530258901274183,-0.0011477956125256997,0.004916241354432841,0.4273568977876454,359.3089748735546,0.01,0.1,0.001,0.0001,0.25,0.0
1776358757809722926,-0.0027716984331953584,0.003102107187742228,-0.003661413312656565,0.006696597450911743,0.7672520890785055,359.64754114516273,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758040420135,-0.003514531779756768,0.005666783130012729,-0.0027789394478241716,0.015539100314946264,1.9507073343823047,0.43361997513802414,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758100339800,-0.003698110792838123,0.0066461257731135715,-0.003347493483546915,0.01714370432095235,2.3470167912538002,0.22183727664676828,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758112847838,-0.0037401987803760955,0.006862976821474948,-0.003379857171873276,0.01751780191063632,2.434375535734117,0.17884205397767866,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758212650923,-0.004137469774247173,0.008762682251172906,-0.004581274795599273,0.02055144013943288,3.188129312140639,359.4929257307099,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758308819724,-0.004580121257226347,0.010900925899241489,-0.004625043460404705,0.023920005885123795,4.010165750787323,359.46890199588523,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758411711492,0.04876532790780577,0.01242032953950831,0.05017245402824344,0.03236278513996736,7.5030143948897585,0.1543760213511182,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758513502768,0.053877459522814794,0.01597651345790701,0.050217215862003735,0.03747190545933195,8.121080159559432,0.1543760213511182,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758614802902,0.05890878944984129,0.019936367436419276,0.049127734467771376,0.040716466703524114,8.840426229600231,0.17473532160817315,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758720820981,0.06419015084920157,0.024468681718793243,0.05050835174292432,0.04478839131041138,9.705197919450672,358.9608968369055,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758812593309,0.06893504121968108,0.02873654348670552,0.052892372246219066,0.048216918028931126,10.546260226549737,358.9450191377449,0.01,0.1,0.001,0.0001,0.25,0.0
1776358758912052332,0.07428298721153946,0.033749924409560636,0.054650460002067205,0.05259808354441377,11.554585722799494,358.89668289387964,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759120577178,0.08596282975920667,0.04517807592645404,0.057379287094344616,0.05701751435358639,13.9950953176932,359.6145487828593,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759133519440,0.08670710770307016,0.04591825862184151,0.05755822026817336,0.05728757113516187,14.161250669995898,359.5658892208866,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759210262294,0.0911837492035283,0.05037163449934066,0.05911632589601794,0.05878060393594794,15.180641189522778,359.3016045483329,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759312221897,0.09731449736826814,0.056596510379449974,0.061125782045503146,0.06330762695951204,16.62776585895604,359.27408262683184,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759410928227,0.0402848543002986,0.03898560983245558,-0.004046156451268116,0.29367523981395877,25.773809507881374,359.72046102101996,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759513162102,0.039862893128294,0.0708968906085581,-0.004207601660022362,0.33052435489318815,26.378402007042155,0.3220919789477672,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759613837669,0.03941133659237344,0.10594794093599233,-0.004763940345534098,0.3658712131841936,27.074103133639472,1.0086397349653402,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759714594672,0.038905895575868585,0.14453933712547132,-0.005268825698616432,0.400149819227298,27.870333701759368,0.9646194658415637,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759920340515,0.037784648518662346,0.2348640373201491,-0.005631167731294918,0.4779248498236353,29.806249992963515,0.34768152911865813,0.01,0.1,0.001,0.0001,0.25,0.0
1776358759933147900,0.03771198915210218,0.24101943509697962,-0.005708475742613051,0.4827223390221708,29.940606051422662,0.33758970732812704,0.01,0.1,0.001,0.0001,0.25,0.0
1776358760012768082,0.03724313607284925,0.28063536194234046,-0.006067659728419507,0.5123068971829959,30.811620872075444,0.6725106036195335,0.01,0.1,0.001,0.0001,0.25,0.0
1776358760114690539,0.036653588773451186,0.33472478867859445,-0.005500873458113476,0.5490758432311849,32.017525204491974,0.6333625881064219,0.01,0.1,0.001,0.0001,0.25,0.0
1776358760212940175,0.03611119973491035,0.39045222500223153,-0.005540267614374779,0.5853395714178344,33.276680670113436,0.32944382390321625,0.01,0.1,0.001,0.0001,0.25,0.0
1776358760316114730,0.043688531405129266,0.0295833891329638,0.027194807235560555,0.16383287366128207,40.880636672293285,3.0540974148424094,0.01,0.1,0.001,0.0001,0.25,0.0
