timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1771348762841981953,25367,0.5,9.62,-0.4,-0.02,-0.04,-0.12,12.06,13.25,0.04,0.0,-0.05,245.59,264.0,0.0,18.0,,245.07,263.0
1771348762849300216,61779,10.864,1.5,9.62,-0.4,-0.02,-0.04,-0.12,12.06,13.25,0.04,0.0,-0.05,245.59,264.0,0.0,18.0,,
1771348762859790547,5748,9.268,1.7,10.888,-0.9,0.2,-0.16,-0.06,12.31,13.19,0.0,0.0,0.0,245.59,264.0,0.0,0.0,0.0,
1771348762866217796,6591,9.268,2.1,10.892,-1.2,0.12,-0.18,-0.06,12.31,13.19,-0.01,0.0,0.0,241.3,265.0,0.0,0.0,0.0,
1771348762872561099,6691,9.316,2.2,10.888,-1.0,-0.1,-0.2,-0.06,12.31,13.19,0.0,0.02,0.0,244.39,265.0,0.0,0.0,0.0,
1771348762952989027,6791,9.316,2.2,10.88,-0.8,-0.08,-0.04,-0.06,12.31,13.19,0.0,0.02,0.0,241.3,264.0,0.0,0.0,0.0,
1771348762961359954,6891,9.304,2.1,10.876,-0.9,-0.02,-0.02,-0.06,12.31,13.19,-0.01,0.03,-0.03,244.56,264.0,0.0,0.0,0.0,
1771348762965390610,6991,9.312,2.1,10.888,-0.9,-0.06,-0.08,-0.06,12.31,13.19,0.0,0.02,-0.02,245.59,264.0,0.0,0.0,0.0,
1771348762976735936,7091,9.256,2.2,10.884,-0.8,-0.14,-0.04,-0.06,12.31,13.19,-0.01,0.02,-0.03,244.04,263.0,0.0,0.0,0.0,
1771348762988039558,7191,9.256,2.1,10.888,-0.8,-0.12,-0.06,-0.06,12.31,13.19,0.0,0.0,-0.02,244.56,263.0,0.0,0.0,0.0,
