timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771971470795116379,00:15:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971471798326265,00:15:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971472367759979,00:15:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971473335605693,00:15:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971474334699082,00:15:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971475333184581,00:15:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971476332875482,00:15:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971477336254382,00:15:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971478335514292,00:15:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971479338860942,00:15:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971480338119944,00:15:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971481341183410,00:15:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971482340212160,00:15:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971483341304434,00:15:33.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971484343303550,00:15:34.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971485346277246,00:15:35.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971486349655678,00:15:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971487348796971,00:15:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
