timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776450395885293966,135736,0.0,0.0,1.7,-0.04,-0.06,2.5,-2.94,-2.81,-0.01,-0.36,0.03,-0.06,0.06,0.12,165.84,226.0,0.0,0.0,0.0,0.0,0.0
1776450396784932504,382630,0.088,0.3,0.0,1.7,-0.04,-0.06,-2.5,-2.94,2.81,-0.03,0.01,-0.36,0.06,0.06,-0.12,165.84,226.0,0.0,0.0,0.0,0.0
1776450398699574266,382630,0.088,0.3,0.0,1.7,-0.04,-0.06,-2.5,-2.94,2.81,-0.03,0.01,-0.36,0.06,0.06,-0.12,165.84,226.0,0.0,0.0,0.0,
1776450398791863132,1904,0.088,0.1,0.0,1.1,0.06,-0.2,0.06,-2.88,3.19,0.0,0.01,-0.37,-0.0,0.12,-0.06,165.84,190.0,0.0,0.0,0.0,0.0
1776450398894264670,2004,0.092,0.0,0.0,1.2,0.02,-0.04,0.06,-2.88,3.19,0.01,-0.0,-0.35,0.25,-0.0,-0.12,167.04,203.0,0.0,0.0,0.0,0.0
1776450398992531094,2105,0.1,0.1,0.072,0.4,-0.08,-0.16,0.06,-2.88,3.19,0.0,0.03,-0.34,0.12,-0.06,0.0,166.01,203.0,0.0,0.0,0.0,0.0
1776450399094944465,2206,0.0,0.1,0.0,1.3,0.04,-0.04,0.06,-2.88,3.19,0.0,0.01,-0.36,0.06,-0.06,0.12,165.84,200.0,0.0,0.0,0.0,0.0
1776450399193259630,2306,0.084,0.0,0.0,1.5,0.1,0.02,0.06,-2.88,3.19,0.02,0.02,-0.37,-0.0,-0.12,-0.12,165.84,212.0,0.0,0.0,0.0,0.0
1776450399295660020,2406,0.0,1.3,0.06,0.3,-0.02,-0.04,0.06,-2.88,3.19,0.01,-0.0,-0.35,0.06,-0.12,0.06,166.01,212.0,0.0,0.0,0.0,0.0
1776450399393958055,2506,0.0,0.0,0.0,1.3,-0.04,-0.18,0.06,-2.88,3.19,0.0,0.02,-0.36,-0.06,-0.0,0.06,165.84,173.0,0.0,0.0,0.0,0.0
1776450399496358037,2606,0.092,0.2,0.064,0.3,-0.06,-0.02,0.06,-2.88,3.19,0.0,0.01,-0.36,-0.06,0.06,-0.06,165.84,206.0,0.0,0.0,0.0,0.0
1776450399594658869,2706,0.0,0.6,0.06,0.3,-0.06,-0.12,0.06,-2.88,3.19,0.01,0.01,-0.34,-0.06,-0.0,0.0,166.53,206.0,0.0,0.0,0.0,0.0
1776450399697058036,2807,0.0,0.7,0.06,0.3,-0.21,0.0,0.06,-2.88,3.19,0.0,0.01,-0.37,-0.0,-0.0,0.12,165.84,198.0,0.0,0.0,0.0,0.0
1776450399795288683,2908,0.0,0.6,0.06,0.3,-0.08,-0.02,0.06,-2.88,3.19,0.02,-0.0,-0.38,0.06,-0.0,0.0,165.84,213.0,0.0,0.0,0.0,0.0
1776450399897750498,3008,0.0,0.6,0.064,0.5,0.02,-0.14,0.06,-2.88,3.19,0.0,-0.0,-0.36,-0.0,-0.0,0.0,166.01,213.0,0.0,0.0,0.0,0.0
1776450399996058608,3107,0.092,0.2,0.0,1.5,0.06,0.02,0.06,-2.88,3.19,0.0,0.01,-0.37,-0.12,0.06,0.0,165.84,196.0,0.0,0.0,0.0,0.0
1776450400098451275,3208,0.096,0.0,0.0,1.3,0.04,-0.14,0.06,-2.88,3.19,0.01,0.03,-0.37,-0.06,-0.19,0.0,165.84,196.0,0.0,0.0,0.0,0.0
1776450400196753365,3308,0.0,1.4,0.0,1.0,-0.06,-0.08,0.06,-2.88,3.19,0.0,0.01,-0.37,-0.06,-0.06,0.0,165.84,210.0,0.0,0.0,0.0,0.0
1776450400295017493,3407,0.0,0.9,0.072,0.1,-0.08,0.0,0.06,-2.88,3.19,0.0,0.01,-0.34,0.12,-0.06,0.06,165.84,193.0,0.0,0.0,0.0,0.0
1776450400397442142,3507,0.0,0.6,0.06,0.3,0.0,0.08,0.06,-2.88,3.19,0.0,0.02,-0.36,0.06,0.06,0.0,165.84,193.0,0.0,0.0,0.0,0.0
1776450400495750677,3607,0.0,1.0,0.0,1.6,0.06,0.04,0.06,-2.88,3.19,0.0,0.02,-0.38,-0.12,-0.0,0.06,165.84,179.0,0.0,0.0,0.0,0.0
1776450400598125103,3707,0.096,0.4,0.0,0.8,0.1,0.06,0.06,-2.88,3.19,0.0,0.01,-0.36,0.12,0.06,-0.06,165.84,195.0,0.0,0.0,0.0,0.0
1776450400696426435,3808,0.0,1.4,0.064,0.6,0.08,0.04,0.06,-2.88,3.19,0.03,0.01,-0.39,0.06,-0.06,0.0,165.84,195.0,0.0,0.0,0.0,0.0
1776450400798835546,3908,0.0,0.3,0.0,1.1,-0.18,-0.08,0.06,-2.88,3.19,0.0,-0.0,-0.37,0.06,-0.0,0.12,165.84,207.0,0.0,0.0,0.0,0.0
1776450400897138767,4008,0.0,0.6,0.0,1.7,0.0,-0.14,0.06,-2.88,3.19,0.0,-0.0,-0.36,-0.06,-0.0,-0.06,166.87,193.0,0.0,0.0,0.0,0.0
1776450400999546841,4109,0.092,0.1,0.0,1.5,0.08,-0.12,0.06,-2.88,3.19,0.01,0.02,-0.37,0.06,-0.19,-0.06,165.84,193.0,0.0,0.0,0.0,0.0
1776450401097825191,4209,0.096,0.0,0.0,0.4,0.04,-0.04,0.06,-2.88,3.19,0.02,0.03,-0.33,0.06,-0.0,0.0,166.01,234.0,0.0,0.0,0.0,0.0
1776450401200231098,4310,0.0,1.2,0.068,0.0,-0.02,-0.06,0.06,-2.88,3.19,0.0,0.01,-0.36,0.06,0.06,-0.06,165.84,234.0,0.0,0.0,0.0,0.0
1776450401298533707,4410,0.0,1.6,0.06,0.1,0.02,-0.02,0.06,-2.88,3.19,0.0,0.01,-0.34,-0.0,-0.06,0.06,165.84,193.0,0.0,0.0,0.0,0.0
1776450401400924004,4509,0.0,1.2,0.064,0.5,0.08,-0.16,0.06,-2.88,3.19,0.0,0.02,-0.36,-0.0,-0.0,0.06,166.01,198.0,0.0,0.0,0.0,0.0
1776450401499224187,4609,0.0,1.2,0.052,0.4,-0.16,-0.12,0.06,-2.88,3.19,0.01,0.03,-0.36,0.06,-0.06,0.06,165.84,198.0,0.0,0.0,0.0,0.0
1776450401601595335,4710,0.0,1.1,0.0,0.9,-0.1,-0.02,0.06,-2.88,3.19,0.01,0.02,-0.34,-0.0,-0.0,0.0,165.84,218.0,0.0,0.0,0.0,0.0
1776450401699879092,4809,0.0,0.6,0.0,1.4,-0.12,0.0,0.06,-2.88,3.19,0.0,0.01,-0.35,-0.0,-0.12,0.0,166.01,209.0,0.0,0.0,0.0,0.0
