timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776451736930323164,1895,0.096,0.1,0.072,0.3,-0.04,0.0,0.06,-3.44,4.13,0.01,0.01,-0.33,-0.06,0.12,0.0,165.84,200.0,0.0,0.0,0.0,0.0
1776451737028626108,1994,0.092,-0.1,0.0,1.2,-0.18,-0.18,0.06,-3.44,4.13,0.03,-0.0,-0.36,0.06,0.06,0.06,165.67,195.0,0.0,0.0,0.0,0.0
1776451737131025164,2094,0.096,0.4,0.0,1.2,0.06,-0.04,0.06,-3.44,4.13,0.04,-0.0,-0.37,-0.0,-0.0,0.0,165.67,195.0,0.0,0.0,0.0,0.0
1776451737229324016,2194,0.0,0.1,0.0,1.5,0.0,0.0,0.06,-3.44,4.13,0.02,0.01,-0.35,0.06,-0.0,0.0,165.67,200.0,0.0,0.0,0.0,0.0
1776451737327638293,2293,0.088,0.1,0.0,1.6,0.14,-0.1,0.06,-3.44,4.13,0.0,0.03,-0.39,-0.0,-0.0,-0.19,165.15,198.0,0.0,0.0,0.0,0.0
1776451737430092108,2393,0.096,0.2,0.0,1.5,-0.1,0.02,0.06,-3.44,4.13,0.03,0.02,-0.36,-0.06,0.06,0.12,165.15,198.0,0.0,0.0,0.0,0.0
1776451737528390867,2493,0.088,0.0,0.0,1.6,-0.14,0.06,0.06,-3.44,4.13,0.05,0.01,-0.35,0.06,0.06,-0.06,166.36,204.0,0.0,0.0,0.0,0.0
1776451737626707201,2593,0.092,0.1,0.0,1.6,0.08,-0.06,0.06,-3.44,4.13,0.03,0.01,-0.36,-0.0,0.19,0.0,165.84,198.0,0.0,0.0,0.0,0.0
1776451737729087071,2693,0.0,0.1,0.0,0.9,0.16,-0.18,0.06,-3.44,4.13,0.02,0.02,-0.36,-0.0,0.06,0.0,165.84,198.0,0.0,0.0,0.0,0.0
1776451737827386849,2793,0.0,0.6,0.0,1.5,0.04,0.08,0.06,-3.44,4.13,0.04,-0.0,-0.34,-0.06,-0.0,0.06,165.67,192.0,0.0,0.0,0.0,0.0
1776451737929796200,2893,0.092,0.1,0.0,1.5,0.08,-0.02,0.06,-3.44,4.13,0.04,0.03,-0.35,-0.0,0.19,0.06,161.55,206.0,0.0,0.0,0.0,0.0
1776451738028091737,2993,0.092,0.2,0.0,1.6,-0.06,-0.14,0.06,-3.44,4.13,0.03,0.01,-0.37,-0.19,0.25,0.06,165.67,206.0,0.0,0.0,0.0,0.0
1776451738130491200,3094,0.096,-0.1,0.0,0.7,0.02,-0.04,0.06,-3.44,4.13,0.04,0.03,-0.34,0.06,-0.12,-0.12,165.84,196.0,0.0,0.0,0.0,0.0
1776451738228748126,3194,0.0,0.3,0.0,0.9,0.06,-0.18,0.06,-3.44,4.13,0.03,0.03,-0.37,-0.12,-0.0,0.0,165.84,196.0,0.0,0.0,0.0,0.0
1776451738331157959,3294,0.088,0.2,0.0,0.5,0.12,-0.12,0.06,-3.44,4.13,0.01,0.03,-0.35,-0.06,-0.06,0.0,161.55,190.0,0.0,0.0,0.0,0.0
1776451738429466645,3394,0.0,0.4,0.0,0.6,0.06,0.0,0.06,-3.44,4.13,0.03,0.01,-0.35,-0.06,-0.0,0.12,165.67,191.0,0.0,0.0,0.0,0.0
1776451738531913552,3494,0.0,1.2,0.0,1.1,0.08,-0.12,0.06,-3.44,4.13,0.03,0.03,-0.35,0.06,-0.0,0.12,165.67,191.0,0.0,0.0,0.0,0.0
1776451738630178922,3595,0.096,0.7,0.06,1.1,0.02,0.02,0.06,-3.44,4.13,0.02,0.03,-0.33,-0.0,-0.12,-0.06,165.67,212.0,0.0,0.0,0.0,0.0
1776451738732568533,3695,0.092,0.1,0.0,1.7,0.06,-0.06,0.06,-3.44,4.13,0.01,0.01,-0.34,-0.0,-0.12,-0.06,165.84,193.0,0.0,0.0,0.0,0.0
1776451738830869589,3795,0.096,0.1,0.0,1.1,-0.02,-0.1,0.06,-3.44,4.13,0.02,0.03,-0.36,-0.0,-0.0,0.06,165.67,193.0,0.0,0.0,0.0,0.0
1776451738933281663,3895,0.0,1.2,0.0,0.2,0.06,-0.12,0.06,-3.44,4.13,0.02,0.02,-0.33,-0.06,-0.0,0.06,165.67,172.0,0.0,0.0,0.0,0.0
1776451739189627144,3995,0.0,0.9,0.064,0.2,-0.04,-0.12,0.06,-3.44,4.13,0.05,0.02,-0.34,-0.06,0.06,0.06,166.36,172.0,0.0,0.0,0.0,0.0
1776451739232273422,4094,0.108,0.1,0.0,0.4,-0.02,0.02,0.06,-3.44,4.13,0.02,0.02,-0.37,0.06,-0.19,0.0,165.67,181.0,0.0,0.0,0.0,0.0
1776451739240627218,4195,0.0,1.4,0.072,0.5,0.12,0.0,0.06,-3.44,4.13,0.03,0.02,-0.35,0.06,-0.0,0.06,165.67,194.0,0.0,0.0,0.0,0.0
1776451739330527570,4295,0.0,1.3,0.076,0.1,0.02,-0.04,0.06,-3.44,4.13,0.02,-0.0,-0.34,-0.06,-0.0,0.0,165.84,194.0,0.0,0.0,0.0,0.0
1776451739432924885,4396,0.0,1.2,0.068,0.3,0.1,0.0,0.06,-3.44,4.13,0.04,0.01,-0.34,0.06,0.12,0.0,166.18,194.0,0.0,0.0,0.0,0.0
1776451739531271866,4496,0.0,1.4,0.068,0.6,0.0,-0.06,0.06,-3.44,4.13,0.04,-0.0,-0.33,-0.06,-0.12,0.0,166.36,187.0,0.0,0.0,0.0,0.0
1776451739633660107,4596,0.0,1.2,0.0,1.1,0.04,-0.14,0.06,-3.44,4.13,0.04,0.01,-0.33,-0.06,-0.12,0.06,165.67,187.0,0.0,0.0,0.0,0.0
1776451739731959440,4696,0.1,0.4,0.0,1.1,-0.06,-0.02,0.06,-3.44,4.13,0.02,0.02,-0.34,-0.06,-0.0,0.12,165.84,202.0,0.0,0.0,0.0,0.0
1776451739834350847,4796,0.088,0.4,0.068,0.3,0.16,-0.08,0.06,-3.44,4.13,0.03,0.02,-0.33,-0.0,0.06,-0.06,166.36,210.0,0.0,0.0,0.0,0.0
1776451739932664607,4896,0.092,0.5,0.0,1.7,0.14,-0.16,0.06,-3.44,4.13,0.02,0.01,-0.36,-0.06,0.12,0.12,166.36,210.0,0.0,0.0,0.0,0.0
1776451740035062347,4996,0.0,1.3,0.068,0.3,0.12,-0.08,0.06,-3.44,4.13,0.02,-0.0,-0.34,-0.06,-0.0,0.12,166.36,198.0,0.0,0.0,0.0,0.0
1776451740313602458,5097,0.0,1.2,0.06,0.6,-0.02,-0.18,0.06,-3.44,4.13,0.03,0.01,-0.34,-0.12,-0.12,0.0,165.67,197.0,0.0,0.0,0.0,0.0
1776451740334029829,5196,0.0,1.3,0.076,0.3,0.04,-0.02,0.06,-3.44,4.13,0.03,0.01,-0.34,-0.0,-0.06,0.0,165.67,197.0,0.0,0.0,0.0,0.0
1776451740342395069,5296,0.0,-0.1,0.0,1.2,0.12,0.0,0.06,-3.44,4.13,0.05,0.02,-0.34,-0.0,-0.12,-0.06,161.55,197.0,0.0,0.0,0.0,0.0
1776451740432334106,5396,0.088,0.0,0.068,0.5,0.02,-0.02,0.06,-3.44,4.13,0.01,-0.0,-0.35,-0.0,-0.0,0.0,161.55,197.0,0.0,0.0,0.0,0.0
1776451740534751866,5496,0.0,0.6,0.0,1.6,0.23,-0.08,0.06,-3.44,4.13,0.03,-0.0,-0.35,-0.0,0.06,0.0,165.67,193.0,0.0,0.0,0.0,0.0
1776451740633048032,5597,0.088,0.2,0.0,0.0,0.06,-0.08,0.06,-3.44,4.13,0.0,0.01,-0.35,0.06,0.12,0.0,165.84,190.0,0.0,0.0,0.0,0.0
1776451740735463476,5697,0.0,1.0,0.0,1.6,0.2,-0.04,0.06,-3.44,4.13,0.02,-0.0,-0.37,-0.06,-0.06,-0.06,165.67,190.0,0.0,0.0,0.0,0.0
1776451740833745347,5797,0.088,0.2,0.0,1.3,0.02,-0.18,0.06,-3.44,4.13,0.03,-0.0,-0.35,0.12,0.06,0.06,165.84,199.0,0.0,0.0,0.0,0.0
1776451740936147606,5897,0.092,0.2,0.0,1.5,0.02,-0.14,0.06,-3.44,4.13,0.03,-0.0,-0.34,-0.0,-0.0,0.06,165.84,186.0,0.0,0.0,0.0,0.0
1776451741034447476,5997,0.088,0.1,0.0,1.6,0.06,-0.08,0.06,-3.44,4.13,0.01,0.01,-0.35,0.06,-0.0,0.12,165.15,186.0,0.0,0.0,0.0,0.0
1776451741132766291,6096,0.092,0.1,0.0,1.2,-0.02,-0.04,0.06,-3.44,4.13,0.02,0.02,-0.38,0.06,0.19,-0.06,165.15,211.0,0.0,0.0,0.0,0.0
1776451741235138921,6196,0.0,0.4,0.0,1.2,0.08,-0.08,0.06,-3.44,4.13,0.01,0.02,-0.37,-0.0,-0.0,-0.12,165.15,189.0,0.0,0.0,0.0,0.0
1776451741333411698,6296,0.0,0.3,0.0,1.3,-0.04,0.04,0.06,-3.44,4.13,0.02,0.03,-0.34,-0.0,-0.06,0.0,165.67,189.0,0.0,0.0,0.0,0.0
1776451741431707050,6395,0.012,0.2,0.0,1.2,0.02,0.06,0.06,-3.44,4.13,0.02,-0.0,-0.35,-0.06,-0.06,0.0,165.67,196.0,0.0,0.0,0.0,0.0
1776451741534141828,6496,0.096,0.6,0.056,0.4,-0.02,-0.08,0.06,-3.44,4.13,0.0,-0.0,-0.36,-0.0,-0.25,0.0,165.67,196.0,0.0,0.0,0.0,0.0
1776451741632521328,6596,0.0,0.5,0.06,0.5,0.12,-0.16,0.06,-3.44,4.13,0.0,-0.0,-0.35,-0.0,0.06,-0.06,165.84,191.0,0.0,0.0,0.0,0.0
1776451741734835550,6695,0.0,0.7,0.06,0.4,0.12,-0.08,0.06,-3.44,4.13,0.03,0.01,-0.35,-0.06,-0.06,-0.06,167.38,203.0,0.0,0.0,0.0,0.0
1776451742025627087,6796,0.0,1.0,0.0,1.6,0.02,-0.1,0.06,-3.44,4.13,0.03,0.01,-0.33,-0.0,-0.06,0.06,165.84,203.0,0.0,0.0,0.0,0.0
1776451742038300346,6896,0.092,0.1,0.0,1.6,0.06,-0.02,0.06,-3.44,4.13,0.01,-0.0,-0.33,-0.12,-0.12,0.0,165.84,197.0,0.0,0.0,0.0,0.0
1776451742051511013,6995,0.096,0.0,0.072,0.7,0.08,-0.14,0.06,-3.44,4.13,0.02,0.01,-0.37,-0.0,-0.0,-0.12,166.87,192.0,0.0,0.0,0.0,0.0
1776451742136224772,7096,0.088,0.2,0.0,1.3,-0.04,-0.06,0.06,-3.44,4.13,0.02,0.02,-0.37,-0.0,0.25,0.06,165.84,192.0,0.0,0.0,0.0,0.0
1776451742234602790,7196,0.096,0.2,0.0,1.4,0.06,0.0,0.06,-3.44,4.13,0.02,-0.0,-0.37,-0.0,0.12,0.06,165.84,217.0,0.0,0.0,0.0,0.0
1776451742336911364,7296,0.092,0.3,0.0,1.3,0.12,0.04,0.06,-3.44,4.13,0.05,-0.0,-0.37,-0.0,0.06,0.06,165.84,210.0,0.0,0.0,0.0,0.0
1776451742435218383,7397,0.088,0.9,0.068,0.2,0.08,-0.08,0.06,-3.44,4.13,0.02,0.02,-0.35,-0.0,-0.0,0.0,165.84,210.0,0.0,0.0,0.0,0.0
1776451742537623864,7497,0.0,1.1,0.06,0.4,0.02,-0.23,0.06,-3.44,4.13,0.03,0.01,-0.35,0.19,-0.06,0.0,165.84,205.0,0.0,0.0,0.0,0.0
1776451742635922216,7597,0.096,0.1,0.0,1.7,0.02,-0.06,0.06,-3.44,4.13,0.02,-0.0,-0.36,0.06,-0.0,0.0,165.67,205.0,0.0,0.0,0.0,0.0
1776451742744307364,7698,0.088,0.3,0.0,1.5,0.08,-0.06,0.06,-3.44,4.13,0.01,0.01,-0.37,-0.0,0.06,0.12,165.84,203.0,0.0,0.0,0.0,0.0
1776451742836658457,7797,0.0,1.2,0.068,0.6,-0.08,0.06,0.06,-3.44,4.13,0.04,0.02,-0.36,0.06,-0.06,-0.06,165.84,196.0,0.0,0.0,0.0,0.0
1776451742934915383,7897,0.0,1.2,0.064,0.3,-0.02,-0.06,0.06,-3.44,4.13,0.04,0.01,-0.37,-0.0,-0.06,0.06,166.36,196.0,0.0,0.0,0.0,0.0
1776451743037309438,7997,0.088,0.2,0.0,0.8,-0.14,-0.1,0.06,-3.44,4.13,0.04,0.03,-0.37,-0.0,-0.06,0.0,166.36,188.0,0.0,0.0,0.0,0.0
