timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774550976650299234,8633,0.0,0.8,0.504,0.5,-0.04,-0.18,0.0,7.13,12.19,0.0,0.02,-0.03,237.87,262.0,0.0,0.0,0.0,
1774550976748543725,9559,0.0,1.0,0.524,0.6,0.1,-0.08,0.0,7.13,12.19,0.0,0.01,-0.03,237.87,261.0,0.0,0.0,0.0,
1774550976850963855,9659,0.0,0.9,0.536,0.3,-0.08,-0.1,0.0,7.13,12.19,0.01,0.01,0.0,237.87,262.0,0.0,0.0,0.0,
1774550976949268863,9759,0.0,1.1,0.536,0.7,-0.06,-0.18,0.0,7.13,12.19,0.0,0.03,-0.05,236.84,263.0,0.0,0.0,0.0,
1774550977047567204,9859,0.0,0.9,0.54,0.5,-0.14,-0.21,0.0,7.13,12.19,-0.01,0.0,-0.02,237.87,263.0,0.0,0.0,0.0,
1774550977149958610,9959,0.0,0.9,0.528,0.5,-0.14,-0.21,0.0,7.13,12.19,-0.01,0.01,-0.04,237.87,262.0,0.0,0.0,0.0,
1774550977248261793,10059,0.0,0.2,0.0,1.3,-0.1,-0.18,0.0,7.13,12.19,0.0,0.02,-0.01,236.84,262.0,0.0,0.0,0.0,
1774550977350661626,10160,0.0,1.1,0.536,0.3,0.02,-0.25,0.0,7.13,12.19,0.0,0.01,-0.01,237.87,262.0,0.0,0.0,0.0,
1774550977448966808,10260,0.0,1.3,0.54,0.4,-0.12,-0.29,0.0,7.13,12.19,-0.03,0.02,-0.03,236.84,262.0,0.0,0.0,0.0,
1774550977551350197,10360,0.0,1.2,0.524,0.6,-0.12,-0.25,0.0,7.13,12.19,-0.01,0.0,-0.01,237.87,262.0,0.0,0.0,0.0,
1774550977649666435,10460,0.0,1.5,0.532,0.1,-0.14,-0.31,0.0,7.13,12.19,-0.01,0.01,-0.03,237.87,262.0,0.0,0.0,0.0,
1774550977747875713,10559,0.0,1.2,0.532,0.5,-0.02,-0.23,0.0,7.13,12.19,0.0,0.01,-0.05,237.87,261.0,0.0,0.0,0.0,
1774550977850342469,10659,0.0,1.5,0.532,0.2,-0.08,-0.2,0.0,7.13,12.19,0.0,0.03,0.0,236.84,263.0,0.0,0.0,0.0,
1774550977948650467,10759,0.0,1.3,0.528,0.3,-0.08,-0.12,0.0,7.13,12.19,0.0,0.0,-0.02,237.87,263.0,0.0,0.0,0.0,
1774550978051038579,10859,0.0,1.2,0.528,0.5,-0.1,-0.16,0.0,7.13,12.19,0.01,-0.01,-0.03,236.84,262.0,0.0,0.0,0.0,
1774550978149327575,10959,0.0,1.5,0.096,1.1,-0.12,-0.12,0.0,7.13,12.19,0.0,0.03,-0.02,237.87,262.0,0.0,0.0,0.0,
1774550978251727652,11060,0.0,0.3,0.0,1.5,-0.12,-0.25,0.0,7.13,12.19,0.0,0.02,-0.05,236.84,263.0,0.0,0.0,0.0,
1774550978350069943,11160,0.0,1.3,0.536,0.2,0.14,-0.12,0.0,7.13,12.19,-0.02,0.02,0.0,237.87,262.0,0.0,0.0,0.0,
1774550978452413523,11260,0.0,1.2,0.532,0.5,-0.08,-0.18,0.0,7.13,12.19,-0.01,0.02,0.0,236.84,262.0,0.0,0.0,0.0,
1774550978550706537,11361,0.0,1.2,0.0,1.1,0.1,-0.1,0.0,7.13,12.19,0.0,0.03,0.0,237.87,262.0,0.0,0.0,0.0,
1774550978653107726,11461,0.0,0.7,0.528,0.2,0.0,-0.29,0.0,7.13,12.19,0.0,0.01,-0.01,236.84,263.0,0.0,0.0,0.0,
1774550978751379092,11560,0.0,1.1,0.528,0.3,-0.16,0.0,0.0,7.13,12.19,0.0,0.03,0.0,237.87,263.0,0.0,0.0,0.0,
1774550978849700884,11660,0.0,1.1,0.548,0.5,-0.04,-0.27,0.0,7.13,12.19,-0.01,0.03,-0.01,237.87,262.0,0.0,0.0,0.0,
1774550978952146146,11759,0.0,0.8,0.536,0.3,0.02,-0.2,0.0,7.13,12.19,-0.02,0.05,0.0,236.67,262.0,0.0,0.0,0.0,
1774550979050406749,11859,0.0,0.9,0.532,0.6,-0.02,-0.23,0.0,7.13,12.19,0.0,0.02,0.0,237.87,262.0,0.0,0.0,0.0,
1774550979148677473,11959,0.0,1.0,0.532,0.1,0.02,-0.14,0.0,7.13,12.19,0.0,0.01,-0.01,236.84,262.0,0.0,0.0,0.0,
1774550979251083138,12059,0.0,1.1,0.532,0.3,-0.06,-0.06,0.0,7.13,12.19,0.0,0.02,0.0,237.87,262.0,0.0,0.0,0.0,
1774550979349374362,12160,0.0,0.9,0.524,0.5,0.0,-0.16,0.0,7.13,12.19,-0.01,0.03,0.0,236.67,263.0,0.0,0.0,0.0,
1774550979451782433,12260,0.0,1.0,0.532,0.4,-0.14,-0.04,0.0,7.13,12.19,-0.01,0.02,0.0,237.87,263.0,0.0,0.0,0.0,
1774550979550051917,12360,0.0,0.9,0.528,0.2,-0.06,-0.2,0.0,7.13,12.19,0.0,0.01,-0.02,236.67,263.0,0.0,0.0,0.0,
1774550979652472303,12461,0.0,0.7,0.0,1.5,-0.06,-0.23,0.0,7.13,12.19,0.0,0.02,0.0,237.36,261.0,0.0,0.0,0.0,
1774550979750738602,12560,0.0,1.1,0.532,0.2,0.02,-0.1,0.0,7.13,12.19,-0.03,0.02,0.0,237.36,263.0,0.0,0.0,0.0,
1774550979853159562,12660,0.0,1.3,0.528,0.3,-0.1,-0.2,0.0,7.13,12.19,0.0,0.0,-0.01,238.38,263.0,0.0,0.0,0.0,
1774550979951444935,12761,0.0,1.4,0.532,0.3,-0.04,-0.2,0.0,7.13,12.19,0.0,0.01,-0.01,236.67,263.0,0.0,0.0,0.0,
1774550980053855617,12861,0.0,0.2,0.0,1.2,0.0,-0.27,0.0,7.13,12.19,0.0,0.03,0.0,236.84,263.0,0.0,0.0,0.0,
1774550980152151504,12961,0.0,0.9,0.524,0.3,0.02,-0.21,0.0,7.13,12.19,-0.02,0.0,-0.02,237.36,263.0,0.0,0.0,0.0,
1774550980254551430,13061,0.0,0.9,0.536,0.4,0.02,-0.08,0.0,7.13,12.19,-0.01,0.01,-0.01,237.18,262.0,0.0,0.0,0.0,
1774550980352842466,13161,0.0,1.0,0.52,0.3,-0.06,-0.31,0.0,7.13,12.19,0.0,0.0,-0.01,237.36,263.0,0.0,0.0,0.0,
1774550980455222781,13261,0.0,1.0,0.524,0.3,0.08,-0.25,0.0,7.13,12.19,0.0,0.01,-0.01,236.84,263.0,0.0,0.0,0.0,
1774550980553536575,13362,0.0,1.0,0.536,0.3,0.04,-0.23,0.0,7.13,12.19,-0.01,0.01,0.0,237.36,263.0,0.0,0.0,0.0,
1774550980655928038,13462,0.0,0.6,0.528,0.1,-0.06,-0.14,0.0,7.13,12.19,-0.02,0.01,-0.01,236.67,263.0,0.0,0.0,0.0,
1774550980754205870,13562,0.0,1.0,0.524,0.5,0.1,-0.08,0.0,7.13,12.19,0.0,0.02,0.0,238.38,262.0,0.0,0.0,0.0,
1774550980852491350,13662,0.0,1.0,0.524,0.3,-0.1,-0.23,0.0,7.13,12.19,-0.01,0.03,0.0,238.38,263.0,0.0,0.0,0.0,
1774550980954924164,13762,0.0,1.1,0.524,0.5,-0.02,-0.16,0.0,7.13,12.19,-0.01,0.02,0.0,237.36,263.0,0.0,0.0,0.0,
1774550981053224357,13861,0.0,0.9,0.528,0.2,-0.1,-0.18,0.0,7.13,12.19,0.0,0.0,0.01,237.36,263.0,0.0,0.0,0.0,
1774550981161576690,13961,0.0,0.6,0.528,0.5,-0.21,-0.25,0.0,7.13,12.19,0.0,0.01,0.0,238.38,262.0,0.0,0.0,0.0,
1774550981253906559,14061,0.0,1.0,0.516,0.6,-0.2,0.0,0.0,7.13,12.19,0.0,0.01,-0.02,237.36,262.0,0.0,0.0,0.0,
1774550981352213507,14160,0.0,0.9,0.524,0.5,-0.06,-0.31,0.0,7.13,12.19,0.0,0.02,-0.02,238.38,262.0,0.0,0.0,0.0,
1774550981450481363,14260,0.0,1.1,0.528,0.5,-0.06,-0.14,0.0,7.13,12.19,0.0,0.0,0.0,237.36,262.0,0.0,0.0,0.0,
1774550981552903134,14360,0.0,1.0,0.536,0.6,-0.08,-0.35,0.0,7.13,12.19,0.0,0.0,-0.01,237.87,262.0,0.0,0.0,0.0,
1774550981651194860,14460,0.0,0.8,0.516,0.4,-0.06,-0.1,0.0,7.13,12.19,0.0,0.01,-0.01,237.87,262.0,0.0,0.0,0.0,
1774550981753577706,14560,0.0,1.0,0.524,0.2,0.08,-0.33,0.0,7.13,12.19,-0.01,0.01,0.02,237.53,262.0,0.0,0.0,0.0,
1774550981851890950,14660,0.0,0.3,0.0,1.4,-0.04,-0.1,0.0,7.13,12.19,-0.01,0.01,-0.02,237.36,262.0,0.0,0.0,0.0,
1774550981950198398,14759,0.0,1.4,0.528,0.5,0.1,-0.14,0.0,7.13,12.19,-0.04,0.01,-0.01,237.36,263.0,0.0,0.0,0.0,
1774550982052582733,14858,0.0,1.3,0.536,0.3,-0.04,-0.25,0.0,7.13,12.19,0.0,0.02,-0.01,238.38,263.0,0.0,0.0,0.0,
1774550982150884512,14958,0.0,1.3,0.528,0.5,-0.12,-0.2,0.0,7.13,12.19,0.0,0.01,0.0,238.38,262.0,0.0,0.0,0.0,
1774550982249184014,15058,0.0,1.2,0.528,0.2,-0.08,-0.23,0.0,7.13,12.19,-0.01,0.01,-0.01,237.36,263.0,0.0,0.0,0.0,
1774550982351580658,15158,0.0,0.3,0.0,1.1,-0.04,-0.21,0.0,7.13,12.19,0.01,0.02,-0.02,238.38,263.0,0.0,0.0,0.0,
1774550982449882270,15258,0.032,0.4,0.0,1.4,-0.08,-0.21,0.0,7.13,12.19,-0.02,0.02,-0.02,238.38,262.0,0.0,0.0,0.0,
1774550982548182086,15357,0.0,1.4,0.528,0.3,0.04,-0.21,0.0,7.13,12.19,0.0,0.02,-0.03,236.33,262.0,0.0,0.0,0.0,
1774550982650598675,15457,0.0,1.3,0.536,0.5,0.08,-0.18,0.0,7.13,12.19,0.0,0.01,-0.02,238.38,262.0,0.0,0.0,0.0,
1774550982748867732,15557,0.0,1.2,0.532,0.2,0.02,-0.29,0.0,7.13,12.19,-0.01,0.02,-0.04,237.36,263.0,0.0,0.0,0.0,
1774550982851271080,15657,0.0,1.4,0.532,0.3,0.0,-0.25,0.0,7.13,12.19,-0.02,0.0,-0.02,238.38,263.0,0.0,0.0,0.0,
1774550982949625747,15757,0.0,1.4,0.0,1.1,0.02,-0.23,0.0,7.13,12.19,-0.02,0.01,-0.04,237.87,262.0,0.0,0.0,0.0,
1774550983051956840,15857,0.0,0.8,0.544,0.3,-0.02,-0.21,0.0,7.13,12.19,-0.01,0.0,0.0,237.87,263.0,0.0,0.0,0.0,
1774550983150259275,15958,0.0,0.7,0.524,0.6,-0.02,-0.1,0.0,7.13,12.19,-0.02,0.01,-0.01,237.87,263.0,0.0,0.0,0.0,
1774550983252667136,16057,0.0,1.0,0.536,0.5,-0.04,-0.31,0.0,7.13,12.19,0.01,0.03,-0.02,237.87,262.0,0.0,0.0,0.0,
1774550983350953220,16157,0.0,1.0,0.532,0.4,-0.16,-0.12,0.0,7.13,12.19,-0.02,0.02,-0.05,236.84,262.0,0.0,0.0,0.0,
1774550983449217082,16258,0.0,0.9,0.524,0.2,0.02,-0.27,0.0,7.13,12.19,0.0,0.03,-0.02,237.36,262.0,0.0,0.0,0.0,
1774550983551704459,16357,0.0,0.9,0.532,0.3,0.1,-0.25,0.0,7.13,12.19,0.0,0.01,-0.03,236.84,263.0,0.0,0.0,0.0,
1774550983649909248,16457,0.0,1.0,0.528,0.4,-0.08,-0.16,0.0,7.13,12.19,0.0,0.01,0.0,238.04,263.0,0.0,0.0,0.0,
1774550983752326868,16558,0.0,0.8,0.524,0.5,-0.04,-0.2,0.0,7.13,12.19,0.0,0.0,0.0,236.84,263.0,0.0,0.0,0.0,
1774550983850638377,16658,0.0,1.0,0.536,0.3,0.04,-0.12,0.0,7.13,12.19,-0.03,0.0,-0.05,236.84,263.0,0.0,0.0,0.0,
1774550983953029757,16758,0.0,1.0,0.532,0.3,-0.08,-0.06,0.0,7.13,12.19,0.0,0.0,-0.03,237.87,263.0,0.0,0.0,0.0,
1774550984051335225,16859,0.0,0.7,0.528,0.3,0.1,-0.23,0.0,7.13,12.19,0.0,0.02,-0.04,236.84,263.0,0.0,0.0,0.0,
1774550984153780553,16958,0.0,0.9,0.528,0.4,-0.02,-0.14,0.0,7.13,12.19,0.0,0.0,-0.05,238.38,261.0,0.0,0.0,0.0,
1774550984252023027,17058,0.0,1.1,0.528,0.6,-0.08,-0.16,0.0,7.13,12.19,0.0,0.0,-0.08,237.87,261.0,0.0,0.0,0.0,
1774550984354412949,17159,0.0,0.9,0.528,0.5,0.1,-0.12,0.0,7.13,12.19,0.0,0.0,-0.05,237.87,262.0,0.0,0.0,0.0,
1774550984452711570,17259,0.0,0.2,0.0,1.6,-0.16,-0.33,0.0,7.13,12.19,-0.02,0.01,-0.05,237.87,263.0,0.0,0.0,0.0,
1774550984555107584,17359,0.528,0.1,0.0,1.6,0.0,-0.25,0.0,7.13,12.19,0.01,0.0,-0.03,237.87,263.0,0.0,0.0,0.0,
1774550984653408168,17459,0.0,1.4,0.524,0.4,0.0,-0.27,0.0,7.13,12.19,0.0,0.03,-0.02,237.87,262.0,0.0,0.0,0.0,
1774550984751672660,17559,0.0,1.4,0.532,0.6,-0.02,0.04,0.0,7.13,12.19,-0.02,0.02,-0.05,236.84,263.0,0.0,0.0,0.0,
1774550984854120878,17659,0.0,0.3,0.0,1.0,0.08,-0.18,0.0,7.13,12.19,-0.02,0.01,-0.05,237.87,263.0,0.0,0.0,0.0,
1774550984952399240,17759,0.0,0.8,0.532,0.6,-0.1,-0.2,0.0,7.13,12.19,-0.01,0.03,-0.01,237.36,262.0,0.0,0.0,0.0,
1774550985054787343,17859,0.0,0.8,0.532,0.5,-0.1,-0.1,0.0,7.13,12.19,0.0,0.02,-0.01,238.56,262.0,0.0,0.0,0.0,
1774550985153087513,17959,0.0,0.9,0.528,0.3,-0.06,-0.16,0.0,7.13,12.19,0.0,0.03,-0.04,237.87,263.0,0.0,0.0,0.0,
1774550985255485951,18059,0.0,1.2,0.528,0.3,-0.14,-0.29,0.0,7.13,12.19,0.0,0.02,-0.04,238.56,263.0,0.0,0.0,0.0,
1774550985353787233,18159,0.0,1.1,0.52,0.5,-0.12,-0.23,0.0,7.13,12.19,0.0,0.0,-0.02,237.36,263.0,0.0,0.0,0.0,
1774550985452086681,18259,0.0,1.0,0.0,1.3,0.02,-0.35,0.0,7.13,12.19,0.0,0.01,-0.01,237.36,263.0,0.0,0.0,0.0,
1774550985554481323,18359,0.528,0.3,0.0,1.5,-0.08,-0.21,0.0,7.13,12.19,0.0,0.03,-0.03,238.38,263.0,0.0,0.0,0.0,
1774550985652785326,18459,0.0,1.4,0.524,0.6,-0.04,-0.16,0.0,7.13,12.19,0.0,0.01,-0.06,237.36,263.0,0.0,0.0,0.0,
1774550985755163079,18560,0.0,1.5,0.0,1.2,-0.08,-0.29,0.0,7.13,12.19,-0.03,0.01,-0.02,236.84,262.0,0.0,0.0,0.0,
1774550985853475657,18660,0.0,1.0,0.0,1.5,0.04,-0.16,0.0,7.13,12.19,-0.01,-0.01,-0.04,236.84,262.0,0.0,0.0,0.0,
1774550985955864743,18760,0.0,1.2,0.524,0.2,-0.06,-0.25,0.0,7.13,12.19,0.0,0.0,0.02,237.36,262.0,0.0,0.0,0.0,
