timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1772835359117135529,22:15:51,2026-03-06,GPS Fix,29.30303,35.76826036666667,-78.67323075,111.234,0.008,115.05,37,0.81,1.34,1.57,-33.026
1772835359140902433,22:15:52,2026-03-06,GPS Fix,33.757576,35.76826043333333,-78.67323066666667,111.229,0.004,115.05,37,0.81,1.34,1.57,-33.026
1772835359152377538,22:15:53,2026-03-06,GPS Fix,36.81818,35.768260516666665,-78.67323051666666,111.22,0.005,115.05,37,0.81,1.34,1.57,-33.026
1772835359156241494,22:15:54,2026-03-06,GPS Fix,35.515152,35.76826056666667,-78.67323046666667,111.213,0.007,115.05,37,0.81,1.34,1.57,-33.027
1772835359237629060,22:15:55,2026-03-06,GPS Fix,35.142857,35.768260633333334,-78.67323036666667,111.202,0.008,115.05,37,0.8,1.29,1.52,-33.026
1772835359245178233,22:15:56,2026-03-06,GPS Fix,34.4,35.76826071666667,-78.67323028333334,111.195,0.009,115.05,37,0.8,1.29,1.52,-33.027
1772835359254670988,22:15:57,2026-03-06,GPS Fix,35.942856,35.76826081666667,-78.67323015,111.182,0.003,115.05,37,0.81,1.34,1.57,-33.026
1772835359335307464,22:15:58,2026-03-06,GPS Fix,36.02941,35.7682609,-78.67323008333334,111.171,0.003,115.05,37,0.81,1.34,1.57,-33.026
1772835360288964296,22:15:59,2026-03-06,GPS Fix,35.85294,35.768260983333334,-78.67323,111.16,0.004,115.05,37,0.81,1.34,1.57,-33.026
1772835361321572369,22:16:00,2026-03-06,GPS Fix,34.35294,35.768261,-78.67323,111.154,0.026,115.05,37,0.8,1.29,1.52,-33.027
1772835362312619615,22:16:01,2026-03-06,GPS Fix,33.085712,35.76826093333333,-78.67323005,111.146,0.045,115.05,37,0.7,1.24,1.42,-33.026
1772835363391216213,22:16:02,2026-03-06,GPS Fix,34.057144,35.76826081666667,-78.67323018333333,111.139,0.052,115.05,37,0.73,1.27,1.47,-33.026
1772835364313637717,22:16:03,2026-03-06,GPS Fix,33.083332,35.7682607,-78.67323028333334,111.13,0.048,115.05,37,0.7,1.27,1.45,-33.026
1772835365324045679,22:16:04,2026-03-06,GPS Fix,30.13889,35.76826058333333,-78.67323045,111.125,0.053,115.05,37,0.69,1.32,1.49,-33.026
1772835366316747979,22:16:05,2026-03-06,GPS Fix,28.194445,35.768260483333336,-78.67323055,111.121,0.044,115.05,37,0.75,1.77,1.92,-33.026
1772835367381786547,22:16:06,2026-03-06,GPS Fix,29.083334,35.768260383333335,-78.6732306,111.118,0.041,115.05,37,0.75,1.77,1.92,-33.026
1772835368319026606,22:16:07,2026-03-06,GPS Fix,30.8,35.768260266666665,-78.67323065,111.114,0.036,115.05,36,0.75,1.74,1.9,-33.026
1772835369331087082,22:16:08,2026-03-06,GPS Fix,29.171429,35.768260166666664,-78.67323076666666,111.111,0.029,115.05,36,0.75,1.76,1.92,-33.026
1772835370319160815,22:16:09,2026-03-06,GPS Fix,30.297297,35.768260033333334,-78.67323088333333,111.104,0.026,115.05,36,0.75,1.34,1.53,-33.027
1772835371343245854,22:16:10,2026-03-06,GPS Fix,31.45946,35.76825998333333,-78.6732309,111.09,0.015,115.05,36,0.71,1.32,1.5,-33.026
1772835372368248357,22:16:11,2026-03-06,GPS Fix,29.916666,35.76825998333333,-78.67323091666667,111.075,0.022,115.05,37,0.75,1.34,1.53,-33.026
