timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1770936835104678864,18677,9.408,2.1,11.124,-0.8,-0.02,0.0,-0.69,8.38,11.0,0.0,0.01,-0.06,11973.62,212.0,0.0,0.0,,11977.39
1770936839785980650,18677,9.408,2.1,11.124,-0.8,-0.02,0.0,-0.69,8.38,11.0,0.0,0.01,-0.06,11973.62,212.0,0.0,0.0,,
1770936840670497590,3775,10.444,141.8,10.844,-226.9,3.18,3.28,8.25,13.88,10.19,0.12,-0.29,-0.6,8801.55,160.0,38.78,29.91,0.0,0.0
1770936840772811042,4663,10.676,193.3,10.86,-218.8,3.98,3.85,9.06,14.0,9.19,-0.05,-0.7,-0.34,4743.69,163.0,45.76,39.22,0.0,0.0
1770936840891617301,4763,10.408,271.5,10.784,-256.2,5.06,3.98,9.19,13.94,9.13,0.45,-0.41,-0.35,11870.03,168.0,44.16,44.75,0.0,0.0
1770936841010381429,4883,9.988,261.7,10.856,-190.6,3.26,3.81,9.19,14.06,9.06,-0.31,0.12,-0.52,11858.02,158.0,46.31,50.52,0.0,0.0
1770936841133262888,5003,10.868,180.1,10.36,-180.9,3.38,3.01,9.19,14.25,9.0,-0.04,-0.11,-0.57,11858.88,157.0,48.42,49.82,0.0,0.0
1770936841235660810,5126,9.22,224.0,10.78,-176.0,3.48,3.67,9.31,14.44,8.94,-0.16,0.11,0.59,172.19,157.0,46.58,46.58,0.0,0.0
1770936841333952555,5226,9.968,209.5,10.652,-232.3,4.73,3.13,9.38,14.5,8.88,-0.25,0.15,-0.02,164.13,155.0,44.44,43.66,0.0,0.0
1770936841456825255,5326,10.612,234.1,10.484,-270.8,4.73,3.77,9.31,14.56,8.75,-0.23,0.17,-0.23,11873.63,155.0,42.85,44.34,0.0,0.0
1770936841579682140,5446,10.208,255.3,10.8,-218.1,3.75,3.54,9.38,14.56,8.5,0.07,0.25,0.39,11866.94,157.0,45.93,46.63,0.0,0.0
1770936841682074711,5571,9.952,180.2,10.616,-215.9,4.45,3.14,9.44,14.5,8.19,0.0,-0.39,0.36,158.64,157.0,44.68,46.4,0.0,0.0
1770936841780369604,5671,10.744,214.4,10.504,-193.8,3.34,3.03,9.31,14.38,7.88,-0.16,0.01,0.68,4349.93,160.0,45.64,50.14,0.0,0.0
1770936841878665516,5771,10.36,238.8,10.16,-225.9,4.77,3.77,9.25,14.31,7.81,-0.38,0.41,-0.14,153.15,160.0,42.71,48.81,0.0,0.0
1770936842001549345,5871,10.2,194.2,10.828,-239.3,4.04,2.95,9.13,14.25,7.81,0.19,0.17,-0.23,11872.6,163.0,41.62,45.97,0.0,0.0
1770936842124432379,5991,10.392,272.3,10.196,-273.4,5.0,4.47,8.94,14.06,7.88,-0.19,0.19,1.61,11877.06,164.0,40.72,42.79,0.0,0.0
1770936842226820701,6116,10.604,211.8,10.788,-247.2,4.34,3.46,8.88,14.0,7.81,-0.25,0.16,-0.67,2994.73,167.0,41.51,43.88,0.0,0.0
1770936842345597394,6216,9.776,186.0,10.512,-227.2,4.32,2.91,8.88,14.0,7.81,-0.16,0.1,-0.11,11861.63,169.0,44.87,48.75,0.0,0.0
1770936842460268077,6336,10.172,214.9,10.484,-252.7,3.91,3.13,8.88,14.13,7.75,-0.12,0.1,0.24,11861.8,169.0,44.67,46.86,0.0,0.0
1770936842583138519,6451,10.04,289.5,10.812,-186.6,3.61,4.67,8.88,14.19,7.69,0.04,-0.08,0.01,11867.97,171.0,45.23,43.15,2.0,2.0
1770936842681389815,6574,10.464,259.7,10.848,-218.1,4.18,4.49,8.88,14.25,7.56,-0.23,0.19,0.34,5865.81,172.0,42.1,42.1,2.0,2.0
1770936842783797544,6674,10.328,221.8,10.736,-237.4,5.06,4.53,8.88,14.31,7.5,0.25,0.54,0.11,8276.59,172.0,40.51,42.9,2.0,2.0
1770936842902630271,6774,10.72,197.2,10.612,-270.3,4.88,4.61,8.94,14.38,7.38,-0.36,0.21,-0.51,11869.17,171.0,41.44,44.08,2.0,2.0
1770936843005004742,6894,9.528,232.2,10.552,-241.3,4.55,3.38,8.88,14.31,7.19,0.02,0.11,-0.22,220.03,174.0,42.9,46.07,2.0,2.0
1770936843123804715,6994,10.292,246.1,10.868,-220.1,4.2,3.75,8.81,14.25,7.0,-0.44,0.03,0.4,11861.8,175.0,45.34,46.34,2.0,2.0
1770936843226175105,7115,10.504,263.8,10.56,-226.8,4.61,4.26,8.75,14.13,6.88,0.2,0.02,-0.3,183.16,175.0,41.21,43.0,2.0,2.0
1770936843324466061,7215,9.86,252.2,10.676,-245.6,4.41,3.85,8.56,14.06,6.88,1.09,-0.12,-0.32,207.34,175.0,42.5,44.11,2.0,2.0
1770936843426848043,7315,9.348,232.2,10.18,-262.0,4.94,4.16,8.5,13.88,6.81,-1.22,0.55,-0.31,3068.65,175.0,40.57,42.87,2.0,2.0
1770936843549723968,7415,10.548,226.7,10.752,-255.4,4.32,3.4,8.31,13.75,6.75,0.0,0.18,1.18,11867.97,174.0,42.37,43.96,2.0,2.0
1770936843648000832,7539,9.22,171.6,10.864,-198.5,3.67,2.66,8.25,13.81,6.75,1.01,0.55,0.6,183.33,173.0,44.49,46.07,2.0,2.0
1770936843770889886,7640,9.524,207.2,10.604,-237.1,4.12,3.5,8.25,14.0,6.69,-0.01,0.26,0.14,11862.66,171.0,45.04,46.51,2.0,2.0
1770936843869143844,7761,8.948,196.1,10.624,-208.5,3.38,3.28,8.25,14.13,6.69,-0.3,0.11,-0.18,1089.88,171.0,44.58,44.58,2.0,2.0
1770936843971573935,7861,9.172,257.2,10.424,-238.0,4.47,5.33,8.25,14.06,6.63,-0.09,-0.15,0.1,7513.59,174.0,44.75,39.45,2.0,2.0
1770936844079903578,7961,10.272,284.9,10.848,-193.6,3.57,3.79,8.38,14.06,6.56,-0.7,0.09,-0.02,189.51,174.0,42.1,40.48,2.0,2.0
1770936844172282927,8061,9.864,223.6,10.816,-284.9,4.45,3.73,8.31,14.06,6.5,0.31,-0.1,0.55,199.63,175.0,41.31,42.9,2.0,2.0
1770936844270575470,8161,10.252,211.1,10.2,-237.8,4.77,4.26,8.25,14.13,6.44,0.39,0.14,-0.25,3781.92,177.0,41.75,43.84,2.0,2.0
1770936844378914748,8261,9.728,189.4,10.64,-214.1,4.02,3.4,8.13,14.13,6.25,0.52,0.24,-0.36,2577.64,177.0,43.55,45.49,2.0,2.0
1770936844495828743,8360,10.0,229.3,10.868,-213.1,3.48,3.63,7.94,14.06,6.13,-0.44,-0.06,0.12,11862.14,183.0,45.5,46.55,2.0,2.0
1770936844594128230,8484,9.544,201.3,10.576,-262.0,4.59,2.95,7.69,14.0,6.06,1.6,0.58,1.11,8093.94,185.0,40.83,46.78,2.0,2.0
1770936844692413514,8584,10.432,234.6,10.576,-240.0,4.1,3.98,7.38,13.88,6.0,-0.48,0.09,0.15,5841.46,185.0,40.14,45.04,2.0,2.0
1770936844794801378,8683,10.096,217.9,10.744,-202.1,3.71,3.5,7.25,13.75,5.94,0.3,0.28,0.6,2432.21,185.0,39.83,44.38,2.0,2.0
1770936844917683028,8783,10.428,173.5,9.584,-192.4,3.65,3.22,7.13,13.69,5.88,-0.7,0.22,0.28,11866.6,186.0,42.36,46.55,2.0,2.0
1770936845046520389,8905,10.552,198.4,10.888,-177.8,3.3,3.71,6.94,13.69,5.88,0.05,0.31,-0.53,11859.74,182.0,46.86,48.21,2.0,2.0
1770936845159332331,9027,10.332,215.9,10.492,-173.3,3.44,3.93,6.88,13.94,5.94,-0.27,-0.07,0.12,11860.6,178.0,45.55,46.93,2.0,2.0
1770936845257563205,9149,10.532,243.8,10.772,-214.0,4.14,3.57,6.63,14.06,5.88,0.41,0.11,0.52,4575.79,178.0,44.44,43.27,2.0,4.0
1770936845380463913,9248,10.564,243.1,10.836,-206.6,4.3,3.87,6.56,14.0,5.81,0.01,0.04,-0.2,11867.63,174.0,44.65,42.38,4.0,4.0
1770936845515650799,9369,9.036,234.6,10.876,-195.6,3.09,3.87,6.56,14.0,5.75,-0.18,0.19,-0.19,11866.43,174.0,43.51,44.21,4.0,4.0
1770936845634432911,9502,10.508,193.8,10.844,-207.6,4.0,3.98,6.38,14.06,5.63,0.24,0.23,-0.28,11862.14,172.0,44.02,45.93,4.0,4.0
1770936845732724190,9622,9.584,191.6,10.86,-188.5,3.79,2.99,6.13,14.13,5.56,0.22,0.14,-0.3,164.3,172.0,44.91,44.91,4.0,4.0
1770936845830968729,9722,9.376,237.1,10.588,-176.5,3.22,3.83,5.94,14.13,5.5,-0.1,0.07,0.3,166.01,174.0,46.43,45.64,4.0,4.0
