timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774905270770859834,53884,1956.0,2.6,10.78,-0.9,-0.12,-0.18,3.066,-0.9,0.18,-0.04,3.06,-1.25,4.38,-0.07,0.11,-0.32,11977.9,160.0
1774905270777216576,76296,8.956,2.6,10.78,-0.9,-0.12,-0.18,3.06,-1.25,,-0.04,3.06,-1.25,4.38,-0.07,0.11,-0.32,11977.9,160.0
1774905270783514630,76296,8.956,2.6,10.78,-0.9,-0.12,-0.18,3.06,-1.25,,,,,,,,,,
1774905270789101760,1882,9.012,2.1,10.788,-0.8,-0.06,-0.04,-0.06,-1.81,3.94,0.01,0.02,-0.38,11978.93,158.0,0.0,0.0,0.0,
1774905270794398968,1982,8.964,2.4,10.78,-0.9,-0.06,-0.12,-0.06,-1.81,3.94,0.0,0.02,-0.36,11977.9,160.0,0.0,0.0,0.0,
1774905270798176897,2082,9.004,2.2,10.78,-1.0,-0.02,0.06,-0.06,-1.81,3.94,0.01,0.04,-0.35,11980.3,159.0,0.0,0.0,0.0,
1774905270803855939,2182,8.964,2.3,10.776,-0.8,-0.08,0.04,-0.06,-1.81,3.94,0.0,0.04,-0.34,11982.19,159.0,0.0,0.0,0.0,
1774905270877151642,2282,8.98,2.4,10.764,-0.9,0.04,0.02,-0.06,-1.81,3.94,0.01,0.04,-0.36,11980.13,160.0,0.0,0.0,0.0,
1774905270889292598,2382,8.992,2.1,10.776,-0.8,-0.04,-0.04,-0.06,-1.81,3.94,0.02,0.03,-0.38,11979.62,158.0,0.0,0.0,0.0,
1774905270900479581,2482,8.964,2.5,10.776,-1.0,0.08,-0.1,-0.06,-1.81,3.94,0.01,0.04,-0.33,11981.68,158.0,0.0,0.0,0.0,
1774905270911544484,2581,9.016,2.4,10.776,-0.9,0.1,0.04,-0.06,-1.81,3.94,0.01,0.03,-0.37,11980.82,157.0,0.0,0.0,0.0,
1774905270922621831,2681,9.008,2.4,10.78,-0.7,0.14,0.02,-0.06,-1.81,3.94,0.01,0.05,-0.38,11981.33,157.0,0.0,0.0,0.0,
1774905270987608158,2782,8.96,2.3,10.78,-0.7,-0.06,-0.06,-0.06,-1.81,3.94,0.01,0.04,-0.36,11980.99,160.0,0.0,0.0,0.0,
1774905270998839865,2881,9.004,2.1,10.78,-1.0,0.06,-0.06,-0.06,-1.81,3.94,0.01,0.02,-0.37,11976.87,160.0,0.0,0.0,0.0,
1774905271010211078,2981,8.968,2.9,10.776,-1.1,0.0,-0.1,-0.06,-1.81,3.94,0.02,0.05,-0.36,11978.76,160.0,0.0,0.0,0.0,
1774905271085918394,3082,9.012,2.6,10.78,-0.8,-0.02,0.08,-0.06,-1.81,3.94,0.01,0.05,-0.37,11977.56,160.0,0.0,0.0,0.0,
1774905271097291532,3182,8.96,2.3,10.772,-0.9,-0.18,0.02,-0.06,-1.81,3.94,0.02,0.04,-0.39,11978.25,160.0,0.0,0.0,0.0,
1774905271108785622,3282,8.952,2.5,10.776,-0.9,-0.1,-0.08,-0.06,-1.81,3.94,0.0,0.05,-0.35,11978.07,160.0,0.0,0.0,0.0,
1774905271176026220,3381,9.0,2.6,10.776,-0.8,0.04,0.12,-0.06,-1.81,3.94,0.0,0.02,-0.34,11979.79,158.0,0.0,0.0,0.0,
1774905271187418786,3481,9.016,2.3,10.78,-0.9,0.02,-0.06,-0.06,-1.81,3.94,0.01,0.05,-0.35,11980.13,159.0,0.0,0.0,0.0,
1774905271198724866,3581,8.956,2.4,10.78,-0.8,0.08,0.0,-0.06,-1.81,3.94,0.0,0.04,-0.36,11980.82,159.0,0.0,0.0,0.0,
1774905271209856678,3681,8.956,2.4,10.78,-0.7,0.02,-0.08,-0.06,-1.81,3.94,0.01,0.05,-0.35,11977.39,159.0,0.0,0.0,0.0,
1774905271278433343,3781,9.004,2.3,10.76,-0.8,-0.04,-0.2,-0.06,-1.81,3.94,0.0,0.03,-0.37,11978.93,159.0,0.0,0.0,0.0,
1774905271289546524,3880,8.984,2.3,10.776,-0.7,-0.06,0.0,-0.06,-1.81,3.94,0.01,0.04,-0.35,11979.27,160.0,0.0,0.0,0.0,
1774905271300887625,3980,8.964,2.2,10.78,-0.8,0.06,-0.04,-0.06,-1.81,3.94,0.0,0.03,-0.36,11977.56,160.0,0.0,0.0,0.0,
1774905271312017918,4080,9.004,2.4,10.78,-0.7,0.02,-0.04,-0.06,-1.81,3.94,0.0,0.05,-0.33,11980.3,160.0,0.0,0.0,0.0,
