timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774903131062131272,1872,9.192,2.6,10.768,-0.4,0.06,-0.04,0.0,0.75,2.69,0.01,0.05,-0.39,11981.16,161.0,0.0,0.0,0.0,
1774903131065375147,1972,9.232,2.4,10.772,-1.1,0.04,-0.08,0.0,0.75,2.69,-0.01,0.01,-0.38,11980.82,161.0,0.0,0.0,0.0,
1774903131067917841,2072,9.196,2.4,10.772,-0.7,0.04,-0.18,0.0,0.75,2.69,0.0,0.05,-0.4,11980.82,161.0,0.0,0.0,0.0,
1774903131071915005,2172,9.244,2.7,10.772,-1.0,0.02,-0.16,0.0,0.75,2.69,-0.01,0.02,-0.4,11981.85,161.0,0.0,0.0,0.0,
1774903131077785808,2272,9.196,2.6,10.768,-0.9,0.04,0.08,0.0,0.75,2.69,0.0,0.01,-0.39,11980.65,161.0,0.0,0.0,0.0,
1774903131113913791,2372,9.188,2.6,10.776,-0.9,0.06,0.04,0.0,0.75,2.69,0.0,0.02,-0.38,11979.45,161.0,0.0,0.0,0.0,
1774903131122172930,2472,9.196,2.6,10.772,-0.8,0.04,0.08,0.0,0.75,2.69,-0.02,0.02,-0.38,11980.82,161.0,0.0,0.0,0.0,
1774903131130306155,2572,9.196,2.6,10.776,-0.9,-0.02,-0.04,0.0,0.75,2.69,0.0,0.01,-0.37,11978.59,162.0,0.0,0.0,0.0,
1774903131135264719,2672,9.236,2.4,10.768,-1.0,0.1,0.0,0.0,0.75,2.69,0.0,0.0,-0.38,11980.82,162.0,0.0,0.0,0.0,
1774903131138629085,2772,9.192,2.7,10.772,-0.7,0.02,-0.04,0.0,0.75,2.69,0.0,0.0,-0.39,11980.13,161.0,0.0,0.0,0.0,
1774903131142740554,2872,9.236,2.7,10.776,-1.0,0.0,-0.02,0.0,0.75,2.69,0.0,0.0,-0.38,11977.73,163.0,0.0,0.0,0.0,
1774903131216425345,2972,9.188,2.6,10.776,-1.0,0.12,0.06,0.0,0.75,2.69,-0.01,0.01,-0.37,11979.62,163.0,0.0,0.0,0.0,
1774903131220887507,3073,9.18,2.8,10.772,-1.0,0.04,0.12,0.0,0.75,2.69,0.01,0.03,-0.38,11978.25,161.0,0.0,0.0,0.0,
1774903131228672723,3173,9.236,2.6,10.776,-0.8,-0.02,0.02,0.0,0.75,2.69,-0.04,0.01,-0.36,11976.19,162.0,0.0,0.0,0.0,
1774903131236960656,3273,9.188,2.6,10.768,-0.9,0.08,-0.08,0.0,0.75,2.69,0.0,0.01,-0.37,11978.07,162.0,0.0,0.0,0.0,
1774903131241517921,3373,9.228,2.4,10.768,-1.1,0.18,0.0,0.0,0.75,2.69,-0.01,0.01,-0.36,11977.22,161.0,0.0,0.0,0.0,
1774903131244925950,3473,9.184,2.7,10.78,-0.9,-0.02,-0.06,0.0,0.75,2.69,0.0,0.01,-0.37,11977.22,162.0,0.0,0.0,0.0,
1774903131314582986,3573,9.228,2.4,10.78,-0.6,-0.06,-0.02,0.0,0.75,2.69,-0.01,0.02,-0.37,11978.25,162.0,0.0,0.0,0.0,
1774903131322863846,3674,9.228,2.7,10.776,-1.0,0.04,-0.08,0.0,0.75,2.69,-0.02,0.04,-0.37,11976.87,161.0,0.0,0.0,0.0,
1774903131326882156,3774,9.172,2.8,10.764,-0.8,0.2,-0.1,0.0,0.75,2.69,-0.01,0.02,-0.38,11979.27,161.0,0.0,0.0,0.0,
1774903131335207568,3874,9.18,2.7,10.772,-0.9,0.04,-0.1,0.0,0.75,2.69,-0.01,0.0,-0.39,11978.76,163.0,0.0,0.0,0.0,
1774903131339219305,3974,9.228,2.4,10.764,-0.9,0.0,0.02,0.0,0.75,2.69,0.01,0.02,-0.39,11978.76,161.0,0.0,0.0,0.0,
1774903131343343551,4074,9.228,2.8,10.76,-1.1,0.0,0.02,0.0,0.75,2.69,-0.02,0.0,-0.36,11978.42,161.0,0.0,0.0,0.0,
1774903131417108372,4174,9.232,2.6,10.764,-0.7,0.02,-0.06,0.0,0.75,2.69,0.0,0.02,-0.36,11979.96,163.0,0.0,0.0,0.0,
1774903131429276923,4274,9.188,2.6,10.764,-0.6,0.08,-0.08,0.0,0.75,2.69,0.0,0.01,-0.36,11978.07,160.0,0.0,0.0,0.0,
1774903131433363339,4374,9.192,2.7,10.776,-0.9,0.08,-0.08,0.0,0.75,2.69,0.0,0.01,-0.34,11977.9,160.0,0.0,0.0,0.0,
1774903131437568393,4474,9.236,2.7,10.764,-0.8,0.02,0.04,0.0,0.75,2.69,-0.02,0.03,-0.36,11978.42,162.0,0.0,0.0,0.0,
1774903131441699805,4574,9.176,2.6,10.772,-1.0,0.08,-0.1,0.0,0.75,2.69,-0.02,0.02,-0.34,11979.79,161.0,0.0,0.0,0.0,
1774903131446604171,4674,9.24,2.8,10.772,-0.8,0.0,-0.02,0.0,0.75,2.69,-0.01,0.02,-0.37,11979.27,161.0,0.0,0.0,0.0,
1774903131453918797,4774,9.212,2.7,10.768,-1.0,0.16,0.08,0.0,0.75,2.69,-0.01,0.0,-0.38,11979.27,161.0,0.0,0.0,0.0,
1774903131527552944,4874,9.232,2.7,10.772,-0.6,0.08,0.1,0.0,0.75,2.69,0.0,0.01,-0.35,11979.79,161.0,0.0,0.0,0.0,
1774903131535971347,4973,9.224,2.8,10.76,-0.7,-0.02,-0.02,0.0,0.75,2.69,0.0,0.0,-0.35,11980.3,162.0,0.0,0.0,0.0,
1774903131539853781,5073,9.184,2.6,10.776,-1.0,0.06,-0.08,0.0,0.75,2.69,-0.01,0.02,-0.38,11977.04,161.0,0.0,0.0,0.0,
