timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1776791022497720029,173849,9.3,2.0,10.888,-0.8,0.2,-0.06,-0.63,3.88,2.88,-0.05,0.0,-0.39,0.06,0.06,0.0,249.88,284.0,0.0
1776791022586170326,1912,9.296,2.2,10.892,-0.8,0.08,0.04,-0.06,3.69,3.06,-0.02,0.02,-0.39,0.06,-0.19,0.0,250.05,282.0,0.0
1776791022688576803,2013,9.368,2.0,10.884,-0.8,0.0,-0.06,-0.06,3.69,3.06,-0.01,0.02,-0.36,0.0,0.06,0.0,249.88,284.0,0.0
1776791022786885608,2114,9.296,1.9,10.88,-0.9,0.06,-0.1,-0.06,3.69,3.06,-0.02,0.02,-0.39,0.0,0.0,0.0,251.08,284.0,0.0
1776791022885199878,2213,9.364,2.0,10.888,-0.9,0.04,-0.02,-0.06,3.69,3.06,0.0,0.03,-0.36,0.0,0.06,0.0,250.05,283.0,0.0
1776791022987594427,2313,9.296,1.7,9.612,0.3,0.12,-0.02,-0.06,3.69,3.06,-0.02,0.04,-0.37,-0.12,-0.06,0.06,251.08,283.0,0.0
1776791023085916494,2414,10.872,1.7,9.62,0.2,0.0,-0.08,-0.06,3.69,3.06,-0.01,0.01,-0.39,-0.06,0.0,0.0,249.88,283.0,0.0
1776791023188291240,2513,9.188,2.4,10.884,-0.7,0.14,-0.06,-0.06,3.69,3.06,-0.01,0.03,-0.37,-0.06,0.12,0.06,251.08,283.0,0.0
1776791023296670602,2614,9.144,2.5,10.884,-0.8,0.14,0.0,-0.06,3.69,3.06,-0.02,0.02,-0.41,0.06,0.0,-0.06,251.08,285.0,0.0
1776791023389029723,2715,9.212,2.3,10.88,-0.7,-0.1,0.0,-0.06,3.69,3.06,-0.01,0.01,-0.38,0.06,0.12,-0.06,251.08,285.0,0.0
1776791023487342622,2814,9.144,2.4,10.884,-1.0,-0.02,-0.04,-0.06,3.69,3.06,-0.02,0.03,-0.37,0.06,0.0,0.06,249.88,284.0,0.0
