timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1775763988395764751,159101,3230050.0,0.0,1.4,0.008,0.5,0.02,0.14,-0.0,0.02,8.19,0.14,1.56,-2.38,0.07,0.14,-0.38,0.25,-0.06,0.06,191.39,203.0
1775763988397902525,230050,0.0,1.4,0.008,0.5,0.02,-0.14,,,,,,,,,,,,,,,
1775763988399799016,1915,0.0,1.2,0.02,0.4,0.08,-0.23,29.06,4.31,-11.19,-0.33,0.99,1.44,18.25,5.25,30.0,354.83,341.0,0.0,0.0,0.0,0.0
1775763988405266417,2015,0.0,1.4,0.02,0.2,0.02,-0.1,31.87,2.5,-9.56,0.26,0.35,1.72,21.5,12.31,33.75,11979.96,339.0,0.0,0.0,0.0,0.0
1775763988406903764,2115,0.0,1.3,0.004,0.1,-0.04,-0.04,35.69,0.5,-7.5,-0.07,0.59,0.97,19.56,17.62,52.5,392.39,339.0,0.0,0.0,0.0,0.0
1775763988423954560,2214,0.0,1.3,0.0,0.2,-0.02,0.04,41.81,-1.37,-5.75,0.27,0.23,1.2,12.31,9.19,78.44,11981.68,365.0,0.0,0.0,0.0,0.0
1775763988432307949,2314,0.0,1.3,0.008,0.2,-0.02,-0.18,50.31,-2.5,-4.69,0.06,0.34,0.7,1.31,-0.88,96.31,11981.85,432.0,0.0,0.0,0.0,0.0
1775763988438595006,2414,0.0,1.3,0.004,0.8,-0.06,-0.21,60.5,-3.06,-4.81,-0.35,0.45,-0.09,-12.25,-3.0,108.06,616.03,432.0,0.0,0.0,0.0,0.0
1775763988440978862,2513,0.0,1.4,0.044,0.3,-0.14,-0.12,70.44,-3.69,-5.88,0.17,0.75,-0.7,-15.06,-3.5,94.12,684.46,568.0,0.0,0.0,0.0,0.0
1775763988452597755,2613,0.0,1.4,0.036,0.2,0.04,-0.25,78.12,-4.69,-6.31,0.51,0.77,-1.53,-4.44,1.69,69.62,11980.48,748.0,0.0,0.0,0.0,0.0
1775763988457636005,2713,0.0,1.2,0.028,0.2,0.0,-0.14,84.0,-5.56,-5.81,-0.07,1.11,-0.4,-0.25,7.13,54.25,797.13,748.0,0.0,0.0,0.0,0.0
1775763988460743563,2812,0.0,1.3,0.02,0.4,0.06,-0.29,88.62,-7.13,-5.38,0.03,1.42,-0.46,-0.94,19.62,48.19,828.69,791.0,0.0,0.0,0.0,0.0
1775763988522299461,2913,0.0,1.4,0.008,0.2,0.02,-0.04,92.62,-9.44,-5.13,0.04,0.72,-0.68,-2.38,24.5,34.44,902.26,791.0,0.0,0.0,0.0,0.0
1775763988530600917,3014,0.0,1.3,0.004,0.2,-0.02,-0.08,95.12,-11.56,-5.0,-0.68,-0.04,-0.74,-7.75,15.19,20.19,1032.43,949.0,0.0,0.0,0.0,0.0
1775763988534883709,3113,0.0,1.4,0.0,0.2,-0.04,-0.06,96.37,-12.25,-6.0,-0.93,-0.14,-0.87,-16.94,-3.31,7.0,1031.23,1851.0,0.0,0.0,0.0,0.0
1775763988538897797,3213,0.0,1.5,0.0,0.5,0.06,-0.08,97.12,-10.94,-7.56,-0.19,-0.0,-1.79,-14.56,-20.5,2.69,1066.39,1851.0,0.0,0.0,0.0,0.0
1775763988551622484,3313,0.0,1.3,0.0,0.5,-0.08,-0.06,97.31,-8.31,-8.0,0.16,-0.08,-1.84,2.63,-36.19,-1.75,1097.26,1359.0,0.0,0.0,0.0,0.0
1775763988563708288,3412,0.0,1.3,0.0,0.6,-0.08,-0.18,97.5,-5.19,-7.06,0.24,-0.08,-1.87,12.94,-26.94,5.19,1131.21,1185.0,0.0,0.0,0.0,0.0
1775763988620584425,3513,0.0,1.3,0.048,0.3,0.04,-0.12,98.37,-3.63,-5.38,0.64,-0.21,-1.3,19.94,-7.75,12.19,1172.72,1185.0,0.0,0.0,0.0,0.0
1775763988632429594,3614,0.0,1.5,0.04,0.5,-0.08,-0.14,99.62,-3.44,-3.25,0.61,-0.3,-0.85,22.06,0.12,13.19,1206.5,1506.0,0.0,0.0,0.0,0.0
1775763988645112798,3715,0.0,1.5,0.028,0.6,-0.02,-0.18,100.56,-3.81,-1.63,0.05,-0.66,-0.11,12.63,4.0,8.06,1131.04,1083.0,0.0,0.0,0.0,0.0
1775763988657057496,3815,0.0,1.4,0.016,0.2,-0.04,-0.18,101.19,-4.81,-1.0,-0.43,-0.6,0.2,-2.13,14.44,5.69,1165.69,1083.0,0.0,0.0,0.0,0.0
1775763988669401925,3914,0.0,1.1,0.016,0.1,-0.16,-0.02,101.31,-6.19,-1.56,-0.3,-0.32,0.04,-9.06,5.44,-1.5,1127.1,1081.0,0.0,0.0,0.0,0.0
1775763988723082276,4014,0.0,1.6,0.012,0.3,0.1,-0.1,101.31,-6.44,-2.75,-0.78,0.83,-0.44,-13.88,-0.63,1.0,1115.44,1081.0,0.0,0.0,0.0,0.0
1775763988735426168,4114,0.0,1.4,0.0,0.6,0.0,-0.12,101.37,-6.5,-3.94,-1.1,1.1,-0.34,-9.56,3.63,-0.19,1221.94,1192.0,0.0,0.0,0.0,0.0
1775763988747961115,4214,0.0,1.2,0.0,0.5,-0.1,-0.08,101.37,-6.44,-4.25,-0.45,1.07,-0.69,-1.88,3.31,-0.19,1188.15,3214.0,0.0,0.0,0.0,0.0
1775763988759310063,4314,0.0,1.5,0.004,0.3,0.02,-0.12,101.5,-5.69,-3.13,-0.59,0.79,-0.8,17.37,-3.13,2.88,1149.05,3214.0,0.0,0.0,0.0,0.0
1775763988772723231,4414,0.0,1.2,0.004,0.3,-0.02,-0.18,101.5,-5.25,-1.12,0.19,0.63,-0.41,19.37,-2.5,1.94,1128.64,1799.0,0.0,0.0,0.0,0.0
