timestamp_ns,message_type,data_length,data_hex
1768939795732099988,73,1110,d301244350003a82d22200207302520200000000202041005c1dd5d465a2a727a8a5a1a325a3a300000000007fa626b1ff34174db4a3c9fb67e45ed3040e16c7b2807201440d48277f3304bb2069fa0773919b4280915ff3068b19d8fca990aa8f101df2cc5e8168e92f56a9e96ba356bed904609908e711b7b7ebdd800b8008568253dc006404815a6b05feafffc1987fc245c00000042690841d59fb3a767a0897f9734d78b30b7a6cbf7a58e3fa9ba002292f82eaca82dba07ebdecfe8a8efe6a27cc32e4c2b81fc7f00083a833bcf126c912ac2f0aafb1644f32ccd3380000130da35cbeef63b6d138ef1d794fe1789e637fd9119e176261b6ddf24c9c9dc9388e390162c1c373f5d637b7e363f6cf7efdddf0fc0a903120ddf8877d56fa214c62a0855780544de6d3008c43f00053e206e20020001c070000000000208000007d72520222820a0bb2da55c49d7917da52967af9feb045de7d7d52087ef6466f5bff4816766b0025cf6ea506d9cc6fe3d7e731fbe91cfc458ffcd01b7c103e005eacc000007d3e497ae539ff55f7a0ebf49323bc8004c931c900088637d9724a35c9d06f9cc06fd948d1368263838afaa5189c316c583859d450d301604490003a82d222002021012012280000002081010079fdffffacaea8a629a7a82e0000000013056ccc5b27cd9dad6bfd2df150346143026ffe67f2df050915d0ea998bfd494ea170a8cf10ccfbc85fdcd07dd187ec3e7cebe7dc117ea31ed2386f4a0ee63bef32e72b3974a06f4b80756c3ff99a81ad20165602a7d0fbba90eb90fb3411d2f82fe6282b5c80396ed8258d4fc347dc000007ef2f88087f17f4a25009bcf7e451afee323fee31e7ac3f07a7825fae4fafa66f3fb36a87b0f76fc197ffb15977fba307f201580279100f17c83cac383bb6903e99e83eb2dae8c5408ab25c0048523c8f23ce5394df14c4921c49384d7394e532cc1324ccb0bc2c5ae800000007a20b869a575d8cc2307c2ad4c231fbaef3c12feb2716d0b24ba2d8b36c1a9d7c6a5d45fbef97c20f9dff1643ec06d8f553ea7bd3d7aef1444293c5317696ed25dbdfb34f8b9f17fe327c549363264c4df49b07202cc17af3724d80383f51d3012e4670003a81f760002000000016080600002080014173ffffd8a2988e90a49a000000d97e93d00c1bc27ef58329fd080c0106fc6a773c0515f0506ee58450594b859902571bc5666dcbad7d2b05d3bc5d114fc99dfa1755ab4dbaeca7ab6b3a0568739d47289872b8671f5c7270dbe4a7c0b8d00000014cffc1596a617680819eb8e161da215f61c151425f58861f34695f06435f1298bf2321de57351e5a8dde31d05ebbf6fed65921fd2d61d50e21b28e81b41d41ca5cde660dde52e1000364c6c57214591645334cd133ccf33ca3314b92acaaf1bb0f13a4f0d033e00000019f835bcc6728a92dec033cd36ecc7315c8b4dc4b2bcbe75a46369e649c2ecc0566063bf8c8a1713e427cc53a8a6124484920914126f2425ba5773cee85dd55b9b36656bdbd9edaeeb5a57064e06a725d96
1768939797030233533,73,1110,d301244350003a82e1c200207302520200000000202041005c1dd5d465a2a727a8a5a1a325a3a300000000007fc636adfe345745b2a349db6fe45ed2840e16c7b2607181440d48275f33750a576f0f77c291d4528ef088da816c09ff0765f1835f88a8fa568f62e5f7478f8b6f0806308504e75c50bac50cd7c1833a1981d99fa37e6828fc7860fd6ec606e2d1035c03035c784000007c5c68fc531ffd1ce87beaf4fcf95a7c39167df2cc01718e81b43e7ae84a81b27281a31e051b6904e80204c79acc32e4c2b8a0e83800872873bcf126c912ac2f0aafd1644f32ccd33800001335a35dbfaf6bd0c9b9af7d7b4fe158ae6580d8d1ae1361e1d6d5f809a4155032e18efddabc5e73f5cba98798262055e213e41bc82c81fc0523c9a84cd0995f807ef33de380331c51d3008c43f00053e216820020001c070000000000208000007d72520222820a0bb2da55c89d78d7ea5495faf9feb045de7d7d52087fc39d7bea7fd87cff715883bb97e5e786b9fab25830b8ff0d6cff69b8ff11b1fe51d201d64f4000007ff2137d990f007bfa21cbfc9323bca004c931c90008c229d8f23a45c7d12facb43408552f16be367c1a7409f6ffeefbcfc8455c46d301604490003a82e1c2002021012012280000002081010079fdffffacaea8a629a7a82e00000000132574ca5a27ad9dad6cfd2df150346143026dfe5ff2df051819b9db3b9b067a3f9e1737897a44e01a762202e223de316bef872f05cef13f56918aeb3caea580eb26f7dff2800620003580b86168dd98a1198598999bc7d757fea497d71bff8f806c0d686786a875980861b3b05d88c4000007807b0f99ca7f85edcf9b093faebf37b89eb7b89e279c0c2f974e179e1ae7963a8fe099efde270feec7afde88905774504dd3585e4b506ae9aff3a937f2ac2ff5939ff5a862eac5c08ac2640048523c8f23ce5394df14c4921c49384d7394e532cc1324ccb13c2c62ea0000000799fd86dbb74d91c2307c26d7c171dbb2f2c2301b3716d0f22ba6dbb2ebfaa172689d06337c4eeb7e0b7d23c0e9818fd929b3d364cec87fd2dfbeff9291a523b8471c8c911e92480488892184b90970110826e7202c5217c7b17f806ab058d3012e4670003a820700002000000016080600002080014173ffffd8a2988e90a49a000000da7e73d00a1b429ef58329fd080be1067c684656022f2422027f6535f75edf7a05f52b1f47701de7024e5a25f52234e81bd4a4d782575285ad44577244c5d1a887ba779fa7a65a6dd7a757c4f976520230000000932dc09f807feeca2017005fda235fd7aa9fc98b20a167807d4a604f21c05b78e06c02410749610aa000e1e2016c08c1866c3ed0d61ea8b89e863b3e87c6de9e0d20ab30a09802600364c7457214591645334cd133ccf33ca3314b92acaaf1bb2f13a4f0d033e0000001c8811c0c5727a8adec073ad36edc7f14c934dc472ccc66ea32339e654c26cb02a3d803cfd7bb6f7bbed87ddb7bec08480ff422783e8089018e034a06650cc619cc342863a0c761834377084a10f4014540
1768939798054067347,73,1110,d301244350003a82f16200207302520200000000202041005c1dd5d465a2a727a8a5a1a325a3a300000000007fe64ea9fcb4973db2a249bb7fe45ed3040e16c7b2607201440d48277f33655fbe7487e817de0d941d54e9c2340c7d591474125d00015a81e340449a8563386d2c646bd64b5c8a5a386cbf87f9af1aecf2fdc737487a7e03788e55f984c2f7c79506f6b886f73ac0000004929f04893dfefffb7dce02008046ffbffc0179abf88aedf8cd9c83a7ee807a8e806b2ffb7a437b46cefb265ecc32e4c2b921c870008b28b3bcf126c912ac2f0aaff1644f32ccd3380000135da75c3f0fabd2d1398f85774fe1b8ae5f7d58908e0d6261d6e5f034046430c3fde680aa824af3f5db55b4888a2914fe9f7d50bad10e521d21f70776aeed50b4c17b433a802c1977d3008c43f00053e226220020001c070000000000208000007d72520222820a0bb2da55cc9d78980256957af9feb045de7d7d52087890e30870186952087ea0e1e680eea834120587707ab98232a3828ec4815503009523834eea803ad982a782004e8001a3e622cc049323bca5fcc931c90008fe10d8b23a49c4d16fbcb07aa10fa04200754226ffa00a76149c16a0655e89d301604490003a82f162002021012012280000002081010079fdffffacaea8a629a7a82e00000000136584c659278d9daf6dfd2df158346143026ffe67f2df05671e4ecbe4ea11673096fdcc37e333847030676e0679d876d3e221862f7ee3daae50e4e72ffe64cf671b9894cb8b5468b50a8c0696d872ef9a36f52bf0949eb32a6c604eb32e6d4ea7a83977a3b427b1c51f9de4cff7cb8400000011d5002b24801747982c629f79292783076f8306af8bdb9f871bff8de83f8607300dd1300b5e381bfef80bc007b3597fa9b8ffba3147c6d00c000007a9b39fac9397aca9f2ecc5c08ad26c0048523c8f23ce5394df14c4921c49384d7394e532cc1324cc003c2c62ec0000000761fb871ae76190c1f08c2ad7c071ebaeecc1f00b3316d1322ba6dcb36c1aa16c691d5653e1f7c7bfc79fefb3dc6d4cf083e113c43787d1aea3754706f800f09fe1f3c66f824eff7e053c1b8f3c1e863c2c7537202d687afdf8a50034d569d3012e4670003a8216a0002000000016080600002080014173ffffd8a2988e90a49a000000db7e53d00a1a42def58329fd080be1067c6a15ea7f489df3965946d9957eb95bdb934739294670314772b8783e67598e6e1adf98e4036b006f18038cff876ddd763dc709dc99ddbcafdc453e1149e3593000001fd9667fe5bc9e6744de8f7a1e529b3e5023fe4206a1ea89a1c669c1984201a498a1b523dfb7a87fbafebf923fc01c66a036ccdfa4a2df7c7ddf5a00bf5b8b5f71d31ef0899edd5ae00364c7457214591645334cd133ccf33ca3314b92acaaf1bb2f13a4f0d033e0000001807fdcbc4b27a82dec1f3dd3aebc8312c974dc432dcce68a2e339e654c2eca02a2126420607f30f5a20783f4078e1e143cbc78c8f741e3e4420872913e225a440097712d128624dfca026cbbdaf82be727
1768939798624528513,73,1110,d301244350003a83010200207302520200000000202041005c1dd5d465a2a727a8a5a1a325a3a300000000007fe65ea7fbb4d735b0a1c99b87e45ed3040e16bfb2607201440d48277f3315bc317a7318746e4700ebdbb6aa7ced466724537336807a3c8972f1268d9382b14f2500d4c011eaed5b401eda031d98b2f58c7f18cf440695a984a5f8859c66f8acd17a91e57a92754000007cc8a7fcbf5a80e3d37fb1d70408258347d7050187ffa5257fe7cdfc682fff432e7f33d101da7701a6f901868acc32e4c2b9a2c8b0008f28f3bcf126c912ac2f0ab011644f32ccd3380000134da15d3f4ff3d2ce3b4fc5774d61f88e617d5850be15616216edf6278c4ee09e9e27a0d3823511ec2e7664d083d9082e90dd08fa268d931a91f7b37a56f5007240de41d68092ca42d3008c43f00053e235c20020001c070000000000208000007d72520222820a0bb2da55d09d78581a5894faf9feb045de7d7d520879604e14e5c8fa9f1193614051ea2920e1d9106370c53b8558de85b51c839a3502da5384c8847a80e9855ea98305a402cdd3a3cc049323bca6f4c931c900091defd8723a55b4d16fccb87510e82fdc1fa1819980af043e07fffa389d1bc6d301604490003a830102002021012012280000002081010079fdffffacaea8a629a7a82e00000000138594c457a76d9daf6e7d2df150346143026ffe67f2df04f6251fbcabf91e782198645c5e4b6468c9e6b113ead3debc7a94bb01592296753e1049632446242c63371149c616a4f16a0317570846368698c865120792a98ef91a1c898f481b0e87e46dafdfe817edfb6fda1a1f920bbc000007a33eafbc8e57a8b187bdcc584390084d6d884d6d0f7bae8776edcf7db98775d8603b1150389e98493ef83900480f536805b3d0162b8822ca3400000060bd4063a11863b612eec6408ae2740048523c8f23ce5394df14c4921c49384d7394e532cc1324cc003c2c6aee000000076a01889a575d79c1f0ac26d8bff1cbb2e8c2300b3b14d1722bb2dab2ac1aad7d6a9d4697e8f7f4cf8ade9d47b0f628ee05da4fb6c76d11fe64038807796af25de5a3ce778e3f0fde27fc308cd3196833f06a80c5123863f889888040d94dd3012e4670003a822640002000000016080600002080014173ffffd8a2988e90a49a000000dc7e13d80a1942fef58329fd080be106fc69e644bc6267c52b63295033db633e903171030bffc28c3c9827ca987c7f49c0717a5b8faf987b3235afbc5a4a4e126dc117021196810c24113c27280e74bef000001f1fad1f2c0cc0dff881082c40cb4d60c8d660bab87f33ef9f0fcebee1a71eedfd5efe88be685a7e6baede42f01ecd16dee77fe0788ba05065a02de8202f730045bd61361d0122eea00364c7c57214591645334cd133ccf33ca3314b92acaaf1bb2f13a4f0d033e0000001c2821bfc5327a8adec1f3cd3eeac870fc934ec472ecc668a3e369fa4bc2eca0ac40fec0c587530e881e78385078e1c3c37c86f70e271caa3cc079f0f5a1efc3cb36756c52d85fb37b68a136e26fa53be5e
1768939799697965093,73,1110,d301244350003a8310a200207302520200000000202041005c1dd5d465a32727a8a5a1a325a3a3000000000000066ea3fa351735aea0c97b97e45ed2840e16bfb2607181440d48275f33061ef080c188d73e80997ac31f90890e2a9933511412f0f34b11056e08ba61a5be31569d40c9d8ab90600fd1157e43864b556605fe679882aee300bf3d81b5b5f992bd7e2d967e2e36c0000004ff3884f60d82c860819660f790ecf6d095f88a4306c0260702c205292d7e0c50fdfccc783c0878088a77e814cc32e4c2ba23c8f00091a933bcf126c912ac2f0ab011645132ccd33800001325a35dbbf02bc6c83c9005754d61f886617dd8b0ce17626216e5f9ecbfcbff9801883dc67bec08c9154e31dc1e783b71b583710701809200a9c55851c8a39e9d3d29fa5400f6c655d3008c43f00053e245620020001c070000000000208000007d72520222820a0bb2da55d69d78182a5a947af9feb045de7d7d52087e2e4c615b098c609aaf59a2f5131f91900e1b46411040f88027f8dc4705e13785215506430c04c74a08178485be8003f9c7246c0c9323bca77cc931c9000961d6d8721a59aed22fdcc00260055dd3bba37a8275dfe517c8b371c0e353d9d301604490003a8310a2002021012012280000002081010079fdffffacaea8a629a7a82e0000000013a59cc056a72d9daf6f7d2df150344143026ffe5ff2df04852d90ad83882c89129f0ae6c8b3fe8d2760f6e40f3191025d0753c882bb890f19cfb71f1961e3949f2d99fede21f76a1f1b22a971b6811d9c61d5479e95806afd87db606b8388d0b020a6081c21082a34381650382c469400000034b7384e06c03a29a84f44700df45817d0e817cfd06b846066c2806d8e3065ac8868596065e6e87687686648886b60d861c208723a407ed94c00000017d0b81ab4501ace02f0c6408af27c0048523c8f23ce5394df14c4b21c49384d7394e532cc1324cc003c2c6af000000007a205871a677566c1b0ac1ed8c031dbaee4c2afdb470ed1320bb2dab22bfaa995691d16739937040e127bee43d07628214e425886b91080a8c13c42c56e28dc27b69371012fe256c4b58976ff1efdabf92ff1082990938138405b00349c5cd3012e4670003a8235e0002000000016080600002080014173ffffd8a2988e90a49a000000dd7df3d80818433ef58329fd080be1067c69b6bc797c8396c53d0ca1d2163d2225cfa8fcef9614f7c1bea01d0361a61212d8a51f705bda05f6925bffe50e70476ce46780469b645c26463bc03fb00632bedaeefe660a7e726a1f58dfff81143f4435df41bdff33a1a07d97805976002b4c8037a4e0483161195c411cb040f3f0217e17a19883414c99612470e101f001037e4119c7ff7beb1f68bd85fb66c7c57214591645334cd133ccf33ca3314b92acaaf1bb2f13a4f0d033e0000001d07edc3c5f26a8adec1f3cd36ecc8f10c8b4ec4730cc66ca5e36a064fc2ac9f67bd9a7c12f9f3f2fde54bce8794e0090004bffc7fc9002c036806d00b90148028837e068a0c9417203a7059b0b80d081e0
1768939801901645565,73,1378,d301244350003a83204200207302520200000000202041005c1dd5d465a32727a8a5a1a325a3a3000000000000267e9ff935572daea0495b9fe45ed2840e16c7b2607201440d48277f3376f8df8e88f9b1b6c16a0a3e007e996f939f4957f55ff17396990bc6f22e703d3f1acefa20cfa6adf3d78f8a80f9dc77ecad8002f80751fee602fcf64ffdeccdfa958681e60c81e68a4000007d5229fd493384c9e78397e97b36cf7a766f7c30227df8247e3aa77e06cd7cf2357ce29d7ebb267e879cfe6725cc32e4c2baa469180093a953bcf126c912ac2f0b3031645132ccd338000012b5975d39b033b2b23cafd5694ce218965d7d5970e61561e1d6d5f80454088002d233a051c198eecedf61b21869e8cb9deabbdcb7c909961351ea676666ccff8c7f11fe3200a20866d3008c43f00053e255020020001c070000000000208000007d72520222820a0bb2da55da9df7f8425e93faf9feb045de7d7d52087f01576e491625a0e4434e08e0fcf2f645ba66a06162d17bc4b3fc20f4f84635f7865277daa17f298bfaee327895300543e6a4ec0c9323bca7f4c931c9000979dfd8320a69c7d3701cc045b07a1e9d1d29bf06038af2d5e40b9ed073fd65d301604490003a832042002021012012280000002081010079fdffffacaea8a629a7a82e0000000013c5acbe55a70da5b1707d2df150346143026ffe67f2df0494aa21a58b97ad7a0ac671e26f247a71f98743fe7403df4f887a5c97b3557c18f9963f1b8049aa179b95e6bb226dbcb6db60ee6eb72e2d7515df4cdcf60e4f4e3a760d474eef7705b85eab005a23986838a0545587c8480c000007c801f7e15137cd743fe28f17da18bfe3f41fe3f2f85d20f8585d685f28805746cf976ccf94fa8fa59b1f955c27c9461fbfa82fd01fafdcbed7d37bcfd0b0ffd393d7d3ac4af2c6c08b02820048523c8f23ce5394df14c4b21c49384d7394e532cc1324cc5fbc2c72f200000007c604851a579d6fc130cc1ed8bff1dbaee7c2effb530ed1721bb2dab2ec0aa984679cf667e1f7aa4f6b9f28079bf628e461c8b793a725e22a444208c07880f171e307cbc75e6eb27d6cbaf786b80be41a903758fc41bd83e747d6806767f3d3012e4670003a824580002000000016080600002080014173ffffd8a2988e90a49a000000de7db3d80817437ef58329fd080be1067c69889156b2e16a22a70cf672210722be6fb106f03a693747025e714286ea226713e000bc09f260d85c0a1a9feffc7e3867d4c87d6c27c8ec7d0719746999783e28735db37c1dbfe141d90b82013ec1c45d21c1e6a1b3cc21ce90e1aa6d217c42a1889ae1992a5fd1bbdfd50cdfac4c0036734050e1e227d241ffa3e1dd2d21deb421f5033dc8ffbdb5cf66f366c8457214591645334cd133ccf33ca3314b92acaaf23b2f13a4f0d033e0000001b177dbcc6f24a8adec2b3cd36ecc9310c874dc4330cca6da72339e640c26c8082a14a80db02ab04860bc417d02c7107e2220452889f10f421ec44b890211c2229887011d62144458480e0e461e6a7f5322d3011a4350003a832fe200207302520200000000202041005c19d5d465a32727a8a5a1a325a3a3000000000000468e9bf7b59725ac9f493ba7e45ed3040e16c7b2607201440d48277f3367680e95a46a21b6fb4e18bfe9671715a09163bb1ed02a0a427d4cd7e675ffd6f1692d16dd116e0773cfd75064985aa199461a0537b027df912cafa094bfb7c5385829205834d05894385802606afee057ddc7ec1547e00f07fbaa40514a385572406c8c07bbc57fbacba851f5d84ebc504cb544c32e4c2bb24e93a56a64ef3c49b244ab0bc2cc0c59144cb334ce0000094acaae5bd7f5d67b5fdaee9fc4f14cbafbb3624c26c5c3ad8beff667f0afce9c84823d03a3e797c5e46f38d50df7fbea77
1768939802031124608,,832,d78a001337f1e37406e83f609eb23d400057e821d3008c43f00053e264a20020001c070000000000208000007d72520222820a0bb2da55de9df7b85a60937af9feb045de7d7d52087fccf37acfc6b844ed6d7e67f8e64f06f4c5f19079aed17eedf17f4a08fa90c579d0daf956dd796f7b7daa5afb51538673c2256c149323bca83cc931c900095deed831fa9de1d3b04cb850787e4e495c9c7f890670ee93dc7b87a0a4a2c3d301604490003a832fe2002021012012280000002081010079fdffffacaea8a629a7a82e000000001405b4ba54a6eda5b1717d2df150346143826ffe67f2df04e3b7169686e6be06fbbb186e798df3965e718a451868e995e06cf386dcd36eb11955be9776c96991978daf7075f912df90b479c4f09f1c0c23a8bdb40d1b162a9b63d02e2b6a64cb5f9aeeaf96693fa47d9f90a130627ebc00000059979872e6985f09e87424f7a47627ae5057ae4f184cfba04836a84f014847200fc4c42fc25217d2f2dfc2b3f8257b701bde102c55d838f5a78a9c2787d6778ab9cf8ad0e2f4c6c08b0a860048523c8f23ce5394df14c4b21c49384d7394e532cc1324cc6f3c2c72f400000007e1fc8499c7b179c1310c1ed7bf31cba2e7c2afcb370ed171fba6dab2ac4a9583645c266bf1efe1ffb63e560a5f1130e50bc8b78edf189da41b4af69c7ae8f625ebb3d35776fee6ddc37ba985790a7616e025892571e3434407dd804eec7dd3012e4670003a825520002000000016080600002080014173ffffd8a2988e90a49a000000defd93e00816c39ef58329fd080be1067c6857cc43cd283ce8c0f1ea1074c107f20e02a0d579bbc2dc2ae5c3cd9c12f5b99b1ac701b65abb9f25b684dab685b3479b264bb27f5b19e1b215428dd22b08216ee4a0f9f101065060525b807a8c803dabe03b37c02d1c3f18ba7ef495bec66c1ed2c3fee3533e8358be86a83e5de81ee80f5f027f9efc1b5ed3ec3eb1721eb2febec949e00f3dbffc0e477b66c8457214591645334cd1344cf33ca3314b92acaaf23b2f13a4f0d033e00000019a761b0c6f24a8adbc273ad3eebc870ec7b4dc432ccc26aa6a379ce42c3ecbf19e1df038d831706460b1c15a033c103e20ac3fd080710c81f403e887740f981f708a59355230c44709a78e881d4cfa88a4
1768939803798089155,4,1209,d300133ed00003825a638a23b42995bcf4089fb2b1eba35e7fd300444090000e4144564e554c4c414e54454e4e41ff0561303030310d554e49434f524520554d3938300b31313833332d323635363210666633623266393035353363343135636aa7f8d301244350003a833f8200207302520200000000202041005c1dd5d465a32727a8a5a1a325a3a3000000000000469e99f6b5f71dac9ec91bb7e43ed2840e16bfb2607181440d40275f3297dd599d231a980f356e6717664f4171345f69d577174e669e683f78b7a58c9510e0487307ef3526f9e9d6ef9a7032271efd732b2739ac0720890530f7862777fc63ff791f9af92056c000007dc0c5fdb79d7896acf76494824cc0018c5b8346107c31e7fc7468ff8b23fa86fd7a7755fb84eefb5144fb30d54c32e4c2bba56958009729d3bcf126c912ac2f0b3051645132ccd3380000127d995cb82fc3aed2bd2fc58351e258a65b7f59d036156261d6c5fa4d808de916106e7c9379cf0eaf0cfe164be0b7bd4096612d024ef864efb64c7c22f045c1e863dd47a1807c72c4d3008c43f00053e274420020001c070000000000208000007d72520222820a0bb2da55e29df7786a6292faf9fea845be7d7d5008709934075ed74b5e769ef6c7518f9ab7a43cfc8729fb518218338273fdfcdd29fc1d3cfad41303b58f006828fe0f2387a59fa5cc149323bca874c931c9000991e7d871dab9f0d3b04cb7b8875ee0984144497b75ab13f8267c1760d48069d301604490003a833f82002021012012280000002081010079fdffffacaea8a629a7a82e000000001425c4b85326cda5b371fd2bf150344143026dfe5ff2df04f2c6e7879675d0a7ec9c7efa0ff765fac717d0cafcd1a7dc729f897a0642a14841154c136e49291a93864825ed846b38462b051d8e105f6336e62ede642cd9073891966107fe92928fd73ac7d2b30fe0c6efcce587fcb5cc000007eb3bf0048af7f0adf005c9086ed00078a99878a8983cda203813f03ede3036fc1ff224dfefb2e00053aff014e781c54f78287788a087953f4841cc703f048841e4f041fdaaf6c7408b128a0048523c8f23ce5394df14c4b21c49384d7394e532cc1324cc77bc2c7af600000007d5f984d8479177c0f12c1adabeb1dbaae4c2afdb470ed0f1fbb2d5b16c7a957c67db968096e155127ae5c0833081ac0e5e1c7c3c2075a0aa214dc2701166230245608fb0cd8193e326865272bde44bc89b9247e5cf941fcbfeb000ace4f1d3012e4670003a8264c0002000000016080600002080014173ffffd8a2988e90a49a000000dffd73e00615c3def58329fd080be1067c68274280e7a60e813ad7bfaed5faee03ac627abb9a0e5ec1547c1688a13cd60c32858e8a62d78667346303857e55e85ede785de79afe6b5be72c3ba821bca700b557204077e04cd0fecbe19ef4143eb731deb4bd3ea6a3a06327403f022010d6a01d2f602dbfa13549213896810fd4a199fca1b46f7fd07f5fa850df85d71f8760ff9db29e55b51e4286e7f366c8c57214591645334cd1344cf33ca3314b92acaaf23b2f13a4f0d033e0000001a6765a7c6b22a92dcc2337d36eac8b0bc7f4cc4b2dcba65a5e3b9de4cc36ccf19fd3abd7df146e18dc45b88b7100eb71d6cfafaf598eb93d2f7a5074eee9a7d2d810a025c03900520049fc94fa080cfda0
1768939804100577110,73,1100,d301244350003a834f2200207302520200000000202041005c1dd5d465a32727a8a5a1a325a3a300000000000066ae95f5363715aa9dc8fbbfe43ed2840e16bfb2607181440d48275f328859e0a5128b15a76fad75a9b736b711bfd178f897f2bee0626fdd699ab81ac651c3590f8020fcae1cf3fea2556b5fb8b8a60cc738d35b0340590150b4024730fd4c307cbd1bfcbe1a40000005f86685ef1d7a7e11f94bf685d90e8518a506d253034ff583925a884e1279521779424501ebd401b81a0197b34c32e4c2bc25c97000992a13bcf126c912ac2f0b3051645132ccd338000012b59b5d3a6fbb9cb2bd4f9d734f62f8965d7fd96f861b626216b5f843b489391610f8bd1f382a914d1082356fedffe550b1016702cef9cdf483bb5c33906701e1c3e7877d80acd782d3008c43f00053e283e20020001c070000000000208000007d72520222820a0bb2da55e69df738826492faf9fea845de7d7d50087165f593f8d7deebffd7af26e3f8e700541d078466484b854333859f42ff2b5d7e6b6e7c521c7dfb1b03279880ce9178d964a64c1c9323bca8b4c931c90009c1fad8f1dab9e6d4301cb3c83783e06920ceb6bf003211ec23200ba04a8368d301564490003a834f22002021012012280000002081010071fdffffacaea8a629a7a82e000000001445d4b45226ada5b372fd2df150344143026ffe5ff2df0481d788789f04e3ce5837661821f337a1790213e222420921e912fa613de90d4dc0f6630e8a88f7f50db828fc550fbbe1077ef81effa4eafa0557b4347e3ea7f5f1fe4a1005b401389a00f02181d16c796ec740000007cef48963df8826170977c483926b842ff1042fd902cba1827f2e02ebcd826db081f8c981d1ac02dbb581d7cefde227fd4856fe4fe17f19d9ff8ff4ff6377ff919eff932caf8c7408a38012148f23c8f394e537c5312c87124e135ce5394cb304c9331fcf0b1ebe00000003e90341aef2c78162b845af7de3d73dbf865fd69621a1e3f75dab61d8f522fad735edbee5fdb49bf083f98c760ff220944008785130425c44b86e08dc41b8876fa8f161dd83c6478bf31de5edcb3794e856c04340b100b080d8923fd3012e4670003a827460002000000016080600002080014173ffffd8a2988e90a49a000000e0fd33e00614c3fef58329fd080be1067c69f7c6de0247e01ce4be664d43a4d4d84acf24a292610a867f1669348667b45ed9e057460f6801307c0f95a0456c1d7c21cae01cbd81bd4c1bde84c3504e543ffbe59f87099f9379c1459b016dcd8130ebe12e7701205e61add34189ad215b818167da61786c5fe784bfead1dfc20ea04c37a066ad20a506407cd7e05a5b605be1c07236809c64008935a83b68c8c57214591645334cd1344cf33ca3314b92acaaf23b2f13a6f0d033e0000001e37f59ac6b23a86dbc2735d3aebc870ac6f4ec472ecc266a5a379de4dc36ccf173e077d217212e43bc8cf95b7234ed75d9e7b6cf692ed3bd323a647519e98bd284180030806920d5c1d37d4dfa5eced26a
1768939806001227086,73,1100,d301244350003a835ec200207302520200000000202041005c59d5d465a32727a8a5a1a325a3a300000000000086be91f4367715aa9d48dbcfe45ed2840e16bfb2607181440d48275f3378dc57ad61fb996fac3f822558430181e8a787c7f8cfaf5a58777e667e0468fb1ea6a16bfb3ec4657fff66552de68f1652a7e6689e6d627f61aa7d72107e6891c000000088f2005b3c805bf27e302a7e27217c66397b342179663af8a5c87a5f757a6ebcfab11f011183781da6780dc1f8541278205777ffdf4c32e4c2001dc992649b2a53bcf126c912ac2f0b3071645132ccd33800001265935eb34f0be4e9bc4f95814ae3386e5d7e592f56196262568dfbb5176e96dc40fa1f6dfcdb7b7627f64be41e78358175a2ec05f300bd00a9d6c86cb8d94d9cbb12764c00df64fed3008c43f00053e293820020001c070000000000208000007d72520222820a0bb2da55ec9df6f89a66927af9fea845de7d7d50087632a8609a7072e989176f86ab621ad1046612882695bff86f4078cb69017b5400bb63fdd0f2f8413585e8a6038f9c7a0f16a6cc1c9323bca8f4c931c900099a04d831dad1c2d4b03cafee1fdb40dc41ba39f983c919f03428227876e510d301564490003a835ec2002021012012280000002081010071fdffffacaea8a629a7a82e000000001465dcb251268da5b373fd2df158344143026ffe67f2df0490eac169b793f8c0c0cf0cc4883a3605e8d85ae386b2284b2a858fc86740094720b5ed8a8408b790191371b2151b1709bd430f3d0916ae1121c125eb6c0ad6d2abec15a6e25284fdfb04b5540596d98311f8c0000000eb08827ff20142288293d28037a000d51200d4fa01c9cb817d3d01e9d2016bb184cfc384a8aa85b2b304aecd03a93c030f6f8416fe84e105c000007ad714fb05747b071dafac7c08a48012148f23c8f394e537c5312c87124e135ce7394cb304c933000f0b20be800000041306c10f1acd8062f845ad7ce39735b985df96861ba2e3f755a962591532d8e0362d6f6a3f21ddcc3482f2ce1c12398c71e8e4025364a6894ef5cdec53d947b26ef80deabbd337b6f7d9ef8de007b5682ee15ea29d83b1809764c3d3012e4670003a828400002000000016080600002080014173ffffd8a2988e90a49a000000e1fd13e80613c43ef58329fd080be1067c69c8b47b1d33b1bd5ea5e7ebbe3ebc7de948de8a5fb3c61baab3bbf07b9397b1919b2133bc0bfbfaf7bc3b1b0fc252a3451df251e8e50fd45106dddf65e00eff427d3ecdaf5eda161fbf891fe7b99faad9ffa8643f9a4c5ef8c09ed4983ea66d3eb2c55ec3595e9a0dbe9d5a7e74979efebfff1937e179abc15179c12efd2130830146de7ee349fed01b887368c9457214591645334cd1344cf33ca3314b92acaaf23b2f13a6f0d033e0000001eb8499bc7721a82dbc1f31d36ecc8f0bc6b4dc472fcbe6fa72379e649c36cd034ffbe81ff789cf18be1bbc8078cff8c5f2abe1f7ca5f849e7c3d0c7a0cf447e8205408b2116b2300c55003e7082a22721e
