timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1774901379003090923,,196.71,149.0,0.0,36.0,20.0,,,,,,,,,,,,,
1774901379006210212,320081,9.244,2.1,10.824,-1.1,0.1,0.04,3.44,0.88,5.38,0.0,0.07,-0.34,197.91,15.38,0.0,0.07,-0.38,196.71
1774901379010053427,320081,9.244,2.1,10.824,-1.1,0.1,0.04,3.44,0.88,5.38,0.0,0.07,-0.34,197.91,149.0,0.0,,,
1774901379013751979,1871,9.312,1.9,10.816,-0.8,-0.16,-0.08,0.0,0.88,5.31,0.0,0.04,-0.38,176.3,148.0,0.0,0.0,0.0,
1774901379017545713,1971,9.304,2.0,10.832,-0.9,0.08,0.02,0.0,0.88,5.31,0.01,0.02,-0.37,176.3,148.0,0.0,0.0,0.0,
1774901379021818361,2071,9.296,2.2,10.82,-0.6,-0.04,0.14,0.0,0.88,5.31,0.0,0.05,-0.37,172.19,148.0,0.0,0.0,0.0,
1774901379027524434,2170,9.26,1.8,10.82,-0.7,-0.1,-0.04,0.0,0.88,5.31,0.0,0.03,-0.4,172.19,148.0,0.0,0.0,0.0,
1774901379108613783,2271,9.252,2.0,10.816,-1.0,-0.21,-0.08,0.0,0.88,5.31,0.0,0.03,-0.41,202.03,148.0,0.0,0.0,0.0,
1774901379116930473,2371,9.256,2.1,10.82,-1.0,-0.02,0.06,0.0,0.88,5.31,0.0,0.02,-0.36,197.91,148.0,0.0,0.0,0.0,
1774901379120982108,2471,9.26,2.1,10.832,-0.9,-0.08,0.06,0.0,0.88,5.31,-0.01,0.04,-0.38,176.3,148.0,0.0,0.0,0.0,
1774901379125005188,2571,9.248,2.2,10.82,-0.8,0.08,0.0,0.0,0.88,5.31,-0.01,0.04,-0.37,176.3,148.0,0.0,0.0,0.0,
1774901379129054861,2671,9.252,2.1,10.824,-1.1,-0.12,-0.04,0.0,0.88,5.31,0.01,0.05,-0.4,176.3,149.0,0.0,0.0,0.0,
1774901379133255788,2771,9.252,1.9,10.812,-0.9,-0.02,0.18,0.0,0.88,5.31,0.0,0.04,-0.39,176.3,148.0,0.0,0.0,0.0,
1774901379137213592,2871,9.256,1.9,10.82,-0.9,-0.08,0.21,0.0,0.88,5.31,0.0,0.04,-0.4,197.74,148.0,0.0,0.0,0.0,
1774901379210986743,2971,9.256,2.2,10.828,-1.0,0.04,-0.1,0.0,0.88,5.31,0.01,0.05,-0.37,176.3,148.0,0.0,0.0,0.0,
1774901379215181596,3070,9.308,2.2,10.82,-0.9,-0.04,0.1,0.0,0.88,5.31,0.0,0.02,-0.38,176.3,147.0,0.0,0.0,0.0,
1774901379219311600,3171,9.3,2.1,10.824,-1.1,0.02,-0.08,0.0,0.88,5.31,-0.01,0.03,-0.39,197.74,147.0,0.0,0.0,0.0,
1774901379230156909,3272,9.28,2.0,10.82,-0.9,0.21,0.04,0.0,0.88,5.31,0.0,0.04,-0.37,176.3,149.0,0.0,0.0,0.0,
1774901379241394116,3372,9.272,1.9,10.82,-1.0,0.06,0.08,0.0,0.88,5.31,-0.01,0.04,-0.37,176.47,149.0,0.0,0.0,0.0,
1774901379309287327,3472,9.252,1.9,10.82,-0.7,0.0,0.04,0.0,0.88,5.31,0.02,0.01,-0.34,202.03,148.0,0.0,0.0,0.0,
1774901379320561682,3571,9.296,2.0,10.82,-1.0,-0.1,0.1,0.0,0.88,5.31,-0.02,0.04,-0.35,176.47,149.0,0.0,0.0,0.0,
1774901379331621152,3671,9.3,2.1,10.824,-1.0,0.12,0.04,0.0,0.88,5.31,0.0,0.04,-0.37,202.03,149.0,0.0,0.0,0.0,
1774901379395291788,3771,9.248,2.2,9.492,0.3,0.02,-0.04,0.0,0.88,5.31,0.0,0.03,-0.36,202.03,148.0,0.0,0.0,0.0,
1774901379406344056,3870,10.8,1.5,9.5,0.3,0.02,-0.08,0.0,0.88,5.31,0.0,0.03,-0.35,202.03,148.0,0.0,0.0,0.0,
1774901379417785757,3971,10.796,1.7,9.532,0.1,-0.06,0.0,0.0,0.88,5.31,0.0,0.05,-0.34,176.3,148.0,0.0,0.0,0.0,
1774901379429019057,4071,10.804,1.8,9.532,0.3,-0.04,-0.04,0.0,0.88,5.31,-0.01,0.04,-0.35,176.3,148.0,0.0,0.0,0.0,
1774901379440259356,4171,10.804,1.5,9.524,0.2,0.1,-0.14,0.0,0.88,5.31,0.01,0.04,-0.38,197.91,149.0,0.0,0.0,0.0,
1774901379509969335,4271,10.8,1.9,10.82,-0.6,-0.06,0.02,0.0,0.88,5.31,0.0,0.04,-0.37,176.3,149.0,0.0,0.0,0.0,
1774901379520999325,4371,9.152,2.4,10.82,-0.8,-0.04,-0.18,0.0,0.88,5.31,0.0,0.01,-0.37,197.74,148.0,0.0,0.0,0.0,
1774901379532279735,4471,9.128,2.5,10.824,-0.7,0.0,-0.12,0.0,0.88,5.31,0.02,0.04,-0.36,176.3,148.0,0.0,0.0,0.0,
1774901379608278290,4571,9.132,2.4,10.828,-1.0,0.02,-0.1,0.0,0.88,5.31,0.01,0.05,-0.39,193.62,148.0,0.0,0.0,0.0,
1774901379619789156,4672,9.116,2.6,10.816,-0.7,0.0,-0.06,0.0,0.88,5.31,-0.01,0.04,-0.41,197.74,148.0,0.0,0.0,0.0,
1774901379621568925,4771,9.088,2.5,10.828,-0.8,-0.02,-0.04,0.0,0.88,5.31,-0.01,0.03,-0.36,197.74,148.0,0.0,0.0,0.0,
1774901379624886320,4871,9.088,2.6,10.82,-0.8,0.1,0.0,0.0,0.88,5.31,0.0,0.02,-0.36,202.03,148.0,0.0,0.0,0.0,
1774901379628827569,4971,9.128,2.6,10.816,-0.8,0.08,-0.02,0.0,0.88,5.31,0.0,0.02,-0.38,202.03,148.0,0.0,0.0,0.0,
1774901379632950924,5071,9.104,2.6,10.832,-0.8,0.1,0.0,0.0,0.88,5.31,-0.01,0.03,-0.35,172.19,148.0,0.0,0.0,0.0,
1774901379636936098,5171,9.136,2.7,10.824,-0.9,0.12,-0.08,0.0,0.88,5.31,0.0,0.05,-0.36,172.19,149.0,0.0,0.0,0.0,
1774901379710684879,5271,9.088,2.5,10.828,-0.6,-0.08,0.0,0.0,0.88,5.31,0.0,0.01,-0.37,170.99,147.0,0.0,0.0,0.0,
1774901379714734773,5370,9.132,2.6,10.82,-0.8,0.06,0.08,0.0,0.88,5.31,-0.01,0.0,-0.35,0.2,147.0,0.0,0.0,,0.03
1774901379726743441,29484,9.184,1.8,9.616,-0.4,0.02,0.04,0.0,0.88,5.31,0.0,0.03,-0.37,202.2,147.0,0.0,0.0,,0.03
1774901379737667045,29484,9.184,1.8,9.616,-0.4,0.02,0.04,0.0,0.88,5.31,0.0,0.03,-0.37,202.2,147.0,0.0,0.0,,0.03
1774901379808953742,29484,9.184,1.8,9.616,-0.4,0.02,0.04,0.0,0.88,5.31,0.0,0.03,-0.37,202.2,147.0,0.0,0.0,0.0,
1774901379819989399,29584,10.804,1.6,9.044,-37.5,1.62,-1.27,0.0,0.88,5.31,0.0,0.02,-0.35,196.37,147.0,2.66,0.89,0.0,0.0
1774901379831149015,29685,9.216,52.8,9.6,-17.1,0.43,-1.88,0.0,0.88,5.31,1.83,-0.03,-1.05,170.13,149.0,43.66,35.09,0.0,0.0
1774901379907278456,29785,10.328,51.2,10.752,-105.6,2.91,-1.19,0.12,0.37,5.44,2.01,-0.25,-0.42,135.66,149.0,36.22,34.41,0.0,0.0
1774901379918550625,29885,9.968,75.0,10.576,-118.4,2.95,-1.99,0.75,0.31,5.06,0.08,0.0,-0.22,11909.99,147.0,27.91,30.31,0.0,0.0
1774901379930188914,29985,10.088,97.6,10.608,-111.8,3.5,-1.99,1.12,0.37,4.56,-0.22,0.08,-0.44,149.72,148.0,26.31,26.31,0.0,0.0
1774901379941521192,30085,9.64,90.8,10.272,-101.3,2.6,-2.23,1.81,0.31,4.19,-0.63,0.19,-0.15,142.86,148.0,19.92,27.16,0.0,0.0
1774901380009658934,30185,10.272,89.2,9.68,-185.1,3.85,-2.5,2.5,0.12,4.06,0.18,0.0,-0.34,143.37,152.0,18.1,23.61,0.0,0.0
1774901380021066897,30284,9.58,104.2,10.612,-116.4,3.71,-2.44,3.13,0.19,3.94,0.42,-0.14,-0.5,143.55,152.0,27.79,22.74,0.0,0.0
1774901380032652225,30384,9.72,126.2,10.44,-100.1,3.16,-2.87,4.0,0.19,3.81,-0.39,0.1,-0.17,131.37,152.0,29.88,23.54,0.0,0.0
1774901380099749127,30484,10.54,119.5,10.692,-114.3,2.6,-4.16,5.06,0.12,3.75,-0.3,0.21,-0.39,132.05,156.0,30.69,20.46,0.0,0.0
1774901380111014482,30584,10.58,138.9,10.672,-109.0,3.38,-3.26,6.0,0.0,3.63,0.77,-0.05,-0.55,11913.08,158.0,30.71,21.79,0.0,0.0
