timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1770762796402861594,3738,0.0,0.5,0.0,0.5,-0.1,-8.2,0.0,6.0,9.88,0.13,0.01,0.0,237.18,263.0,0.0,0.0,0.0,
1770762796495219043,3837,0.0,0.8,0.0,0.7,0.12,-8.63,0.0,6.0,9.88,0.17,-0.09,0.06,235.98,263.0,0.0,0.0,0.0,
1770762796593507847,3937,0.0,1.1,0.0,0.4,0.08,-8.18,0.0,6.0,9.88,0.28,0.0,-0.03,235.98,262.0,0.0,0.0,0.0,
1770762796695923012,4038,0.0,1.0,0.0,0.6,0.04,-8.2,0.0,6.0,9.88,0.34,-0.04,0.0,237.18,262.0,0.0,0.0,0.0,
1770762796794191463,4137,0.0,1.2,0.0,0.3,-0.08,-8.26,0.0,6.0,9.88,0.02,-0.02,0.08,237.18,264.0,0.0,0.0,0.0,
1770762796896626666,4237,0.0,0.8,0.0,0.5,0.16,-8.65,0.0,6.0,9.88,-0.08,0.03,-0.15,236.16,263.0,0.0,0.0,0.0,
1770762796994949621,4338,0.0,1.0,0.0,0.5,-0.02,-8.2,0.0,5.94,9.88,0.07,0.0,0.07,237.18,263.0,0.0,0.0,0.0,
1770762797103300932,4438,0.0,1.4,0.0,0.5,-0.06,-8.55,0.0,5.94,9.88,0.02,0.02,0.02,235.98,262.0,0.0,0.0,0.0,
1770762797195642539,4538,0.0,1.2,0.0,0.3,0.08,-8.18,0.0,6.0,9.94,0.13,-0.01,-0.42,235.98,262.0,0.0,0.0,0.0,
1770762797293954344,4638,0.0,0.9,0.0,0.2,-0.02,-8.18,0.0,6.0,9.94,-0.13,0.05,0.13,237.18,262.0,0.0,0.0,0.0,
1770762797396383304,4738,0.0,1.2,0.0,0.4,0.04,-8.13,0.0,5.88,9.94,0.54,-0.07,0.05,246.79,263.0,0.0,0.0,0.0,
1770762797498759019,4839,0.0,1.1,0.0,0.3,0.04,-8.61,0.56,5.25,9.19,-0.1,-0.41,0.32,254.51,263.0,0.0,0.0,0.0,
1770762797597095363,4939,0.0,1.0,0.0,0.2,-0.04,-8.61,1.75,5.44,7.5,0.02,0.22,0.1,265.82,269.0,0.0,0.0,0.0,
1770762797699476634,5040,0.0,1.1,0.0,0.2,-0.08,-8.57,2.75,5.06,6.81,-0.51,0.23,0.34,270.11,284.0,0.0,0.0,0.0,
1770762797797761141,5140,0.0,0.9,0.0,0.5,-0.02,-8.16,3.75,4.94,7.63,0.01,-0.08,0.05,267.71,284.0,0.0,0.0,0.0,
1770762797900187045,5240,0.0,1.1,0.0,0.3,0.14,-8.18,5.44,4.81,8.88,0.99,-0.77,-0.51,268.4,290.0,0.0,0.0,0.0,
1770762797998499665,5341,0.0,1.4,0.0,0.1,0.02,-8.24,7.25,6.06,8.69,0.94,-0.13,-0.29,276.8,291.0,0.0,0.0,0.0,
