timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1772408899707003264,3550,9.484,2.4,11.332,-1.0,0.04,-0.18,-0.06,9.75,15.69,0.0,0.0,-0.06,161.9,180.0,0.0,0.0,0.0,
1772408899719391935,4428,9.516,2.2,11.344,-0.8,-0.2,-0.1,-0.06,9.75,15.69,0.02,-0.01,-0.02,162.07,180.0,0.0,0.0,0.0,
1772408899787534736,4529,9.54,2.4,11.344,-0.8,-0.18,-0.16,-0.06,9.75,15.69,-0.02,0.0,0.0,162.07,181.0,0.0,0.0,0.0,
1772408899791673571,4628,9.468,2.7,11.332,-0.7,-0.12,-0.04,-0.06,9.75,15.69,0.0,0.0,-0.06,161.9,180.0,0.0,0.0,0.0,
1772408899802843016,4727,9.548,2.3,11.336,-0.6,-0.14,0.0,-0.06,9.75,15.69,-0.01,-0.01,0.0,162.07,180.0,0.0,0.0,0.0,
1772408899873498678,4828,9.54,2.2,11.348,-0.8,-0.02,0.0,-0.06,9.75,15.69,0.0,0.0,-0.02,161.9,181.0,0.0,0.0,0.0,
1772408899884651604,4928,9.48,2.7,11.348,-0.8,0.0,-0.1,-0.06,9.75,15.69,0.0,0.03,-0.05,161.9,180.0,0.0,0.0,0.0,
1772408899910359592,5028,9.5,2.3,11.332,-1.2,-0.06,-0.1,-0.06,9.75,15.69,0.0,0.0,-0.05,161.9,180.0,0.0,0.0,0.0,
1772408899921638613,5129,9.56,2.5,11.34,-1.1,-0.02,-0.16,-0.06,9.75,15.69,0.0,-0.01,-0.02,163.1,180.0,0.0,0.0,0.0,
1772408899933163287,5228,9.516,2.6,11.336,-0.9,0.0,-0.12,-0.06,9.75,15.69,0.01,0.0,-0.04,161.9,181.0,0.0,0.0,0.0,
1772408899944482494,5328,9.488,2.4,11.344,-0.7,-0.18,-0.16,-0.06,9.75,15.69,0.0,-0.01,-0.03,162.07,181.0,0.0,0.0,0.0,
1772408900012765983,5429,9.544,2.3,11.348,-0.8,0.12,0.02,-0.06,9.75,15.69,0.01,0.01,0.0,157.61,181.0,0.0,0.0,0.0,
1772408900024065986,5529,9.52,2.6,11.336,-1.3,-0.02,-0.08,-0.06,9.75,15.69,0.0,0.01,-0.02,158.81,181.0,0.0,0.0,0.0,
1772408900035481917,5628,9.548,2.3,11.348,-0.6,-0.08,-0.12,-0.06,9.75,15.69,-0.02,-0.01,-0.01,161.9,181.0,0.0,0.0,0.0,
1772408900111073690,5729,9.344,185.9,10.696,-163.5,1.7,3.01,-0.06,9.88,15.75,1.0,1.49,0.74,11855.28,180.0,51.49,39.46,0.0,0.0
1772408900122454584,5854,9.608,181.0,11.072,-174.3,1.99,2.93,-0.37,10.06,16.12,-0.11,-0.8,0.75,166.7,177.0,75.34,42.84,0.0,0.0
1772408900133932331,5954,10.132,149.8,11.128,-173.7,2.15,3.75,0.56,10.25,16.12,-0.13,-0.11,-0.81,198.6,177.0,76.23,43.43,0.0,0.0
1772408900233941236,6053,9.472,141.6,11.156,-169.8,3.3,2.6,1.19,10.5,16.19,0.23,-0.08,0.1,11831.44,175.0,75.06,46.67,0.0,0.0
1772408900332235110,6176,10.892,189.1,11.08,-205.8,2.87,3.44,1.88,10.63,16.0,-0.33,0.52,-0.12,174.59,174.0,75.95,54.49,0.0,0.0
1772408900434663874,6276,10.856,161.2,10.972,-209.4,2.4,2.97,2.31,10.75,15.88,-0.25,0.26,0.78,160.87,174.0,77.87,53.42,0.0,0.0
1772408900553482142,6375,11.096,126.2,10.292,-190.4,3.38,2.19,2.81,10.88,15.81,-0.32,0.11,-0.13,11820.98,169.0,77.47,51.0,0.0,0.0
1772408900655924777,6496,9.268,201.0,11.148,-194.6,3.16,3.61,3.63,10.94,15.63,0.33,0.07,0.65,183.16,168.0,76.26,46.07,0.0,0.0
1772408900754161391,6596,10.668,166.8,10.92,-246.6,3.03,2.99,3.88,10.81,15.56,0.15,-0.32,-0.12,2777.1,168.0,74.34,44.76,0.0,0.0
1772408900877179421,6695,11.012,208.8,10.928,-240.9,3.5,3.34,4.19,10.81,15.5,-0.33,0.14,0.18,11836.07,168.0,74.67,47.13,0.0,0.0
1772408900975292995,6817,10.368,154.3,9.812,-12.9,-0.92,2.71,4.63,11.13,15.56,-0.08,-0.42,-0.34,164.64,167.0,65.14,50.84,0.0,0.0
1772408901083568850,6917,10.984,147.2,11.124,-233.7,3.65,2.58,5.06,11.25,15.5,-0.03,-0.48,-0.18,168.58,167.0,69.56,54.0,0.0,0.0
1772408901196416087,7017,10.82,179.9,10.948,-169.8,2.52,2.42,5.75,11.5,15.38,0.21,-0.32,-0.53,11826.64,163.0,76.07,51.67,0.0,0.0
1772408901319256840,7140,10.92,156.2,11.144,-189.5,3.01,3.07,6.5,11.69,15.19,0.18,-0.08,-0.11,11822.35,161.0,74.46,52.89,0.0,0.0
1772408901421700663,7263,10.62,153.4,10.756,-253.2,2.52,2.89,7.06,11.69,14.88,0.0,0.3,0.15,8163.91,157.0,75.87,57.53,2.0,0.0
1772408901519994521,7363,9.868,159.4,11.14,-192.0,3.32,2.21,7.06,11.56,14.75,-0.37,-0.29,0.29,3967.65,157.0,73.38,57.74,2.0,0.0
1772408901628454881,7462,10.052,142.9,11.1,-179.8,2.77,2.11,7.06,11.38,14.75,-0.07,-0.02,0.62,7700.35,154.0,75.07,58.09,2.0,0.0
1772408901720800537,7562,9.5,175.0,11.108,-176.6,2.99,3.61,7.19,11.25,14.69,-0.17,-0.03,0.03,155.89,154.0,77.19,52.63,2.0,0.0
1772408901819064432,7662,9.336,229.2,10.692,28.5,-1.86,3.67,7.94,11.31,14.44,0.3,-0.21,-0.22,194.14,149.0,68.47,50.37,2.0,0.0
1772408901941884555,7762,10.988,152.3,10.68,-347.2,4.34,2.87,8.19,11.25,14.25,0.11,-0.84,0.31,11818.92,147.0,64.89,61.42,2.0,0.0
1772408902056541085,7881,10.164,202.2,11.152,-209.2,2.97,2.89,8.38,11.44,14.19,-0.01,-0.14,-0.41,11819.61,147.0,76.22,56.62,2.0,0.0
1772408902179438473,7999,10.792,177.1,10.872,-221.4,3.44,2.79,9.19,11.75,14.06,0.3,0.22,-0.14,11821.32,149.0,75.64,56.37,2.0,2.0
1772408902277733482,8120,10.3,206.5,10.676,-233.0,3.4,3.16,9.81,11.81,13.88,-0.14,0.29,0.19,141.83,149.0,75.05,53.09,2.0,2.0
1772408902380153827,8220,10.188,175.7,11.08,-215.2,3.48,2.81,9.94,11.75,13.81,-0.03,0.15,0.18,7387.88,147.0,75.16,58.21,2.0,2.0
1772408902478454855,8321,10.844,203.8,10.136,-178.3,3.07,2.34,10.13,11.56,13.75,-0.26,-0.27,-0.06,159.15,147.0,76.11,58.3,2.0,2.0
1772408902580843717,8420,11.096,165.0,11.164,-189.3,2.77,2.27,10.31,11.63,13.63,0.09,0.29,-1.44,1348.5,148.0,76.75,61.1,2.0,2.0
1772408902679224284,8520,10.564,125.9,10.688,-204.2,3.55,2.68,10.63,11.56,13.5,-0.25,0.26,-0.1,152.98,148.0,75.39,61.68,2.0,2.0
1772408902781635203,8620,10.564,177.6,11.008,-215.7,3.5,2.42,10.94,11.5,13.38,0.2,-0.14,0.08,175.27,147.0,76.26,60.37,2.0,2.0
1772408902879971935,8720,9.48,243.6,10.696,-234.6,3.01,3.96,11.69,11.56,13.06,-0.09,0.02,-0.12,156.24,148.0,74.94,54.73,2.0,2.0
1772408902978206369,8820,9.96,250.7,10.644,-308.0,4.12,3.16,12.69,11.56,12.75,-0.63,-0.69,1.61,168.93,148.0,73.57,53.18,2.0,2.0
1772408903080549215,8920,10.864,217.5,10.876,-186.9,2.71,2.29,13.06,11.69,12.63,-0.3,0.3,-0.16,193.11,150.0,73.08,59.58,4.0,2.0
