timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1771961019041831935,2900,11.06,4.9,11.068,-2.0,-0.57,-0.04,-0.06,14.31,3.81,-0.02,-0.01,-0.01,183.85,202.0,0.0,0.0,0.0,
1771961019159921731,3763,9.412,4.5,11.06,-1.0,-0.59,-0.16,-0.06,14.31,3.81,-0.01,-0.01,-0.05,179.39,196.0,0.0,0.0,0.0,
1771961019242550527,3863,9.524,4.5,11.068,-2.7,-0.61,-0.12,-0.06,14.31,3.81,-0.02,-0.01,-0.03,183.85,204.0,0.0,0.0,0.0,
1771961019344921046,3963,9.388,4.1,10.064,-2.6,-0.53,-0.14,-0.06,14.31,3.81,-0.01,-0.03,-0.11,183.85,203.0,0.0,0.0,0.0,
1771961019443220694,4063,11.036,4.2,9.62,-1.0,-0.63,-0.16,-0.06,14.31,3.81,-0.01,0.0,-0.02,183.85,203.0,0.0,0.0,0.0,
1771961019545611564,4163,11.044,4.2,10.556,-1.8,-0.61,-0.08,-0.06,14.31,3.81,0.0,-0.01,-0.07,179.56,214.0,0.0,0.0,0.0,
1771961019643914286,4263,11.02,4.4,10.948,-1.6,-0.63,-0.08,-0.06,14.31,3.81,-0.01,0.0,-0.03,179.56,215.0,0.0,0.0,0.0,
1771961019742184120,4363,11.024,4.7,9.772,-1.9,-0.7,-0.06,-0.06,14.31,3.81,0.0,0.0,-0.03,183.85,215.0,0.0,0.0,0.0,
1771961019844613472,4463,11.032,4.6,10.492,-2.0,-0.55,0.06,-0.06,14.31,3.81,-0.03,-0.03,-0.03,179.56,212.0,0.0,0.0,0.0,
1771961019942890657,4563,9.448,5.1,11.076,-2.7,-0.74,-0.04,-0.06,14.31,3.81,-0.02,0.0,0.0,183.33,204.0,0.0,0.0,0.0,
1771961020059920490,4663,11.056,4.5,10.748,-2.9,-0.66,-0.04,-0.06,14.31,3.81,-0.02,0.01,-0.03,184.36,204.0,0.0,0.0,0.0,
1771961020143609120,4763,10.028,3.9,9.648,-2.3,-0.57,-0.06,-0.06,14.31,3.81,-0.02,-0.01,-0.05,184.36,206.0,0.0,0.0,0.0,
1771961020246010490,4862,9.512,4.4,10.852,-2.3,-0.51,-0.04,-0.06,14.31,3.81,-0.01,-0.02,0.0,184.36,206.0,0.0,0.0,0.0,
1771961020344310027,4963,9.328,4.8,11.06,-2.6,-0.57,-0.04,-0.06,14.31,3.81,0.0,-0.01,-0.07,184.36,203.0,0.0,0.0,0.0,
1771961020446700527,5063,10.304,5.2,10.948,-1.6,-0.61,0.04,-0.06,14.31,3.81,-0.03,-0.02,-0.06,184.36,196.0,0.0,0.0,0.0,
1771961020544994564,5164,10.676,4.2,10.908,-2.5,-0.63,-0.06,-0.06,14.31,3.81,-0.02,0.0,-0.05,183.85,196.0,0.0,0.0,0.0,
1771961020647403101,5264,9.78,4.4,11.04,-2.1,-0.51,0.16,-0.06,14.31,3.81,-0.01,-0.01,-0.06,179.56,198.0,0.0,0.0,0.0,
1771961020745695860,5364,9.204,4.9,9.696,-2.1,-0.66,-0.04,-0.06,14.31,3.81,-0.03,0.0,-0.04,184.36,207.0,0.0,0.0,0.0,
1771961020848093119,5465,11.036,4.5,11.072,-2.5,-0.72,-0.02,-0.06,14.31,3.81,-0.02,-0.01,-0.05,184.36,207.0,0.0,0.0,0.0,
1771961020946398934,5565,10.904,4.5,11.068,-2.1,-0.55,-0.04,-0.06,14.31,3.81,-0.02,0.01,-0.02,183.33,201.0,0.0,0.0,0.0,
1771961021063925378,5665,9.044,4.0,10.128,-2.6,-0.49,-0.08,-0.06,14.31,3.81,-0.02,0.0,-0.03,184.36,204.0,0.0,0.0,0.0,
1771961021147087489,5766,11.04,4.7,11.056,-1.8,-0.57,-0.02,-0.06,14.31,3.81,-0.01,0.0,-0.07,183.85,204.0,0.0,0.0,0.0,
