timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1771005936601648051,3808,9.116,2.4,11.112,-1.0,0.14,-0.04,0.0,12.38,13.0,-0.01,0.01,-0.03,245.25,265.0,0.0,0.0,0.0,
1771005936606598567,4636,9.124,2.4,11.12,-0.9,0.0,-0.04,0.0,12.38,13.0,0.02,-0.02,-0.05,246.1,264.0,0.0,0.0,0.0,
1771005936611383043,4737,9.164,2.6,11.1,-1.1,-0.1,0.04,0.0,12.38,13.0,0.01,0.01,-0.01,245.07,264.0,0.0,0.0,0.0,
1771005936616771456,4837,9.164,2.5,11.116,-0.7,-0.1,-0.14,0.0,12.38,13.0,0.0,0.01,-0.01,246.27,266.0,0.0,0.0,0.0,
1771005936623184369,4937,9.152,2.4,11.12,-0.9,-0.21,-0.2,0.0,12.38,13.0,-0.01,0.01,-0.04,245.07,266.0,0.0,0.0,0.0,
1771005936650882486,5037,9.104,2.5,11.116,-1.0,-0.12,0.0,0.0,12.38,13.0,0.01,0.0,-0.03,246.1,265.0,0.0,0.0,0.0,
1771005936654967783,5137,9.132,2.4,11.124,-0.7,-0.04,0.0,0.0,12.38,13.0,-0.01,0.0,0.0,242.5,263.0,0.0,0.0,0.0,
1771005936659229379,5237,9.168,2.6,11.128,-0.9,0.02,-0.04,0.0,12.38,13.0,-0.02,0.01,0.0,241.47,263.0,0.0,0.0,0.0,
1771005936670728514,5338,9.128,2.5,11.116,-1.0,0.0,0.06,0.0,12.38,13.0,0.02,0.01,-0.04,242.67,264.0,0.0,0.0,0.0,
1771005936681666381,5438,9.104,2.4,11.124,-0.8,-0.12,-0.21,0.0,12.38,13.0,-0.01,0.01,-0.04,242.5,264.0,0.0,0.0,0.0,
1771005936749189501,5538,9.164,2.5,11.12,-0.9,0.02,0.06,0.0,12.38,13.0,-0.02,0.01,-0.01,242.67,264.0,0.0,0.0,0.0,
1771005936760004365,5638,9.172,2.6,11.108,-0.9,-0.12,-0.14,0.0,12.38,13.0,0.01,0.0,-0.01,242.67,265.0,0.0,0.0,0.0,
1771005936771396387,5738,9.18,2.4,11.116,-1.1,0.04,-0.04,0.0,12.38,13.0,0.01,0.0,0.0,245.25,264.0,0.0,0.0,0.0,
1771005936782304420,5837,9.16,2.6,11.124,-1.0,-0.1,-0.08,0.0,12.38,13.0,-0.02,-0.01,-0.01,242.67,264.0,0.0,0.0,0.0,
1771005936847460108,5938,9.112,2.6,11.112,-0.5,0.02,-0.16,0.0,12.38,13.0,0.03,0.01,0.0,242.5,265.0,0.0,0.0,0.0,
1771005936858384307,6038,9.108,2.5,11.124,-0.8,-0.02,-0.04,0.0,12.38,13.0,0.0,-0.02,-0.01,242.5,265.0,0.0,0.0,0.0,
1771005936869601660,6138,11.152,1.5,9.8,-0.2,-0.12,-0.12,0.0,12.38,13.0,0.03,0.02,-0.01,242.5,263.0,0.0,0.0,0.0,
1771005936880634768,6238,11.116,1.9,9.78,-0.2,-0.1,-0.04,0.0,12.38,13.0,-0.01,0.0,-0.03,246.1,265.0,0.0,0.0,0.0,
1771005936949906569,6338,11.132,1.6,9.756,-0.2,0.0,-0.02,0.0,12.38,13.0,0.04,0.0,-0.01,245.07,265.0,0.0,0.0,0.0,
1771005936961479798,6437,11.128,1.7,9.788,-0.1,-0.12,-0.08,0.0,12.38,13.0,0.03,0.01,-0.02,241.47,264.0,0.0,0.0,0.0,
1771005936972622224,6537,9.372,2.2,11.12,-0.8,-0.16,0.0,0.0,12.38,13.0,0.01,0.0,-0.03,245.25,264.0,0.0,0.0,0.0,
1771005936976075342,6637,9.412,2.3,11.116,-0.8,-0.1,-0.1,0.0,12.38,13.0,-0.02,0.01,0.0,245.07,264.0,0.0,0.0,0.0,
1771005937048175534,6737,9.364,2.2,11.112,-1.0,-0.02,-0.23,0.0,12.38,13.0,0.02,0.01,-0.01,245.25,265.0,0.0,0.0,0.0,
1771005937056525991,6837,9.416,2.0,9.528,0.1,-0.02,-0.14,0.0,12.38,13.0,0.0,0.01,-0.02,246.1,265.0,0.0,0.0,0.0,
1771005937068050262,6937,11.124,1.6,9.572,0.2,0.06,-0.1,0.0,12.38,13.0,0.0,0.01,-0.03,246.1,266.0,0.0,0.0,0.0,
1771005937079459828,7037,11.124,1.8,9.56,0.3,-0.16,-0.16,0.0,12.38,13.0,0.01,0.01,-0.02,245.07,264.0,0.0,0.0,0.0,
1771005937150578840,7137,9.104,2.6,11.124,-0.8,-0.16,-0.16,0.0,12.38,13.0,0.03,-0.01,-0.03,242.5,264.0,0.0,0.0,0.0,
1771005937161723753,7236,9.116,2.5,11.108,-1.0,-0.06,-0.1,0.0,12.38,13.0,0.01,0.01,0.01,242.5,265.0,0.0,0.0,0.0,
1771005937172890833,7336,9.172,2.4,11.092,-0.8,0.02,-0.02,0.0,12.38,13.0,0.0,-0.04,-0.01,242.67,264.0,0.0,0.0,0.0,
1771005937248880687,7436,9.184,2.5,11.108,-0.9,-0.08,0.0,0.0,12.38,13.0,0.02,0.01,-0.02,242.5,264.0,0.0,0.0,0.0,
1771005937260065860,7536,9.164,2.1,11.112,-0.8,0.0,-0.16,0.0,12.38,13.0,0.0,0.0,0.0,242.67,265.0,0.0,0.0,0.0,
1771005937271494611,7636,9.116,2.6,11.1,-0.9,0.0,-0.02,0.0,12.38,13.0,-0.03,0.01,0.0,242.5,264.0,0.0,0.0,0.0,
1771005937282895287,7736,9.144,2.4,11.128,-0.8,-0.04,-0.12,0.0,12.38,13.0,0.02,0.0,-0.01,241.47,264.0,0.0,0.0,0.0,
