timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771014839072387102,00:18:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839073549764,00:18:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839074623776,00:18:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839077017136,00:18:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839078260984,00:18:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839080583510,00:18:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839084831022,00:18:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839087158955,00:18:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839091090741,00:18:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014839686455717,00:18:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014840685927497,00:18:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014842093852109,00:18:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014842630358590,00:18:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014843631314467,00:18:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014844630762600,00:18:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014845634944129,00:18:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014846634031802,00:18:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014847637036086,00:18:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014848640271237,00:18:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014849643699831,00:18:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
