timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1772412450898814196,40615,4.0,0.81,6.75,14.19,0.01,0.06,0.01,157.27,184.0,0.0,30.0,,0.0,161.38,186.0,0.0,30.0,26.0
1772412451159741625,261332,9.416,2.7,11.192,-0.9,0.08,-0.04,0.81,6.75,14.19,0.01,0.06,0.01,157.27,184.0,0.0,30.0,,0.0
1772412451163737913,261332,9.416,2.7,11.192,-0.9,0.08,-0.04,0.81,6.75,14.19,0.01,0.06,0.01,157.27,184.0,0.0,30.0,,
1772412451168089284,3794,9.408,2.6,11.144,-0.8,0.02,-0.08,-0.88,12.5,15.38,-0.09,-0.2,0.0,11976.7,186.0,0.0,0.0,0.0,
1772412451284356462,4751,11.156,99.3,11.096,-64.2,-0.7,1.78,-2.13,13.31,15.88,-0.17,0.05,-0.15,11838.99,185.0,26.07,19.55,0.0,0.0
1772412451397220909,4869,9.468,24.8,10.548,-51.8,1.17,0.7,-2.13,13.19,15.56,0.09,-0.04,0.01,11837.79,323.0,81.35,34.97,0.0,0.0
1772412451515935163,4988,9.204,54.1,10.012,-56.6,1.15,1.05,-2.5,13.25,15.13,0.38,0.07,-0.18,11807.26,314.0,81.42,59.15,0.0,0.0
1772412451638863292,5109,11.124,56.8,9.712,-50.5,0.7,0.84,-2.63,13.44,15.06,0.12,0.1,-0.02,11806.23,316.0,81.37,58.02,0.0,0.0
1772412451761769291,5232,9.436,84.3,11.08,-18.4,0.51,1.5,-2.56,13.63,14.94,0.12,0.09,0.04,11807.26,315.0,82.15,58.19,0.0,0.0
1772412451876415481,5352,9.216,57.4,11.088,-66.2,0.78,1.02,-2.38,13.38,14.69,-0.11,-0.08,0.1,11807.09,315.0,81.28,59.31,0.0,0.0
1772412451995195122,5467,9.224,51.4,11.1,-75.5,0.64,0.86,-2.44,13.25,14.44,0.02,-0.07,-0.19,11805.37,316.0,81.4,61.05,0.0,0.0
1772412452118063740,5586,11.108,44.1,11.084,-48.4,0.61,0.94,-2.31,13.06,13.81,-0.04,0.1,0.05,11806.4,319.0,81.4,60.35,0.0,0.0
1772412452236831980,5709,10.064,47.3,10.96,-58.1,0.41,0.96,-1.81,12.69,13.19,-0.13,0.1,-0.17,11811.55,325.0,81.47,56.82,0.0,0.0
1772412452355620757,5829,9.168,88.6,9.636,-61.9,0.98,1.8,-1.56,12.81,12.94,0.21,-0.15,-0.33,11815.15,325.0,82.74,55.65,0.0,0.0
1772412452470277768,5945,11.1,84.4,11.072,-22.5,0.61,0.86,-1.69,13.25,12.63,0.16,0.04,-0.56,11806.06,326.0,82.12,59.15,2.0,0.0
1772412452572689977,6064,9.26,65.9,11.092,-47.4,1.15,1.05,-1.81,13.5,12.5,-0.03,0.05,-0.16,145.95,326.0,80.29,60.71,2.0,0.0
1772412452670945958,6164,9.516,54.0,11.076,-54.3,0.63,1.35,-1.63,13.25,12.69,0.3,0.0,-0.65,332.2,327.0,81.06,59.02,2.0,0.0
1772412452793888500,6264,10.796,72.9,10.084,-43.2,0.76,0.88,-1.44,12.94,13.0,0.01,-0.49,-0.47,11807.77,322.0,82.7,60.15,2.0,0.0
1772412452912617094,6384,9.728,62.2,9.868,-47.5,0.29,0.64,-0.63,12.19,13.38,-0.4,-0.07,0.0,11804.0,309.0,81.42,62.63,2.0,0.0
1772412453035509621,6505,9.476,63.8,10.12,-48.8,0.43,0.41,0.19,10.94,13.56,0.08,0.52,-0.07,11803.32,288.0,80.06,62.81,2.0,2.0
1772412453137953964,6627,9.484,46.3,11.048,-33.1,0.98,1.46,-1.19,10.44,13.94,0.29,0.1,0.37,344.03,288.0,78.71,62.24,2.0,2.0
1772412453236338651,6727,9.516,65.1,11.04,-44.9,0.7,1.6,-2.19,10.38,14.19,0.51,0.01,-0.07,262.22,266.0,81.82,59.58,2.0,2.0
1772412453334542361,6827,10.572,91.9,10.928,84.6,-5.39,0.66,-2.0,10.31,13.88,-0.06,-0.07,-0.41,140.97,266.0,76.06,57.95,2.0,2.0
1772412453457446874,6926,11.036,52.3,11.016,-92.2,1.66,1.17,-1.12,10.63,13.38,0.29,0.19,0.29,11804.34,248.0,75.01,60.01,2.0,2.0
1772412453576086977,7046,9.616,64.8,11.088,-55.7,0.29,1.56,-0.5,10.63,12.75,0.08,-0.08,-0.36,11804.34,236.0,82.13,60.05,2.0,2.0
1772412453711240681,7168,9.348,83.7,11.056,-45.8,1.17,1.07,-1.19,10.5,12.81,-0.12,0.0,-0.1,11803.32,221.0,80.7,58.94,2.0,2.0
1772412453830011058,7300,10.36,55.9,11.072,-58.9,0.55,1.31,-1.19,10.44,13.06,0.09,-0.32,0.16,11803.49,205.0,81.06,59.7,2.0,2.0
1772412453952955588,7421,9.368,76.2,11.04,-83.6,1.5,0.8,-1.56,10.13,12.44,0.08,0.29,-0.05,11815.66,194.0,75.08,61.75,4.0,2.0
1772412454051186707,7541,10.064,69.3,11.052,-148.2,1.64,0.9,-2.69,11.19,12.19,2.04,0.74,-1.04,180.76,194.0,69.56,60.41,4.0,2.0
1772412454149463921,7642,10.72,115.4,9.972,-106.5,2.11,2.73,-2.75,8.81,12.44,-2.56,-0.58,1.25,152.81,194.0,66.52,57.26,4.0,2.0
1772412454272432513,7742,11.052,123.6,10.456,-157.3,2.71,2.58,-2.69,6.63,11.75,0.35,1.04,-0.93,11843.45,188.0,69.77,41.38,4.0,2.0
1772412454374842733,7864,9.684,172.7,10.564,-134.3,2.58,3.59,-3.81,6.75,12.06,0.06,0.0,-0.06,176.99,180.0,64.77,40.48,4.0,2.0
1772412454473119484,7964,10.836,194.0,10.992,-177.4,3.11,2.97,-4.06,7.0,12.19,-0.02,-0.29,0.33,193.11,180.0,64.91,39.47,4.0,2.0
1772412454575439670,8065,10.324,164.6,10.06,-224.5,4.45,3.4,-4.0,7.19,12.13,-0.24,0.38,-0.1,184.19,178.0,55.33,51.32,4.0,2.0
