timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1772416854483134831,02:00:53.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416856041413842,02:00:54.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416856986336723,02:00:55.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416857551319078,02:00:56.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416858453792145,02:00:57.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416859144657425,02:00:58.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416860202808238,02:00:59.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416861222187805,02:01:00.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416862159636877,02:01:01.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416863174788618,02:01:02.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416864207656185,02:01:03.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416865211144390,02:01:04.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416866173533070,02:01:05.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416867197704469,02:01:06.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416868160284960,02:01:07.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416869176917758,02:01:08.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416870150490711,02:01:09.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416871192302395,02:01:10.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416872174441825,02:01:11.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416873172788888,02:01:12.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416874148113158,02:01:13.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416875188410199,02:01:14.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416876148211754,02:01:15.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416877145732540,02:01:16.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416878170531810,02:01:17.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416879201748128,02:01:18.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416880147876140,02:01:19.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416881151371622,02:01:20.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416882146708120,02:01:21.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416883159558760,02:01:22.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
1772416884178694912,02:01:23.105,2026-03-02,Invalid,,,,,,,0,99.99,99.99,99.99,
