timestamp_ns,message_type,data_length,data_hex
1770323028263820254,63,1015,d300fc43500063e86a8200205202528000000000202041004dddd664a6a52421a2a322278000000011a740966777221433e6fb48039038ff9f7f9c07b8032066e1aa0e382294a5713b1e1598f93141147599451ae6d6ce7023e7dc46ad506b1e6129ff92768ef963ef8898796309162fb20187b29798588048695428962d88483408540c9856a4c79d8e0fa13647b1fc2fc99077bd17f048d0485270afbd1547c3cb581d6c381e31daf6bfc5515c570ac310fccf334db29ca701c072d4b2a628e00001f57ca9b81ea1c6efac031bc472cc46fabeababe2c87461fe735c96b8fc7040e4f7cb8b986f38126a44f709c8078e0ee1c377870116822d24160679009a96a1d3009643f0009414bf420020000e0380000000002080000077da29fa4a4a0a3b28254ed3fad516976c557b0bffc857fec07d9c0dfe5646e6b1b7dfba76951fac036f1f3e2649e299e10a1191d24fa3326796e0dffaf5bfd5f897dacf340000078998ef9799585ff0b841ec84cb33490edab00017f33423090018e60980ce13eb96e1657855b3fd77fc470c804e209b7b0a79e31ccc08f01478c20c6dd3012444900063e86a8200200004053040000000208101007fffffa827a8a72d2d8000002720f60fd6406477deffcc82b20867c8c11712b5513a8013785938c50d7138e78f8dba78e82b600ece026b60403e13009756118b32976ad18260e2856e198a61f5d62cb9e33c96582665036666b784d5b0055fd8870cc9061b6003be1d838536043c8f83e21af8c8bd787ef9785380782a7407292387582307444286ede1787555f816d4774d5c76d76af868ba78dea678d07d78b1a6cd5354df35cdf374df37c4d1ac8d184a32a4a528a8ae6d314b37cc033cda8000005b36eddd4f64197e7982e3577df77161fa165b7a4151c4ad2dbb0fab94c60fec200a3f747f17071e09bc25f841f394e795cf4f9fb0b9417702e845fb0c1d16ce2f545467379e79dcd6ba8580969c4ad3012946700063e78fc0002000020118041200002080014123ffffd0c58524a484a544f00000000fa3ba5d7c40c5b12412bf6640f6fd93f24f84817f1f09029ecf295bd2b75829ad529055c8e66ca64bcac9bca43ac89cde1106e1d08e1e35e1063dfc8508b4b0b89c0baa30a7af092310197dec534ebb7d0e18ba0a985b0a8ffe0a0f4109c7dd0a9527f30f32f3cf97f36d3af3df12f42454f9c652fab6b9fc5b5bfaee85fa946f038be903270904a8d803043903aaa700b346fd5348fb886b4ca81a1284a128191e4791a4491e719ba709ba7198e639966398d5a89e000000006eeb9bc2bfb626bc0b11acac5a7f32cf2e8c9707d2344c0721cb1a8b067cd993c7df8e5f191e3e1c90b7236e54dd2bb99f727ecbada41b4bb6a4ed3a07fc0f6021a840707be46d814702881b2443
1770323028358875660,63,1015,d300fc43500063e87a2200205202528000000000202041004dddd664a6a52421a2a322278000000011e740946777220c33e67b46038838df9f7f9c07b0032066e6a75e88d7fcc577be51fdbbaf0a7cf208871e49121bc124729321876ae3f6f811dac89d84b6afdb6af029bad89d2947c64c9fc6e3a7f9057809d83836b3afbe7fafca587fccf0d04aa2a84e4aa85f1037f8f567ec7ce07504c07ea4a7aab59fb16b686db4006e76a2f8c045515c570ac310fccf334db29ca701c072d4b2a729200001e87ae9e842a0c6ef7bff1bc3b2cc42fabeabcbdec972624258a3d9c6a30de11af241e483510c711ca24284cdffcaff863fa47f207450e76105c26280a66b92d3009643f0009414cee20020000e0380000000002080000077da29fa4a4a0a3b28254ed7fad4b6a76e54fb0bffc057fec07d9c0dff12d6727ae009309dda322017fca60eea88e66146fde2710ea7d256c7c604e0055278730df077e504000007bd2b0fa6b75fdce2ffbedee4cb33490edab4001bd33423090018f60781d053ab46e765b875b3d41ba908b36f35be9b3b0a7479099fe2bfc7a011bde0d3012444900063e87a2200200004053040000000208101007fffffa827a8a72d2d8000002740fe0bd5c08467deffcc02b00867c8c1168d82a8e7640e46b0e5ac65023e60a4e54c9e614595aaf95c3c15dc996cc21da5f9f02d1dbb39e75e8408a0326c037bb0451cea5b3ec89f6c0e9ed75a83893184135d85c04f84cee5f9a27df969917a20edf9c676062fca05e60c85ba8f05917e88bd3c08ec4408d8628881fe80d6b900781fffaeb2ff38b07a2b58faa13dfa92f17a748dcd5354df35cdf374df37c4d1ac8d184a32a4a528a8ee6d314b37cc033edb0000005b76fddd4d63f98e7b7fe39785f96e621a2e5f774291dcaf2bb9cf9b98bc86fe0d9e1be43938e931d6e3c24781132a256e4d689e582c50480093815d037909b40e281e112e428bc57045bc80467a76d3012946700063e79f60002000020118041200002080014123ffffd0c58524a484a544f00000000f63da597c4105d12012af6600f5fd8ff24f84817f1e78c38e99385363a6c838a4737fe7df7bce0f8ae15dde0d41df2b62765f28277283a9275d7261fceacabed9ccedbdbec8eceb381db53bc6c61c629a0df4ab0e56150e4dae0dccf20d85910e52e0f8b3c6f97430f911e9f983c4f9c9020b5be90c4c600df0fc0c84210c2a12fc10e6fbabfdfd2dd6fb892bfc2fa2f71e58f3f008f2252d4da81a1284a128191e4791a4491e719ba709ba7198e639966398d5c89e000000006e6babb6beb5a64bf30facac3a7331ce2e8c9708d2342c0b21ca5a3af27b1094454488890ad21bc43b86798cd4192832846230c2917de30ec60e0c1bf373e6f3d0af9c8f3ce375fca2f8da1f6b4b
1770323028932881623,63,1026,d300fc43500063e889c200205202528000000000202041004dddd664a6a52421a2a32227800000001227409067f7220c33e67b46038838df9f7f9c07b0032066ea136ec04b63569628ace44f08caa20e0a28de627be36fbfb6fcd6100f30813d3e724d66fe6e4d37e4c61ee3316fac97d44837d4dc17934db7a41fb7d0fbb02e86303a5f383cf737f174cff51ce005e2982208881590079ae7f7a48787920f4f98c487b7bbcfb87e0afac045515c570ac310fccf334db29ca701c072d4b2a829400001db78e9f84aa3c6af9bff1ac432ec46f9beebcbdaca6da2b1de644483c588480d982ec860c0c1b07520f781e27dacfbe6362c6c582de05b9fb6ffa1803dd0b0d3009643f0009414de820020000e0380000000002080000077da29fa4a4a0a3b28254edbfad476b77053fb0bffc057fec07d9c0dffb6557cb2f819d2838d307af38779479b5f6896e0d8998eb95ffb36cfeee4900979f009d9000eafbc000007ea6797af8e50538ef8358b64cb33490edab8001df33423090018fe0181d073caeaebe5d85dadc29f86203b1eb93daf78917179010dd293a24001b1f5d3012444900063e889c200200004053040000000208101007fffffa827a8a72d2d8000002760fe09d5c0c457deffcc02b00867c8c11686bd807b2207827079697b0027c088fb4b9fc1a109b2789cc089e458ad396263ce3c09e279ae333de3f6e631eae36cce44306fe0f71fcf71846f2eaa81d80c826232840f24831db1ff2219fee92f7fa08d7f46158331ad02e7f102bc7002936879ecd8fa1bdd7a07f6f9b199f8d2e3f8744ef7aae5f734ddfb88adfbfe7b7bf04d7bd1964d5354df35cdf374df37c4d1ac8d184a32a4a528a92e6d314b37cc0b3edb0000005b36fde14de3d9867b8063978dff6e619a266377c251f4ad2bb6cff388ba038108160ff82530b2b165e2c185ab110c220e46408977e73fd3dfb5bf4701e502f405e80a8117b27ea5160ee30044bb60d3013446700063e7af00002000020118041200002082014131befbee828b0a4949094a89e00000001e4814aafa828bc230255ecc01ebfb1fe49f0902fe3579a553cd897a98843b8c74d88e4d879bbe5d49e8cbfe996be87b7e5259d5291d6aefd6d59d51b5d2a03937e3991c7995f596a799457063c4e3c2a83aefc1a0f4f000001e29327e28235e18077e0f1ede28ca5fb1d9bfc9e79fbd9cffcbd67fd4803f84f8dfa306bfd79abfa9feff9ebebe79ae9e6d11fe9d4c9e68b71e7d878197c8e1387b60ff1ae9d00140d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6af44f000000001b072abebb2beb5e6abf311ac6c1a6334ce2e7c9708d2b42c0722ca9b7ade7d01841e5879c0ef41fcc3c507780943128a26845570933129e25344a489821251d3c7a7ef522ea91d3588ad746cea5cd6b718
1770323030834405072,63,1015,d300fc43500063e8996200205202528000000000202041004dddd664a6a52421a2a32227800000001267388e6877220433e5fb46038838df9f7f9c07b0032066ef098f10358b74a8ab7a8c6edea36e6b965eb72467228e73b0e815f0cbf40d09c7224cf1ffae0335e02628243103bbc7e86137e8f5b033c870449b5871764fa4b6cfb09037b3283f9e7447a21c1fb2e1f851394844c0f7c6e9afd0890f7f916f86472807f2c808b652fcc0c5515c570ac310fccf334db29ca701c072d4b2a929800001f37aaa183ea4c66fcc071ac532ec4ef8bf2bcbdeca6a22a20103e4825c05820a7a2a7852b0a7e042a07980f77ea0fd123aa875502c90583fd1be4500017121d3009643f0009414ee220020000e0380000000002080000077da29fa4a4a0a3b28254edffad436c772537b0bffc057fec07d9c0df87284887630435c6ac926ee4a9369706790ec56aecbf5edee502a43181df04813db1fa6c6d7ab9f5c0000001dbab7be8defd06417b26094cb33490edabc001fd33423090018e60381d014034ef6e5d81da7bb4375c0003ed9fd86fcbcf3e4fe9bce2b9908522addd3012444900063e8996200200004053040000000208101007fffffa827a8a72d2d8000002780fe07d540e447deffcc02b00867c8c1170181a0277a82477825b91286c138f912d3493a14ff412ff5b7ff73400623e8ab36a08168c1c697b7056c0049de84e5205bb776ed2f8f8ef881cf9e6380893781136382c05501ceec0503e184cafa8582548527e180955e004ba58020267ff7127b7ee37bade37b99fdfb439e0130e300d2560008e67f92db7d47c3fdbd9ffdaf7b7d909d4d5354df35cdf374df37c4d1ac8d184a32a4a528a94e6d314b37cc0b40db0000005b16f5e14e6419667980e39785fb6ee119f65d77c231ecad2b37300b7cb9833605bc0b6819a0b3616922d9c5ab124b240047909427d7ffbb3f697ec7032f03e008bc16fec7ed9cbb2f78da007431e3d3012946700063e7bea0002000020118041200002080014123ffffd0c58524a484a544f00000000ee42a517d4146011412af6600f5fd8ff24f84817f1a163d39f4d2fecd516bd34edd2aba096970ae420b49c0ab81090a530d333197a31aaf30ce02f9092bc932e9552eb732d5d02c3490b7e6f877ef7d9b0cde4df500adf4f828f47746f42ffcf4fd67032e0903ee72038c2d03fdfe04432f0db7bc0ea82a104cc60edff40e85df0c4f800bea9a0d6c6e0bc7c70c6e48032163005c83fe91a54fa81a1284a128191e4791a4491e719ba709ba7198e639966398d6089e000000006c2bcbb6bcb626bc0f13abec3a5334ceae6c9b06d3342bff24c9db7ada7e0dcc40bc818907420a642644d209f012d02854549099a12d026ec49e09a7e6cbcd5b9c2f31de7184323a437475e6488f
1770323030930857904,69,1040,d3011543500063e8a90200205202528200000000202041004dddd6658a6a52421a2a32227a780000000012a7388a687721fc31e5599ed180e20e37e7dfe701ec00c819bebcf34e1f54b0f2e11f22f0f3dc707257086e8084a511ae911c7892a2a17d45981f07c6defc4a01adf19ad2295a1f1bef997191016367f99d5ffa334fd17af7e24eb00f299818171823f0a02688a848a7104c4e405d14a07d8d7071154ff01007f9af186a434870f8885561bc00000056247c000002fec0c5515c570ac310fccf334db29ca701c072d4b2aa000a700000000855e8a9a08a8f12bf304c7314cb713bdafaae2f7b19b059e2867c78f0badff79f9e7f8f868c0d521bf7e87fd94fabff25fe3a8c7718f5f8dff1cf876f2fbdecf9b00090c234d3009643f0009414fdc20020000e0380000000002080000077da29fa4a4a0a3b28254ee3fad3d6d774527b09ffc057fec07d9c0df9237e13860061e7114ff156439ef52128ed6f6238b40e0c6f185681e84a2ec81b7c8040df3845b7207be1784e303fcabcb04a68c82c64accb33490ee2c05fa0f33423090018ddf982d113d378f0e5980da845888ca78f1e791cdb399bf550f6c5bcdb7c78ba0fe9d3012444900063e8a90200200004053040000000208101007fffffa827a8a72d2d80000027a10605d4c12437deffcc02b00867c8c116fb907fc8867c5767c6b4e957e6a611e9a556a72ff41897433a744ad7539a6e3daef9ac6e66b6f0e36626fe568ce5a69e67d3fd44fff3d6fec80002a57f0d187f974081442a8052bc7ab845fa7f5e7b36b97adc477dcb3bfd8184fd56017d2cf17ce3bb7d12bbfcfedb7ca876796134f9028df8392677c3217ed90bff4ed97f40b37f21b8cd5354df35cdf374df37c4d1ac8d184a32a4a528a98e6d314b37ec1340db0000005a96f5e14d6479667580e3d785fb6f6139ee5b77c13214a72db84feb78bd0043006a010008b884310a2221c42390ac218c4224888f9ecf421e7d7d2a7fbc02f4023803d128f27184fdcc14009ef47fd3012946700063e7ce40002000020118041200002080014123ffffd0c58524a484a544f00000000ea44a4d7e4186211012af6600f5fd8ff24f84817f18134e112de06d6e284be0bcbe01b21e7db1ff76205d41fc771e16af5a55f66b7f67ebf5a1ef464c0c6c60f3590f57d0dff80cd6ae3a7ed1716d0d240c5b16f85c22f853a3f7d2c3f78b6ff858e20872520932c508d08509425d09879afeec84ffdcfa01818c0014b3ffbaae0477d40412ea0594b903f01504969df92809f69ae1f4d01c50681a1284a128191e4791a4491e719ba709ba7198e639966398d6189e000000006c2bbbbebdb6671c1715abec2a5f31ceee6c9b07d2b42bff26c99abade7efe023a0871d8e651cf6389839007420db21bf832a87a20e941d203b90714dd7dbb9f773eed5dd363aaf846ef9ee93c2f
1770323031785101844,69,1051,d3011543500063e8b8a200205202528200000000202041004dddd6658a6a52421a2a32227a780000000012e7308868f741f431e559ded200e20e37e7dfe701ee00c819bebcf798af995e9a54e99aa39b511e402d654bb65276fc405fc59bfd350e2eb56336186b9506967158f71582ce90696fc9eea7ca8efd180ae4c00b78f86f49b0801cd0acf8578b8b5f9764a799fd3ff2f0a7f697e0075e2fa9e8cf9d70d8193ef822dd985507705bbba7a2e894000007a3ac703bee9b00c145515c570ac310fccf334db29ca701c072d4b2ab000a817e00000839eea9e06a8f10bfb05c7b13cbf13bdafcaeaf8b219b65630673a7776cd12fe25d04fc1278256a4958442883e11362b5856672f1e5ce27384e504f709e60e680eb00c6ede1d3009643f00094150d620020000e0380000000002080000077da29fa4a4a0a3b28254ee7fad396ef7651fb0bffc057fec07d9c0df9d4d01e9b60810077da4fbe70eaf615e58172728e9c756af4e082d6f87683b0234167db041fdfdb67ac5b2f7ea457d6fe7fc4816fa67dbccb33490ee2c26f21d33423090018b5f38252338b60f0e5580da5d6bbb3181ef00c8028c12700e10e47ec5fd94045f83ed3012444900063e8b8a200200004053040000000208101007fffffa827a8a72d2d80000027c10603d4414427deffcc82b20867c8c11775a2f769cff66ebf67eb802c60135e807a98147fe8f1b690d8e92416a12c73d42f531973fda74a5086e1d8635c8669a0740803a068582e050f6066f37d91e87e1c0e7fc8fcfed799006d7b80348f80ebee0091767b01887ab7d07a8c4c7a63447e49997e789ffe64bafe0e598191e70133548069ddfff3d4806a9080e07a00d26e00b38ccd5354df35cdf374df37c4d1ac8d184a32a4a528a9ce6d314b37ec1340db8000005ab6dddb4de4b95e758163f77df76ee159e65976c1b21ca52c39afc37ebe0c8419b2320460d6dc9dc1bb75370ff766efabde47bc2864d0c96197c32b8e301cd83bb072a7bbdf467dfdbe7880981fd8d3013446700063e7dde0002000020118041200002082014131befbee828b0a4949094a89e00000001cc8d492fc838c6210255ecc81edfb27e49f0982fe2c29247ecbdd133dbbebdfec5dc5bddb1c8672e66a2006aec469b826650074f9c7689876afa74f62727cbda347dfc13e0067dd5a3db06c7799854e7c53a8217b2e2120075f77127f75fd7f65e21f5cf8ff76a661b705a1cf1461c2cbe1d10621d9aa220455c222636256f6c2295ae21e1b1f945b9f87bd9fb7f7df8363bf9834c1e5bac19b6f0162120a181540d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6b144f000000001b17aebbbc2bcb6a76c1318abec3a6330cfae6c9f09d1b43bfb26c95b2ad68016c63c7fa737575eb09d297ab06cb8d9c5b21b66aed45db61b65f6d76d8fdac9e8ebd2d7a79f41be89fce8fceff9288a4c03
1770323032746077919,4,1150,d300133ed00003825a638a23b42995bcf4089fb2b1eba35e7fd300444090000e4144564e554c4c414e54454e4e41ff0561303030310d554e49434f524520554d3938300b31313833332d323635363210666633623266393035353363343135636aa7f8d3011543500063e8c84200205202528200000000202041004dddd6658a6a52421a2a32227a780000000013273084697741ec31e4da1ed200e20e37e7dfe701ee00c819bebcfbe687de3001cfd8129602cca00e4d822dc0209566d7e66f1967cd2ee0426e4ef9106b90e4d904441037e7c701037e5fde749ccee81c32901cc7080d34301e07404ae377ff12f00aed080d84e79d50efa0f7f7b1be67d64b9fc9d3b84275e84c16e83fdd684694c7f08a8ff1bc07f14fa872a36b00c145515c570ac310fccf334db29ca7024072d4b2ac17ea91bc00000815f0a9206a8f10bff04c7713cbb13bdefdaeef8b1d7f69e3867f848f092018c060c0570ade15502a3007080d501f813ec2bbed40da800d2019df8e0f0a3e307c5b80285179d3009643f00094151d020020000e0380000000002080000077da29fa4a4a0a3b28254eedfad336ff7850fb0bffc057fec07d9c0dfe867a69b650a0aa1e67ca26c47709dea9faf587688528897f7faf4237a2ef082b2a707534a87a0c3fdcd017af1bffe352b03ead6020a9a4cb33490ee2c477a2d33423090018adfd81d3138b8ef0e55815a7b65b6baf7acf495e763e997e83010dcdab9ee8200e0dd3012444900063e8c84200200004053040000000208101007fffffa827a8a72d2d80000027e105ffd3c18417deffcc02b20867c8c1176fb8ff0b53708637095a97041180de1752f982019dcc71de8f1dfef1eed8796ee7acc9f998d7a402679ebe7047e72e9e805a09fd58bcb60b58a0cb5f7c17997ca1c9fe4eaafd5d4e06237985ea9086a1f006477a08383a87ee8407c3010799f97fb087ffdf8f7fcba6ff7548f9c311796484789b16f824fe81fc8682726a82642f024588cd5354df35cdf374df37c4d1ac8d184a32a4a528aa0e75314b37ec1b40db8000005b56e5db4de4995e758263d785f76f6159de5b77c4921ca52db82fe380c2059f0a8c17fc2af8f521e8e3d00781722be521c85f8fb7f88ff97fe2bfe3899f1076239c4707418e661cbaf985000dd5e7d3013446700063e7ed80002000020118041200002082014131befbee828b0a4949094a89e00000001c491492fe840ca208255ecc81ebfb1fe49f0982fe2834c41999f8083f6a9ffad6ff745bf60a7916e5945e7952af93ee3907f5feb360046e006cbfeb35fc3a79ba5da12d1a17339ecb59c75e27e9a06fe605bde16b266110037fe2bc7fe1a4bfd18a3fc89effe24f1e5fee9e77fcfe6bb43e79ef1e8294402b47204954e07de860504c20450ade9a129e8d75debdb15e891bbe9deda0a6888063c7e02a696a297f40d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6b1c4f000000001b4736bdbcabeb6e78bff1bac6c4a572dd02e7ca707d0745bff28c8dc1ace840eee2017794efaedf5bbedb8220ddf1bd236c47130e0f1c4239387250eb61d1dcae7948722fe541c98b7cd75f8eb24991a03
1770323033801143793,66,1041,d3010b43500063e8d7e200205202528200000000202041004dddd6618a6a52421a2a32227a780000000013673080697741e431e45a7ed180e20e37e7dfe701ec00c819bebc8037e023256952068b35ea4f41dcb89f14b9ef0111753118f1926aff91ebf969a1b5649b3550afdc0af1a9709e115916aa5602d8a902e1dc7ab3b57bc102fe8ea4072adf87e8878811fd847c8104b6ed05c358002b577f63e206bb5687555802ac600317c703f77283f0bffa9532b02c1c5515c570ac310fccf334db29ca7024072d4b26f2a877800003fef2d450b5478760382e3f8b65b8adef7f5797d58ed5474d30f1e1ab1d5bfa40f555022002540aff649ec73d93befb7da118d8317fca37943dfafb6fbaa2001510add3009643f00094152ca20020000e0380000000002080000077da29fa4a4a0a3b28254ef1fad2f70f7a507b09ffb857fec07d9c0df7387b74d6c8c0e384f9588f3a02d127692478a1166e23680e97dbc327cf6f703337580f7440144a600d4c47df9647efba17b8eb7f9ae86ccb33490ee2c67f23d33423090018be077fd3136bfce8e5b805a22b3458811dce181c7cbaf078e3ecd045048660059e8cd3012444900063e8d7e200200004053040000000208101007fffffa827a8a72d2d80000028010dfdd341a407deffcc02b00867c8c11769d296ad116aa13eab026ddeeeee8e6e2e6eefb592a8a12c5d92db413c9bff0da006ba7f382ffdf5085e607d5b87f5708cca105b09216311a2c12fd8fa9e2dfb285d7cd5497be3e1fbda3efba15afc58b9fbfe47056f4c05259e04fa1c04d10f81187e81478581339b80dd4181f4b681960980ccae005692038eaa8404b003f65a03d7dd4d5354df35cdf374df37c4d1ac8d184a32a4a528aa4e75314b37ec1b42db8000005b36dddd4ee4b94e718263d77df56f6119c65b77457224a12e37cfc39ab27d3bfa7bf437ea006b90d28193c3151240237e47208faf5e5ec0bd8dfb0d010606a204641216dddd61bb6a7ca98052e90bd3013446700063e7fd20002000020118041200002082014131befbee828b0a4949094a89e00000001bc9548b00840ce200255ecc01ebfb1fe47f0902fc244ba3c78613046119c015c861236410ffbbbba1bea8bbf757be2ffba2e5887718a0e98a33b88861860205d2be62adc62f4a605185df97d83cdb924fb7e4615b56610046204e7d404d66003d4a20345f204e133f09063f21169f14ceff230abf2bad5e525ede706cfea500be77649e6c22e1a02041938341c3bdc18f2961a3fb5f6753bf2c621ef3010a39bd40d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6b244f000000001b675ec1bc6c0b6677c031aac6c4a5b2dcfee8c9f08d0743bff28c8dc1ac284004800dc7dc8f281f223c50782855d0b1c159c29305b60dd61ab034786a20d543d387b48f591e743d948ba132e283ed26817
1770323034683166051,66,1041,d3010b43500063e8e78200205202528200000000202041004dddd6618a6a52421a2a32227a780000000013a7287e69f741e431e45abed180e20e37e7dfe701ec00c819bebc848d68683b10db29047c91d8bfab6ffc00a7bdbbfc183fc324fd0e7043b404861e5a7be587985bc105a28ea6c3e4d0e787e383eea103f7c68495e285a3198870c77e65c87f2367ff4ce7ff255c7f5fc8006c3802f26c022afbf94fc979e9cc815c1781c77678d4c2f8ce287e0064b02c1c5515c570ac310fccf334db29ca7024072d4b277aac7f0000040cf45430dd3f865ff826458b6558cdeb7e5797dd94cfc64d2111c1db1d197a1ef4aa03740770113767fed83d974044804c1f923f23d22fa39de15b8fbbb080f2073ad3009643f00094153c420020000e0380000000002080000077da29fa4a4a0a3b28254ef5fad2b71f7c4f7b09ffb857fec07d9c0df7eacf7ffc88e1ac6b8eb6f7cf0f0cc82dd67bbf68576886a258085907fc05b03b6817a9c0bfae96983dccb8101677fc3418333c481537f4cb33490ee2c883a4733423090018be017dd43353eeff66181da22c5857a8ff0e4f1cb97d067a9feeda48f096585b511cd3012444900063e8e78200200004053040000000208101007fffffa827a8a72d2d80000028210dfbd2c1e3f7deffcc02b20867c8c11763f0164f10e4c0464ce804bd385c74050d185d9f8786787a4707b9388a7a04b05860eb04db885827e9205e8aac68bdb6995216bad9863117ef1994797925bbf9afe07b5cc6fa6b6a0191da8158f202105381b5e002a6c8025d1782319a82088b82817582b07a029c948246387a26bcf9c82ef8febdf888a605215805974f858934056a584d5354df35cdf374df37c4d1ac8d184a32a4a528aa8e75314b380c2342db8000005b16e5db4f64b94e7182637775f56ee0d9c65d76c4923c9b2c39cf6398bb7e05fdc1fc77f3c882e10f221084006e23dc39b7076cff7a3efefde4bbe983b9087a0f3c24c6edde39fb05f90500b2c065d3013446700063e80cc0002000020118041200002082014131befbee828b0a4949094a89e00000001b49948300848d21f0255ecc01ebfb1fe47f0982fe20746374a02e06a2c94230c022d2d22bfa1e6121e8ffbe9cc7e87dfe46f01246013e181405e125980fd4e1ec7a24442248b621ed41f91b889286b5b06a1aa14bb300f0afa0ba5960b94140a924e0a03b20b9efdfb24d7fca5e5fbe173fcc529fd4f70079a36097b080cc43e09ea9009368a0a6846099e660ca21c0958c20aa5ede281081f539c1bbe3ea49df40d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6b2c4f000000001b07debfbc2c0b6a70c0b1bacec4a6f2ecfee7ca309d0b41bf727c8db2aca800ab407cc924129025ce4b1090687b60fc01cbc3e0076a1186249845608cd11103f908110fd920143f97899ee56dbac0ba77f
1770323036935972152,66,1378,d3010b43500063e8f72200205202528200000000202041004dddd6618a6a52421a2a32227a780000000013e7287a6a7741dc31e3dafed200e20e37e7dfe701ec00c819bebc88e7b8ad7b786b1f7e1bf968c97a7118f1598cc3e6c10e6db2e7b7a0f5968fa416ffb2efdbd807ee8065bfe11cf84f40634505051f050dfb7e79bcff86f48254a985a1e5865f8b068908f9cfa3fa0a10fb167985b9e504f27a7be4bf7c7eba000cef007848fdb40c7dad29816b8b304c245515c570ac310fccf334db29ca7024072d4b27f2b0838000042ef1d4f0c53f85603846478be578dde77dd797c590d445acf6c9fddb3d0439f5f39b03a007a80fdf614ec73d81c1a902f623a4473fd827af8d8c1b56bd0680551a03d3009643f00094154be20020000e0380000000002080000077da29fa4a4a0a3b28254ef9fad2572f7e4efb09ffb857fec07d9c0df09d7b0b27c90302922791608a1b10d8f574fee25640f2653a703504f028b1b843bc9044193848f0686e4aa84095b808c03fad9e378f9af4cb33490ee2ca8724f33423090018adf77bd55393a10ce6b83da62b8856d8d53e877cf5ff7f7de2ef804b0c93d0c3e15fd3012444900063e8f72200200004053040000000208101007fffffa827a8a72d2d80000028210df9d24203e7deffcc02b20867c8c1171e10f9f1471ee2a1ef049b9ed1ca8d1beef1cbbcfc65ffc84b7c98cfd8728a5728bb5d8a8318b29c89e2c0982a098790a5f61d1bd9eaf19e3c09f92487ae2288384989e53708f3d6874a4187115887c8b6876e3e7fdead7f94f97f697bff407083eb75041a7e84069583b03a82593181faa481313a00bb2686b422872a57071bf506fdb74d5354df35cdf374df37c4d1ac8d184a32a4a528aace75314b380c2342dc0000005b76f5db5064b9567182e3978df36ee0d9d65f76c3b25c9d2d3aaf73b2be7fb9ffe7fed7fd28977129426044f97057e0bbc2bf808f843f057e0e7c1406e10d981af03297463e43bcc8f6b600ce4140d3013446700063e81c60002000020118041200002082014131befbee828b0a4949094a89e00000001ac9d47b02850d41e8255ecc81ebfb1fe47f0982fe1cb5e32286490f2479324bbec482aa46fa21075413622142ec12d6c0ebc39c1f39dbeb9de219c37199b17e078be5f01e6379e39e3e13e238e441da381c63613c6880e15c412652a12537e1151c210c31e125e7805bc30073d440678c2075c7207e6c5ea110bebf1e7ef3b13ec616bebad61fad3d5fa09fdfd0d9ff9c467fb117c0e8c020be5a608506aa51fd40d094250940c8f23c8d2248f38cdd384dd38cc731ccb31cc6b344f000000001ac7d2bbbc6c2b6a6ac171dae6c6a7b2fcfee8ca708d0b41bff27c8193ab682037bffff6c8edd2dbafb6a36a8894e12d825684d309131460298c5328a3614a23e907dc8fae1ec63ebf9d06eb2dc90eb362bd3010b43500063e906c200205202528200000000202041004dddd6618a6a52421a2a32227a7800000000142728786a7741d431e35b3ed180e00e37e7bfe701ec00c0199ebc8d4618f2dee0022df820e0ffe749bef5e70f59de916fa1189b926679a79a1ac3ffa509fa31ffb466fb2db119bc0bd4393df9061c14062510f85f58f96c977c3a487cdf3b7d9ce07dc667047b5684b5bc85c22c8881dc07ba6afe7a36ff1432febef1ff2a51029455828dc884d67f304c245515c570ac310fccf334db29ca7024072d4b283ab48700000426f75530ad3d86e09856498de598f5e77dd7d7bd96d5c5ccf86650dc82c085258a8ae637cb5392d0de61c3037dbb33f68a0aa415589959329167413978850027791ad3009643f00094155b820020000e0380000000002080000077da29fa4a4a0a3b28254efdfad21747804dfb09ffb857dec07d9a0df1507c16586124e678c407c9
