timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1768929573122160482,32074,0.0,0.0,1.1,0.0,1.5,-0.08,0.06,-0.06,6.38,16.81,-0.06,-0.02,-0.01,262.22,282.0,0.0,0.0,
1768929576916582133,47080,0.0,1.1,0.0,1.5,-0.08,0.06,-0.06,6.38,16.81,-0.06,-0.02,-0.01,262.22,282.0,0.0,0.0,,
1768929577080308524,2889,0.0,0.5,0.0,1.3,-0.06,-0.06,-0.06,6.31,16.94,-0.01,0.0,0.0,262.22,283.0,0.0,0.0,0.0,
1768929577182718222,3058,0.0,1.4,0.0,0.3,-0.04,-0.1,-0.06,6.31,16.94,0.0,0.02,-0.01,261.37,282.0,0.0,0.0,0.0,
1768929577281032411,3159,0.0,1.5,0.0,0.4,0.02,-0.02,-0.06,6.31,16.94,-0.02,0.0,0.0,261.19,282.0,0.0,0.0,0.0,
1768929577379356379,3258,0.0,1.3,0.0,0.3,-0.02,0.04,-0.06,6.31,16.94,-0.02,0.02,0.01,262.22,282.0,0.0,0.0,0.0,
1768929577481765467,3358,0.0,1.3,0.0,0.6,0.04,-0.02,-0.06,6.31,16.94,-0.02,0.01,0.0,262.22,282.0,0.0,0.0,0.0,
1768929577580029411,3459,0.0,1.4,0.0,0.3,-0.14,-0.16,-0.06,6.31,16.94,-0.01,0.03,-0.02,261.02,283.0,0.0,0.0,0.0,
1768929577682464760,3559,0.0,1.1,0.0,0.6,0.06,-0.02,-0.06,6.31,16.94,-0.02,0.02,-0.02,261.02,283.0,0.0,0.0,0.0,
1768929577780774838,3659,0.0,1.2,0.0,0.3,0.0,0.02,-0.06,6.31,16.94,0.0,0.02,0.0,262.22,283.0,0.0,0.0,0.0,
1768929577879031412,3759,0.0,1.3,0.0,0.3,-0.02,-0.08,-0.06,6.31,16.94,-0.04,0.01,-0.02,261.02,282.0,0.0,0.0,0.0,
1768929577981484187,3859,0.0,1.3,0.0,0.1,-0.06,0.02,-0.06,6.31,16.94,0.0,0.01,-0.01,261.02,282.0,0.0,0.0,0.0,
