timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1772413430150575887,200758,9.308,2.6,11.112,-1.0,0.06,-0.08,-0.75,8.81,13.44,0.02,-0.04,-0.01,169.79,186.0,0.0,26.0,,169.79
1772413430158790972,200758,9.308,2.6,11.112,-1.0,0.06,-0.08,-0.75,8.81,13.44,0.02,-0.04,-0.01,169.79,186.0,0.0,26.0,,169.79
1772413430164090203,200758,9.308,2.6,11.112,-1.0,0.06,-0.08,-0.75,8.81,13.44,0.02,-0.04,-0.01,169.79,186.0,0.0,26.0,,
1772413430167064390,3935,9.26,1.3,11.116,-1.1,-0.06,-0.21,-0.06,8.88,13.88,0.0,0.0,-0.04,178.7,186.0,0.0,0.0,0.0,
1772413430169305730,4819,9.332,2.6,11.108,-0.9,-0.02,-0.08,-0.06,8.88,13.88,-0.02,0.01,-0.05,169.79,187.0,0.0,0.0,0.0,
1772413430181841588,4918,9.26,2.5,11.12,-0.8,-0.16,-0.08,-0.06,8.88,13.88,0.0,0.0,0.0,178.7,185.0,0.0,0.0,0.0,
1772413430188819550,5018,9.316,2.4,11.1,-0.9,-0.06,0.06,-0.06,8.88,13.88,-0.02,0.01,0.0,178.7,186.0,0.0,0.0,0.0,
1772413430195923790,5117,9.248,2.7,11.116,-0.8,-0.04,-0.1,-0.06,8.88,13.88,0.0,0.0,0.0,169.79,186.0,0.0,0.0,0.0,
1772413430214511930,5217,9.24,2.4,11.112,-1.0,0.04,-0.06,-0.06,8.88,13.88,-0.01,0.02,-0.03,169.79,185.0,0.0,0.0,0.0,
1772413430218749499,5317,9.312,2.7,11.108,-0.8,-0.02,0.04,-0.06,8.88,13.88,-0.01,0.01,-0.02,169.79,186.0,0.0,0.0,0.0,
1772413430222834199,5417,9.328,2.3,11.104,-1.0,-0.02,-0.08,-0.06,8.88,13.88,0.0,0.01,-0.03,169.79,186.0,0.0,0.0,0.0,
1772413430226962140,5517,9.236,2.6,11.108,-1.0,-0.02,0.04,-0.06,8.88,13.88,-0.01,0.02,-0.03,169.79,186.0,0.0,0.0,0.0,
1772413430300647370,5616,9.28,2.5,11.096,-1.0,0.0,-0.02,-0.06,8.88,13.88,0.0,0.0,-0.02,178.7,186.0,0.0,0.0,0.0,
