timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1769092896393016455,281,0.0,0.0,0.0,,,,,,,,,,,,,,,
1769092897285656872,60129,0.0,1.5,0.0,0.6,-0.04,-0.04,0.0,6.19,17.0,0.0,0.0,0.0,256.39,282.0,0.0,0.0,,0.01
1769092900234678044,60129,0.0,1.5,0.0,0.6,-0.04,-0.04,0.0,6.19,17.0,0.0,0.0,0.0,256.39,282.0,0.0,0.0,,
1769092900402437081,2947,0.0,1.3,0.0,0.3,-0.06,-0.06,-0.06,6.25,17.0,0.0,0.01,-0.05,257.42,282.0,0.0,0.0,0.0,
1769092900504896709,3121,0.0,1.4,0.0,0.6,-0.14,-0.18,-0.06,6.25,17.0,-0.01,0.01,0.02,257.42,282.0,0.0,0.0,0.0,
1769092900607287838,3221,0.0,1.2,0.0,0.3,0.18,-0.12,-0.06,6.25,17.0,0.0,0.01,0.0,256.39,283.0,0.0,0.0,0.0,
1769092900705583903,3321,0.0,1.5,0.0,0.6,-0.06,0.02,-0.06,6.25,17.0,-0.01,0.03,0.0,257.42,282.0,0.0,0.0,0.0,
1769092900803886783,3421,0.0,1.4,0.0,0.4,-0.12,0.08,-0.06,6.25,17.0,0.01,0.01,-0.04,256.39,282.0,0.0,0.0,0.0,
1769092900906280467,3521,0.0,1.3,0.0,0.3,-0.06,-0.04,-0.06,6.25,17.0,-0.01,0.0,-0.05,256.22,283.0,0.0,0.0,0.0,
1769092901004582199,3621,0.0,1.1,0.0,0.1,-0.08,-0.02,-0.06,6.25,17.0,-0.01,0.03,-0.02,256.39,281.0,0.0,0.0,0.0,
1769092901102892560,3721,0.0,1.0,0.0,0.5,-0.04,-0.12,-0.06,6.25,17.0,0.0,0.0,-0.06,257.42,281.0,0.0,0.0,0.0,
1769092901205295707,3821,0.0,0.2,0.0,1.5,0.06,-0.2,-0.06,6.25,17.0,0.0,0.0,-0.02,257.42,283.0,0.0,0.0,0.0,
1769092901480364786,3921,0.0,0.9,0.0,0.5,0.04,-0.06,-0.06,6.25,17.0,0.0,0.01,-0.06,257.42,282.0,0.0,0.0,0.0,
1769092901504338225,4021,0.0,1.3,0.0,0.3,-0.1,0.0,-0.06,6.25,17.0,0.01,0.0,-0.07,256.39,282.0,0.0,0.0,0.0,
1769092901515504178,4120,0.0,1.6,0.0,0.6,0.12,-0.25,-0.06,6.25,17.0,-0.01,0.01,-0.05,256.39,282.0,0.0,0.0,0.0,
1769092901602583753,4220,0.0,1.5,0.0,0.4,0.02,-0.02,-0.06,6.25,17.0,0.02,0.02,-0.09,257.42,282.0,0.0,0.0,0.0,
1769092901710921385,4320,0.0,1.7,0.0,0.5,0.06,-0.1,-0.06,6.25,17.0,0.0,0.0,0.0,257.25,282.0,0.0,0.0,0.0,
1769092901803285373,4420,0.0,1.6,0.0,0.3,-0.02,-0.12,-0.06,6.25,17.0,-0.01,0.0,-0.03,257.42,281.0,0.0,0.0,0.0,
1769092901901594660,4520,0.0,1.5,0.0,0.4,-0.14,-0.06,-0.06,6.25,17.0,0.0,0.0,-0.02,256.22,281.0,0.0,0.0,0.0,
1769092902003999715,4620,0.0,1.5,0.0,0.5,0.06,-0.1,-0.06,6.25,17.0,-0.01,0.01,-0.02,257.42,282.0,0.0,0.0,0.0,
1769092902102283446,4720,0.0,1.2,0.0,0.5,0.08,0.12,-0.06,6.25,17.0,0.01,0.0,-0.03,257.42,283.0,0.0,0.0,0.0,
1769092902200586067,4820,0.0,1.2,0.0,0.1,0.0,-0.14,-0.06,6.25,17.0,0.0,0.0,0.01,256.39,283.0,0.0,0.0,0.0,
1769092902302971677,4919,0.0,1.4,0.0,0.2,0.04,-0.14,-0.06,6.25,17.0,-0.01,-0.03,-0.01,257.42,282.0,0.0,0.0,0.0,
1769092902440360476,5019,0.0,1.5,0.0,0.4,-0.08,-0.04,-0.06,6.25,17.0,0.0,0.0,0.01,256.22,283.0,0.0,0.0,0.0,
1769092902503690982,5120,0.0,1.4,0.0,0.7,-0.08,-0.14,-0.06,6.25,17.0,-0.02,0.0,-0.09,257.42,283.0,0.0,0.0,0.0,
1769092902601991139,5220,0.0,0.1,0.0,1.1,-0.1,-0.12,-0.06,6.25,17.0,0.0,0.01,-0.08,256.39,282.0,0.0,0.0,0.0,
1769092902700369445,5319,0.0,1.1,0.0,0.5,-0.1,-0.1,-0.06,6.25,17.0,-0.01,0.01,0.01,256.39,282.0,0.0,0.0,0.0,
1769092902802691074,5420,0.0,1.0,0.0,0.4,-0.12,0.0,-0.06,6.25,17.0,-0.02,-0.01,0.04,256.39,283.0,0.0,0.0,0.0,
1769092902900985528,5520,0.0,1.4,0.0,0.4,0.0,-0.1,-0.06,6.25,17.0,0.0,0.01,0.0,256.39,282.0,0.0,0.0,0.0,
1769092902999228908,5619,0.0,1.3,0.0,0.3,-0.04,-0.06,-0.06,6.25,17.0,0.0,0.0,0.02,257.42,282.0,0.0,0.0,0.0,
1769092903101688481,5720,0.0,1.2,0.0,0.5,0.08,-0.14,-0.06,6.25,17.0,0.0,0.03,0.0,261.54,283.0,0.0,0.0,0.0,
1769092903199988027,5820,0.0,1.3,0.0,0.5,-0.04,0.16,-0.06,6.25,17.0,0.0,0.01,-0.06,260.51,281.0,0.0,0.0,0.0,
1769092903302425989,5920,0.0,1.5,0.0,0.3,-0.14,-0.02,-0.06,6.25,17.0,0.0,0.0,-0.05,261.54,281.0,0.0,0.0,0.0,
1769092903400700536,6021,0.0,1.3,0.0,0.4,0.04,-0.08,-0.06,6.25,17.0,-0.02,0.0,-0.01,260.51,283.0,0.0,0.0,0.0,
1769092903503090664,6121,0.0,1.3,0.0,0.3,0.04,0.06,-0.06,6.25,17.0,0.01,0.0,-0.04,261.54,282.0,0.0,0.0,0.0,
1769092903601377007,6221,0.0,1.3,0.0,0.3,0.1,-0.08,-0.06,6.25,17.0,-0.02,0.01,0.0,256.39,282.0,0.0,0.0,0.0,
1769092903703782451,6322,0.0,1.5,0.0,0.4,0.0,-0.14,-0.06,6.25,17.0,-0.02,0.0,0.01,257.42,283.0,0.0,0.0,0.0,
1769092903802082793,6422,0.0,1.4,0.0,0.7,0.08,0.04,-0.06,6.25,17.0,0.0,0.01,-0.01,256.22,282.0,0.0,0.0,0.0,
1769092903904539403,6522,0.0,0.7,0.0,0.5,-0.1,-0.02,-0.06,6.25,17.0,-0.01,0.0,0.05,257.42,282.0,0.0,0.0,0.0,
1769092904002786172,6622,0.0,0.4,0.0,0.6,-0.02,-0.02,-0.06,6.25,17.0,-0.01,0.0,-0.01,257.42,282.0,0.0,0.0,0.0,
1769092904111153545,6722,0.0,1.5,0.0,0.4,0.0,-0.08,-0.06,6.25,17.0,-0.02,0.01,0.02,261.37,282.0,0.0,0.0,0.0,
1769092904203483885,6822,0.0,1.2,0.0,0.4,-0.12,-0.23,-0.06,6.25,17.0,-0.02,0.0,0.0,260.51,282.0,0.0,0.0,0.0,
1769092904301756024,6922,0.0,1.6,0.0,0.4,0.08,-0.1,-0.06,6.25,17.0,-0.02,0.0,0.03,260.51,282.0,0.0,0.0,0.0,
1769092904400091922,7021,0.0,1.5,0.0,0.5,0.0,-0.14,-0.06,6.25,17.0,0.0,0.0,0.01,256.22,282.0,0.0,0.0,0.0,
1769092904502485384,7121,0.0,1.5,0.0,0.2,0.02,-0.1,-0.06,6.25,17.0,-0.01,0.0,-0.07,261.37,281.0,0.0,0.0,0.0,
1769092904932357514,7221,0.0,0.2,0.0,1.1,0.08,0.08,-0.06,6.25,17.0,0.0,0.02,0.0,260.51,282.0,0.0,0.0,0.0,
1769092905002186077,7321,0.0,1.2,0.0,0.4,-0.06,-0.1,-0.06,6.25,17.0,0.01,0.0,-0.03,260.34,282.0,0.0,0.0,0.0,
1769092905013777622,7421,0.0,0.5,0.0,1.6,0.06,-0.04,-0.06,6.25,17.0,-0.01,0.01,-0.03,256.39,282.0,0.0,0.0,0.0,
1769092905024482206,7521,0.0,1.1,0.0,0.5,0.12,-0.1,-0.06,6.25,17.0,0.0,0.0,-0.03,260.51,283.0,0.0,0.0,0.0,
1769092905035428678,7621,0.0,1.1,0.0,0.5,-0.02,-0.08,-0.06,6.25,17.0,0.0,0.0,-0.04,256.22,283.0,0.0,0.0,0.0,
1769092905100490198,7721,0.0,0.3,0.0,0.5,-0.12,0.0,-0.06,6.25,17.0,0.0,0.02,-0.07,260.51,283.0,0.0,0.0,0.0,
1769092905198776837,7821,0.0,1.5,0.0,0.4,0.02,-0.14,-0.06,6.25,17.0,-0.01,0.0,-0.03,257.42,283.0,0.0,0.0,0.0,
1769092905301162558,7920,0.0,1.6,0.0,0.4,0.0,-0.16,-0.06,6.25,17.0,0.0,0.02,-0.05,256.39,283.0,0.0,0.0,0.0,
1769092905399489549,8020,0.0,1.3,0.0,0.3,-0.04,-0.06,-0.06,6.25,17.0,-0.01,0.0,-0.06,256.39,281.0,0.0,0.0,0.0,
1769092905497777595,8120,0.0,1.3,0.0,0.2,0.08,-0.06,-0.06,6.25,17.0,0.01,0.02,-0.11,257.42,281.0,0.0,0.0,0.0,
1769092905600193131,8219,0.0,1.4,0.0,0.6,-0.04,-0.08,-0.06,6.25,17.0,0.0,0.01,-0.1,256.39,282.0,0.0,0.0,0.0,
1769092905698479845,8320,0.0,1.6,0.0,0.5,-0.14,-0.16,-0.06,6.25,17.0,0.0,0.0,-0.02,256.39,283.0,0.0,0.0,0.0,
1769092905796788539,8419,0.0,1.2,0.0,0.5,-0.06,-0.08,-0.06,6.25,17.0,0.01,0.0,-0.07,256.22,283.0,0.0,0.0,0.0,
1769092905899179205,8519,0.0,0.8,0.0,0.5,-0.04,-0.14,-0.06,6.25,17.0,0.0,-0.01,-0.04,256.22,284.0,0.0,0.0,0.0,
1769092906036355264,8620,0.0,0.9,0.0,0.2,-0.06,0.0,-0.06,6.25,17.0,0.01,0.0,-0.03,257.42,282.0,0.0,0.0,0.0,
