timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771348260233621630,00:49:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260235551301,00:49:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260236619878,00:49:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260240224572,00:49:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260242549763,00:49:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260246767663,00:49:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260248928650,00:49:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260253122493,00:49:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260255354369,00:49:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260258457933,00:49:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260260245993,00:49:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260261221606,00:49:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260265668895,00:49:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260267857178,00:49:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260269606683,00:49:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260270732741,00:49:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260274260805,00:49:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260275286364,00:49:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260277066053,00:49:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260278022519,00:49:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260282330215,00:49:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260285842612,00:49:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260287683358,00:49:33.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260354336487,00:49:34.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348260355257175,00:49:35.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348261357437498,00:49:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348262356805928,00:49:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348263360597022,00:49:38.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348264360044498,00:49:39.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348265359822237,00:49:40.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348266363573769,00:49:41.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348267366833618,00:49:42.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348268371115436,00:49:43.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348269373846105,00:49:44.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348270373170932,00:49:45.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348271377097887,00:49:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348272376201680,00:49:47.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348273375852070,00:49:48.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348274379316103,00:49:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348275382616841,00:49:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348276385814099,00:49:51.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348277385314790,00:49:52.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348278385149315,00:49:53.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348279384123282,00:49:54.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771348280387748470,00:49:55.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
