timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1772834357331424124,21:59:12,2026-03-06,GPS Fix,36.653847,35.7683453,-78.67321738333334,115.011,0.006,99.69,29,0.63,1.02,1.2,-33.026
1772834357517712135,21:59:13,2026-03-06,GPS Fix,36.25926,35.76834538333333,-78.67321736666666,115.01,0.005,99.69,29,0.63,1.02,1.2,-33.027
1772834357522082892,21:59:14,2026-03-06,GPS Fix,37.037037,35.768345466666666,-78.67321731666667,115.007,0.008,99.69,29,0.63,1.02,1.2,-33.026
1772834357530027850,21:59:15,2026-03-06,GPS Fix,34.923077,35.76834551666666,-78.67321731666667,115.004,0.005,99.69,29,0.63,1.02,1.2,-33.026
1772834357534225979,21:59:16,2026-03-06,GPS Fix,35.88889,35.76834556666667,-78.6732173,115.0,0.012,99.69,29,0.63,1.02,1.2,-33.026
1772834358408531425,21:59:17,2026-03-06,GPS Fix,36.037037,35.768345616666664,-78.67321726666667,114.999,0.01,99.69,29,0.62,1.02,1.19,-33.027
1772834359270995093,21:59:18,2026-03-06,GPS Fix,34.814816,35.76834566666667,-78.67321725,114.997,0.007,99.69,29,0.62,1.02,1.19,-33.027
1772834360246054254,21:59:19,2026-03-06,GPS Fix,34.857143,35.76834566666667,-78.67321718333334,114.993,0.025,99.69,29,0.6,0.95,1.12,-33.026
1772834361241650694,21:59:20,2026-03-06,GPS Fix,34.142857,35.768345583333335,-78.67321711666666,114.989,0.027,99.69,29,0.61,0.95,1.13,-33.026
1772834362229663553,21:59:21,2026-03-06,GPS Fix,34.75,35.768345483333334,-78.67321705,114.984,0.019,99.69,29,0.66,1.16,1.34,-33.026
1772834363274132745,21:59:22,2026-03-06,GPS Fix,34.555557,35.76834538333333,-78.67321701666667,114.978,0.026,99.69,29,0.66,1.16,1.34,-33.026
1772834364211736093,21:59:23,2026-03-06,GPS Fix,35.03846,35.768345233333335,-78.67321708333333,114.974,0.03,99.69,29,0.62,1.01,1.19,-33.026
1772834365244102610,21:59:24,2026-03-06,GPS Fix,34.48148,35.76834515,-78.67321711666666,114.973,0.025,99.69,29,0.64,1.03,1.22,-33.026
1772834366206774794,21:59:25,2026-03-06,GPS Fix,35.5,35.768345,-78.67321708333333,114.969,0.029,99.69,29,0.59,0.92,1.09,-33.026
1772834367289884555,21:59:26,2026-03-06,GPS Fix,35.703705,35.76834481666667,-78.67321713333334,114.965,0.031,99.69,29,0.67,1.15,1.33,-33.026
1772834368276217720,21:59:27,2026-03-06,GPS Fix,34.46154,35.76834465,-78.67321716666666,114.961,0.037,99.69,29,0.65,1.1,1.28,-33.026
1772834369255273635,21:59:28,2026-03-06,GPS Fix,35.48148,35.76834448333334,-78.67321716666666,114.955,0.024,99.69,29,0.65,1.13,1.31,-33.027
