timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1771014564070585583,1784,-0.8,-0.04,-0.12,-0.12,12.56,13.0,0.01,0.0,-0.09,241.47,263.0,0.0,8.0,,,,,
1771014564073886389,4508,9.256,1.4,10.988,-0.1,-0.1,-0.02,0.0,12.69,13.19,0.0,0.0,0.01,241.47,263.0,0.0,0.0,0.0,
1771014564080697735,5393,11.0,1.7,9.748,0.1,-0.18,-0.08,0.0,12.69,13.19,-0.02,0.02,-0.02,240.44,264.0,0.0,0.0,0.0,
1771014564086436411,5492,11.0,1.6,10.984,-0.9,-0.02,-0.04,0.0,12.69,13.19,-0.01,0.02,-0.03,240.61,263.0,0.0,0.0,0.0,
1771014564091826709,5593,9.348,2.0,10.992,-0.8,-0.12,-0.16,0.0,12.69,13.19,0.0,0.01,-0.02,241.47,263.0,0.0,0.0,0.0,
1771014564137637582,5694,9.376,2.1,10.988,-0.7,0.0,0.12,0.0,12.69,13.19,-0.03,0.03,0.0,241.3,263.0,0.0,0.0,0.0,
1771014564146002807,5794,9.412,2.2,10.984,-0.9,-0.04,0.04,0.0,12.69,13.19,-0.02,0.03,-0.04,241.3,263.0,0.0,0.0,0.0,
1771014564157998995,5895,9.376,2.0,10.984,-0.7,-0.06,-0.14,0.0,12.69,13.19,-0.03,0.02,-0.03,241.3,264.0,0.0,0.0,0.0,
1771014564169350258,5994,9.364,2.2,10.98,-0.7,0.0,-0.25,0.0,12.69,13.19,0.0,0.02,-0.03,240.27,264.0,0.0,0.0,0.0,
1771014564235877237,6093,9.388,2.0,10.98,-0.9,-0.04,-0.12,0.0,12.69,13.19,0.0,0.0,-0.01,241.47,264.0,0.0,0.0,0.0,
1771014564246663647,6193,9.348,1.9,10.984,-0.7,-0.06,-0.08,0.0,12.69,13.19,0.0,0.02,-0.05,240.44,263.0,0.0,0.0,0.0,
1771014564257582053,6293,9.396,2.0,10.988,-0.8,-0.02,-0.02,0.0,12.69,13.19,0.0,0.02,-0.07,241.47,263.0,0.0,0.0,0.0,
1771014564268496386,6393,9.38,2.0,10.984,-0.8,-0.04,-0.12,0.0,12.69,13.19,-0.03,0.02,-0.08,240.27,263.0,0.0,0.0,0.0,
1771014564338275228,6493,9.372,2.3,10.98,-0.9,-0.16,0.02,0.0,12.69,13.19,0.0,0.01,-0.07,241.3,263.0,0.0,0.0,0.0,
1771014564349338852,6593,9.4,1.8,10.992,-0.8,-0.02,-0.08,0.0,12.69,13.19,0.0,0.01,-0.08,240.27,263.0,0.0,0.0,0.0,
1771014564360575100,6693,9.372,2.0,10.984,-0.9,-0.02,-0.1,0.0,12.69,13.19,-0.02,0.0,0.01,241.47,263.0,0.0,0.0,0.0,
1771014564371604076,6794,9.404,1.8,10.984,-0.6,0.0,0.06,0.0,12.69,13.19,-0.03,0.0,0.0,240.27,263.0,0.0,0.0,0.0,
1771014564436593325,6894,9.352,2.2,10.976,-0.9,-0.12,-0.04,0.0,12.69,13.19,-0.03,0.03,0.0,241.3,263.0,0.0,0.0,0.0,
1771014564448073306,6994,9.36,2.0,10.984,-0.9,-0.04,-0.29,0.0,12.69,13.19,-0.01,0.01,0.0,240.27,264.0,0.0,0.0,0.0,
1771014564459258519,7094,9.4,1.9,10.984,-1.0,0.02,-0.04,0.0,12.69,13.19,-0.03,0.0,0.0,241.47,264.0,0.0,0.0,0.0,
1771014564534825221,7194,9.364,1.9,10.992,-0.6,-0.06,-0.18,0.0,12.69,13.19,-0.01,0.0,-0.01,244.56,263.0,0.0,0.0,0.0,
1771014564546098246,7293,9.356,2.2,10.988,-1.0,0.12,-0.02,0.0,12.69,13.19,-0.02,0.01,-0.01,241.3,264.0,0.0,0.0,0.0,
1771014564557071113,7394,9.356,2.1,10.988,-1.0,-0.06,-0.04,0.0,12.69,13.19,0.0,0.0,-0.01,241.3,264.0,0.0,0.0,0.0,
