timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771971941769164687,00:23:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971942293219749,00:23:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971943321209916,00:23:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971944756620238,00:23:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971945353935413,00:23:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971946352887344,00:23:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971947350776096,00:23:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971948280467719,00:23:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971949279706551,00:23:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971950283122173,00:23:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771971951282424496,00:23:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
