timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771014437313108930,00:11:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437317493850,00:11:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437319825261,00:11:28.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437324102203,00:11:29.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437326391726,00:11:30.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437330606094,00:11:31.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437332806101,00:11:32.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437337002174,00:11:33.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437338460474,00:11:34.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437341218505,00:11:35.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437387695374,00:11:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437388764998,00:11:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014437691291458,00:11:38.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014438694441170,00:11:39.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014439693929157,00:11:40.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014440693429320,00:11:41.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014441696929958,00:11:42.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014442696252387,00:11:43.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014443699780287,00:11:44.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014444699030317,00:11:45.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771014445698735368,00:11:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
