timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1772142760855407474,373668,9.02,2.7,10.728,-0.9,0.1,0.0,0.0,12.06,11.5,-0.02,0.01,0.01,264.28,280.0,0.0,24.0,20.0,0.0
1772142764938208791,373668,9.02,2.7,10.728,-0.9,0.1,0.0,0.0,12.06,11.5,-0.02,0.01,0.01,264.28,280.0,0.0,24.0,,
1772142766519148934,3175,10.668,70.3,9.328,-26.2,0.76,1.33,0.06,11.81,11.56,0.26,0.16,-0.17,0.0,280.0,69.34,62.72,0.0,0.0
1772142767264585220,4758,9.12,47.9,10.632,-61.0,0.66,0.27,0.12,11.88,11.5,-0.32,-0.07,0.32,0.0,281.0,69.51,62.28,2.0,2.0
1772142768014140743,5506,10.26,42.5,9.744,-68.6,1.23,0.86,0.12,12.0,11.5,-0.09,0.0,0.07,0.0,281.0,69.51,62.96,2.0,2.0
1772142768763687111,6253,8.636,74.2,10.644,-33.7,1.04,1.07,0.12,12.0,11.5,0.22,0.01,-0.03,0.0,280.0,69.38,63.1,4.0,2.0
1772142769517319974,7003,10.62,40.7,10.632,-65.2,0.43,1.5,0.19,12.0,11.5,0.16,0.05,-0.06,0.0,281.0,69.48,62.39,4.0,4.0
1772142770262763607,7753,9.04,63.4,10.676,-35.7,0.49,0.29,0.19,12.0,11.5,0.22,0.04,0.02,0.0,279.0,69.61,62.09,6.0,4.0
1772142771016407781,8502,10.632,26.2,10.644,-33.1,0.49,0.82,0.19,12.06,11.5,0.08,0.0,-0.12,0.0,280.0,69.52,62.23,6.0,6.0
1772142771761883877,9252,10.552,38.8,9.344,-21.9,0.72,0.31,0.25,12.06,11.5,0.29,0.08,0.0,0.0,280.0,69.44,62.67,6.0,6.0
1772142772515473291,10000,10.608,77.5,9.864,-49.4,0.57,1.05,0.25,12.0,11.5,0.29,0.01,-0.09,0.0,280.0,69.38,62.42,8.0,6.0
1772142772970138805,10750,10.584,40.2,9.304,-26.3,0.68,0.8,0.31,12.0,11.44,0.15,0.03,-0.16,255.54,280.0,69.89,60.23,8.0,8.0
1772142773072581929,11206,10.66,48.1,9.352,-58.6,0.61,0.66,0.31,12.06,11.44,0.28,-0.02,-0.05,261.19,279.0,67.36,59.71,8.0,8.0
1772142773822099017,11307,9.756,37.4,9.572,-30.9,0.9,0.51,0.31,12.06,11.44,-0.09,0.0,-0.09,0.0,281.0,69.54,61.94,10.0,8.0
1772142774567510473,12056,10.124,55.6,10.656,-39.1,0.78,0.86,0.37,12.06,11.44,0.2,0.05,-0.04,0.0,280.0,69.25,62.51,10.0,8.0
1772142775321192284,12805,9.708,69.4,10.636,-53.6,0.64,0.76,0.44,12.13,11.44,0.21,0.05,-0.09,0.0,282.0,69.46,61.24,10.0,10.0
1772142776070758726,13556,10.388,63.7,10.644,0.0,0.78,0.66,0.44,12.06,11.44,0.24,0.01,-0.03,0.0,281.0,69.63,61.33,12.0,10.0
1772142776820282979,14305,8.676,56.3,10.652,-36.9,1.15,0.66,0.44,12.13,11.44,0.41,0.16,-0.1,0.0,280.0,69.4,60.77,12.0,12.0
1772142777569832718,15054,9.012,49.9,10.472,-28.4,0.7,0.96,0.44,12.06,11.44,0.15,0.05,0.02,0.0,280.0,69.34,62.7,14.0,12.0
1772142778327564495,15803,10.624,65.5,9.216,-47.9,0.63,0.88,0.5,12.13,11.44,-0.25,0.01,0.1,0.0,280.0,69.36,61.72,14.0,12.0
1772142779077132713,16559,9.644,46.2,9.872,-32.0,1.43,1.23,0.5,12.06,11.44,-0.1,0.01,0.08,0.0,279.0,67.36,64.24,16.0,14.0
1772142779826581187,17310,9.064,51.8,9.492,-44.0,1.17,0.74,0.56,12.13,11.44,-0.13,-0.02,-0.03,0.0,281.0,69.2,61.81,16.0,14.0
