timestamp_ns,time_ms,voltage_left,current_left_ma,voltage_right,current_right_ma,motor_current_left,motor_current_right,euler_x,euler_y,euler_z,acc_lin_x,acc_lin_y,acc_lin_z,sonar_mm,tof_mm,rpm_left,rpm_right,rotations_left,rotations_right
1771014816075541387,15644,0.0,10.988,-0.8,0.1,-0.14,-0.12,12.81,13.06,-0.05,0.0,-0.05,153.49,264.0,0.0,6.0,,,
1771014816081225399,4532,9.324,2.7,10.988,-0.4,-0.16,-0.16,-0.06,12.63,13.06,-0.01,0.0,-0.04,153.49,263.0,0.0,0.0,0.0,
1771014816087965464,5367,9.312,2.7,10.984,-0.8,-0.06,-0.12,-0.06,12.63,13.06,-0.02,0.0,-0.05,161.9,263.0,0.0,0.0,0.0,
1771014816094631028,5468,9.252,2.7,10.984,-0.9,-0.12,-0.16,-0.06,12.63,13.06,-0.02,0.01,-0.06,140.46,264.0,0.0,0.0,0.0,
1771014816097405885,5568,11.008,1.5,9.816,-0.2,-0.04,-0.1,-0.06,12.63,13.06,-0.01,0.01,-0.08,136.17,264.0,0.0,0.0,0.0,
1771014816121470175,5668,9.452,2.1,10.988,-0.3,0.06,-0.14,-0.06,12.63,13.06,-0.01,0.02,-0.08,140.29,264.0,0.0,0.0,0.0,
1771014816129857210,5769,11.004,1.5,9.72,0.5,-0.06,-0.06,-0.06,12.63,13.06,-0.02,0.0,-0.05,140.29,264.0,0.0,0.0,0.0,
1771014816140593928,5869,10.996,1.7,9.692,0.7,0.0,-0.18,-0.06,12.63,13.06,-0.03,0.02,-0.05,140.46,265.0,0.0,0.0,0.0,
1771014816152585332,5969,10.192,2.6,10.992,-0.8,-0.18,0.08,-0.06,12.63,13.06,-0.01,0.0,-0.05,141.49,265.0,0.0,0.0,0.0,
1771014816223823874,6070,9.316,2.7,10.98,-0.8,-0.02,-0.08,-0.06,12.63,13.06,0.0,0.0,-0.06,140.46,264.0,0.0,0.0,0.0,
1771014816235163472,6170,9.248,2.6,10.98,-1.1,0.12,0.04,-0.06,12.63,13.06,-0.03,0.02,-0.08,140.29,264.0,0.0,0.0,0.0,
1771014816246391179,6270,9.264,2.8,10.996,-0.8,-0.04,-0.12,-0.06,12.63,13.06,-0.02,0.0,-0.03,140.46,264.0,0.0,0.0,0.0,
1771014816257725888,6369,9.244,2.8,10.976,-0.7,-0.04,-0.06,-0.06,12.63,13.06,-0.01,0.01,-0.03,140.46,264.0,0.0,0.0,0.0,
