timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771346910960177089,00:26:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910963073570,00:26:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910965183250,00:26:51.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910969764067,00:26:52.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910972223205,00:26:53.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910975422741,00:26:54.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910976369884,00:26:55.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910977995168,00:26:56.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910979651192,00:26:57.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910983994005,00:26:58.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910988252954,00:26:59.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910990505865,00:27:00.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910994695837,00:27:01.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346910996903918,00:27:02.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346911001119369,00:27:03.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346911003055264,00:27:04.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346911004888590,00:27:05.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346911297769631,00:27:06.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346912296171704,00:27:07.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346913295548985,00:27:08.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346914298986612,00:27:09.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346915298390992,00:27:10.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346916301722521,00:27:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346917301392798,00:27:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346918297158652,00:27:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346919296751125,00:27:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346920295876084,00:27:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346921299507878,00:27:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346922302612015,00:27:17.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346923301867076,00:27:18.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346924301487496,00:27:19.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346925304626036,00:27:20.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346926304107525,00:27:21.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346927307497424,00:27:22.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346928310524636,00:27:23.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346929310044287,00:27:24.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346930309519693,00:27:25.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346931307710914,00:27:26.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771346932316496321,00:27:27.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
