timestamp,prediction,confidence,yaw,kp,kd
15.66,DrySand,89.0,-12.0,2.0,0.2
16.59,DrySand,49.0,-15.3100004196167,2.44,0.2
17.72,DrySand,58.67,-17.6200008392334,2.5,0.15
18.73,DrySand,76.33,-19.3700008392334,2.5,0.15
19.76,DrySand,59.67,-21.25,2.44,0.2
20.86,DrySand,57.0,-19.809999465942383,2.5,0.15
