timestamp,prediction,confidence,yaw,kp,kd
33.83,DrySand,74.0,0.11999999731779099,2.0,0.2
34.8,WetSand,97.33,-1.1200000047683716,15.0,1.5
35.93,WetSand,98.33,-2.0,5.0,0.5
37.08,WetSand,95.0,-2.809999942779541,5.0,0.5
38.18,WetSand,89.67,-4.0,5.0,0.5
39.32,WetSand,89.33,-5.630000114440918,5.0,0.5
40.29,WetSand,85.67,-6.690000057220459,5.0,0.5
41.29,WetSand,63.0,-7.0,5.0,0.5
42.34,WetSand,56.67,-6.440000057220459,5.0,0.5
43.4,WetSand,58.67,-6.25,5.0,0.5
44.48,DrySand,54.67,-6.25,5.0,0.5
45.52,DrySand,69.0,-4.940000057220459,15.0,1.5
46.59,WetSand,52.33,-2.809999942779541,15.0,1.5
47.58,WetSand,64.0,-2.380000114440918,5.0,0.5
48.58,WetSand,83.67,-3.940000057220459,5.0,0.5
49.67,WetSand,54.67,-3.630000114440918,5.0,0.5
50.67,WetSand,52.67,-4.059999942779541,5.0,0.5
51.65,WetSand,69.33,-3.380000114440918,5.0,0.5
52.68,WetSand,60.0,-4.380000114440918,5.0,0.5
53.67,WetSand,93.67,-4.630000114440918,5.0,0.5
54.73,WetSand,96.33,-4.440000057220459,5.0,0.5
55.74,WetSand,52.0,-2.809999942779541,5.0,0.5
56.81,DrySand,73.0,-3.130000114440918,5.0,0.5
57.83,DrySand,58.33,-2.880000114440918,15.0,1.5
58.83,DrySand,71.0,-1.75,15.0,1.5
59.87,WetSand,72.0,-1.3700000047683716,15.0,1.5
