timestamp,prediction,confidence,yaw,kp,kd
25.33,WetSand,89.33,-0.0,2.0,0.2
25.68,WetSand,89.67,-0.0,2.0,0.2
26.01,WetSand,79.67,0.9399999976158142,10.0,1.0
26.33,DrySand,65.67,1.559999942779541,10.0,1.0
27.18,DrySand,82.33,-0.25,10.0,1.0
28.18,DrySand,79.67,-3.690000057220459,10.0,1.0
29.2,WetSand,92.33,-4.25,10.0,1.0
30.28,WetSand,64.67,-5.5,4.5,0.9
31.32,WetSand,49.67,-5.559999942779541,10.0,1.0
32.31,DrySand,67.33,-5.0,10.0,1.0
33.32,WetSand,54.33,-4.809999942779541,10.0,1.0
34.33,DrySand,58.67,-4.440000057220459,10.0,1.0
35.36,DrySand,69.67,-4.940000057220459,10.0,1.0
36.33,DrySand,68.0,-5.0,10.0,1.0
37.35,DrySand,66.67,-5.25,10.0,1.0
38.42,DrySand,62.33,-5.309999942779541,10.0,1.0
39.53,DrySand,55.67,-5.440000057220459,10.0,1.0
40.57,DrySand,68.67,-4.5,10.0,1.0
41.68,DrySand,68.67,-4.059999942779541,10.0,1.0
42.81,DrySand,60.67,-3.25,10.0,1.0
43.92,WetSand,84.33,-2.809999942779541,10.0,1.0
45.1,WetSand,79.33,-3.309999942779541,10.0,1.0
46.25,WetSand,70.0,-3.5,10.0,1.0
47.31,WetSand,48.0,-3.380000114440918,10.0,1.0
48.45,WetSand,50.0,-3.059999942779541,10.0,1.0
49.65,WetSand,73.33,-3.690000057220459,10.0,1.0
