timestamp,prediction,confidence,yaw,kp,kd
12.38,DrySand,90.66,2.190000057220459,2.0,0.2
13.31,DrySand,90.66,0.5600000023841858,2.44,0.2
14.36,DrySand,90.66,-1.190000057220459,2.44,0.2
15.36,DrySand,90.66,-3.190000057220459,2.44,0.2
16.44,DrySand,90.66,-4.440000057220459,2.44,0.2
17.57,DrySand,90.66,-4.559999942779541,2.44,0.2
18.56,DrySand,90.66,-4.059999942779541,2.44,0.2
19.59,DrySand,90.66,-4.130000114440918,2.44,0.2
20.62,DrySand,90.66,-4.690000057220459,2.44,0.2
21.69,DrySand,90.66,-5.5,2.44,0.2
22.76,DrySand,90.66,-6.380000114440918,2.44,0.2
23.82,DrySand,90.66,-6.440000057220459,2.44,0.2
24.87,DrySand,90.66,-5.630000114440918,2.44,0.2
26.04,DrySand,90.66,-3.809999942779541,2.44,0.2
27.1,DrySand,90.66,-3.309999942779541,2.44,0.2
28.24,DrySand,90.66,-3.25,2.44,0.2
29.28,DrySand,90.66,-3.559999942779541,2.44,0.2
30.35,DrySand,90.66,-4.0,2.44,0.2
31.37,DrySand,90.66,-3.309999942779541,2.44,0.2
32.52,DrySand,90.66,-2.130000114440918,2.44,0.2
33.69,DrySand,90.66,-0.5600000023841858,2.44,0.2
34.73,DrySand,90.66,1.75,2.44,0.2
35.84,DrySand,90.66,2.630000114440918,2.44,0.2
36.95,DrySand,90.66,2.309999942779541,2.44,0.2
38.02,DrySand,90.66,1.690000057220459,2.44,0.2
39.18,DrySand,90.66,1.1200000047683716,2.44,0.2
40.25,DrySand,90.66,0.75,2.44,0.2
